,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.3563877,-0.4480964,"('impolite', 'polite')",-1.1262182,-1.137505,-0.4933504,-0.5275401,-0.6586521,-0.7043805,-0.0457284
14,0.42648113,0.34598637,"('antisocial', 'social')",-0.3985126,-0.38488588,-0.73329353,-0.82704943,-0.2351083,-0.2886496,-0.0535413
15,-0.5171213,-0.56254333,"('boring', 'funny')",0.2919584,0.23726529,0.48052874,0.4286633,0.0851219,0.0344618,-0.0506601
16,-1.0569583,-1.055049,"('unpopular', 'popular')",0.17988366,0.19915462,0.71019006,0.7212421,-0.0556282,-0.0448841,0.0107441
17,-0.36501202,-0.3579329,"('nasty', 'nice')",-0.93810165,-0.8955024,-0.5413477,-0.4731132,-0.6148205,-0.5755161,0.0393044
18,0.8670231,0.84973747,"('disagreeable', 'welcoming')",0.16435823,0.11955708,-0.17909952,-0.2640899,0.284094,0.2350682,-0.0490258
19,0.22287065,0.27208102,"('inhospitable', 'hospitable')",-0.63083065,-0.6544074,0.15732384,0.23335607,-0.0835454,-0.0496568,0.0338886
20,-0.1819327,-0.17632128,"('rough', 'thoughtful')",0.29991516,0.36259866,1.1730078,1.1541654,0.4303301,0.4468143,0.0164842
21,-0.09462609,-0.219562,"('immoral', 'moral')",-0.3193963,-0.33515978,-1.1558781,-1.1602763,-0.5233002,-0.571666,-0.0483658
22,-0.04080674,-0.1627642,"('untrustworthy', 'trustworthy')",-0.8487989,-0.8959277,-0.9903671,-1.0667968,-0.6266576,-0.7084963,-0.0818387
23,0.056145716,-0.11589589,"('insincere', 'sincere')",-0.6061822,-0.6878758,5.2985263,5.2215004,1.58283,1.4725763,-0.1102537
24,1.2151612,1.1228875,"('dishonest', 'honest')",-1.0814242,-1.1266524,0.6703634,0.5396274,0.2680335,0.1786208,-0.0894127
25,0.57992,0.70915276,"('egoistic', 'altruistic')",0.47469926,0.5150042,1.7181827,1.6894996,0.9242673,0.9712189,0.0469516
26,0.3632986,0.37168443,"('hardhearted', 'benevolent')",1.2698767,1.2891265,1.7653644,1.6703944,1.1328466,1.1104018,-0.0224448
27,0.11902527,0.19801451,"('hardhearted', 'softhearted')",-0.30759963,-0.3343678,1.8563192,1.686234,0.555915,0.5166269,-0.0392881
28,0.9059894,0.78768617,"('disloyal', 'loyal')",0.12214086,0.018356755,1.1035397,1.0008651,0.7105567,0.6023027,-0.108254
29,-0.6201228,-0.65143085,"('unfair', 'fair')",-0.6126127,-0.63250965,-0.27227336,-0.42242885,-0.5016696,-0.5687898,-0.0671202
30,0.52163684,0.38363382,"('intolerant', 'tolerant')",0.19810438,0.14952828,0.83025146,0.75814825,0.5166642,0.4304368,-0.0862274
31,-1.1756177,-0.9345084,"('evil', 'good')",-0.46565458,-0.3969172,-0.4017958,-0.46516484,-0.6810227,-0.5988634,0.0821593
32,0.5480071,0.43740624,"('unkind', 'kind')",0.26587614,0.21979457,0.8056618,0.66517276,0.5398483,0.4407912,-0.0990571
33,0.78116685,0.7457701,"('wrong', 'right')",0.7545641,0.70371366,-0.2016485,-0.2354519,0.4446942,0.4046773,-0.0400169
34,-0.17657071,-0.052612804,"('mean', 'honorable')",-0.45245793,-0.38722926,6.0176105,6.120139,1.7961939,1.8934323,0.0972384
35,0.09982893,0.19812825,"('corrupt', 'incorrupt')",-0.30557257,-0.29962775,0.40282866,0.30412155,0.065695,0.0675407,0.0018457
36,-0.8777535,-0.78016293,"('hostile', 'amicable')",-0.9635928,-0.98155856,0.7470434,0.58580464,-0.3647676,-0.3919723,-0.0272047
37,-0.23147199,-0.32203758,"('fake', 'genuine')",-0.6320837,-0.6383597,0.38618803,0.37206024,-0.1591225,-0.1961124,-0.0369899
38,-0.12967761,-0.11531182,"('untruthful', 'truthful')",-0.44604295,-0.4639454,-0.2586438,-0.23109628,-0.2781215,-0.2701178,0.0080037
39,1.6631064,1.6972585,"('exploitative', 'cooperative')",0.07371771,0.098237716,-0.04353778,-0.039906573,0.5644288,0.5851965,0.0207677
40,-0.041265905,-0.12710717,"('stingy', 'generous')",0.71607274,0.67900515,-1.1241312,-1.2517551,-0.1497748,-0.2332857,-0.0835109
41,0.5754056,0.46646148,"('unforgiving', 'forgiving')",0.55114704,0.5119095,0.20155914,0.028739274,0.4427039,0.3357034,-0.1070005
42,0.021483049,-0.04332132,"('unreliable', 'reliable')",-0.14977537,-0.19223358,-3.1355252,-3.0927312,-1.0879392,-1.1094287,-0.0214895
43,0.2902985,0.19187069,"('irresponsible', 'responsible')",-0.13447013,-0.1409544,0.15291172,0.13653015,0.1029134,0.0624821,-0.0404313
44,-0.21729535,-0.23057371,"('prejudiced', 'unprejudiced')",-1.1761959,-1.1383647,-1.4515736,-1.4189931,-0.948355,-0.9293105,0.0190445
45,-0.627332,-0.8265242,"('incompetent', 'competent')",-0.5570625,-0.61126006,-0.3936876,-0.49792746,-0.5260274,-0.6452372,-0.1192098
46,-0.58463067,-0.7471152,"('uncompetitive', 'competitive')",-0.26093975,-0.2629516,-0.8944722,-0.93604225,-0.5800142,-0.648703,-0.0686888
47,-0.5450169,-0.46926948,"('stupid', 'smart')",0.43647859,0.44601822,5.4926333,5.554525,1.7946984,1.8437579,0.0490595
48,0.42691964,0.3029985,"('unintelligent', 'intelligent')",0.92817074,0.9227073,0.35925058,0.347709,0.571447,0.5244716,-0.0469754
49,-0.07217904,-0.1534859,"('unable', 'able')",0.27170342,0.32717294,-0.14454684,-0.012711684,0.0183258,0.0536585,0.0353327
50,-0.24899542,-0.26007953,"('clumsy', 'skillful')",-0.27184483,-0.29385394,0.09146303,0.091983974,-0.1431258,-0.1539832,-0.0108574
51,0.114803135,0.00865186,"('uneducated', 'educated')",0.058322657,-0.03824926,0.14612803,0.08266248,0.1064179,0.0176884,-0.0887295
52,-0.14307016,-0.20670871,"('irrational', 'rational')",-0.019597359,-0.11664054,0.36904046,0.2539387,0.068791,-0.0231368,-0.0919278
53,-0.39659333,-0.37045926,"('uncreative', 'creative')",-0.6480729,-0.681712,0.60521716,0.5785316,-0.146483,-0.1578799,-0.0113969
54,0.11774325,0.08525546,"('incapable', 'capable')",-0.273656,-0.31895614,0.9536096,1.0508916,0.2658989,0.272397,0.0064981
55,0.52798694,0.38792574,"('incompetent', 'clever')",0.13717523,0.08865943,-0.04444257,-0.0943541,0.2069065,0.1274104,-0.0794961
56,0.47366688,0.30353028,"('impractical', 'practical')",0.4844949,0.4364178,-0.7095905,-0.7241509,0.0828571,0.0052657,-0.0775914
57,-0.99395823,-1.2322932,"('unimaginative', 'imaginative')",-0.65167594,-0.6992946,-2.7194674,-2.8003986,-1.4550339,-1.5773288,-0.1222949
58,-0.8290627,-0.892039,"('undiscriminating', 'discriminating')",-0.49194935,-0.48511052,-0.11006695,-0.1852676,-0.4770263,-0.5208057,-0.0437794
59,0.14475155,0.14662808,"('foolish', 'wise')",0.4005473,0.39376345,0.41809362,0.4274567,0.3211308,0.3226161,0.0014853
60,0.20675252,0.118831135,"('inefficient', 'efficient')",0.035842717,0.052792534,-0.68279433,-0.58555514,-0.146733,-0.1379772,0.0087558
61,-0.35693604,-0.45716175,"('illogical', 'logical')",-0.42015827,-0.48102027,0.2168567,0.093367636,-0.1867459,-0.2816048,-0.0948589
62,0.6572625,0.5599631,"('incompetent', 'brilliant')",-0.07140687,-0.044443876,-0.47211784,-0.34221628,0.0379126,0.0577677,0.0198551
63,-0.7575909,-0.78508085,"('unperceptive', 'insightful')",-0.28088412,-0.27768153,0.38292563,0.47394872,-0.2185165,-0.1962712,0.0222453
64,-0.13138032,-0.27342546,"('shy', 'confident')",-0.23008606,-0.25609693,-6.9924183,-7.021494,-2.4512949,-2.5170054,-0.0657105
65,0.39051598,0.2272876,"('insecure', 'secure')",-0.46911448,-0.54067314,-0.5504804,-0.57333845,-0.209693,-0.2955747,-0.0858817
66,-0.3044712,-0.18933332,"('inactive', 'active')",-1.193636,-1.1888312,1.1116087,1.0992283,-0.1288328,-0.0929788,0.035854
67,0.40936095,0.344683,"('doubtful', 'determined')",-0.43552265,-0.44085127,-0.7406754,-0.65730655,-0.2556124,-0.2511583,0.0044541
68,-0.3749309,-0.4537669,"('dependent', 'independent')",-0.7692516,-0.79373384,-0.65174925,-0.6742757,-0.5986439,-0.6405922,-0.0419483
69,-0.5160038,-0.32126486,"('lazy', 'industrious')",0.8401782,0.88818014,-0.21276018,-0.1875353,0.0371381,0.12646,0.0893219
70,-0.5745215,-0.6400632,"('lethargic', 'energetic')",-1.010837,-1.0199428,0.29603648,0.30942452,-0.429774,-0.4501938,-0.0204198
71,0.27710178,0.36100775,"('diffident', 'self-confident')",1.2868054,1.2716813,0.76914376,0.7359417,0.7776837,0.7895435,0.0118598
72,1.078412,1.0189383,"('unambitious', 'ambitious')",-0.13585313,-0.16041054,-1.0972635,-1.0604898,-0.0515682,-0.0673207,-0.0157525
73,1.241724,1.2844284,"('helpless', 'self-reliant')",-0.20218085,-0.20903537,-3.2483954,-3.2052448,-0.7362841,-0.7099506,0.0263335
74,0.40120468,0.31591767,"('undedicated', 'dedicated')",-0.03496074,-0.054584935,0.0027300604,-0.028310716,0.1229913,0.077674,-0.0453173
75,-0.81994265,-0.77204096,"('meek', 'impulsive')",-0.7473016,-0.7243948,-0.34039888,-0.26050454,-0.6358811,-0.5856468,0.0502343
76,0.89902854,0.8199516,"('anxious', 'daring')",-0.9793539,-0.9498287,-0.1376063,-0.034617465,-0.0726439,-0.0548315,0.0178124
77,-0.31369162,-0.38358608,"('unmotivated', 'motivated')",0.2602651,0.24721168,-1.6766546,-1.5272528,-0.5766937,-0.5545424,0.0221513
78,-0.41611382,-0.32944065,"('nonresilient', 'resilient')",1.4631484,1.5335016,0.36656928,0.5256349,0.4712013,0.5765653,0.105364
79,0.12953606,0.16650772,"('wavering', 'unwavering')",-0.87176895,-0.91856563,0.11691418,0.18490992,-0.2084396,-0.1890493,0.0193903
80,0.5705788,0.48227876,"('dominated', 'dominating')",-0.57602143,-0.57061374,-1.2707767,-1.1716202,-0.4254065,-0.4199851,0.0054214
81,-0.078740776,-0.31618804,"('submissive', 'aggressive')",0.31686762,0.24549028,-1.0776418,-1.0442767,-0.2798383,-0.3716582,-0.0918199
82,-0.39077353,-0.43767944,"('poor', 'rich')",-0.15891899,-0.16787641,6.047308,6.098688,1.8325384,1.831044,-0.0014944
83,0.13288075,0.12948477,"('powerless', 'powerful')",0.33004144,0.3098362,-1.1777475,-1.186433,-0.2382751,-0.2490373,-0.0107622
84,0.63219863,0.57073677,"('inferior', 'superior')",0.9280354,0.898039,1.0322449,0.95481265,0.8641597,0.8078628,-0.0562969
85,0.46336922,0.5796804,"('insignificant', 'prestigious')",0.9847931,0.988197,1.2820067,1.3281591,0.9100564,0.9653455,0.0552891
86,0.31718063,0.12704924,"('uninfluential', 'influential')",0.105265364,0.0022687688,-0.34666806,-0.5029486,0.0252593,-0.1245435,-0.1498028
87,0.19954155,0.051182464,"('unsuccessful', 'successful')",-0.004214531,-0.040626924,0.4435323,0.5190511,0.2129531,0.1765355,-0.0364176
88,-0.22757252,-0.28571394,"('low', 'eminent')",-0.17733347,-0.2492295,-0.0065809786,-0.015836887,-0.1371623,-0.1835935,-0.0464312
