,tapestry_male,tapestry_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.06182219,-0.13415754,"('unsociable', 'sociable')",0.0352173,-0.09421955,0.0485197,-0.1141885,-0.1627082
1,-0.44646475,-0.48703957,"('unfriendly', 'friendly')",1.6486564,1.4810126,0.6010958,0.4969865,-0.1041093
2,-0.36635166,-0.4395045,"('unlikable', 'likable')",0.35085106,0.41078898,-0.0077503,-0.0143578,-0.0066075
3,0.41548696,0.67747587,"('repellent', 'pleasant')",0.020031463,0.15930372,0.2177592,0.4183898,0.2006306
4,-1.9998688,-2.021227,"('disliked', 'liked')",-6.4749284,-6.4173427,-4.2373986,-4.219285,0.0181136
5,-1.6704874,-1.7372831,"('distant', 'outgoing')",-0.091237485,-0.09834404,-0.8808625,-0.9178136,-0.0369511
6,-1.5225625,-1.5284559,"('distant', 'open')",0.2249205,0.16176897,-0.648821,-0.6833434,-0.0345224
7,1.3314595,1.4334648,"('insensitive', 'sensitive')",0.8509458,0.901092,1.0912026,1.1672784,0.0760758
8,-0.2781127,-0.37673604,"('unaffectionate', 'affectionate')",0.6229485,0.43842354,0.1724179,0.0308437,-0.1415742
9,0.47832724,0.5390153,"('unaffectionate', 'caring')",0.97793865,0.9664656,0.728133,0.7527404,0.0246074
10,1.0480955,1.2008556,"('unsympathetic', 'sympathetic')",-0.14112547,-0.20136517,0.453485,0.4997452,0.0462602
11,0.13940543,0.19042633,"('unhelpful', 'helpful')",2.072791,2.1369462,1.1060983,1.1636863,0.057588
12,0.8829405,0.9753213,"('unsupportive', 'supportive')",-1.5047927,-1.4965878,-0.3109261,-0.2606332,0.0502929
13,0.35533196,0.039433293,"('impolite', 'polite')",-0.14215407,-0.15814418,0.1065889,-0.0593554,-0.1659443
14,1.9452473,1.8935574,"('antisocial', 'social')",-0.16456887,-0.113959074,0.8903392,0.8897992,-0.00054
15,0.49877828,0.36034375,"('boring', 'funny')",0.33771318,0.3133318,0.4182457,0.3368378,-0.0814079
16,-1.4153231,-1.389459,"('unpopular', 'popular')",0.44141638,0.5582927,-0.4869534,-0.4155832,0.0713702
17,-0.5370194,-0.55287886,"('nasty', 'nice')",-0.39760974,-0.43147075,-0.4673145,-0.4921748,-0.0248603
18,-1.1848562,-1.2502873,"('disagreeable', 'welcoming')",-0.11064204,-0.20672417,-0.6477491,-0.7285057,-0.0807566
19,-1.5841839,-1.650235,"('inhospitable', 'hospitable')",-0.13829757,-0.20156145,-0.8612407,-0.9258983,-0.0646576
20,1.2601341,1.3261391,"('rough', 'thoughtful')",1.095567,1.0118995,1.1778505,1.1690192,-0.0088313
21,1.1328727,1.0926484,"('immoral', 'moral')",-0.2641409,-0.19676764,0.4343659,0.4479404,0.0135745
22,0.61206686,0.50884134,"('untrustworthy', 'trustworthy')",-0.5169878,-0.5506588,0.0475395,-0.0209087,-0.0684482
23,1.3828611,1.464674,"('insincere', 'sincere')",5.999917,6.041398,3.6913891,3.753036,0.0616469
24,0.94442654,0.9295556,"('dishonest', 'honest')",1.0737517,0.9904312,1.0090891,0.9599934,-0.0490957
25,0.52445364,0.5937439,"('egoistic', 'altruistic')",1.2790041,1.1241791,0.9017289,0.8589615,-0.0427674
26,0.77525115,0.6412902,"('hardhearted', 'benevolent')",1.294337,1.1083434,1.0347941,0.8748168,-0.1599773
27,0.93554777,1.0203189,"('hardhearted', 'softhearted')",1.5857512,1.3875285,1.2606494,1.2039237,-0.0567257
28,0.523552,0.52921027,"('disloyal', 'loyal')",1.0941344,1.070131,0.8088433,0.7996706,-0.0091727
29,-0.21597974,-0.22715776,"('unfair', 'fair')",-0.26144835,-0.47546965,-0.238714,-0.3513137,-0.1125997
30,1.3388696,1.2480747,"('intolerant', 'tolerant')",1.5879334,1.528199,1.4634016,1.3881369,-0.0752647
31,-2.148266,-2.1475692,"('evil', 'good')",-1.0802584,-1.1989603,-1.6142622,-1.6732647,-0.0590025
32,0.6370947,0.6215346,"('unkind', 'kind')",0.91727316,0.78203535,0.7771839,0.701785,-0.0753989
33,-0.15450759,-0.30182904,"('wrong', 'right')",-0.389158,-0.40835613,-0.2718328,-0.3550926,-0.0832598
34,0.6767883,0.7224183,"('mean', 'honorable')",6.0273485,6.1389613,3.3520684,3.4306898,0.0786214
35,-1.1410215,-1.1502792,"('corrupt', 'incorrupt')",-0.1952399,-0.320724,-0.6681307,-0.7355016,-0.0673709
36,-1.5228034,-1.5054247,"('hostile', 'amicable')",-0.118385725,-0.2117395,-0.8205945,-0.8585821,-0.0379876
37,-0.23843321,-0.23706,"('fake', 'genuine')",0.5103866,0.48735136,0.1359767,0.1251457,-0.010831
38,-0.34597778,-0.37148798,"('untruthful', 'truthful')",0.24094553,0.34829637,-0.0525161,-0.0115958,0.0409203
39,1.991443,1.9247884,"('exploitative', 'cooperative')",0.17004089,0.117512144,1.080742,1.0211502,-0.0595918
40,-0.18173711,-0.06356479,"('stingy', 'generous')",-1.4871763,-1.5600638,-0.8344567,-0.8118143,0.0226424
41,-0.12206387,-0.15237293,"('unforgiving', 'forgiving')",0.07694109,-0.018409899,-0.0225614,-0.0853914,-0.06283
42,0.3070512,0.40077534,"('unreliable', 'reliable')",-2.9301546,-2.8959348,-1.3115517,-1.2475797,0.063972
43,0.917651,0.84902626,"('irresponsible', 'responsible')",0.7353053,0.6533878,0.8264781,0.751207,-0.0752711
44,-1.4875884,-1.5689325,"('prejudiced', 'unprejudiced')",-1.4740902,-1.5474224,-1.4808393,-1.5581775,-0.0773382
45,-0.24772516,-0.2434746,"('incompetent', 'competent')",0.016499246,0.061567463,-0.115613,-0.0909536,0.0246594
46,0.43482804,0.48873538,"('uncompetitive', 'competitive')",-0.41951364,-0.3755129,0.0076572,0.0566112,0.048954
47,0.6160648,0.5444755,"('stupid', 'smart')",5.666091,5.8009934,3.141078,3.1727345,0.0316565
48,1.4826837,1.5199186,"('unintelligent', 'intelligent')",1.02585,0.9624233,1.2542669,1.2411709,-0.013096
49,0.4264305,0.42681566,"('unable', 'able')",0.19031478,0.36784738,0.3083726,0.3973315,0.0889589
50,-0.6432781,-0.4511044,"('clumsy', 'skillful')",0.042653956,0.1217228,-0.3003121,-0.1646908,0.1356213
51,-0.22258213,-0.34890437,"('uneducated', 'educated')",0.6249732,0.54449075,0.2011955,0.0977932,-0.1034023
52,-1.2899194,-1.4319361,"('irrational', 'rational')",-0.28141892,-0.31430212,-0.7856691,-0.8731191,-0.08745
53,0.25573188,0.27857542,"('uncreative', 'creative')",0.8305824,0.75562465,0.5431571,0.5171,-0.0260571
54,-0.40312386,-0.45145595,"('incapable', 'capable')",1.0169454,1.0892671,0.3069108,0.3189056,0.0119948
55,1.7306036,1.7609955,"('incompetent', 'clever')",0.3452228,0.3184301,1.0379132,1.0397128,0.0017996
56,1.8580211,1.7565384,"('impractical', 'practical')",0.14028634,0.2679954,0.9991537,1.0122669,0.0131132
57,0.6688926,0.6522933,"('unimaginative', 'imaginative')",-2.5186424,-2.6239777,-0.9248749,-0.9858422,-0.0609673
58,0.43975818,0.4465257,"('undiscriminating', 'discriminating')",0.17882031,0.116431564,0.3092892,0.2814786,-0.0278106
59,-0.94104093,-0.9796541,"('foolish', 'wise')",0.46886382,0.5662473,-0.2360886,-0.2067034,0.0293852
60,2.707767,2.694742,"('inefficient', 'efficient')",0.51648957,0.58643633,1.6121283,1.6405891,0.0284608
61,1.3897158,1.1940122,"('illogical', 'logical')",0.50904995,0.35454497,0.9493829,0.7742786,-0.1751043
62,1.16005,1.2386509,"('incompetent', 'brilliant')",0.5036524,0.78170866,0.8318512,1.0101798,0.1783286
63,0.3786305,0.4873969,"('unperceptive', 'insightful')",1.3005449,1.420853,0.8395877,0.9541249,0.1145372
64,-1.2622327,-1.4011202,"('shy', 'confident')",-6.3913226,-6.300171,-3.8267777,-3.8506455,-0.0238678
65,1.675501,1.6829755,"('insecure', 'secure')",-0.29923636,-0.26886076,0.6881323,0.7070574,0.0189251
66,-1.1104362,-1.103841,"('inactive', 'active')",0.5880837,0.54367334,-0.2611763,-0.2800838,-0.0189075
67,-0.035968848,-0.26681277,"('doubtful', 'determined')",-0.18587595,-0.22281435,-0.1109224,-0.2448136,-0.1338912
68,-0.52690744,-0.5563953,"('dependent', 'independent')",-0.047937658,-0.0055446103,-0.2874225,-0.2809699,0.0064526
69,-0.653476,-0.648774,"('lazy', 'industrious')",-0.24460626,-0.2242797,-0.4490411,-0.4365269,0.0125142
70,1.1576079,1.2773707,"('lethargic', 'energetic')",0.7518452,0.78779006,0.9547266,1.0325804,0.0778538
71,1.3354459,1.3541603,"('diffident', 'self-confident')",0.6226421,0.61195153,0.979044,0.9830559,0.0040119
72,1.5747985,1.6115571,"('unambitious', 'ambitious')",-0.7926444,-0.7319295,0.391077,0.4398138,0.0487368
73,-0.24805668,-0.2963469,"('helpless', 'self-reliant')",-3.1401353,-3.0748699,-1.694096,-1.6856084,0.0084876
74,1.5066528,1.5541962,"('undedicated', 'dedicated')",0.019612461,-0.10508262,0.7631326,0.7245568,-0.0385758
75,-1.1231661,-1.1181352,"('meek', 'impulsive')",-0.5127585,-0.46456197,-0.8179623,-0.7913486,0.0266137
76,1.8919656,2.0061882,"('anxious', 'daring')",0.47923034,0.5141719,1.185598,1.26018,0.074582
77,0.15096664,0.25469667,"('unmotivated', 'motivated')",-0.835787,-0.6928769,-0.3424102,-0.2190901,0.1233201
78,0.75160277,0.9294397,"('nonresilient', 'resilient')",0.3332793,0.4960777,0.542441,0.7127587,0.1703177
79,-1.1094643,-1.0891742,"('wavering', 'unwavering')",-0.07285972,-0.057352953,-0.591162,-0.5732635,0.0178985
80,1.0533481,1.0079391,"('dominated', 'dominating')",-1.1375464,-0.99758947,-0.0420992,0.0051748,0.047274
81,0.5884949,0.58559304,"('submissive', 'aggressive')",-0.5608897,-0.36899275,0.0138026,0.1083001,0.0944975
82,-0.3428739,-0.27978498,"('poor', 'rich')",6.0190554,6.1865997,2.8380907,2.9534073,0.1153166
83,0.31600094,0.098074436,"('powerless', 'powerful')",-0.8586292,-0.88709974,-0.2713141,-0.3945127,-0.1231986
84,0.69942236,0.6463509,"('inferior', 'superior')",1.0330012,1.0708406,0.8662118,0.8585957,-0.0076161
85,-0.59970915,-0.5965694,"('insignificant', 'prestigious')",0.19619676,0.06415121,-0.2017562,-0.2662091,-0.0644529
86,0.9316432,0.8107758,"('uninfluential', 'influential')",0.06670172,-0.058158033,0.4991724,0.3763089,-0.1228635
87,0.38510615,0.35194305,"('unsuccessful', 'successful')",0.86793894,1.0790224,0.6265225,0.7154827,0.0889602
88,-0.2760257,-0.1947827,"('low', 'eminent')",0.15062506,0.13840565,-0.0627003,-0.0281885,0.0345118
