,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5271042,-0.66184545,"('unsociable', 'sociable')",-0.10300393,-0.2837315,0.59583145,0.35669875,-0.3563358,-0.5118715,-0.0976531,-0.2751874,-0.1775343
1,-1.788814,-1.8579365,"('unfriendly', 'friendly')",1.7290651,1.5564904,0.1311569,0.012665952,1.9964564,1.8676999,0.5169661,0.3947299,-0.1222362
2,0.20263971,0.19571003,"('unlikable', 'likable')",2.4342315,2.5514019,1.7104977,1.6829778,0.722945,0.8393861,1.2675786,1.3173689,0.0497903
3,-0.85448396,-0.7710342,"('repellent', 'pleasant')",-1.0428244,-0.9923696,0.8883865,0.84939754,-0.107512176,-0.015427284,-0.2791085,-0.2323584,0.0467501
4,-0.044455975,-0.12831049,"('disliked', 'liked')",0.5010554,0.47054255,-0.03600802,-0.050111197,-6.166278,-6.233689,-1.4364216,-1.485392,-0.0489704
5,-0.27405146,-0.21134669,"('distant', 'outgoing')",1.1788083,1.1730348,-0.7983129,-0.6781103,0.08014694,0.09535535,0.0466477,0.0947333,0.0480856
6,-1.043369,-0.9523755,"('distant', 'open')",0.51622623,0.5188985,-1.1960922,-1.1082894,0.5674587,0.53934133,-0.2889441,-0.2506063,0.0383378
7,0.31655777,0.31320092,"('insensitive', 'sensitive')",-0.17632726,-0.15080002,0.2404611,0.16317517,0.86197424,0.838955,0.3106664,0.2911327,-0.0195337
8,-0.20664084,-0.2456676,"('unaffectionate', 'affectionate')",0.83233327,0.7785319,-0.07807609,-0.07981457,0.62490153,0.60544807,0.2931295,0.2646245,-0.028505
9,-0.3593447,-0.3868519,"('unaffectionate', 'caring')",1.5781018,1.4925594,0.34327748,0.2931975,1.3341273,1.3422937,0.7240404,0.6852997,-0.0387407
10,-0.7436516,-0.7731446,"('unsympathetic', 'sympathetic')",-1.433399,-1.4033831,-0.20352724,-0.32407755,-0.1384086,-0.21635598,-0.6297466,-0.6792403,-0.0494937
11,-0.67281896,-0.7431127,"('unhelpful', 'helpful')",-0.46722987,-0.4534685,-0.2014091,-0.2903924,2.0374346,2.027298,0.1739942,0.1350811,-0.0389131
12,0.26958594,0.33770454,"('unsupportive', 'supportive')",1.2637463,1.340527,1.3187126,1.3971024,-1.5623603,-1.5372392,0.3224211,0.3845237,0.0621026
13,0.20868403,0.12703589,"('impolite', 'polite')",-0.21747014,-0.21057148,0.41188014,0.26707673,0.08155137,0.07196008,0.1211613,0.0638753,-0.057286
14,-0.567981,-0.58442235,"('antisocial', 'social')",1.3016821,1.3246763,1.3603458,1.2830385,-0.73781466,-0.72704464,0.3390581,0.324062,-0.0149961
15,-0.8639724,-1.0186166,"('boring', 'funny')",0.17790395,0.17153543,-1.1908466,-1.2629266,0.48306093,0.44758537,-0.3484635,-0.4156056,-0.0671421
16,-0.2893132,-0.28057912,"('unpopular', 'popular')",0.10891768,0.16048077,0.10929604,0.18124841,0.7484684,0.7587829,0.1693422,0.2049832,0.035641
17,-0.26017767,-0.21033221,"('nasty', 'nice')",-0.34247005,-0.24734446,-1.0092418,-0.965419,-0.42768967,-0.3807141,-0.5098948,-0.4509524,0.0589424
18,-0.11672367,-0.1908865,"('disagreeable', 'welcoming')",-0.20813385,-0.18302172,-0.33726782,-0.3299111,-0.30661103,-0.36706427,-0.2421841,-0.2677209,-0.0255368
19,-0.11451639,-0.10332131,"('inhospitable', 'hospitable')",-0.16244355,-0.24443904,-1.1672014,-1.2035804,0.114145726,0.095091686,-0.3325039,-0.3640622,-0.0315583
20,-0.8671397,-0.8624652,"('rough', 'thoughtful')",-0.14583722,-0.12102229,0.80556387,0.79171866,0.8640515,0.85389054,0.1641596,0.1655304,0.0013708
21,-0.16706552,-0.1808811,"('immoral', 'moral')",0.0457135,0.02535495,0.43744662,0.32303584,-0.8192343,-0.80468464,-0.1257849,-0.1592937,-0.0335088
22,-0.36435044,-0.45752826,"('untrustworthy', 'trustworthy')",-0.76762575,-0.79792166,0.5981677,0.44284794,-1.1538663,-1.1489122,-0.4219187,-0.4903785,-0.0684598
23,-0.4808378,-0.55700874,"('insincere', 'sincere')",-0.13100615,-0.1643616,0.02083718,-0.082145214,5.973992,5.908954,1.3457463,1.2763597,-0.0693866
24,-0.56853414,-0.68619204,"('dishonest', 'honest')",-0.030990772,-0.046603374,-0.9316879,-0.9682198,0.92297703,0.86698824,-0.1520589,-0.2085067,-0.0564478
25,-0.23215002,-0.23168074,"('egoistic', 'altruistic')",0.46176606,0.4984008,0.0748792,0.097949415,1.3533643,1.3190913,0.4144649,0.4209402,0.0064753
26,-0.87185556,-0.96558815,"('hardhearted', 'benevolent')",1.8051184,1.7991763,0.5899019,0.59562314,1.543207,1.4467521,0.766593,0.7189909,-0.0476021
27,-0.68743664,-0.5921895,"('hardhearted', 'softhearted')",-0.7246213,-0.6641773,-0.4224007,-0.41421804,1.4719415,1.4072267,-0.0906293,-0.0658395,0.0247898
28,-1.0109894,-1.1292698,"('disloyal', 'loyal')",0.32010296,0.16047376,0.03294815,-0.15915743,1.1595612,0.96133083,0.1254057,-0.0416557,-0.1670614
29,-0.9406447,-0.996932,"('unfair', 'fair')",-0.02186127,-0.01392974,-0.39709067,-0.44374982,-0.6472938,-0.811325,-0.5017226,-0.5664842,-0.0647616
30,-0.31599268,-0.4546638,"('intolerant', 'tolerant')",0.16514732,0.16352016,-0.027930876,-0.19362193,1.213282,1.148944,0.2586264,0.1660446,-0.0925818
31,-1.0584296,-1.0629882,"('evil', 'good')",0.049676515,0.068125606,-1.212985,-1.0918113,-0.9634653,-1.0435716,-0.7963008,-0.7825613,0.0137395
32,-0.55425954,-0.66790426,"('unkind', 'kind')",-0.21862452,-0.20604111,0.7155346,0.5856679,1.1915894,1.082922,0.28356,0.1986611,-0.0848989
33,0.4364544,0.4629847,"('wrong', 'right')",1.9199544,1.9268968,0.28091276,0.29872796,-0.33229908,-0.3268425,0.5762556,0.5904418,0.0141862
34,-0.28584406,-0.23587707,"('mean', 'honorable')",0.28845114,0.323145,0.53643405,0.58857095,6.419513,6.412649,1.7396386,1.772122,0.0324834
35,0.3730774,0.34967273,"('corrupt', 'incorrupt')",0.11176002,0.14313234,-1.1267115,-1.034289,0.0037402026,-0.14052159,-0.1595335,-0.1705014,-0.0109679
36,-0.55378944,-0.61027735,"('hostile', 'amicable')",1.3240921,1.0991317,-0.9612544,-1.0191932,0.42778286,0.25419495,0.0592078,-0.069036,-0.1282438
37,0.4956817,0.45896968,"('fake', 'genuine')",-0.7384528,-0.7012379,-0.07990621,-0.1331178,0.3981607,0.39741114,0.0188708,0.0055063,-0.0133645
38,-0.6102564,-0.6764648,"('untruthful', 'truthful')",1.0548503,1.0257947,-0.39652148,-0.36626506,0.38626382,0.40440443,0.1085841,0.0968673,-0.0117168
39,0.5337243,0.4562705,"('exploitative', 'cooperative')",0.7779004,0.83799374,1.0537261,0.98820746,-0.16235499,-0.119521536,0.5507489,0.5407375,-0.0100114
40,-0.5677654,-0.5734852,"('stingy', 'generous')",1.6749964,1.6542569,0.85293674,0.9082617,-1.5734854,-1.614313,0.0966706,0.0936801,-0.0029905
41,-0.1288792,-0.21944565,"('unforgiving', 'forgiving')",0.8481371,0.8049197,0.6006226,0.49666944,0.32468185,0.23426843,0.4111406,0.329103,-0.0820376
42,0.2509995,0.27107105,"('unreliable', 'reliable')",0.88800853,0.93973684,1.4431984,1.4455624,-2.993877,-2.9105155,-0.1029176,-0.0635363,0.0393813
43,-0.9764917,-0.9776691,"('irresponsible', 'responsible')",0.16100006,0.23515348,0.44440007,0.40143305,0.65116006,0.64500433,0.0700171,0.0759804,0.0059633
44,-0.8628982,-0.815485,"('prejudiced', 'unprejudiced')",-0.69660705,-0.5380631,-0.5264895,-0.5164424,-1.6784189,-1.6953658,-0.9411034,-0.8913391,0.0497643
45,-0.9084199,-0.94008106,"('incompetent', 'competent')",-1.0958662,-1.0627365,-0.49983543,-0.58194137,-0.47084734,-0.513358,-0.7437422,-0.7745292,-0.030787
46,0.47649303,0.5086675,"('uncompetitive', 'competitive')",0.058963545,0.037852503,1.9085249,1.7919966,-0.67814076,-0.6944264,0.4414602,0.4110226,-0.0304376
47,-0.7154165,-0.67880803,"('stupid', 'smart')",0.5947239,0.6062466,0.41468877,0.35340378,5.702966,5.7754326,1.4992406,1.5140687,0.0148281
48,-1.3433566,-1.4359478,"('unintelligent', 'intelligent')",-1.2718695,-1.2696286,-0.6329359,-0.68145293,0.47060984,0.40482405,-0.6943881,-0.7455513,-0.0511632
49,-0.74812585,-0.74724585,"('unable', 'able')",-1.3246125,-1.2246926,-0.6063545,-0.53747964,-0.24810764,-0.118033096,-0.7318001,-0.6568628,0.0749373
50,0.78726155,0.80382705,"('clumsy', 'skillful')",0.70079803,0.700004,0.4044804,0.3955651,0.21932009,0.23943606,0.527965,0.5347081,0.0067431
51,0.044649344,-0.10925643,"('uneducated', 'educated')",-0.43160936,-0.52565944,0.86983,0.7165318,0.8064618,0.71813625,0.3223329,0.199938,-0.1223949
52,-0.81848466,-0.9084648,"('irrational', 'rational')",1.1754279,1.0180806,-1.027321,-1.0613195,0.027554901,-0.04654521,-0.1607057,-0.2495622,-0.0888565
53,-0.21733543,-0.19379161,"('uncreative', 'creative')",1.1618661,1.1035441,0.22737138,0.12593341,1.2187903,1.1213734,0.5976731,0.5392648,-0.0584083
54,-0.5933818,-0.5585771,"('incapable', 'capable')",1.1862273,1.1848202,0.19938911,0.19420332,1.0405264,1.069479,0.4581903,0.4724813,0.014291
55,-0.520499,-0.6041651,"('incompetent', 'clever')",-1.4826647,-1.4430209,0.29977643,0.15090635,-0.36705303,-0.36738354,-0.5176101,-0.5659158,-0.0483057
56,0.30429372,0.27005422,"('impractical', 'practical')",-0.0074635744,0.050133385,0.43283114,0.33398694,-0.09658408,-0.09744467,0.1582693,0.1391825,-0.0190868
57,-1.0454335,-1.0708463,"('unimaginative', 'imaginative')",-0.5039574,-0.50855875,-0.61339307,-0.7209529,-2.9378834,-2.9898238,-1.2751669,-1.3225455,-0.0473786
58,0.17989261,0.13994221,"('undiscriminating', 'discriminating')",1.4757293,1.3613641,1.0223314,0.92710537,0.069604434,0.017090008,0.6868894,0.6113755,-0.0755139
59,-0.69291174,-0.72769284,"('foolish', 'wise')",1.4328203,1.3600982,-1.1076308,-1.0817453,0.50294304,0.523215,0.0338052,0.0184688,-0.0153364
60,-0.18559347,-0.27758902,"('inefficient', 'efficient')",-0.8524133,-0.7483551,0.8520507,0.767859,-0.14103591,-0.056746878,-0.081748,-0.078708,0.00304
61,-0.7355243,-0.8083976,"('illogical', 'logical')",1.294526,1.2211999,0.1986683,0.11002135,0.4764934,0.39135784,0.3085409,0.2285454,-0.0799955
62,-0.5157324,-0.4491041,"('incompetent', 'brilliant')",-0.24154334,-0.0073530674,0.3682693,0.42172235,0.043745495,0.23272008,-0.0863152,0.0494963,0.1358115
63,-0.32215825,-0.34247866,"('unperceptive', 'insightful')",0.9841863,0.933286,2.1820402,2.141888,1.22512,1.2977909,1.017297,1.0076215,-0.0096755
64,0.57909584,0.4966919,"('shy', 'confident')",0.6593558,0.65744513,1.5847365,1.5000676,-6.735312,-6.7200737,-0.9780309,-1.0164673,-0.0384364
65,-0.764087,-0.8285035,"('insecure', 'secure')",-1.1353567,-1.1566408,0.2647193,0.120394975,-0.57076293,-0.5895272,-0.5513718,-0.6135691,-0.0621973
66,0.6800623,0.72427535,"('inactive', 'active')",1.7836198,1.7633728,2.1318684,2.112421,1.3203349,1.3045744,1.4789714,1.4761609,-0.0028105
67,0.55928713,0.521684,"('doubtful', 'determined')",0.26033732,0.28557113,0.6592543,0.63929677,-0.41913942,-0.42030668,0.2649348,0.2565613,-0.0083735
68,-0.52267694,-0.57204884,"('dependent', 'independent')",-1.670409,-1.7681772,0.05421956,-0.01931575,-0.4522709,-0.5490021,-0.6477844,-0.727136,-0.0793516
69,0.9038496,0.98446155,"('lazy', 'industrious')",1.6421022,1.665668,0.8868011,0.9731287,-0.48167768,-0.41768807,0.7377688,0.8013925,0.0636237
70,-0.3362214,-0.37195393,"('lethargic', 'energetic')",-0.79408485,-0.7066762,0.6333213,0.62653404,0.63809186,0.6817765,0.0352767,0.0574201,0.0221434
71,0.26098326,0.27402943,"('diffident', 'self-confident')",2.1527925,2.1348815,0.81845814,0.83980894,0.8219719,0.7659289,1.0135515,1.0036622,-0.0098893
72,-0.26997057,-0.19688189,"('unambitious', 'ambitious')",0.2510408,0.32603556,0.19685373,0.21739097,-1.0145117,-0.8885113,-0.2091469,-0.1354917,0.0736552
73,0.94013125,0.9220818,"('helpless', 'self-reliant')",1.453647,1.3704696,0.04227127,0.030203534,-3.637934,-3.5419807,-0.3004711,-0.3048064,-0.0043353
74,0.4605098,0.41715398,"('undedicated', 'dedicated')",0.6263706,0.66723233,0.8288153,0.77608323,0.25009024,0.24300796,0.5414464,0.5258694,-0.015577
75,0.6491304,0.77614516,"('meek', 'impulsive')",-0.2119051,-0.10468474,-0.77187675,-0.59787804,-0.4661089,-0.34352455,-0.2001901,-0.0674855,0.1327046
76,-0.43569437,-0.4285076,"('anxious', 'daring')",-0.73909354,-0.600691,0.74589366,0.7286687,0.17304866,0.1752992,-0.0639614,-0.0313077,0.0326537
77,-0.19936536,-0.14611074,"('unmotivated', 'motivated')",0.7369189,0.6915009,1.1370165,1.0914905,-1.0986564,-1.0290309,0.1439784,0.1519624,0.007984
78,0.12076985,0.27655458,"('nonresilient', 'resilient')",1.258575,1.3073921,2.0976803,2.1975894,0.44353035,0.52358884,0.9801388,1.0762812,0.0961424
79,0.0026830449,0.030370666,"('wavering', 'unwavering')",0.37387323,0.34012806,-0.8959053,-0.78882945,0.26177567,0.2574433,-0.0643933,-0.0402219,0.0241714
80,0.1868827,0.2060073,"('dominated', 'dominating')",-0.76126945,-0.6563977,1.8347465,1.8154517,-1.1859885,-1.0520841,0.0185928,0.0782443,0.0596515
81,-0.27252865,-0.2740735,"('submissive', 'aggressive')",-0.20682664,-0.19588444,1.5181466,1.4165325,-0.69683814,-0.64586353,0.0854883,0.0751778,-0.0103105
82,-0.5694104,-0.5201728,"('poor', 'rich')",-0.7772753,-0.75509346,-0.36290365,-0.33651766,6.273299,6.30914,1.1409276,1.1743391,0.0334115
83,-0.28041208,-0.3146246,"('powerless', 'powerful')",1.2215077,1.1560123,0.23451082,0.23485765,-0.9020504,-0.94954354,0.068389,0.0316754,-0.0367136
84,0.47920144,0.35815006,"('inferior', 'superior')",0.48641354,0.43791482,0.38566098,0.31174302,0.8056232,0.75493634,0.5392247,0.4656861,-0.0735386
85,-0.47964388,-0.4576866,"('insignificant', 'prestigious')",2.3704615,2.3167737,0.1969519,0.32094932,0.6572415,0.64798546,0.6862528,0.7070054,0.0207526
86,-0.6412542,-0.738548,"('uninfluential', 'influential')",-0.5734941,-0.6586723,0.294698,0.23177102,-0.019612934,-0.09079036,-0.2349158,-0.3140599,-0.0791441
87,0.39956355,0.40132996,"('unsuccessful', 'successful')",1.3076546,1.3124352,1.4281487,1.4321066,0.8896522,0.9575654,1.0062548,1.0258592,0.0196044
88,-1.2852639,-1.4563925,"('low', 'eminent')",-1.1370153,-1.1623962,-1.2596895,-1.3082212,0.27974504,0.22509657,-0.8505559,-0.9254784,-0.0749225
