,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.5306617,-1.7526515,"('unsociable', 'sociable')",-1.0450262,-1.2001116,-0.35207462,-0.45250943,-0.36400378,-0.5085579,-0.8229415,-0.9784576,-0.1555161
1,1.6980709,1.5620797,"('unfriendly', 'friendly')",1.813332,1.7452308,1.4796783,1.4502939,1.7643636,1.5375937,1.6888613,1.5737996,-0.1150617
2,1.233812,1.3775535,"('unlikable', 'likable')",0.67067814,0.7704337,1.579563,1.6781592,0.82429177,0.9275387,1.0770862,1.1884212,0.111335
3,-0.47286767,-0.5431317,"('repellent', 'pleasant')",-1.3673419,-1.3230602,-0.7199284,-0.7060018,0.6003114,0.6248113,-0.4899566,-0.4868456,0.003111
4,0.6294003,0.6469077,"('disliked', 'liked')",0.47540778,0.51060104,0.52542526,0.54633737,-6.0842423,-5.7632394,-1.1135023,-1.0148484,0.0986539
5,1.7696899,1.8692095,"('distant', 'outgoing')",2.4153728,2.4550693,1.7077056,1.7935631,0.72578984,0.82434416,1.6546396,1.7355465,0.0809069
6,1.1824005,1.2789594,"('distant', 'open')",2.2791815,2.3178692,1.4963479,1.5524788,0.6235278,0.6400861,1.3953644,1.4473484,0.051984
7,-0.65099525,-0.6638562,"('insensitive', 'sensitive')",-1.2000282,-1.1765041,-0.8065654,-0.75612354,-0.39168236,-0.4380289,-0.7623178,-0.7586282,0.0036896
8,0.30814993,0.29792354,"('unaffectionate', 'affectionate')",1.2216768,1.1709878,0.7101479,0.6723729,0.8391985,0.64133096,0.7697933,0.6956538,-0.0741395
9,0.91035336,0.8571862,"('unaffectionate', 'caring')",1.4038405,1.3780304,0.71732014,0.6859947,1.3012259,1.1522522,1.083185,1.0183659,-0.0648191
10,-1.5345703,-1.5682529,"('unsympathetic', 'sympathetic')",-1.7167168,-1.797623,-1.1874567,-1.3281509,-0.46564543,-0.5861241,-1.2260972,-1.3200377,-0.0939405
11,-1.0467436,-1.154309,"('unhelpful', 'helpful')",-0.83916575,-0.89630765,-1.39022,-1.4515324,1.6178668,1.5288845,-0.4145656,-0.4933161,-0.0787505
12,0.43595913,0.5141921,"('unsupportive', 'supportive')",0.61090857,0.6321594,1.1902441,1.2664567,-1.6611828,-1.6191763,0.1439823,0.198408,0.0544257
13,-1.2301252,-1.3776269,"('impolite', 'polite')",-0.9284856,-1.0387524,-0.8286213,-0.8363499,-0.62571603,-0.6570726,-0.903237,-0.9774505,-0.0742135
14,-1.4130781,-1.4100341,"('antisocial', 'social')",-1.1769894,-1.1755775,-0.22992477,-0.22884898,-1.2062618,-1.1904051,-1.0065634,-1.0012164,0.005347
15,0.8369846,0.8118386,"('boring', 'funny')",1.011317,0.96824527,1.0739294,1.0426571,0.4858096,0.5268741,0.8520102,0.8374038,-0.0146064
16,0.8139567,0.89004034,"('unpopular', 'popular')",-0.2197483,-0.13010046,0.7570566,0.8480671,0.27593514,0.30766532,0.4068,0.4789181,0.0721181
17,0.8319923,0.92885965,"('nasty', 'nice')",-0.19336668,-0.17996779,0.5825823,0.65913814,-0.013587319,0.14566317,0.3019051,0.3884233,0.0865182
18,0.12422626,0.24762867,"('disagreeable', 'welcoming')",-0.063765645,-0.051843822,0.70610356,0.8299113,-0.9744636,-1.0662453,-0.0519748,-0.0101373,0.0418375
19,0.19249561,0.21238098,"('inhospitable', 'hospitable')",0.54427797,0.52278674,0.07203011,0.1049497,0.47390592,0.5091111,0.3206774,0.3373072,0.0166298
20,-0.84020907,-0.6902545,"('rough', 'thoughtful')",-0.91615814,-0.8388866,0.2918483,0.35636547,-0.2576949,-0.23256764,-0.4305534,-0.3513359,0.0792175
21,-0.7892991,-0.79276186,"('immoral', 'moral')",-1.1772248,-1.2262347,-0.51547956,-0.5274782,-1.7226266,-1.6831638,-1.0511575,-1.0574096,-0.0062521
22,-1.5019624,-1.4961916,"('untrustworthy', 'trustworthy')",-1.4530392,-1.4837973,-1.2728931,-1.3151889,-2.1103468,-2.1092525,-1.5845604,-1.6011076,-0.0165472
23,-0.40773717,-0.56483525,"('insincere', 'sincere')",-0.43266058,-0.5175522,-0.3399445,-0.40006962,4.9379997,4.5280943,0.9394144,0.7614093,-0.1780051
24,-0.5736605,-0.56179684,"('dishonest', 'honest')",-0.45379597,-0.503741,-0.58249307,-0.61002755,-0.55720234,-0.72260624,-0.541788,-0.5995429,-0.0577549
25,1.0653648,1.0679069,"('egoistic', 'altruistic')",1.4067837,1.438148,1.4242013,1.4643953,1.7589121,1.824352,1.4138155,1.4487005,0.034885
26,1.5894549,1.5562717,"('hardhearted', 'benevolent')",3.4064145,3.3870773,2.757871,2.6446252,1.5817925,1.4455128,2.3338833,2.2583718,-0.0755115
