,duke_male,duke_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.22718096,-0.44376636,"('unsociable', 'sociable')",-0.1933145,-0.364831,0.008842053,-0.11465438,-0.1372178,-0.3077506,-0.1705328
1,0.17697415,0.13109997,"('unfriendly', 'friendly')",0.23666453,0.09427738,0.8175136,0.63495153,0.4103841,0.2867763,-0.1236078
2,1.0841596,1.099953,"('unlikable', 'likable')",1.1129884,1.075641,0.73408735,0.74540305,0.9770784,0.9736657,-0.0034127
3,-0.11155117,0.039857045,"('repellent', 'pleasant')",-0.39416984,-0.32871115,0.6867202,0.7628622,0.0603331,0.1580027,0.0976696
4,-0.266021,-0.2559332,"('disliked', 'liked')",0.7576633,0.6634721,-6.2476077,-6.3070173,-1.9186551,-1.9664928,-0.0478377
5,-0.45992038,-0.44638842,"('distant', 'outgoing')",0.4054188,0.356304,-0.7550583,-0.75637937,-0.2698533,-0.2821546,-0.0123013
6,-1.0114107,-0.97148633,"('distant', 'open')",-0.20477343,-0.29963705,-1.1423242,-1.1938151,-0.7861694,-0.8216462,-0.0354768
7,0.26254702,0.24877569,"('insensitive', 'sensitive')",0.28299803,0.3433581,0.4636888,0.4936238,0.3364113,0.3619192,0.0255079
8,-0.1268073,-0.1647141,"('unaffectionate', 'affectionate')",-0.7745223,-0.83423066,-0.22502708,-0.3037091,-0.3754522,-0.4342179,-0.0587657
9,0.4962433,0.47495008,"('unaffectionate', 'caring')",0.025909938,0.0040942803,0.705854,0.67668045,0.4093358,0.3852416,-0.0240942
10,0.11026341,-0.03861391,"('unsympathetic', 'sympathetic')",-0.96490985,-1.0781033,-0.27336255,-0.3489324,-0.376003,-0.4885499,-0.1125469
11,0.06095074,0.019886754,"('unhelpful', 'helpful')",0.03647484,0.10277086,2.3968585,2.432128,0.8314281,0.8515952,0.0201671
12,1.9309843,1.9086181,"('unsupportive', 'supportive')",0.51382875,0.5203019,-1.679229,-1.6966989,0.2551947,0.2440737,-0.011121
13,0.40582126,0.30374506,"('impolite', 'polite')",-0.20283613,-0.20949233,-0.10497171,-0.09935,0.0326711,-0.0016991,-0.0343702
14,0.6681884,0.55003965,"('antisocial', 'social')",0.562119,0.56003904,0.13069068,0.1568905,0.453666,0.4223231,-0.0313429
15,-0.23323232,-0.34039894,"('boring', 'funny')",0.03935754,-0.029545717,-0.36549547,-0.35583043,-0.1864568,-0.241925,-0.0554682
16,-1.4952648,-1.3821341,"('unpopular', 'popular')",0.18523303,0.1708811,0.37671146,0.3803711,-0.3111068,-0.2769606,0.0341462
17,-0.8337664,-0.78793836,"('nasty', 'nice')",-0.80554646,-0.7577872,-0.77515423,-0.6640565,-0.8048224,-0.736594,0.0682284
18,0.091442145,0.116363354,"('disagreeable', 'welcoming')",-0.8236566,-0.82986575,-0.69063246,-0.75139976,-0.4742823,-0.4883007,-0.0140184
19,-0.11687145,-0.12559953,"('inhospitable', 'hospitable')",-0.7789384,-0.87293,-0.8543691,-0.8884955,-0.583393,-0.6290084,-0.0456154
20,-0.44857973,-0.38941616,"('rough', 'thoughtful')",0.046988744,0.089720115,0.40602082,0.42880958,0.0014766,0.0430379,0.0415613
21,0.864284,0.7614418,"('immoral', 'moral')",0.88152254,0.7910818,-0.18733484,-0.12087959,0.5194906,0.4772147,-0.0422759
22,-0.017403126,-0.08483701,"('untrustworthy', 'trustworthy')",-0.92486155,-0.9917105,-0.87767124,-0.7983508,-0.6066453,-0.6249661,-0.0183208
23,0.20888244,0.15493695,"('insincere', 'sincere')",-0.5189295,-0.5201845,5.8030305,5.807587,1.8309944,1.8141131,-0.0168813
24,1.3430471,1.2533082,"('dishonest', 'honest')",0.18065989,0.13817306,0.90388536,0.8641901,0.8091974,0.7518905,-0.0573069
25,-0.14493792,-0.14834887,"('egoistic', 'altruistic')",0.7148509,0.708976,0.5860549,0.5440592,0.3853227,0.3682288,-0.0170939
26,0.86235595,0.68554586,"('hardhearted', 'benevolent')",0.32944572,0.3001994,1.0421001,0.8920894,0.7446339,0.6259449,-0.118689
27,-0.54040223,-0.43213168,"('hardhearted', 'softhearted')",-0.21225753,-0.077835925,0.63272774,0.59789175,-0.0399774,0.029308,0.0692854
28,-0.04457467,-0.1713773,"('disloyal', 'loyal')",-0.10496861,-0.20944169,0.9973348,0.8997499,0.2825972,0.172977,-0.1096202
29,-0.14920342,-0.13373554,"('unfair', 'fair')",-0.16981089,-0.19745366,-0.17255232,-0.2977581,-0.1638555,-0.2096491,-0.0457936
30,1.5466105,1.5535207,"('intolerant', 'tolerant')",0.67460096,0.5951336,0.86419344,0.8247118,1.0284683,0.991122,-0.0373463
31,-1.3309524,-1.2464073,"('evil', 'good')",-0.88727534,-0.9574261,-1.6682394,-1.7281958,-1.2954891,-1.3106764,-0.0151873
32,0.7736666,0.5636129,"('unkind', 'kind')",-0.26999065,-0.21794866,0.94493026,0.8472923,0.4828688,0.3976521,-0.0852167
33,0.3767617,0.3010032,"('wrong', 'right')",1.2011662,1.0945112,-0.8577629,-0.8757167,0.240055,0.1732659,-0.0667891
34,0.06138725,0.19174138,"('mean', 'honorable')",0.32536924,0.34996364,5.4364204,5.607914,1.941059,2.049873,0.108814
35,-0.467579,-0.40657154,"('corrupt', 'incorrupt')",-0.602837,-0.6066172,-1.0960538,-1.0878259,-0.7221566,-0.7003382,0.0218184
36,-1.2733773,-1.2000827,"('hostile', 'amicable')",-0.82479525,-1.0097855,-0.78836143,-0.8685571,-0.9621781,-1.0261418,-0.0639637
37,-0.00557042,-0.042600047,"('fake', 'genuine')",-0.13928759,-0.23331222,-0.1494634,-0.13076147,-0.0981071,-0.1355579,-0.0374508
38,-0.1745885,-0.1977399,"('untruthful', 'truthful')",0.07712814,-0.002060134,0.30586797,0.41468954,0.0694692,0.0716298,0.0021606
39,1.1983904,1.2018837,"('exploitative', 'cooperative')",0.004045412,0.1547704,-0.16780743,-0.05649659,0.3448761,0.4333858,0.0885097
40,0.40242812,0.44407603,"('stingy', 'generous')",0.2911161,0.27552834,-2.042499,-2.095558,-0.4496516,-0.4586512,-0.0089996
