,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
64,-0.12300207,-0.06824234,"('shy', 'confident')",-0.3535283,-0.30518785,1.2717595,1.3110498,-6.731601,-6.542348,-1.4840931,-1.4011821,0.082911
65,-1.1471239,-1.3067647,"('insecure', 'secure')",-1.1519558,-1.2588025,0.9265282,0.77842623,0.06721068,0.027710523,-0.3263353,-0.4398576,-0.1135223
66,1.678825,1.7030405,"('inactive', 'active')",1.819576,1.8337519,1.6034582,1.6360848,1.1683153,1.1179765,1.5675436,1.5727135,0.0051699
67,0.009622799,-0.02568641,"('doubtful', 'determined')",-0.93266827,-0.9141179,0.6675558,0.61167264,-0.42748448,-0.39920998,-0.1707435,-0.1818354,-0.0110919
68,-1.0943455,-1.1011457,"('dependent', 'independent')",-1.2693996,-1.2539802,-0.10169233,-0.12013622,-0.5738652,-0.5851347,-0.7598257,-0.7650992,-0.0052735
69,1.4403836,1.5546963,"('lazy', 'industrious')",1.9813256,2.0319731,0.22486432,0.35422847,-1.0904045,-0.96566445,0.6390422,0.7438084,0.1047662
70,-2.4449596,-2.4746127,"('lethargic', 'energetic')",-1.2252533,-1.2066271,0.10853478,0.113606244,0.65742004,0.7560865,-0.7260646,-0.7028868,0.0231778
71,1.9359956,1.9854262,"('diffident', 'self-confident')",2.9783196,2.9936502,0.8087482,0.9431332,0.7129058,0.6806711,1.6089923,1.6507202,0.0417279
72,0.6440303,0.6743728,"('unambitious', 'ambitious')",0.31548977,0.4284744,0.6113444,0.64614886,-0.34517384,-0.3338679,0.3064227,0.353782,0.0473593
73,1.7080696,1.7760127,"('helpless', 'self-reliant')",1.841436,1.8238155,0.59826946,0.53911936,-3.8053956,-3.6523983,0.0855949,0.1216373,0.0360424
74,0.88946116,0.83900255,"('undedicated', 'dedicated')",0.7560751,0.7123773,1.5030859,1.4478995,0.3573709,0.33712938,0.8764982,0.8341022,-0.042396
75,0.2648743,0.31932592,"('meek', 'impulsive')",0.20594983,0.34314233,-0.76693976,-0.67098725,-0.34548587,-0.2811064,-0.1604004,-0.0724064,0.087994
76,-1.1988139,-1.2537419,"('anxious', 'daring')",-0.9051362,-0.86076283,0.74566716,0.81208014,0.43464187,0.49902648,-0.2309102,-0.2008495,0.0300607
77,-0.74132955,-0.6537249,"('unmotivated', 'motivated')",-0.21424747,-0.11826475,0.48793986,0.5480939,-1.1876847,-1.0956066,-0.4138305,-0.3298756,0.0839549
78,0.5918904,0.5741532,"('nonresilient', 'resilient')",1.0668931,1.0360928,1.2658385,1.3623644,-0.13553852,-0.005589813,0.6972709,0.7417552,0.0444843
79,1.773044,1.8417398,"('wavering', 'unwavering')",1.1649256,1.2111866,-0.9401498,-0.89898944,0.1326365,0.12110205,0.5326141,0.5687598,0.0361457
80,-1.1232444,-1.2043817,"('dominated', 'dominating')",-0.87003535,-0.9031194,1.3796904,1.2690384,-0.7969512,-0.7629309,-0.3526351,-0.4003484,-0.0477133
81,-2.3713498,-2.4604025,"('submissive', 'aggressive')",-1.1630986,-1.167696,1.2704738,1.0953555,-0.57565576,-0.5485655,-0.7099076,-0.7703271,-0.0604195
82,-2.046846,-2.096473,"('poor', 'rich')",-1.5259428,-1.5586417,-0.37304658,-0.40406442,6.5355525,6.4159346,0.6474293,0.5891888,-0.0582405
83,2.100169,2.0717523,"('powerless', 'powerful')",2.4913456,2.4924042,1.2281687,1.2390838,-0.4977103,-0.52267855,1.3304932,1.3201405,-0.0103527
84,0.75612247,0.74943733,"('inferior', 'superior')",0.29838622,0.26887354,0.24304023,0.18347284,0.69494337,0.6385705,0.498123,0.4600886,-0.0380344
85,3.7606761,3.8796391,"('insignificant', 'prestigious')",3.6824846,3.6794128,0.41661185,0.45396033,0.37321717,0.2692486,2.0582476,2.0705652,0.0123176
86,-0.6782351,-0.7673375,"('uninfluential', 'influential')",0.43054542,0.31332386,0.44818786,0.32679176,0.15246752,0.06866067,0.0882414,-0.0146403,-0.1028817
87,0.97759205,0.92317474,"('unsuccessful', 'successful')",1.4846523,1.4755737,1.7512065,1.7040865,0.9543026,0.9409151,1.2919384,1.2609375,-0.0310009
88,-0.23405005,-0.25840178,"('low', 'eminent')",-0.41871,-0.4265179,-1.0164226,-1.1879044,0.31290558,0.23469129,-0.3390693,-0.4095332,-0.0704639
