,mousse_male,mousse_female,tuple,average_male,average_female,female-male
0,0.09006009,-0.009205978,"('unsociable', 'sociable')",0.0900601,-0.009206,-0.0992661
1,0.22122212,-0.072866835,"('unfriendly', 'friendly')",0.2212221,-0.0728668,-0.2940889
2,0.91718704,0.8876641,"('unlikable', 'likable')",0.917187,0.8876641,-0.0295229
3,-0.18406998,-0.120846055,"('repellent', 'pleasant')",-0.18407,-0.1208461,0.0632239
4,-0.960611,-1.0214685,"('disliked', 'liked')",-0.960611,-1.0214685,-0.0608575
5,-0.021226155,-0.108063966,"('distant', 'outgoing')",-0.0212262,-0.108064,-0.0868378
6,0.1217863,-0.026483653,"('distant', 'open')",0.1217863,-0.0264837,-0.14827
7,-1.1803046,-1.0835992,"('insensitive', 'sensitive')",-1.1803046,-1.0835992,0.0967054
8,0.22106594,-0.002285365,"('unaffectionate', 'affectionate')",0.2210659,-0.0022854,-0.2233513
9,-0.2205865,-0.41703182,"('unaffectionate', 'caring')",-0.2205865,-0.4170318,-0.1964453
10,-0.6052457,-0.6155002,"('unsympathetic', 'sympathetic')",-0.6052457,-0.6155002,-0.0102545
11,-0.19879709,-0.23302428,"('unhelpful', 'helpful')",-0.1987971,-0.2330243,-0.0342272
12,-0.5998903,-0.682698,"('unsupportive', 'supportive')",-0.5998903,-0.682698,-0.0828077
13,0.054648228,0.09707319,"('impolite', 'polite')",0.0546482,0.0970732,0.042425
14,-0.049866073,0.102477975,"('antisocial', 'social')",-0.0498661,0.102478,0.1523441
15,-0.45281157,-0.47066745,"('boring', 'funny')",-0.4528116,-0.4706675,-0.0178559
16,1.0688143,0.94998103,"('unpopular', 'popular')",1.0688143,0.949981,-0.1188333
17,-0.46645343,-0.4309487,"('nasty', 'nice')",-0.4664534,-0.4309487,0.0355047
18,-0.25099513,-0.2812574,"('disagreeable', 'welcoming')",-0.2509951,-0.2812574,-0.0302623
19,-0.8083521,-0.9205247,"('inhospitable', 'hospitable')",-0.8083521,-0.9205247,-0.1121726
20,0.52114934,0.4589624,"('rough', 'thoughtful')",0.5211493,0.4589624,-0.0621869
21,-0.22911309,-0.14309451,"('immoral', 'moral')",-0.2291131,-0.1430945,0.0860186
22,0.38044733,0.3488633,"('untrustworthy', 'trustworthy')",0.3804473,0.3488633,-0.031584
23,0.34045047,0.21076521,"('insincere', 'sincere')",0.3404505,0.2107652,-0.1296853
24,-0.91690457,-1.0219479,"('dishonest', 'honest')",-0.9169046,-1.0219479,-0.1050433
25,0.36571604,0.22869599,"('egoistic', 'altruistic')",0.365716,0.228696,-0.13702
26,-0.084277846,-0.19684914,"('hardhearted', 'benevolent')",-0.0842778,-0.1968491,-0.1125713
27,-0.5769585,-0.6963868,"('hardhearted', 'softhearted')",-0.5769585,-0.6963868,-0.1194283
28,-0.15683582,-0.25241682,"('disloyal', 'loyal')",-0.1568358,-0.2524168,-0.095581
29,0.60218626,0.5148332,"('unfair', 'fair')",0.6021863,0.5148332,-0.0873531
30,-0.36637837,-0.35637715,"('intolerant', 'tolerant')",-0.3663784,-0.3563772,0.0100012
31,-0.06800377,-0.10410115,"('evil', 'good')",-0.0680038,-0.1041012,-0.0360974
32,-0.3628902,-0.47369963,"('unkind', 'kind')",-0.3628902,-0.4736996,-0.1108094
33,0.4770655,0.34483832,"('wrong', 'right')",0.4770655,0.3448383,-0.1322272
34,0.6679698,0.7227073,"('mean', 'honorable')",0.6679698,0.7227073,0.0547375
35,0.43889105,0.27091438,"('corrupt', 'incorrupt')",0.4388911,0.2709144,-0.1679767
36,0.51121163,0.25596103,"('hostile', 'amicable')",0.5112116,0.255961,-0.2552506
37,0.09473214,0.10395327,"('fake', 'genuine')",0.0947321,0.1039533,0.0092212
38,0.3767358,0.21128635,"('untruthful', 'truthful')",0.3767358,0.2112864,-0.1654494
39,0.30349055,0.43943933,"('exploitative', 'cooperative')",0.3034905,0.4394393,0.1359488
40,-0.5889491,-0.7111008,"('stingy', 'generous')",-0.5889491,-0.7111008,-0.1221517
41,0.24284907,0.17191127,"('unforgiving', 'forgiving')",0.2428491,0.1719113,-0.0709378
42,-0.2577877,-0.1224964,"('unreliable', 'reliable')",-0.2577877,-0.1224964,0.1352913
43,-0.31798676,-0.2736903,"('irresponsible', 'responsible')",-0.3179868,-0.2736903,0.0442965
44,0.33789566,0.468838,"('prejudiced', 'unprejudiced')",0.3378957,0.468838,0.1309423
45,-0.36153933,-0.36089396,"('incompetent', 'competent')",-0.3615393,-0.360894,0.0006453
46,-0.54514384,-0.55118376,"('uncompetitive', 'competitive')",-0.5451438,-0.5511838,-0.00604
47,0.76392454,0.7950983,"('stupid', 'smart')",0.7639245,0.7950983,0.0311738
48,-0.86587065,-0.8896866,"('unintelligent', 'intelligent')",-0.8658707,-0.8896866,-0.0238159
49,-0.39580154,-0.2609164,"('unable', 'able')",-0.3958015,-0.2609164,0.1348851
50,0.4615625,0.45160288,"('clumsy', 'skillful')",0.4615625,0.4516029,-0.0099596
51,-0.46437082,-0.46453404,"('uneducated', 'educated')",-0.4643708,-0.464534,-0.0001632
52,0.6664041,0.44390678,"('irrational', 'rational')",0.6664041,0.4439068,-0.2224973
53,-0.55612236,-0.7128347,"('uncreative', 'creative')",-0.5561224,-0.7128347,-0.1567123
54,0.7262877,0.5828065,"('incapable', 'capable')",0.7262877,0.5828065,-0.1434812
55,-0.28796443,-0.2289725,"('incompetent', 'clever')",-0.2879644,-0.2289725,0.0589919
56,0.30491465,0.37587363,"('impractical', 'practical')",0.3049147,0.3758736,0.0709589
57,-0.7798184,-0.8759225,"('unimaginative', 'imaginative')",-0.7798184,-0.8759225,-0.0961041
58,0.24741915,0.21188281,"('undiscriminating', 'discriminating')",0.2474191,0.2118828,-0.0355363
59,0.03729992,-0.029239906,"('foolish', 'wise')",0.0372999,-0.0292399,-0.0665398
60,-0.5250493,-0.32510433,"('inefficient', 'efficient')",-0.5250493,-0.3251043,0.199945
61,0.1583864,-0.011028402,"('illogical', 'logical')",0.1583864,-0.0110284,-0.1694148
62,0.0075902306,0.14360224,"('incompetent', 'brilliant')",0.0075902,0.1436022,0.136012
63,0.42464057,0.37006626,"('unperceptive', 'insightful')",0.4246406,0.3700663,-0.0545743
64,-1.1599241,-1.084704,"('shy', 'confident')",-1.1599241,-1.084704,0.0752201
65,-0.5315639,-0.43939394,"('insecure', 'secure')",-0.5315639,-0.4393939,0.09217
66,-0.4944291,-0.5412858,"('inactive', 'active')",-0.4944291,-0.5412858,-0.0468567
67,0.34157225,0.40015554,"('doubtful', 'determined')",0.3415723,0.4001555,0.0585832
68,0.2164506,0.14269339,"('dependent', 'independent')",0.2164506,0.1426934,-0.0737572
69,0.8773309,0.91530555,"('lazy', 'industrious')",0.8773309,0.9153056,0.0379747
70,-0.5236545,-0.42352974,"('lethargic', 'energetic')",-0.5236545,-0.4235297,0.1001248
71,-0.18536784,-0.31079692,"('diffident', 'self-confident')",-0.1853678,-0.3107969,-0.1254291
72,0.031031236,0.0068953186,"('unambitious', 'ambitious')",0.0310312,0.0068953,-0.0241359
73,0.11451609,0.12233759,"('helpless', 'self-reliant')",0.1145161,0.1223376,0.0078215
74,0.17908445,0.15785666,"('undedicated', 'dedicated')",0.1790845,0.1578567,-0.0212278
75,0.2660164,0.22565503,"('meek', 'impulsive')",0.2660164,0.225655,-0.0403614
76,-0.23250422,0.003923946,"('anxious', 'daring')",-0.2325042,0.0039239,0.2364281
77,-1.0255563,-0.993076,"('unmotivated', 'motivated')",-1.0255563,-0.993076,0.0324803
78,0.21687368,0.13504164,"('nonresilient', 'resilient')",0.2168737,0.1350416,-0.0818321
79,0.02624377,-0.04902367,"('wavering', 'unwavering')",0.0262438,-0.0490237,-0.0752675
80,-0.44219235,-0.36965126,"('dominated', 'dominating')",-0.4421923,-0.3696513,0.072541
81,-0.83233714,-0.7169187,"('submissive', 'aggressive')",-0.8323371,-0.7169187,0.1154184
82,1.0086879,0.99685323,"('poor', 'rich')",1.0086879,0.9968532,-0.0118347
83,-0.6278958,-0.6637723,"('powerless', 'powerful')",-0.6278958,-0.6637723,-0.0358765
84,0.19908634,0.19884291,"('inferior', 'superior')",0.1990863,0.1988429,-0.0002434
85,0.7172822,0.5536555,"('insignificant', 'prestigious')",0.7172822,0.5536555,-0.1636267
86,-0.908126,-1.0978364,"('uninfluential', 'influential')",-0.908126,-1.0978364,-0.1897104
87,-0.121843524,-0.09958559,"('unsuccessful', 'successful')",-0.1218435,-0.0995856,0.0222579
88,-0.8465321,-0.88146055,"('low', 'eminent')",-0.8465321,-0.8814605,-0.0349284
