,roper_male,roper_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.029764343,-0.2545749,"('unsociable', 'sociable')",-0.24569868,-0.40376163,-0.5552087,-0.78708583,-0.2570477,-0.4818075,-0.2247598
1,-1.1246008,-1.1293963,"('unfriendly', 'friendly')",0.1561318,0.09858744,1.8923895,1.878041,0.3079735,0.2824107,-0.0255628
2,0.8819583,0.9720906,"('unlikable', 'likable')",0.25450888,0.33295172,0.74715364,0.8687029,0.6278736,0.7245817,0.0967081
3,-0.4207125,-0.26858568,"('repellent', 'pleasant')",0.24994719,0.3328148,-0.20014574,-0.18395352,-0.123637,-0.0399081,0.0837289
4,-0.70939916,-0.62559,"('disliked', 'liked')",-0.5898163,-0.5813598,-5.5851493,-5.714243,-2.2947882,-2.3070642,-0.012276
5,-0.64238703,-0.41949213,"('distant', 'outgoing')",-0.48285234,-0.37602165,0.16523644,0.29798,-0.320001,-0.1658446,0.1541564
6,-1.026177,-0.7192759,"('distant', 'open')",-0.9603995,-0.8407962,0.57639617,0.7007691,-0.4700601,-0.2864343,0.1836258
7,0.7945631,0.70156914,"('insensitive', 'sensitive')",0.40718177,0.4777026,0.09894512,0.14858007,0.4335634,0.4426173,0.0090539
8,-0.07534484,-0.011378311,"('unaffectionate', 'affectionate')",0.21130213,0.24348241,0.88003075,0.9381341,0.3386627,0.3900794,0.0514167
9,0.044260606,0.074615404,"('unaffectionate', 'caring')",0.37363622,0.41616935,1.2499176,1.3212085,0.5559382,0.6039977,0.0480595
10,0.70765364,0.55219716,"('unsympathetic', 'sympathetic')",-0.24372874,-0.23975417,-0.824477,-0.9425005,-0.120184,-0.2100192,-0.0898352
11,0.4394735,0.31592262,"('unhelpful', 'helpful')",1.2586042,1.282413,1.5620363,1.5946413,1.0867047,1.0643257,-0.022379
12,0.9037601,1.0359164,"('unsupportive', 'supportive')",0.72483784,0.9021533,-1.6809874,-1.6545124,-0.0174631,0.0945191,0.1119822
13,1.0598918,0.8741511,"('impolite', 'polite')",0.006740505,-0.080579326,-0.63298005,-0.7499937,0.1445507,0.014526,-0.1300247
14,0.53932464,0.44660893,"('antisocial', 'social')",0.7938905,0.8034319,-1.022303,-1.1007077,0.1036374,0.0497777,-0.0538597
15,0.021307176,-0.09038746,"('boring', 'funny')",-0.1490342,-0.20555012,0.6166494,0.58397454,0.1629741,0.0960123,-0.0669618
16,-0.48810285,-0.40969488,"('unpopular', 'popular')",-0.28429556,-0.26393738,0.69549084,0.68601996,-0.0256359,0.0041292,0.0297651
17,-0.23406862,-0.14306623,"('nasty', 'nice')",-0.8582274,-0.79656833,-0.49852324,-0.42114472,-0.5302731,-0.4535931,0.07668
18,-0.39410943,-0.28725478,"('disagreeable', 'welcoming')",0.06844583,0.13910529,-0.30955485,-0.31420952,-0.2117395,-0.1541197,0.0576198
19,-0.723681,-0.56211007,"('inhospitable', 'hospitable')",-0.68773735,-0.6924757,-0.046740424,0.1289875,-0.4860529,-0.3751994,0.1108535
20,-0.41948962,-0.40759718,"('rough', 'thoughtful')",0.87316066,0.9628013,0.9326501,0.92898405,0.462107,0.4947294,0.0326224
21,0.7854839,0.59147686,"('immoral', 'moral')",0.6154028,0.53452635,-0.8967418,-0.9902749,0.1680483,0.0452428,-0.1228055
22,-0.082724825,-0.08711194,"('untrustworthy', 'trustworthy')",-0.19244595,-0.20848438,-1.0567176,-1.1204592,-0.4439628,-0.4720185,-0.0280557
23,0.4327173,0.26521567,"('insincere', 'sincere')",0.036114983,0.01431527,4.7037635,4.694363,1.7241987,1.6579647,-0.066234
24,-0.046673227,-0.15748355,"('dishonest', 'honest')",-1.3421248,-1.2797604,0.3615272,0.34791663,-0.3424236,-0.3631091,-0.0206855
25,0.42356625,0.39068356,"('egoistic', 'altruistic')",0.5237319,0.52350223,1.6974177,1.6880871,0.8815719,0.8674243,-0.0141476
26,-0.7336249,-0.8058953,"('hardhearted', 'benevolent')",0.71141636,0.74734443,1.9675318,1.901626,0.6484411,0.6143583,-0.0340828
27,-0.28106734,-0.22453883,"('hardhearted', 'softhearted')",0.42307606,0.46511388,1.3719213,1.4010414,0.5046434,0.5472055,0.0425621
28,-0.52585596,-0.73730975,"('disloyal', 'loyal')",0.054281957,-0.032958377,0.78389156,0.6642136,0.1041059,-0.0353515,-0.1394574
29,-0.53979087,-0.47671872,"('unfair', 'fair')",-1.0185931,-0.9511721,-0.50435686,-0.55118036,-0.6875803,-0.6596904,0.0278899
30,1.2472832,1.0807626,"('intolerant', 'tolerant')",1.7761602,1.730733,0.9484733,0.88137084,1.3239722,1.2309555,-0.0930167
31,-1.3752664,-1.0897368,"('evil', 'good')",-0.7424315,-0.72305566,-0.54948306,-0.5206273,-0.8890603,-0.7778066,0.1112537
32,0.35621643,0.17433694,"('unkind', 'kind')",0.2218598,0.22810148,0.63957506,0.50336516,0.4058838,0.3019345,-0.1039493
33,0.7301201,0.7463003,"('wrong', 'right')",0.0043593906,0.0072485767,-0.067832105,-0.08234015,0.2222158,0.2237362,0.0015204
34,-0.31281838,-0.25831354,"('mean', 'honorable')",0.09115449,0.19579607,5.701244,5.873333,1.8265266,1.9369384,0.1104118
35,0.0600795,0.18215996,"('corrupt', 'incorrupt')",-0.8206525,-0.8713763,0.119803034,0.08313382,-0.21359,-0.2020275,0.0115625
36,-1.3274934,-1.1047926,"('hostile', 'amicable')",-1.088104,-1.2038018,0.6902388,0.57303697,-0.5751196,-0.5785191,-0.0033995
37,0.6538042,0.6484847,"('fake', 'genuine')",0.08310153,0.10767874,0.13875246,0.1840426,0.2918861,0.313402,0.0215159
38,0.32087886,0.4092122,"('untruthful', 'truthful')",-0.6190629,-0.4914677,5.1625073e-05,0.07504879,-0.0993775,-0.0024022,0.0969753
39,0.65678954,0.60435325,"('exploitative', 'cooperative')",0.5563401,0.60454684,-0.17943995,-0.19269268,0.3445632,0.3387358,-0.0058274
40,-0.4226606,-0.3932969,"('stingy', 'generous')",-0.1300088,-0.068413556,-1.5831504,-1.6725087,-0.71194,-0.7114064,0.0005336
41,0.25437307,0.25265723,"('unforgiving', 'forgiving')",-0.66890115,-0.56348675,0.21961325,0.06311131,-0.0649716,-0.0825727,-0.0176011
42,0.70321083,0.77785414,"('unreliable', 'reliable')",-0.84115255,-0.65252376,-2.9556725,-2.9184678,-1.0312047,-0.9310458,0.1001589
