,mastercard_male,mastercard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5518358,-0.65598816,"('unsociable', 'sociable')",-0.39896888,-0.54209405,-0.4754023,-0.5990411,-0.1236388
1,0.9967295,0.7623579,"('unfriendly', 'friendly')",1.8913105,1.6225641,1.44402,1.192461,-0.251559
2,1.4549469,1.4755782,"('unlikable', 'likable')",0.7309653,0.7857416,1.0929561,1.1306599,0.0377038
3,-1.1350337,-1.0161054,"('repellent', 'pleasant')",-0.10197837,-0.016753914,-0.6185061,-0.5164297,0.1020764
4,-0.4465344,-0.4945596,"('disliked', 'liked')",-6.076488,-6.1236954,-3.2615113,-3.3091276,-0.0476163
5,0.44248018,0.3745981,"('distant', 'outgoing')",-0.0030378737,-0.031671554,0.2197212,0.1714633,-0.0482579
6,0.14050531,0.07863474,"('distant', 'open')",0.42227596,0.33620644,0.2813906,0.2074206,-0.07397
7,-0.36140585,-0.31199113,"('insensitive', 'sensitive')",0.49940217,0.55868125,0.0689982,0.1233451,0.0543469
8,0.5332505,0.4095614,"('unaffectionate', 'affectionate')",0.54945254,0.45728564,0.5413516,0.4334235,-0.1079281
9,1.1398302,1.0407867,"('unaffectionate', 'caring')",1.0249872,1.0054263,1.0824087,1.0231066,-0.0593021
10,-1.1466212,-1.13594,"('unsympathetic', 'sympathetic')",-0.46477023,-0.48414788,-0.8056957,-0.8100439,-0.0043482
11,-0.770036,-0.685286,"('unhelpful', 'helpful')",1.7495637,1.8609045,0.4897639,0.5878092,0.0980453
12,0.075155675,0.12714553,"('unsupportive', 'supportive')",-1.847612,-1.809432,-0.8862282,-0.8411433,0.0450849
13,-0.29329824,-0.30092052,"('impolite', 'polite')",-0.32047552,-0.25935704,-0.3068869,-0.2801388,0.0267481
14,-0.28841895,-0.26964575,"('antisocial', 'social')",-0.5603514,-0.48993528,-0.4243852,-0.3797905,0.0445947
15,-0.035613418,-0.11917892,"('boring', 'funny')",0.47783634,0.45059082,0.2211115,0.1657059,-0.0554056
16,-0.173823,-0.11827053,"('unpopular', 'popular')",0.80493265,0.8080427,0.3155548,0.3448861,0.0293313
17,-0.08469969,-0.035776846,"('nasty', 'nice')",-0.31030756,-0.26817113,-0.1975036,-0.151974,0.0455296
18,0.26620835,0.20721787,"('disagreeable', 'welcoming')",-0.17773454,-0.2716781,0.0442369,-0.0322301,-0.076467
19,-0.06811647,-0.14123671,"('inhospitable', 'hospitable')",0.22374524,0.16444126,0.0778144,0.0116023,-0.0662121
20,0.14076635,0.16603737,"('rough', 'thoughtful')",1.0126373,0.9255689,0.5767018,0.5458031,-0.0308987
21,-0.75271314,-0.73988223,"('immoral', 'moral')",-0.7031794,-0.6825189,-0.7279463,-0.7112006,0.0167457
22,-0.9553153,-1.0139188,"('untrustworthy', 'trustworthy')",-1.1857765,-1.1515179,-1.0705459,-1.0827184,-0.0121725
23,0.0815071,0.041696806,"('insincere', 'sincere')",5.622566,5.6502967,2.8520367,2.8459969,-0.0060398
24,0.27658373,0.17628595,"('dishonest', 'honest')",0.78363305,0.75776505,0.5301084,0.4670255,-0.0630829
25,0.59366316,0.5494223,"('egoistic', 'altruistic')",1.4018126,1.2978592,0.9977379,0.9236407,-0.0740972
26,0.9936966,0.8175563,"('hardhearted', 'benevolent')",1.5930632,1.4290357,1.2933799,1.123296,-0.1700839
27,-0.20647404,-0.22098865,"('hardhearted', 'softhearted')",1.2442601,1.1390413,0.518893,0.4590263,-0.0598667
28,-0.41294092,-0.5488843,"('disloyal', 'loyal')",0.6478545,0.56879383,0.1174568,0.0099548,-0.107502
29,-0.40365538,-0.35000065,"('unfair', 'fair')",-0.49272913,-0.62928456,-0.4481922,-0.4896426,-0.0414504
30,0.11834548,0.15661328,"('intolerant', 'tolerant')",1.2504618,1.1953771,0.6844037,0.6759952,-0.0084085
31,-0.46714565,-0.53622437,"('evil', 'good')",-0.8851209,-1.0280067,-0.6761333,-0.7821155,-0.1059822
32,0.06496992,-0.013761397,"('unkind', 'kind')",1.0174541,0.898986,0.541212,0.4426123,-0.0985997
33,1.14862,1.0447961,"('wrong', 'right')",-0.42306304,-0.46001858,0.3627785,0.2923888,-0.0703897
34,0.11107646,0.17610666,"('mean', 'honorable')",6.0318494,6.111236,3.0714629,3.1436713,0.0722084
