,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
0,-0.80024123,-0.7954474,"('unsociable', 'sociable')",-1.687704,-1.6100454,-1.2439725,-1.2027464,0.0412261
1,0.49089256,0.33872956,"('unfriendly', 'friendly')",0.44588494,0.2698157,0.4683887,0.3042727,-0.164116
2,1.9476823,1.9217935,"('unlikable', 'likable')",1.1253811,1.1239862,1.5365317,1.5228899,-0.0136418
3,-0.8244981,-0.64342487,"('repellent', 'pleasant')",-0.38727126,-0.24245355,-0.6058847,-0.4429392,0.1629455
4,-0.0028095394,-0.13509943,"('disliked', 'liked')",-1.6381706,-1.6933358,-0.8204901,-0.9142176,-0.0937275
5,1.6063951,1.5217066,"('distant', 'outgoing')",0.8663387,0.7821506,1.2363669,1.1519287,-0.0844382
6,1.8186336,1.7233033,"('distant', 'open')",1.2116753,1.0983672,1.5151544,1.4108353,-0.1043191
7,-1.1931012,-1.065063,"('insensitive', 'sensitive')",-1.029767,-0.8638539,-1.1114341,-0.9644585,0.1469756
8,-0.40350923,-0.46402892,"('unaffectionate', 'affectionate')",-0.24121477,-0.3912654,-0.322362,-0.4276472,-0.1052852
9,-0.45444554,-0.5375624,"('unaffectionate', 'caring')",-0.35724467,-0.43946454,-0.4058451,-0.4885135,-0.0826684
10,-2.5279136,-2.388317,"('unsympathetic', 'sympathetic')",-2.540269,-2.376374,-2.5340912,-2.3823457,0.1517455
11,-1.8194597,-1.7573075,"('unhelpful', 'helpful')",-0.7402037,-0.6621708,-1.2798316,-1.2097392,0.0700924
12,-0.6492245,-0.6296257,"('unsupportive', 'supportive')",-1.1634309,-1.10751,-0.9063277,-0.8685678,0.0377599
13,-1.5605714,-1.4896065,"('impolite', 'polite')",-1.3641876,-1.2139623,-1.4623795,-1.3517845,0.110595
14,-0.4607389,-0.3248006,"('antisocial', 'social')",-0.8994772,-0.727122,-0.6801081,-0.5259613,0.1541468
15,1.4295905,1.3953899,"('boring', 'funny')",1.1667671,1.0611503,1.2981788,1.2282701,-0.0699087
16,0.18689671,0.1956689,"('unpopular', 'popular')",-0.08669538,-0.10553232,0.0501007,0.0450683,-0.0050324
17,-0.40721822,-0.31224388,"('nasty', 'nice')",-0.47811994,-0.4223014,-0.4426691,-0.3672726,0.0753965
18,0.8892023,0.9367797,"('disagreeable', 'welcoming')",-0.14241458,-0.140702,0.3733939,0.3980388,0.0246449
19,-0.25084108,-0.31139725,"('inhospitable', 'hospitable')",-0.32453442,-0.3685137,-0.2876877,-0.3399555,-0.0522678
20,0.006608893,0.020694116,"('rough', 'thoughtful')",0.26138893,0.29603013,0.1339989,0.1583621,0.0243632
21,-1.1351694,-1.0486547,"('immoral', 'moral')",-1.4544023,-1.2815465,-1.2947859,-1.1651006,0.1296853
22,-0.7858487,-0.7470615,"('untrustworthy', 'trustworthy')",-1.3528626,-1.2972467,-1.0693556,-1.0221541,0.0472015
23,-1.6956023,-1.6167902,"('insincere', 'sincere')",0.31121013,0.3455736,-0.6921961,-0.6356083,0.0565878
24,-2.0386648,-1.9087516,"('dishonest', 'honest')",-1.0723977,-0.98130035,-1.5555313,-1.4450259,0.1105054
25,0.81859,0.7502369,"('egoistic', 'altruistic')",0.7173493,0.597616,0.7679696,0.6739265,-0.0940431
26,1.2391322,1.1748824,"('hardhearted', 'benevolent')",0.597657,0.479003,0.9183946,0.8269427,-0.0914519
27,-0.1774554,-0.06903268,"('hardhearted', 'softhearted')",-0.08082818,-0.07865149,-0.1291418,-0.0738421,0.0552997
28,-2.2107432,-2.2191153,"('disloyal', 'loyal')",-1.2115796,-1.1948713,-1.7111614,-1.7069933,0.0041681
29,-0.14249651,-0.27544332,"('unfair', 'fair')",-0.054906428,-0.12390332,-0.0987015,-0.1996733,-0.1009718
30,-2.0767019,-1.9947175,"('intolerant', 'tolerant')",-1.5313776,-1.452979,-1.8040397,-1.7238482,0.0801915
31,1.3165444,1.2181696,"('evil', 'good')",0.9825249,0.88911796,1.1495347,1.0536437,-0.095891
32,-0.70350486,-0.6482206,"('unkind', 'kind')",-0.80106777,-0.78674453,-0.7522863,-0.7174826,0.0348037
33,0.89594704,0.7951127,"('wrong', 'right')",0.80727994,0.6927165,0.8516135,0.7439146,-0.1076989
34,0.52695364,0.6303013,"('mean', 'honorable')",1.8258656,1.9121046,1.1764096,1.2712029,0.0947933
35,1.4426368,1.2937307,"('corrupt', 'incorrupt')",1.0844815,0.89059275,1.2635591,1.0921618,-0.1713973
36,3.476611,3.1453373,"('hostile', 'amicable')",2.1921153,1.8941878,2.834363,2.5197625,-0.3146005
37,-1.8913926,-1.743098,"('fake', 'genuine')",-1.0463359,-0.9419913,-1.4688642,-1.3425447,0.1263195
38,-1.411318,-1.418537,"('untruthful', 'truthful')",-0.7652567,-0.77071077,-1.0882874,-1.0946239,-0.0063365
39,0.7805268,0.7825335,"('exploitative', 'cooperative')",0.6162176,0.68541247,0.6983722,0.733973,0.0356008
40,1.4793521,1.4523011,"('stingy', 'generous')",0.39092535,0.33624443,0.9351387,0.8942728,-0.0408659
41,-0.30307183,-0.30887955,"('unforgiving', 'forgiving')",-0.50086075,-0.5032472,-0.4019663,-0.4060634,-0.0040971
42,0.6166425,0.7286809,"('unreliable', 'reliable')",-0.5864634,-0.43027323,0.0150895,0.1492038,0.1341143
43,-1.4714783,-1.368326,"('irresponsible', 'responsible')",-1.2752295,-1.1424928,-1.373354,-1.2554094,0.1179446
44,0.60412496,0.6205099,"('prejudiced', 'unprejudiced')",0.62267745,0.6724593,0.6134012,0.6464846,0.0330834
45,-2.5539036,-2.4841285,"('incompetent', 'competent')",-2.0875375,-1.9605441,-2.3207207,-2.2223363,0.0983844
46,-1.07195,-1.011829,"('uncompetitive', 'competitive')",-1.4829409,-1.3725697,-1.2774454,-1.1921993,0.0852461
47,0.01986814,0.08622496,"('stupid', 'smart')",1.2304139,1.2387505,0.625141,0.6624877,0.0373467
48,-2.2321482,-2.2148147,"('unintelligent', 'intelligent')",-1.6831448,-1.6636994,-1.9576465,-1.939257,0.0183895
49,-0.6985946,-0.6905701,"('unable', 'able')",-0.603888,-0.55873173,-0.6512413,-0.624651,0.0265903
