,gap_male,gap_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6035922,-0.70538265,"('unsociable', 'sociable')",-0.23927605,-0.33323577,-0.4214341,-0.5193092,-0.0978751
1,0.36746457,0.4290438,"('unfriendly', 'friendly')",1.6156878,1.5286188,0.9915762,0.9788313,-0.0127449
2,-0.6065144,-0.50719786,"('unlikable', 'likable')",0.20146514,0.24772029,-0.2025246,-0.1297388,0.0727858
3,0.53394043,0.7247522,"('repellent', 'pleasant')",0.11725967,0.17609005,0.3256001,0.4504211,0.124821
4,-1.213288,-1.2329757,"('disliked', 'liked')",-6.932815,-7.04977,-4.0730515,-4.1413727,-0.0683212
5,-1.0739449,-0.9891757,"('distant', 'outgoing')",0.03087895,-0.0068968125,-0.521533,-0.4980362,0.0234968
6,-0.62619346,-0.53035426,"('distant', 'open')",0.4002409,0.34686235,-0.1129763,-0.091746,0.0212303
7,1.0695003,1.0554069,"('insensitive', 'sensitive')",0.70948875,0.77816355,0.8894945,0.9167852,0.0272907
8,-0.36190048,-0.21925735,"('unaffectionate', 'affectionate')",0.982807,0.8913908,0.3104532,0.3360667,0.0256135
9,0.5043522,0.7126944,"('unaffectionate', 'caring')",1.0613439,1.0334915,0.7828481,0.8730929,0.0902448
10,0.9564609,1.080874,"('unsympathetic', 'sympathetic')",-0.38670617,-0.38887024,0.2848774,0.3460019,0.0611245
11,0.7792155,0.9124267,"('unhelpful', 'helpful')",1.7385532,1.8483202,1.2588843,1.3803735,0.1214892
12,0.5562357,0.7656376,"('unsupportive', 'supportive')",-1.8365327,-1.8329041,-0.6401485,-0.5336332,0.1065153
13,-0.10188238,-0.24920368,"('impolite', 'polite')",-0.84893495,-0.8763233,-0.4754087,-0.5627635,-0.0873548
14,-0.442707,-0.6321056,"('antisocial', 'social')",-0.50869465,-0.62341714,-0.4757008,-0.6277614,-0.1520606
15,-0.5043831,-0.66935253,"('boring', 'funny')",0.18253466,0.14351879,-0.1609242,-0.2629169,-0.1019927
16,-1.8026881,-1.7049818,"('unpopular', 'popular')",0.26784873,0.2700752,-0.7674197,-0.7174533,0.0499664
17,-0.20745414,-0.20152432,"('nasty', 'nice')",-0.50309616,-0.5032271,-0.3552752,-0.3523757,0.0028995
18,-1.8662395,-1.7506549,"('disagreeable', 'welcoming')",-0.5443632,-0.58524334,-1.2053014,-1.1679492,0.0373522
19,-1.7528882,-1.5226418,"('inhospitable', 'hospitable')",-0.32485712,-0.22026275,-1.0388727,-0.8714523,0.1674204
20,0.05837589,0.088291675,"('rough', 'thoughtful')",1.1301112,1.0820101,0.5942435,0.5851509,-0.0090926
21,-0.19327712,-0.21018581,"('immoral', 'moral')",-0.7196719,-0.6524971,-0.4564745,-0.4313415,0.025133
22,-0.32013845,-0.4837041,"('untrustworthy', 'trustworthy')",-0.9272983,-1.0334743,-0.6237184,-0.7585892,-0.1348708
23,0.4895807,0.5923514,"('insincere', 'sincere')",6.0145283,6.0291834,3.2520545,3.3107674,0.0587129
24,0.55451345,0.5570168,"('dishonest', 'honest')",0.6014612,0.55490196,0.5779873,0.5559593,-0.022028
25,-1.0320413,-0.92699444,"('egoistic', 'altruistic')",1.4593862,1.4176762,0.2136725,0.2453409,0.0316684
26,0.6787001,0.5725322,"('hardhearted', 'benevolent')",1.5228052,1.4943343,1.1007526,1.0334332,-0.0673194
27,1.3525999,1.4940459,"('hardhearted', 'softhearted')",1.1498003,1.111765,1.2512001,1.3029054,0.0517053
28,-0.22928984,-0.20758143,"('disloyal', 'loyal')",1.2443637,1.1589062,0.5075369,0.4756624,-0.0318745
29,-0.732032,-0.81698596,"('unfair', 'fair')",-0.2950352,-0.43303794,-0.5135336,-0.6250119,-0.1114783
30,0.668767,0.6130773,"('intolerant', 'tolerant')",1.0512546,1.0566236,0.8600108,0.8348504,-0.0251604
31,-1.473756,-1.3389152,"('evil', 'good')",-0.9237063,-1.0000064,-1.1987312,-1.1694608,0.0292704
32,0.13053024,0.20951548,"('unkind', 'kind')",0.86675835,0.732713,0.4986443,0.4711142,-0.0275301
33,0.36488095,0.33641854,"('wrong', 'right')",-0.44311365,-0.5300316,-0.0391164,-0.0968065,-0.0576901
34,-0.5170042,-0.30215877,"('mean', 'honorable')",5.7056055,5.8972025,2.5943007,2.7975218,0.2032211
35,-1.6579847,-1.7617974,"('corrupt', 'incorrupt')",-0.11899491,-0.25784752,-0.8884898,-1.0098225,-0.1213327
36,-2.0048668,-1.9336826,"('hostile', 'amicable')",-0.28714684,-0.40448514,-1.1460068,-1.1690838,-0.023077
37,-0.68317777,-0.6414521,"('fake', 'genuine')",0.7044689,0.6912504,0.0106456,0.0248992,0.0142536
38,-0.41276777,-0.30771026,"('untruthful', 'truthful')",-0.12243831,-0.04383812,-0.267603,-0.1757742,0.0918288
39,1.3940709,1.4580969,"('exploitative', 'cooperative')",0.10652153,0.03227888,0.7502962,0.7451879,-0.0051083
40,-0.755806,-0.78290474,"('stingy', 'generous')",-1.8177088,-1.8908416,-1.2867575,-1.3368732,-0.0501157
41,-0.33242166,-0.17052287,"('unforgiving', 'forgiving')",-0.3307572,-0.37946665,-0.3315894,-0.2749948,0.0565946
42,-0.5061849,-0.34696606,"('unreliable', 'reliable')",-3.0431435,-3.0090709,-1.7746642,-1.6780185,0.0966457
43,0.9480891,1.1264775,"('irresponsible', 'responsible')",0.95873624,0.9690108,0.9534127,1.0477442,0.0943315
44,-1.5758102,-1.5549036,"('prejudiced', 'unprejudiced')",-1.1826667,-1.1718868,-1.3792384,-1.3633952,0.0158432
45,-1.0052383,-0.89809716,"('incompetent', 'competent')",0.0071138646,0.023738766,-0.4990622,-0.4371792,0.061883
46,1.1431527,1.1819981,"('uncompetitive', 'competitive')",-0.8293731,-0.82467055,0.1568898,0.1786638,0.021774
47,0.24466014,0.22806886,"('stupid', 'smart')",5.715253,5.7794085,2.9799566,3.0037386,0.023782
48,-0.20193672,-0.10727191,"('unintelligent', 'intelligent')",0.5362993,0.633656,0.1671813,0.2631921,0.0960108
49,-1.0269054,-0.8441664,"('unable', 'able')",-0.24547324,-0.14369023,-0.6361893,-0.4939283,0.142261
50,-1.9537872,-1.784204,"('clumsy', 'skillful')",0.23542486,0.23974544,-0.8591812,-0.7722293,0.0869519
51,-1.5193017,-1.6345109,"('uneducated', 'educated')",-0.032041095,-0.07122911,-0.7756714,-0.85287,-0.0771986
52,-1.0589354,-1.1292664,"('irrational', 'rational')",-0.025845557,-0.17845179,-0.5423905,-0.6538591,-0.1114686
53,-1.1804351,-1.1340454,"('uncreative', 'creative')",0.6834885,0.6562425,-0.2484733,-0.2389014,0.0095719
54,-1.2550255,-1.1963122,"('incapable', 'capable')",1.1592277,1.1597649,-0.0478989,-0.0182737,0.0296252
55,0.07696341,0.08240177,"('incompetent', 'clever')",0.19924521,0.2272431,0.1381043,0.1548224,0.0167181
56,1.1206837,1.0841818,"('impractical', 'practical')",-0.066210985,-0.0282816,0.5272363,0.5279501,0.0007138
57,-0.40796986,-0.436088,"('unimaginative', 'imaginative')",-2.857893,-2.8659194,-1.6329315,-1.6510037,-0.0180722
58,1.0249834,0.9834852,"('undiscriminating', 'discriminating')",0.10762277,0.067433305,0.5663031,0.5254593,-0.0408438
59,0.012022534,-0.024404315,"('foolish', 'wise')",0.55353945,0.49823654,0.282781,0.2369161,-0.0458649
60,0.42475808,0.5037527,"('inefficient', 'efficient')",0.17388909,0.34129,0.2993236,0.4225214,0.1231978
61,0.3302362,0.2250989,"('illogical', 'logical')",0.16117597,0.032671817,0.2457061,0.1288854,-0.1168207
62,0.53097576,0.6699128,"('incompetent', 'brilliant')",0.48812962,0.627015,0.5095527,0.6484639,0.1389112
