,genworth_male,genworth_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4758483,-0.51955456,"('unsociable', 'sociable')",0.9843087,0.7693966,-0.40405375,-0.5266257,0.0348022,-0.0922612,-0.1270634
1,-1.3914433,-1.3413029,"('unfriendly', 'friendly')",1.2417004,1.0599682,2.1132529,1.8615371,0.6545033,0.5267342,-0.1277691
2,-0.09642531,0.06030012,"('unlikable', 'likable')",2.2979505,2.4339554,0.6562783,0.83355653,0.9526012,1.1092707,0.1566695
3,-0.44624823,-0.3176828,"('repellent', 'pleasant')",0.012179506,0.051742155,0.12171191,0.21788424,-0.1041189,-0.0160188,0.0881001
4,-0.53288203,-0.54376477,"('disliked', 'liked')",-0.42630556,-0.45683601,-6.7398067,-6.735787,-2.5663314,-2.5787959,-0.0124645
5,-0.88663435,-0.82669747,"('distant', 'outgoing')",0.17916703,0.19562767,-0.088157594,-0.068596795,-0.2652083,-0.2332222,0.0319861
6,-1.4011551,-1.2667601,"('distant', 'open')",-0.72026676,-0.6841998,0.4871354,0.443965,-0.5447621,-0.5023317,0.0424304
7,0.48169905,0.5524336,"('insensitive', 'sensitive')",0.82847214,0.8691114,0.7813573,0.6492743,0.6971761,0.6902731,-0.006903
8,-0.8629149,-0.7489567,"('unaffectionate', 'affectionate')",0.044610493,0.05624503,0.732275,0.6332852,-0.0286765,-0.0198088,0.0088677
9,-0.9857297,-0.91710824,"('unaffectionate', 'caring')",1.4078265,1.3239785,1.183464,1.1347387,0.535187,0.5138697,-0.0213173
10,0.3763353,0.4244845,"('unsympathetic', 'sympathetic')",-0.13584039,-0.08733502,-0.114375,-0.2193181,0.04204,0.0392771,-0.0027629
11,-0.15712757,-0.07644282,"('unhelpful', 'helpful')",0.6108829,0.6220187,2.1332135,2.2627153,0.862323,0.9360971,0.0737741
12,0.30920395,0.44902146,"('unsupportive', 'supportive')",1.2270775,1.3708258,-1.9037987,-1.8782066,-0.1225057,-0.0194531,0.1030526
13,0.6466612,0.65178806,"('impolite', 'polite')",0.8371526,0.7779665,-0.047311023,-0.08925867,0.4788342,0.4468319,-0.0320023
14,0.37494203,0.4363583,"('antisocial', 'social')",1.9369202,2.0454714,-0.7872075,-0.78377926,0.5082182,0.5660168,0.0577986
15,0.2869444,0.24795747,"('boring', 'funny')",-0.18855286,-0.18118827,0.3984725,0.3812415,0.1656213,0.1493369,-0.0162844
16,-1.198808,-1.0928997,"('unpopular', 'popular')",-0.48731154,-0.37940723,0.51671714,0.531795,-0.3898008,-0.313504,0.0762968
17,0.5299896,0.53375167,"('nasty', 'nice')",-0.27193424,-0.12006387,-0.62714624,-0.5139039,-0.1230303,-0.0334054,0.0896249
18,-0.5154981,-0.3889172,"('disagreeable', 'welcoming')",-0.45420924,-0.2575953,-0.24374425,-0.25075713,-0.4044839,-0.2990899,0.105394
19,-0.39150283,-0.32339373,"('inhospitable', 'hospitable')",-0.52129656,-0.548842,0.038910422,0.055868335,-0.2912963,-0.2721225,0.0191738
20,-0.49492484,-0.4419948,"('rough', 'thoughtful')",0.15327092,0.17062677,0.7990831,0.7655194,0.1524764,0.1647171,0.0122407
21,0.33392388,0.38371927,"('immoral', 'moral')",0.8712422,0.9236922,-0.7100726,-0.61912185,0.1650312,0.2294299,0.0643987
22,0.55256593,0.5263357,"('untrustworthy', 'trustworthy')",-0.29897845,-0.35442767,-1.1120669,-1.1493422,-0.2861598,-0.3258114,-0.0396516
23,-0.20485511,-0.18172188,"('insincere', 'sincere')",0.947275,0.90258217,6.238817,6.106204,2.327079,2.2756882,-0.0513908
24,0.5116756,0.541319,"('dishonest', 'honest')",0.3276347,0.3330324,0.8723037,0.74235725,0.570538,0.5389029,-0.0316351
25,-0.6931985,-0.67016196,"('egoistic', 'altruistic')",-0.5856343,-0.52086323,1.4787298,1.3661966,0.0666324,0.0583905,-0.0082419
26,0.017152166,-0.03536988,"('hardhearted', 'benevolent')",1.4744782,1.5277815,1.3724984,1.2493637,0.9547096,0.9139251,-0.0407845
27,-0.019755095,0.031906687,"('hardhearted', 'softhearted')",0.061425615,0.12401274,1.7021899,1.5452576,0.5812868,0.567059,-0.0142278
28,-0.744954,-0.73097736,"('disloyal', 'loyal')",0.03563812,-0.0938108,1.0811692,0.9020945,0.1239511,0.0257688,-0.0981823
29,-0.431421,-0.5048383,"('unfair', 'fair')",-0.30918944,-0.35350323,-0.45708427,-0.66296774,-0.3992316,-0.5071031,-0.1078715
30,1.2327763,1.2512205,"('intolerant', 'tolerant')",1.145218,1.1971393,1.199628,1.2417637,1.1925408,1.2300412,0.0375004
31,-1.1830083,-1.129158,"('evil', 'good')",-1.3688029,-1.3835424,-1.1194052,-1.2596273,-1.2237388,-1.2574426,-0.0337038
32,0.5709347,0.62599903,"('unkind', 'kind')",0.73839855,0.72661495,1.2586968,1.1283623,0.85601,0.826992,-0.029018
33,-0.13679194,-0.17078254,"('wrong', 'right')",0.75568783,0.7190654,-0.73505205,-0.84730667,-0.0387187,-0.0996746,-0.0609559
34,-0.33287287,-0.17526771,"('mean', 'honorable')",0.83317065,0.8972444,6.626338,6.7004447,2.3755452,2.4741405,0.0985953
35,-0.67745143,-0.7061319,"('corrupt', 'incorrupt')",-1.5679095,-1.5788789,-0.2060545,-0.35436827,-0.8171384,-0.879793,-0.0626546
36,-1.3545471,-1.3231922,"('hostile', 'amicable')",-0.46097562,-0.61217535,0.45047247,0.225587,-0.4550168,-0.5699269,-0.1149101
37,1.0161048,1.0795469,"('fake', 'genuine')",-0.49171528,-0.5040997,0.6469855,0.58618397,0.3904583,0.3872104,-0.0032479
38,-0.59075046,-0.5094782,"('untruthful', 'truthful')",0.23915091,0.23519781,0.1809941,0.24337862,-0.0568685,-0.0103006,0.0465679
39,0.99143684,1.0349941,"('exploitative', 'cooperative')",0.801956,0.9011901,-0.15217689,-0.15187427,0.547072,0.59477,0.047698
40,-0.49654073,-0.5021134,"('stingy', 'generous')",0.9275734,0.98221624,-1.7489116,-1.8952662,-0.439293,-0.4717211,-0.0324281
41,-0.07756881,0.068347305,"('unforgiving', 'forgiving')",1.1252549,1.1533873,-0.00061105983,-0.032797012,0.349025,0.3963126,0.0472876
42,0.991195,1.1205579,"('unreliable', 'reliable')",0.86962956,1.0309515,-2.9108255,-2.7501314,-0.3500003,-0.1995407,0.1504596
43,0.25642702,0.3860989,"('irresponsible', 'responsible')",1.2089729,1.2779224,0.6151955,0.60012996,0.6935318,0.754717,0.0611852
44,0.4208601,0.4394551,"('prejudiced', 'unprejudiced')",-0.45786703,-0.36905256,-1.5601691,-1.4904711,-0.532392,-0.4733562,0.0590358
45,0.34636596,0.43321115,"('incompetent', 'competent')",0.039858177,-0.0143383015,-0.22069427,-0.3445529,0.0551766,0.0247733,-0.0304033
46,0.83228654,0.93210095,"('uncompetitive', 'competitive')",1.3942488,1.3843254,-0.42332408,-0.38140702,0.6010704,0.6450064,0.043936
47,0.5790127,0.6620404,"('stupid', 'smart')",1.1696913,1.2061199,6.0358186,6.02065,2.5948408,2.6296034,0.0347626
48,-0.13448144,-0.12701997,"('unintelligent', 'intelligent')",-0.35583943,-0.3480785,0.33350855,0.3275322,-0.0522708,-0.0491888,0.003082
49,-0.24492413,-0.16898978,"('unable', 'able')",-0.76947486,-0.64789605,-0.1394722,0.024000619,-0.3846238,-0.2642951,0.1203287
50,0.12783317,0.2413109,"('clumsy', 'skillful')",0.41368744,0.46460032,0.22799492,0.27947423,0.2565052,0.3284618,0.0719566
51,0.40723833,0.321715,"('uneducated', 'educated')",-0.007138271,-0.07743397,0.5437914,0.47354034,0.3146305,0.2392738,-0.0753567
52,-1.3593916,-1.4637122,"('irrational', 'rational')",-0.19620241,-0.4052443,0.069983,-0.085967824,-0.4952037,-0.6516414,-0.1564377
53,-1.3596876,-1.3122023,"('uncreative', 'creative')",0.9595496,0.89567065,1.1269319,0.97067523,0.2422646,0.1847145,-0.0575501
54,-0.24548766,-0.21047756,"('incapable', 'capable')",0.93419427,0.92101413,1.1407043,1.1451668,0.6098036,0.6185678,0.0087642
55,0.6489265,0.75033855,"('incompetent', 'clever')",-0.2287587,-0.14248143,-0.2811519,-0.24550146,0.0463386,0.1207852,0.0744466
56,0.7877774,0.8175532,"('impractical', 'practical')",0.88162285,0.912158,-0.19972545,-0.13676739,0.4898916,0.5309813,0.0410897
57,-0.8047975,-0.82150286,"('unimaginative', 'imaginative')",0.097371966,0.09765794,-2.858909,-2.9106784,-1.1887781,-1.2115078,-0.0227297
58,-0.68251574,-0.7265621,"('undiscriminating', 'discriminating')",1.2452341,1.1818867,0.21933523,0.16017675,0.2606845,0.2051671,-0.0555174
59,0.019168397,-0.047850955,"('foolish', 'wise')",0.40284497,0.33921158,0.50446147,0.4410715,0.3088249,0.244144,-0.0646809
