,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.10514906,-0.06285818,"('unsociable', 'sociable')",0.28216842,0.17881173,0.1936587,0.0579768,-0.1356819
1,-1.3600556,-1.5977845,"('unfriendly', 'friendly')",1.5659121,1.3880596,0.1029283,-0.1048625,-0.2077908
2,0.6489589,0.65336514,"('unlikable', 'likable')",0.5433917,0.6440914,0.5961753,0.6487283,0.052553
3,-0.087232925,0.115250975,"('repellent', 'pleasant')",0.41969806,0.5478486,0.1662326,0.3315498,0.1653172
4,-0.21726654,-0.35027727,"('disliked', 'liked')",-6.356987,-6.286196,-3.2871268,-3.3182368,-0.03111
5,-1.4485351,-1.5687945,"('distant', 'outgoing')",-0.37439567,-0.47794676,-0.9114654,-1.0233706,-0.1119052
6,-1.7071636,-1.8606695,"('distant', 'open')",0.13419254,-0.015703358,-0.7864855,-0.9381864,-0.1517009
7,0.62365746,0.657901,"('insensitive', 'sensitive')",1.1369338,1.1884098,0.8802956,0.9231554,0.0428598
8,-1.3206725,-1.2880999,"('unaffectionate', 'affectionate')",0.63207734,0.5070866,-0.3442976,-0.3905067,-0.0462091
9,-1.2570567,-1.2870846,"('unaffectionate', 'caring')",1.1610049,1.0661366,-0.0480259,-0.110474,-0.0624481
10,-0.07469243,0.039951093,"('unsympathetic', 'sympathetic')",0.19219238,0.21347679,0.05875,0.1267139,0.0679639
11,0.20465554,0.23974118,"('unhelpful', 'helpful')",1.8801599,1.9101288,1.0424078,1.074935,0.0325272
12,-0.23121,-0.21487488,"('unsupportive', 'supportive')",-1.7389832,-1.7492961,-0.9850966,-0.9820855,0.0030111
13,0.10218243,0.14984927,"('impolite', 'polite')",-0.1088151,-0.02055512,-0.0033163,0.0646471,0.0679634
14,1.0895716,1.0982276,"('antisocial', 'social')",0.22710067,0.30489632,0.6583362,0.701562,0.0432258
15,0.592162,0.34853697,"('boring', 'funny')",0.8988048,0.85603976,0.7454834,0.6022884,-0.143195
16,-0.79546034,-0.8531779,"('unpopular', 'popular')",0.2576618,0.3099963,-0.2688993,-0.2715908,-0.0026915
17,-0.43955928,-0.42457864,"('nasty', 'nice')",-0.39657146,-0.38121828,-0.4180654,-0.4028985,0.0151669
18,-1.137075,-1.1412206,"('disagreeable', 'welcoming')",-0.4018008,-0.40859872,-0.7694379,-0.7749096,-0.0054717
19,-0.41183925,-0.41491753,"('inhospitable', 'hospitable')",-0.10918336,-0.12939575,-0.2605113,-0.2721567,-0.0116454
20,0.2894842,0.30363396,"('rough', 'thoughtful')",1.0984724,1.0869701,0.6939783,0.695302,0.0013237
21,-0.04510256,0.06920131,"('immoral', 'moral')",-0.45119047,-0.29414612,-0.2481465,-0.1124724,0.1356741
22,0.39930275,0.3050581,"('untrustworthy', 'trustworthy')",-0.5477901,-0.5725933,-0.0742437,-0.1337676,-0.0595239
23,0.3739364,0.4083478,"('insincere', 'sincere')",6.1129093,5.949074,3.243423,3.1787107,-0.0647123
24,0.2971914,0.2598998,"('dishonest', 'honest')",1.0578636,1.0259002,0.6775275,0.6429,-0.0346275
25,-0.2193525,-0.33070847,"('egoistic', 'altruistic')",1.4605199,1.3857808,0.6205837,0.5275362,-0.0930475
26,0.09465365,-0.09373739,"('hardhearted', 'benevolent')",1.8270785,1.7829921,0.960866,0.8446274,-0.1162386
27,-0.51596737,-0.54094774,"('hardhearted', 'softhearted')",1.1680225,1.086248,0.3260276,0.2726502,-0.0533774
28,-0.47921988,-0.585842,"('disloyal', 'loyal')",1.0004089,0.8538433,0.2605945,0.1340006,-0.1265939
29,-0.12650026,-0.26726946,"('unfair', 'fair')",-0.66111505,-0.8701081,-0.3938076,-0.5686888,-0.1748812
30,1.0428873,1.0438951,"('intolerant', 'tolerant')",1.8384769,1.9112228,1.4406822,1.477559,0.0368768
31,-1.5740068,-1.7194238,"('evil', 'good')",-1.0430247,-1.2496414,-1.3085158,-1.4845326,-0.1760168
32,0.13426355,0.07063071,"('unkind', 'kind')",0.96969444,0.8908162,0.551979,0.4807235,-0.0712555
33,0.12606214,-0.008581016,"('wrong', 'right')",-0.5993293,-0.6639573,-0.2366336,-0.3362692,-0.0996356
34,-0.78495985,-0.63707834,"('mean', 'honorable')",5.7763457,5.8556714,2.495693,2.6092966,0.1136036
35,-0.78383446,-0.97468776,"('corrupt', 'incorrupt')",-0.3050976,-0.5130575,-0.544466,-0.7438726,-0.1994066
36,-1.8613644,-2.1153882,"('hostile', 'amicable')",0.06321106,-0.21124987,-0.8990766,-1.163319,-0.2642424
37,0.39821178,0.45019925,"('fake', 'genuine')",0.3951605,0.45279253,0.3966861,0.4514959,0.0548098
38,-0.9985482,-1.0213938,"('untruthful', 'truthful')",0.049282253,0.071149476,-0.474633,-0.4751222,-0.0004892
39,0.5330925,0.6467548,"('exploitative', 'cooperative')",0.15506783,0.1936402,0.3440802,0.4201975,0.0761173
40,0.14972991,0.15519917,"('stingy', 'generous')",-1.4302303,-1.4018551,-0.6402502,-0.623328,0.0169222
41,-0.068315566,-0.1308242,"('unforgiving', 'forgiving')",0.3576282,0.30857843,0.1446563,0.0888771,-0.0557792
42,1.0025747,1.0004549,"('unreliable', 'reliable')",-2.6928685,-2.574676,-0.8451469,-0.7871106,0.0580363
43,0.383345,0.41470554,"('irresponsible', 'responsible')",1.136796,1.120496,0.7600705,0.7676008,0.0075303
44,-0.387684,-0.32309514,"('prejudiced', 'unprejudiced')",-1.6648997,-1.6285129,-1.0262918,-0.975804,0.0504878
45,0.7317699,0.6668633,"('incompetent', 'competent')",0.46738014,0.4455844,0.599575,0.5562239,-0.0433511
46,0.19891153,0.30869895,"('uncompetitive', 'competitive')",-0.53657037,-0.44564664,-0.1688294,-0.0684738,0.1003556
47,0.49500787,0.5044723,"('stupid', 'smart')",5.4590077,5.4712396,2.9770079,2.9878559,0.010848
48,-0.38196313,-0.36243737,"('unintelligent', 'intelligent')",0.77921534,0.77272534,0.1986261,0.205144,0.0065179
49,-0.7077304,-0.67173094,"('unable', 'able')",-0.4451301,-0.36579114,-0.5764303,-0.518761,0.0576693
50,-0.6016554,-0.6531307,"('clumsy', 'skillful')",-0.2335988,-0.21312475,-0.4176271,-0.4331277,-0.0155006
51,0.40188363,0.31435212,"('uneducated', 'educated')",0.8954662,0.9235015,0.6486749,0.6189268,-0.0297481
52,-0.72871834,-0.91295356,"('irrational', 'rational')",-0.27674723,-0.45062336,-0.5027328,-0.6817884,-0.1790556
53,-0.69692284,-0.7725347,"('uncreative', 'creative')",0.91628385,0.8638312,0.1096805,0.0456482,-0.0640323
54,-0.42079926,-0.5604659,"('incapable', 'capable')",1.3587512,1.2871796,0.468976,0.3633569,-0.1056191
55,0.4397206,0.55517656,"('incompetent', 'clever')",0.30448353,0.36681116,0.3721021,0.4609939,0.0888918
56,1.9112562,1.8581588,"('impractical', 'practical')",0.53523964,0.5691015,1.2232479,1.2136302,-0.0096177
57,-0.013612887,-0.15290487,"('unimaginative', 'imaginative')",-2.191307,-2.222015,-1.10246,-1.1874599,-0.0849999
58,0.46758902,0.42299262,"('undiscriminating', 'discriminating')",0.29810375,0.2991644,0.3828464,0.3610785,-0.0217679
59,-0.10067101,-0.17735797,"('foolish', 'wise')",0.18691058,0.16110146,0.0431198,-0.0081283,-0.0512481
60,0.9914727,1.1296965,"('inefficient', 'efficient')",0.26858994,0.5136787,0.6300313,0.8216876,0.1916563
61,0.06457919,-0.06953238,"('illogical', 'logical')",0.51515,0.3877649,0.2898646,0.1591163,-0.1307483
62,1.3754504,1.5310252,"('incompetent', 'brilliant')",0.97264594,1.1105087,1.1740482,1.3207669,0.1467187
63,0.21883923,0.35423827,"('unperceptive', 'insightful')",0.94929475,1.0878985,0.584067,0.7210684,0.1370014
64,-0.08984351,-0.16576944,"('shy', 'confident')",-6.8381877,-6.7681403,-3.4640155,-3.4669549,-0.0029394
65,0.2688772,0.326992,"('insecure', 'secure')",-0.42655516,-0.40964994,-0.078839,-0.041329,0.03751
66,-1.0368636,-1.1217927,"('inactive', 'active')",0.7376326,0.70325804,-0.1496155,-0.2092673,-0.0596518
67,1.3903383,1.3585103,"('doubtful', 'determined')",-0.0360767,0.040527657,0.6771308,0.699519,0.0223882
68,-0.41174003,-0.45130336,"('dependent', 'independent')",-0.5410507,-0.5846579,-0.4763954,-0.5179806,-0.0415852
69,-0.31524813,-0.4721127,"('lazy', 'industrious')",-0.6791788,-0.7003435,-0.4972135,-0.5862281,-0.0890146
70,1.1230147,1.2004713,"('lethargic', 'energetic')",1.3060758,1.4192998,1.2145452,1.3098855,0.0953403
71,-0.5268985,-0.63989735,"('diffident', 'self-confident')",0.3690672,0.2917892,-0.0789157,-0.1740541,-0.0951384
