,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.47498113,0.4360021,"('unsociable', 'sociable')",-0.19685973,-0.33017224,0.032628946,-0.0828208,0.1035835,0.0076697,-0.0959138
1,0.65698195,0.504204,"('unfriendly', 'friendly')",1.3919785,1.2775408,0.61470366,0.49460998,0.887888,0.7587849,-0.1291031
2,0.54776657,0.69674224,"('unlikable', 'likable')",2.4001026,2.5435197,0.5693811,0.58797944,1.1724168,1.2760804,0.1036636
3,-0.07107898,0.037395056,"('repellent', 'pleasant')",-0.4674205,-0.43768248,1.1369978,1.1892681,0.1994994,0.2629936,0.0634942
4,-0.8274397,-0.9014491,"('disliked', 'liked')",0.17774105,0.14632198,-7.307729,-7.4557414,-2.6524758,-2.7369563,-0.0844805
5,-0.025134224,-0.031308644,"('distant', 'outgoing')",1.0293045,1.0479376,-1.2871327,-1.2594051,-0.0943208,-0.0809254,0.0133954
6,0.3425949,0.3211617,"('distant', 'open')",0.43966603,0.43486643,-1.2501589,-1.2813796,-0.155966,-0.1751172,-0.0191512
7,1.0026478,1.0559808,"('insensitive', 'sensitive')",0.43357843,0.48530117,0.8495236,0.80825186,0.7619166,0.7831779,0.0212613
8,-0.9042095,-0.970494,"('unaffectionate', 'affectionate')",0.49283636,0.42086723,0.00840411,-0.12145029,-0.134323,-0.2236923,-0.0893693
9,0.6669718,0.6325181,"('unaffectionate', 'caring')",1.4520575,1.3645395,0.77817273,0.68522435,0.965734,0.894094,-0.07164
10,1.4061327,1.4622979,"('unsympathetic', 'sympathetic')",-1.2453779,-1.2388622,0.25071377,0.21223362,0.1371562,0.1452231,0.0080669
11,0.76374906,0.8931118,"('unhelpful', 'helpful')",0.053199936,0.11534174,2.2029169,2.3127723,1.006622,1.1070753,0.1004533
12,1.1425345,1.2251759,"('unsupportive', 'supportive')",1.3410428,1.4309316,-1.787181,-1.8631716,0.2321321,0.2643119,0.0321798
13,0.43539232,0.42978352,"('impolite', 'polite')",-0.16278267,-0.096994,-0.31302422,-0.30059677,-0.0134715,0.0107309,0.0242024
14,1.1145248,1.1275059,"('antisocial', 'social')",1.6662693,1.7403392,0.4092544,0.3224545,1.0633495,1.0634332,8.37e-05
15,0.026930653,-0.0480664,"('boring', 'funny')",0.3163265,0.27213684,-0.47887757,-0.51548475,-0.0452068,-0.0971381,-0.0519313
16,-1.802091,-1.8059472,"('unpopular', 'popular')",-0.47409725,-0.44254088,-0.5194067,-0.45106423,-0.9318651,-0.8998507,0.0320144
17,-1.0573865,-0.98170537,"('nasty', 'nice')",-0.20405883,-0.08492162,-0.61015016,-0.48845834,-0.6238651,-0.5183618,0.1055033
18,0.3092204,0.42174026,"('disagreeable', 'welcoming')",-0.1857154,-0.06890196,-0.88446486,-0.8790771,-0.2536533,-0.1754129,0.0782404
19,-0.34184128,-0.26824158,"('inhospitable', 'hospitable')",-0.055041835,-0.08975325,-1.019734,-0.91632694,-0.4722057,-0.4247739,0.0474318
20,0.42803586,0.5053306,"('rough', 'thoughtful')",-0.09554672,-0.0034421235,0.15684919,0.1821998,0.1631128,0.2280294,0.0649166
21,0.6191176,0.66575533,"('immoral', 'moral')",0.6900703,0.73565894,0.15001547,0.22618125,0.4864011,0.5425318,0.0561307
22,0.8344654,0.82944655,"('untrustworthy', 'trustworthy')",-0.29528093,-0.30666223,-0.19378689,-0.22763523,0.1151325,0.098383,-0.0167495
23,1.529875,1.5899929,"('insincere', 'sincere')",0.3636016,0.37514547,6.173702,6.2318273,2.6890596,2.7323217,0.0432621
24,1.3132342,1.3558139,"('dishonest', 'honest')",0.06749227,0.12750995,0.6378555,0.5991376,0.6728606,0.6941538,0.0212932
25,0.13010003,0.056360427,"('egoistic', 'altruistic')",0.48555416,0.4910866,0.97104985,0.9206145,0.5289013,0.4893538,-0.0395475
26,1.7813146,1.4846897,"('hardhearted', 'benevolent')",2.0235176,1.9695064,1.4698673,1.2889025,1.7582332,1.5810328,-0.1772004
27,0.9956344,1.0005438,"('hardhearted', 'softhearted')",-0.26102018,-0.23780249,0.6876639,0.5354772,0.4740927,0.4327395,-0.0413532
28,0.15565923,0.015617888,"('disloyal', 'loyal')",-0.015481599,-0.13178769,1.2395793,1.1361713,0.459919,0.3400005,-0.1199185
29,0.13666499,0.07615733,"('unfair', 'fair')",0.15967315,0.15723005,-0.07395839,-0.19723095,0.0741266,0.0120521,-0.0620745
30,1.1459426,1.2279731,"('intolerant', 'tolerant')",0.3654916,0.43247944,0.36487985,0.35435322,0.625438,0.6716019,0.0461639
31,-0.767283,-0.8811026,"('evil', 'good')",-0.087519266,-0.12162057,-2.0012534,-2.052943,-0.9520186,-1.0185554,-0.0665368
32,1.5196584,1.4265577,"('unkind', 'kind')",0.0955083,0.083398156,0.9538033,0.86438286,0.8563234,0.7914462,-0.0648772
33,0.03662067,-0.06021508,"('wrong', 'right')",1.6203471,1.5920153,-0.8972509,-1.030561,0.253239,0.1670797,-0.0861593
34,-0.44349927,-0.28359708,"('mean', 'honorable')",0.4219119,0.54675376,5.0950184,5.3638363,1.6911437,1.8756644,0.1845207
35,-1.212868,-1.3127156,"('corrupt', 'incorrupt')",-0.52607834,-0.57280463,-1.5106001,-1.6219066,-1.0831822,-1.1691422,-0.08596
36,-1.2740257,-1.486739,"('hostile', 'amicable')",0.5738515,0.41805032,-1.0919912,-1.2473178,-0.5973884,-0.7720022,-0.1746138
37,0.6446118,0.70531577,"('fake', 'genuine')",-0.45463696,-0.4785709,0.009989307,-0.04269877,0.0666547,0.0613487,-0.005306
38,0.4577078,0.5062786,"('untruthful', 'truthful')",0.825237,0.79943454,-0.19222032,-0.18402693,0.3635748,0.3738954,0.0103206
39,1.0121447,1.160897,"('exploitative', 'cooperative')",0.60927033,0.72115,0.42111996,0.4968423,0.680845,0.7929631,0.1121181
40,1.4107398,1.3406249,"('stingy', 'generous')",1.3739067,1.3930409,-2.191258,-2.3653083,0.1977962,0.1227859,-0.0750103
41,0.816159,0.81455344,"('unforgiving', 'forgiving')",0.721,0.716899,-0.39838025,-0.59203887,0.3795929,0.3131378,-0.0664551
42,0.45572585,0.57584137,"('unreliable', 'reliable')",0.787004,0.9518582,-2.2993958,-2.2445931,-0.352222,-0.2389645,0.1132575
43,1.0437638,1.2516242,"('irresponsible', 'responsible')",0.3043756,0.4807515,0.54626566,0.5620035,0.6314683,0.7647931,0.1333248
44,-0.71086276,-0.5089084,"('prejudiced', 'unprejudiced')",-0.34129146,-0.1783686,-1.4251221,-1.3743767,-0.8257588,-0.6872179,0.1385409
45,0.43190375,0.4702373,"('incompetent', 'competent')",-0.8822746,-0.9038036,-0.0711815,-0.14517328,-0.1738508,-0.1929132,-0.0190624
46,0.2937844,0.37642473,"('uncompetitive', 'competitive')",0.21476857,0.2511375,-0.14406224,-0.19460134,0.1214969,0.1443203,0.0228234
47,0.7234182,0.73952985,"('stupid', 'smart')",0.81351924,0.89073706,5.021985,5.1293774,2.1863076,2.2532148,0.0669072
48,-0.4122876,-0.39188412,"('unintelligent', 'intelligent')",-0.87750465,-0.8731572,0.3598916,0.32569662,-0.3099669,-0.3131149,-0.003148
49,-1.0449332,-0.9140281,"('unable', 'able')",-1.4316093,-1.2968936,-0.7326628,-0.5836853,-1.0697351,-0.9315357,0.1381994
50,-0.8273883,-0.88477033,"('clumsy', 'skillful')",0.4442435,0.43871665,-0.20412733,-0.22818547,-0.1957574,-0.2247464,-0.028989
51,1.311559,1.1610609,"('uneducated', 'educated')",-0.15004611,-0.27411485,0.74272573,0.6385551,0.6347462,0.5085004,-0.1262458
52,-0.6923996,-0.877725,"('irrational', 'rational')",0.84050274,0.62815267,-0.48616016,-0.5850302,-0.1126857,-0.2782008,-0.1655151
53,0.12322228,0.023519572,"('uncreative', 'creative')",0.8042085,0.8362222,-0.12621489,-0.20648238,0.267072,0.2177531,-0.0493189
54,-0.071169674,-0.14313704,"('incapable', 'capable')",1.0594237,1.0135349,0.21512657,0.2078074,0.4011269,0.3594017,-0.0417252
55,0.85848314,0.9195696,"('incompetent', 'clever')",-1.1419845,-1.1010686,0.7602282,0.7577903,0.158909,0.1920971,0.0331881
56,0.9667746,1.0597289,"('impractical', 'practical')",0.16631119,0.3028129,-0.4652511,-0.39356285,0.2226115,0.322993,0.1003815
57,0.16857257,0.13005519,"('unimaginative', 'imaginative')",-0.11704483,-0.07790069,-2.8236663,-2.9792297,-0.9240462,-0.9756917,-0.0516455
58,0.32788712,0.3360472,"('undiscriminating', 'discriminating')",1.4438261,1.4175054,0.21011114,0.15535024,0.6606081,0.6363009,-0.0243072
59,-0.011152307,-0.12877668,"('foolish', 'wise')",1.3284132,1.2714554,-0.7298355,-0.73744625,0.1958085,0.1350775,-0.060731
60,1.6790746,1.897073,"('inefficient', 'efficient')",-0.65996075,-0.46845704,0.21470323,0.3331964,0.4112724,0.5872708,0.1759984
61,-0.518068,-0.5851066,"('illogical', 'logical')",1.1262355,1.0913491,0.7819096,0.6699258,0.463359,0.3920561,-0.0713029
62,0.40707427,0.7054393,"('incompetent', 'brilliant')",0.17046833,0.36860543,0.5046159,0.63944626,0.3607195,0.5711637,0.2104442
63,1.7841226,1.7972262,"('unperceptive', 'insightful')",0.97212344,0.99742055,0.81540585,0.82485944,1.1905506,1.206502,0.0159514
64,-0.3228635,-0.2924941,"('shy', 'confident')",0.3391099,0.3897538,-5.3298087,-5.4506454,-1.7711875,-1.784462,-0.0132745
65,0.5974816,0.60264707,"('insecure', 'secure')",-0.6822977,-0.6694225,0.6092992,0.71614707,0.1748277,0.2164572,0.0416295
66,0.0743888,0.012081028,"('inactive', 'active')",1.3759136,1.3763695,0.6995752,0.62499475,0.7166258,0.6711485,-0.0454773
67,0.6430938,0.64508283,"('doubtful', 'determined')",0.17992184,0.21057557,-0.47632676,-0.4834639,0.115563,0.1240648,0.0085018
68,0.4301213,0.3839456,"('dependent', 'independent')",-2.0214846,-2.0740497,-1.1916217,-1.1809281,-0.9276617,-0.9570107,-0.029349
69,-0.6234916,-0.63201606,"('lazy', 'industrious')",1.1572576,1.20162,-1.8508655,-1.8837303,-0.4390332,-0.4380421,0.0009911
70,1.3656602,1.4811523,"('lethargic', 'energetic')",-0.109806605,0.0011758804,0.90762156,0.9165571,0.7211583,0.7996284,0.0784701
71,1.3565907,1.3262135,"('diffident', 'self-confident')",1.6378124,1.6625848,-0.025395855,-0.015474096,0.9896691,0.991108,0.0014389
72,0.90451425,0.9253763,"('unambitious', 'ambitious')",0.08004303,0.1474835,-0.38842845,-0.37047035,0.1987096,0.2341298,0.0354202
73,0.18530482,0.24640319,"('helpless', 'self-reliant')",1.3217678,1.2659783,-3.4622545,-3.4623878,-0.6517273,-0.6500021,0.0017252
74,1.4116812,1.4628721,"('undedicated', 'dedicated')",0.40555686,0.4337907,-0.31991825,-0.3795414,0.4991066,0.5057071,0.0066005
75,-0.75308925,-0.7364773,"('meek', 'impulsive')",0.14383876,0.17526521,-0.84042215,-0.7961045,-0.4832242,-0.4524389,0.0307853
76,0.2173018,0.43045288,"('anxious', 'daring')",-0.42179334,-0.2663766,0.25903672,0.34726515,0.0181817,0.1704472,0.1522655
77,-0.730752,-0.70100725,"('unmotivated', 'motivated')",0.9086193,0.9352989,-0.82713896,-0.6776832,-0.2164239,-0.1477972,0.0686267
78,-0.8223727,-0.78975457,"('nonresilient', 'resilient')",0.5765301,0.648877,0.083954126,0.14440365,-0.0539628,0.0011754,0.0551382
79,-0.55166644,-0.6953017,"('wavering', 'unwavering')",0.24152243,0.17479682,-0.48948756,-0.43330938,-0.2665439,-0.3179381,-0.0513942
80,0.39316902,0.43190333,"('dominated', 'dominating')",-0.45662493,-0.46191913,0.52157336,0.54033136,0.1527058,0.1701052,0.0173994
81,0.25070024,0.21976894,"('submissive', 'aggressive')",0.35815218,0.38299,-0.13001941,-0.07039863,0.159611,0.1774534,0.0178424
82,0.2065658,0.15094438,"('poor', 'rich')",-0.62703794,-0.60615104,5.831633,5.9529676,1.8037203,1.8325869,0.0288666
83,-0.009173221,-0.043213245,"('powerless', 'powerful')",1.1005299,1.1576489,-0.4379114,-0.4433673,0.2178151,0.2236895,0.0058744
84,-0.3645001,-0.4606206,"('inferior', 'superior')",0.3009063,0.29758018,0.41268778,0.39084005,0.1163647,0.0759332,-0.0404315
85,-0.29825523,-0.34964168,"('insignificant', 'prestigious')",1.7088349,1.6853008,-1.1481031,-1.1692827,0.0874922,0.0554588,-0.0320334
86,0.99425673,0.7942469,"('uninfluential', 'influential')",-0.28298223,-0.4599645,0.04453715,-0.1316112,0.2519372,0.0675571,-0.1843801
87,-0.19082366,-0.19725585,"('unsuccessful', 'successful')",1.0228004,0.9245986,0.8536244,0.92398316,0.5618671,0.550442,-0.0114251
88,0.21131095,0.17265451,"('low', 'eminent')",-0.8315196,-0.84393364,-0.3728523,-0.40017477,-0.3310203,-0.3571513,-0.026131
