,noble_male,noble_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,1.1073583,0.86045223,"('unsociable', 'sociable')",0.7508168,0.5739376,-0.46208045,-0.71490157,0.4653649,0.2398294,-0.2255355
1,0.5665632,0.5946927,"('unfriendly', 'friendly')",0.2898561,0.10092823,1.595767,1.5068849,0.8173954,0.7341686,-0.0832268
2,2.0365055,2.0962813,"('unlikable', 'likable')",1.6803387,1.693068,0.9626841,1.0519382,1.5598427,1.6137625,0.0539198
3,0.05163147,0.11693888,"('repellent', 'pleasant')",0.121214464,0.20988534,0.17305978,0.1563945,0.1153019,0.1610729,0.045771
4,-0.25602382,-0.2500111,"('disliked', 'liked')",0.1974923,0.11812746,-5.6325555,-5.672182,-1.8970289,-1.9346886,-0.0376597
5,-0.37194684,-0.25955033,"('distant', 'outgoing')",-0.52746785,-0.4712453,-0.08036806,0.042507805,-0.3265942,-0.2294293,0.0971649
6,-0.18625884,-0.038012408,"('distant', 'open')",-1.1307248,-1.1315354,0.16395864,0.24815905,-0.3843416,-0.3071296,0.077212
7,1.7087431,1.6549202,"('insensitive', 'sensitive')",1.2100948,1.2235236,0.5475101,0.4823952,1.1554494,1.1202796,-0.0351698
8,0.1348542,0.18783468,"('unaffectionate', 'affectionate')",-0.99706787,-1.1203133,0.30208048,0.32315582,-0.1867111,-0.2031076,-0.0163965
9,1.5788579,1.6012539,"('unaffectionate', 'caring')",0.27819458,0.22311574,0.89479584,0.9305977,0.9172827,0.9183225,0.0010398
10,1.8250557,1.7217741,"('unsympathetic', 'sympathetic')",0.40710145,0.31337538,-0.4758247,-0.60355145,0.5854442,0.4771994,-0.1082448
11,0.5964401,0.59309644,"('unhelpful', 'helpful')",1.1274899,1.1745679,1.9560838,2.034896,1.2266712,1.2675201,0.0408489
12,1.7867283,1.8873477,"('unsupportive', 'supportive')",0.99118567,1.0485991,-1.6282148,-1.6281968,0.3832331,0.4359167,0.0526836
13,1.4492302,1.3273654,"('impolite', 'polite')",0.45422965,0.46046245,-0.36357322,-0.43045276,0.5132955,0.4524584,-0.0608371
14,1.0719665,0.9721618,"('antisocial', 'social')",1.4649673,1.4392607,-0.82836705,-0.9496171,0.5695223,0.4872684,-0.0822539
15,0.18790714,0.12157065,"('boring', 'funny')",-0.33685175,-0.4028284,0.18244548,0.17019197,0.011167,-0.0370219,-0.0481889
16,-1.4670483,-1.4313712,"('unpopular', 'popular')",-0.41141707,-0.42470846,0.7346667,0.6958127,-0.3812662,-0.3867557,-0.0054895
17,0.9707472,1.0533614,"('nasty', 'nice')",-0.96879953,-0.867512,-0.59094584,-0.49962232,-0.1963327,-0.104591,0.0917417
18,0.16571492,0.22642952,"('disagreeable', 'welcoming')",-0.72762454,-0.7174311,-0.45610946,-0.44868413,-0.3393397,-0.3132286,0.0261111
19,0.01547613,0.06898382,"('inhospitable', 'hospitable')",-1.1563513,-1.1286539,-0.19276674,-0.04371836,-0.4445473,-0.3677961,0.0767512
20,1.4414738,1.5055486,"('rough', 'thoughtful')",0.37482807,0.38815543,0.813582,0.7455037,0.876628,0.8797359,0.0031079
21,1.6168436,1.4873058,"('immoral', 'moral')",1.903281,1.8564626,-0.42329833,-0.503745,1.0322754,0.9466744,-0.085601
22,0.89312154,0.80891734,"('untrustworthy', 'trustworthy')",-0.3443305,-0.43937275,-0.95610744,-1.0067234,-0.1357721,-0.2123929,-0.0766208
23,1.3594106,1.3055553,"('insincere', 'sincere')",0.73807275,0.70054716,5.3077316,5.275096,2.4684051,2.4270662,-0.0413389
24,2.0864437,2.062321,"('dishonest', 'honest')",0.83729744,0.7720845,0.5802055,0.5708142,1.1679822,1.1350732,-0.032909
25,0.6435497,0.678037,"('egoistic', 'altruistic')",0.22842063,0.1520658,1.363855,1.2723982,0.7452751,0.7008336,-0.0444415
26,0.1405226,0.10464033,"('hardhearted', 'benevolent')",0.36445126,0.2598643,1.3463259,1.2109017,0.6170999,0.5251354,-0.0919645
27,0.4306031,0.5541468,"('hardhearted', 'softhearted')",0.2588845,0.27564752,1.3524102,1.280438,0.6806326,0.7034108,0.0227782
28,1.2458373,1.0994527,"('disloyal', 'loyal')",0.3664534,0.17469196,0.75254613,0.6549488,0.788279,0.6430311,-0.1452479
29,0.3371772,0.34118524,"('unfair', 'fair')",-0.4245213,-0.38883084,-0.39554203,-0.50099444,-0.160962,-0.18288,-0.021918
