,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.42623955,-0.46355945,"('unsociable', 'sociable')",-1.1610397,-1.2840295,-0.91381013,-0.9332169,-0.42104793,-0.43507692,-0.7305344,-0.7789707,-0.0484363
1,-0.9347936,-1.0566826,"('unfriendly', 'friendly')",-1.2324699,-1.4233267,1.1388469,1.031147,0.09366834,-0.12158181,-0.2336871,-0.392611,-0.1589239
2,0.50397074,0.47117242,"('unlikable', 'likable')",0.6539185,0.6178212,0.6400171,0.7147288,0.27948013,0.28786236,0.5193467,0.5228962,0.0035495
3,-0.14056702,0.023668993,"('repellent', 'pleasant')",-0.22338648,-0.11542101,-1.0665948,-0.91699684,0.73263365,0.8494511,-0.1744787,-0.0398244,0.1346543
4,-0.57544124,-0.6620983,"('disliked', 'liked')",0.50749475,0.44668925,0.13786371,-0.025960218,-5.560132,-5.566138,-1.3725537,-1.4518768,-0.0793231
5,0.07954765,0.07674033,"('distant', 'outgoing')",-0.39122677,-0.4426577,0.21571052,0.10907413,-1.0880648,-1.1939381,-0.2960083,-0.3626953,-0.066687
6,0.37688655,0.3589878,"('distant', 'open')",-0.19597867,-0.23542798,0.24483393,0.17578435,-1.0379794,-1.1926824,-0.1530594,-0.2233346,-0.0702752
7,-0.044586834,-0.013597205,"('insensitive', 'sensitive')",-0.3752533,-0.3667349,-0.15004238,-0.033329852,-0.17587337,-0.1435496,-0.186439,-0.1393029,0.0471361
8,-1.8728745,-1.9114046,"('unaffectionate', 'affectionate')",-1.150178,-1.2640857,0.94953865,0.93878484,-0.50875574,-0.689164,-0.6455674,-0.7314674,-0.0859
9,-0.53613955,-0.56527567,"('unaffectionate', 'caring')",-0.79638,-0.90900326,1.1053585,1.0922223,0.15749098,0.015049589,-0.0174175,-0.0917518,-0.0743343
10,0.15967393,0.17228341,"('unsympathetic', 'sympathetic')",-0.7399233,-0.79970014,-1.3115948,-1.2460216,-0.60144377,-0.5836836,-0.623322,-0.6142805,0.0090415
11,1.0621115,1.0432117,"('unhelpful', 'helpful')",-0.039643154,-0.07926741,-0.9279738,-0.88519776,1.5849657,1.5867473,0.4198651,0.4163735,-0.0034916
12,0.86636853,0.8975411,"('unsupportive', 'supportive')",0.77898735,0.7794664,0.8901891,0.9259763,-1.8791047,-1.8524824,0.1641101,0.1876253,0.0235152
13,-0.25384095,-0.26161236,"('impolite', 'polite')",-0.8642918,-0.910668,-0.85989994,-0.8034347,-0.54935896,-0.5721581,-0.6318479,-0.6369683,-0.0051204
14,-0.07913712,-0.05104955,"('antisocial', 'social')",0.041823287,0.021150969,0.20600612,0.2735336,0.27047408,0.28693634,0.1097916,0.1326428,0.0228512
15,-0.6586874,-0.72420466,"('boring', 'funny')",0.21176238,0.2309097,0.20935267,0.13768835,-0.41559792,-0.49831218,-0.1632926,-0.2134797,-0.0501871
16,-0.08018127,-0.11450835,"('unpopular', 'popular')",0.17655814,0.16230747,-0.17676465,-0.21248722,0.37558717,0.32330897,0.0737998,0.0396552,-0.0341446
17,-0.061957605,0.06733703,"('nasty', 'nice')",0.23624359,0.37670726,-0.6183681,-0.56211644,-0.5717596,-0.47865954,-0.2539604,-0.1491829,0.1047775
18,-0.2923913,-0.21382284,"('disagreeable', 'welcoming')",0.20255968,0.27544397,-1.3510599,-1.3609078,-1.7637428,-1.8499802,-0.8011585,-0.7873167,0.0138418
19,-0.29731107,-0.286561,"('inhospitable', 'hospitable')",0.3746975,0.43864375,-0.43426844,-0.41759723,-1.0708184,-1.0199457,-0.3569251,-0.3213651,0.03556
20,-0.2110363,-0.13646846,"('rough', 'thoughtful')",0.17513734,0.24181667,-0.6923882,-0.6068617,0.1022631,0.17039387,-0.156506,-0.0827799,0.0737261
21,0.023106493,0.025723368,"('immoral', 'moral')",-0.2665753,-0.3100794,0.014957074,0.006750034,-0.5365058,-0.4080465,-0.1912544,-0.1714131,0.0198413
22,-0.7707446,-0.7751529,"('untrustworthy', 'trustworthy')",-0.5526841,-0.494927,-1.4996965,-1.4662102,-1.385409,-1.341074,-1.0521336,-1.019341,0.0327926
23,0.33490378,0.37263298,"('insincere', 'sincere')",-0.9115443,-0.9184889,-0.64977545,-0.5300094,4.095852,3.94889,0.7173589,0.7182562,0.0008973
24,-0.30436718,-0.33425134,"('dishonest', 'honest')",-0.66660523,-0.7714369,0.8284104,0.89420396,0.008489121,0.001869347,-0.0335182,-0.0524038,-0.0188856
25,-0.5065367,-0.5285097,"('egoistic', 'altruistic')",0.048412435,-0.043650907,1.913213,1.8977573,0.92170143,0.9241192,0.5941975,0.562429,-0.0317685
26,-0.3054246,-0.44603235,"('hardhearted', 'benevolent')",0.10385667,-0.009888073,1.2785556,1.2313415,1.2457781,1.0567186,0.5806915,0.4580349,-0.1226566
27,-0.42360404,-0.3682252,"('hardhearted', 'softhearted')",0.0898925,0.10563809,-1.3994722,-1.2881911,-0.54736584,-0.6030551,-0.5701374,-0.5384583,0.0316791
28,0.8988251,0.7642374,"('disloyal', 'loyal')",0.41807047,0.17908426,-0.12502009,-0.20658898,0.5180431,0.40557975,0.4274796,0.2855781,-0.1419015
29,-0.94321996,-1.0555363,"('unfair', 'fair')",-0.77760434,-0.79234034,-0.105790846,-0.10986808,-0.6290109,-0.68999314,-0.6139065,-0.6619344,-0.0480279
30,-0.60940164,-0.5821458,"('intolerant', 'tolerant')",-0.59594953,-0.64693,-1.0609493,-1.05144,-0.45593363,-0.57272667,-0.6805585,-0.7133106,-0.0327521
31,-0.56373334,-0.5939588,"('evil', 'good')",0.39812502,0.40342268,0.48176643,0.4807303,-1.2477373,-1.3826443,-0.2328948,-0.2731125,-0.0402177
32,0.15087688,0.07076073,"('unkind', 'kind')",-0.44763,-0.5671724,-0.006846394,0.0008253497,0.13715403,0.012072489,-0.0416114,-0.1208785,-0.0792671
33,0.7741308,0.7208302,"('wrong', 'right')",0.35985267,0.33298686,1.6566728,1.5625998,-0.54443944,-0.5902934,0.5615542,0.5065309,-0.0550233
34,-0.20796376,-0.17442484,"('mean', 'honorable')",-0.79554117,-0.69492877,-0.25395647,-0.15042745,4.0128994,4.1132736,0.6888595,0.7733731,0.0845136
35,-0.791583,-0.8614512,"('corrupt', 'incorrupt')",0.14867319,0.046587825,0.39637908,0.29407674,-0.6746173,-0.79915434,-0.230287,-0.3299853,-0.0996983
36,-1.4899971,-1.544007,"('hostile', 'amicable')",-0.9080215,-0.94304174,0.18756975,0.07326969,-0.9825698,-1.1828365,-0.7982546,-0.8991539,-0.1008993
37,-0.79382664,-0.78151923,"('fake', 'genuine')",-0.43947846,-0.3917688,-0.12157538,-0.085262984,-0.6406094,-0.58687985,-0.4988725,-0.4613577,0.0375148
38,0.1524412,0.06958318,"('untruthful', 'truthful')",-0.20496696,-0.2840067,0.05990582,0.039018627,-0.16656473,-0.20866305,-0.0397962,-0.096017,-0.0562208
39,0.3358807,0.38867664,"('exploitative', 'cooperative')",0.858707,0.9034265,0.5933556,0.7401899,-0.3012065,-0.1309695,0.3716842,0.4753309,0.1036467
40,0.3406584,0.38273555,"('stingy', 'generous')",1.4341877,1.4995836,0.39610714,0.3421036,-2.1722584,-2.229455,-0.0003263,-0.001258,-0.0009317
41,-0.5747979,-0.58977914,"('unforgiving', 'forgiving')",-0.6640714,-0.70745707,-0.7073589,-0.74426377,-0.29988363,-0.43992296,-0.561528,-0.6203558,-0.0588278
42,1.1420941,1.1566498,"('unreliable', 'reliable')",1.3398986,1.4004834,-0.18450423,-0.122196764,-2.3334475,-2.152268,-0.0089898,0.0706671,0.0796569
43,-0.70419824,-0.65580124,"('irresponsible', 'responsible')",-1.3023884,-1.2346143,-1.1544993,-1.0371907,-0.3438619,-0.31755257,-0.8762369,-0.8112897,0.0649472
44,-0.30639812,-0.25495037,"('prejudiced', 'unprejudiced')",-0.2731312,-0.14934695,-1.2123661,-1.1240599,-1.6733471,-1.5603743,-0.8663106,-0.7721829,0.0941277
45,-1.6218725,-1.6339883,"('incompetent', 'competent')",-0.741086,-0.7308141,-1.4857835,-1.3817894,-0.41426456,-0.41716883,-1.0657517,-1.0409402,0.0248115
46,0.29567093,0.32186204,"('uncompetitive', 'competitive')",-0.32404542,-0.29646894,-0.9658807,-0.9199723,-0.5714164,-0.5133885,-0.3914179,-0.3519919,0.039426
47,0.017509341,0.07116796,"('stupid', 'smart')",-0.22004685,-0.09243905,0.35890725,0.50438493,3.8532536,3.8696733,1.0024059,1.0881968,0.0857909
48,-0.27998176,-0.35531035,"('unintelligent', 'intelligent')",0.07773891,-0.03402842,-0.14884982,-0.1516276,0.32659534,0.2821192,-0.0061243,-0.0647118,-0.0585875
49,-1.194819,-1.2019248,"('unable', 'able')",-1.1717665,-1.1471773,-1.1938082,-1.0801995,-0.96414137,-0.8476284,-1.1311338,-1.0692325,0.0619013
50,0.18940964,0.1601591,"('clumsy', 'skillful')",0.8088276,0.8142406,0.17451537,0.18203297,-0.08921813,-0.11854195,0.2708836,0.2594727,-0.0114109
51,0.8041514,0.6036904,"('uneducated', 'educated')",1.0301073,0.83876187,-0.19843778,-0.3046184,0.57027125,0.4516014,0.551523,0.3973588,-0.1541642
52,0.14906779,0.014715914,"('irrational', 'rational')",0.10995289,0.035711706,1.7049651,1.5257053,-0.59683543,-0.66966903,0.3417876,0.226616,-0.1151716
53,-0.38911423,-0.44460213,"('uncreative', 'creative')",-0.6717323,-0.7732658,1.1277698,1.1192311,-0.31739742,-0.47858936,-0.0626185,-0.1443065,-0.081688
54,-0.6423493,-0.7024946,"('incapable', 'capable')",-0.46722984,-0.5605014,-0.011341568,0.0053280927,-0.03333819,-0.050565913,-0.2885647,-0.3270585,-0.0384938
55,-1.0168775,-0.99886316,"('incompetent', 'clever')",-0.60289156,-0.62491566,-1.4302764,-1.3321744,-0.050393123,0.013727123,-0.7751096,-0.7355565,0.0395531
56,0.295815,0.23203468,"('impractical', 'practical')",-0.49306273,-0.5504763,0.57622826,0.596244,-0.35904676,-0.39040804,0.0049834,-0.0281514,-0.0331348
57,0.04500711,-0.025093228,"('unimaginative', 'imaginative')",-0.48497713,-0.55575275,-0.42288822,-0.45040756,-3.0188708,-3.0294077,-0.9704323,-1.0151653,-0.044733
58,-0.026243761,-0.083524235,"('undiscriminating', 'discriminating')",-0.16036299,-0.15064374,0.3413527,0.32795885,-0.005622696,-0.027632782,0.0372808,0.0165395,-0.0207413
59,0.049324356,-0.05114849,"('foolish', 'wise')",0.30115342,0.27591768,1.2645644,1.2346226,-0.50757,-0.5263228,0.276868,0.2332673,-0.0436007
60,-0.5281108,-0.4385044,"('inefficient', 'efficient')",-0.87988305,-0.8123846,-1.0942699,-0.93777144,-0.5882009,-0.46744585,-0.7726161,-0.6640266,0.1085895
61,-0.19303773,-0.2690808,"('illogical', 'logical')",-0.58150965,-0.6694964,0.037731055,-0.046496786,0.43041235,0.39836526,-0.076601,-0.1466772,-0.0700762
62,-0.24268386,-0.17837906,"('incompetent', 'brilliant')",-0.64517933,-0.5982643,-0.9468954,-0.8336321,-0.05696917,0.048818216,-0.4729319,-0.3903643,0.0825676
63,-0.09255184,-0.15369241,"('unperceptive', 'insightful')",0.19498263,0.14187588,-0.42320442,-0.37983525,0.36960432,0.40212783,0.0122077,0.002619,-0.0095887
64,0.1744346,0.12288778,"('shy', 'confident')",0.5867136,0.5599038,-0.33269382,-0.40363127,-4.590138,-4.496705,-1.0404209,-1.0543861,-0.0139652
65,0.19802228,0.1846232,"('insecure', 'secure')",-0.26969677,-0.29083276,-0.7440679,-0.7238708,-0.07247481,0.02571591,-0.2220543,-0.2010911,0.0209632
66,0.7668955,0.6806845,"('inactive', 'active')",0.44722158,0.37143165,-0.05236356,-0.090120785,0.7724786,0.71550554,0.483558,0.4193752,-0.0641828
67,1.1263952,1.0837436,"('doubtful', 'determined')",0.53419685,0.55441463,0.44554365,0.36632097,0.15373634,0.12715892,0.564968,0.5329095,-0.0320585
68,-0.3114357,-0.49426365,"('dependent', 'independent')",-0.43298736,-0.53840184,-1.863292,-1.9045689,-1.1354512,-1.1291232,-0.9357916,-1.0165894,-0.0807978
69,0.74526966,0.6208259,"('lazy', 'industrious')",1.1032386,1.0660571,1.5173604,1.385862,-0.024205262,-0.017219707,0.8354158,0.7638813,-0.0715345
70,0.065559104,0.040632512,"('lethargic', 'energetic')",-0.010531664,0.027654245,-1.0385392,-0.957294,-0.24604629,-0.18785036,-0.3073895,-0.2692144,0.0381751
71,0.0155466795,-0.004509747,"('diffident', 'self-confident')",0.44685125,0.4037817,1.5888255,1.5728159,0.085024565,-0.0055870824,0.534062,0.4916252,-0.0424368
72,-0.09031195,-0.07941103,"('unambitious', 'ambitious')",-0.18674372,-0.1974808,0.60412174,0.6824254,-0.878487,-0.90768194,-0.1378552,-0.1255371,0.0123181
73,0.18034974,0.21578822,"('helpless', 'self-reliant')",1.3555369,1.3741839,0.57225883,0.50377464,-3.4147081,-3.2900436,-0.3266407,-0.2990742,0.0275665
74,1.3613491,1.3695406,"('undedicated', 'dedicated')",0.5460892,0.53238744,0.41664976,0.48230198,-0.67609507,-0.7123401,0.4119983,0.4179724,0.0059741
75,-0.9530851,-0.9478885,"('meek', 'impulsive')",-0.35997617,-0.32492286,-0.99069226,-1.0176412,-0.45727453,-0.47224241,-0.690257,-0.6906737,-0.0004167
76,-0.13975325,-0.027584134,"('anxious', 'daring')",0.007581751,0.14283302,-0.096561626,0.04496087,0.35445046,0.4555938,0.0314293,0.1539509,0.1225216
77,0.12095225,0.2446037,"('unmotivated', 'motivated')",-0.46799228,-0.43852198,-0.5317865,-0.44771618,-1.027322,-0.8272888,-0.4765371,-0.3672308,0.1093063
78,0.31195152,0.4127152,"('nonresilient', 'resilient')",-0.41088134,-0.38164085,-0.33650506,-0.31133276,0.2778444,0.29939663,-0.0393976,0.0047846,0.0441822
79,0.49156857,0.42333254,"('wavering', 'unwavering')",0.5256441,0.45932057,0.05161789,-0.010121735,-0.14285818,-0.28064123,0.2314931,0.1479725,-0.0835206
80,0.92192996,0.852127,"('dominated', 'dominating')",0.250396,0.2355718,-0.1661408,-0.12093873,0.7020949,0.9197201,0.42707,0.4716201,0.0445501
81,1.0172621,0.95228535,"('submissive', 'aggressive')",0.2560113,0.16000266,-0.8972996,-0.93869513,-0.13633066,0.014436215,0.0599108,0.0470073,-0.0129035
