,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
0,-0.92828685,-1.0658553,"('unsociable', 'sociable')",0.079754576,-0.06665725,0.63901466,0.45861855,-0.0698392,-0.2246313,-0.1547921
1,-0.6554597,-0.5332086,"('unfriendly', 'friendly')",1.2384413,1.0655054,0.37045678,0.22192611,0.3178128,0.2514076,-0.0664052
2,1.3949351,1.5362179,"('unlikable', 'likable')",2.477033,2.607233,1.3060921,1.4897331,1.72602,1.877728,0.151708
3,-0.034332987,-0.052582376,"('repellent', 'pleasant')",-0.7525264,-0.7084482,1.5137234,1.5298193,0.242288,0.2562629,0.0139749
4,-0.0994336,-0.075327024,"('disliked', 'liked')",0.24825223,0.2231593,-5.3872876,-5.1131086,-1.7461564,-1.6550921,0.0910643
5,-0.15500866,0.12220213,"('distant', 'outgoing')",0.8559392,0.8821441,-2.345002,-2.2114604,-0.5480238,-0.4023714,0.1456524
6,-0.78213155,-0.40400496,"('distant', 'open')",-0.18739675,-0.0977218,-2.5363219,-2.4288528,-1.1686168,-0.9768599,0.1917569
7,-0.24692059,-0.28457135,"('insensitive', 'sensitive')",0.108329594,0.15490252,0.6589411,0.7062948,0.17345,0.1922086,0.0187586
8,-0.03825696,0.0295121,"('unaffectionate', 'affectionate')",0.56103426,0.42799658,-0.24557652,-0.20239021,0.0924003,0.0850395,-0.0073608
9,-0.12147051,-0.13205813,"('unaffectionate', 'caring')",1.4537,1.3259189,0.5031062,0.41748857,0.6117785,0.5371164,-0.0746621
10,-0.7257651,-0.84546214,"('unsympathetic', 'sympathetic')",-1.2437178,-1.2122922,0.8765663,0.8315563,-0.3643055,-0.4087327,-0.0444272
11,0.27780798,0.1450437,"('unhelpful', 'helpful')",0.28524318,0.25553492,2.667401,2.6143034,1.0768174,1.0049607,-0.0718567
12,-0.2193226,-0.18266141,"('unsupportive', 'supportive')",1.11067,1.1668986,-1.1777747,-0.99357766,-0.0954758,-0.0031135,0.0923623
13,-0.1665293,-0.2466927,"('impolite', 'polite')",-0.06220084,0.0352238,0.6362047,0.60877335,0.1358249,0.1324348,-0.0033901
14,-0.022295818,-0.16693664,"('antisocial', 'social')",1.6691979,1.7120503,1.107075,0.98057276,0.9179924,0.8418955,-0.0760969
15,0.5926293,0.5189249,"('boring', 'funny')",0.5491166,0.51442415,-0.48903945,-0.5050127,0.2175688,0.1761121,-0.0414567
16,-0.36822936,-0.31766707,"('unpopular', 'popular')",-0.17088328,-0.15884769,0.22552393,0.27152628,-0.1045296,-0.0683295,0.0362001
17,-0.5282151,-0.42146108,"('nasty', 'nice')",-0.36347738,-0.23914944,-1.1235427,-1.058973,-0.6717451,-0.5731945,0.0985506
18,-0.18396583,-0.067710206,"('disagreeable', 'welcoming')",-0.25044048,-0.20609176,-1.092053,-1.0262055,-0.5088198,-0.4333359,0.0754839
19,-0.100606486,0.08779551,"('inhospitable', 'hospitable')",-0.49714014,-0.58696985,-1.3955784,-1.2891,-0.6644417,-0.5960915,0.0683502
20,-0.50895476,-0.49668312,"('rough', 'thoughtful')",-0.14974985,-0.16691554,1.0497789,1.0633241,0.1303581,0.1332418,0.0028837
21,0.08741517,-0.0219002,"('immoral', 'moral')",0.40324742,0.41148108,0.6754647,0.715092,0.3887091,0.3682243,-0.0204848
22,-0.13811393,-0.22348548,"('untrustworthy', 'trustworthy')",-0.5079957,-0.5841916,0.13410755,0.11540953,-0.1706674,-0.2307558,-0.0600884
23,0.35998097,0.2890883,"('insincere', 'sincere')",0.5746683,0.5306388,5.8981676,5.569925,2.2776057,2.1298839,-0.1477218
24,0.10023457,0.027830597,"('dishonest', 'honest')",0.12519012,0.14561656,0.057813756,-0.021669282,0.0944128,0.0505926,-0.0438202
25,-0.70892787,-0.76949203,"('egoistic', 'altruistic')",0.115356684,0.102186665,-0.49002913,-0.6376661,-0.3612001,-0.4349905,-0.0737904
26,-0.008591741,-0.008030362,"('hardhearted', 'benevolent')",1.6766449,1.6087018,0.6009557,0.5381177,0.7563363,0.7129297,-0.0434066
27,-0.1175714,-0.06727257,"('hardhearted', 'softhearted')",-0.8965321,-0.87113774,-0.5061481,-0.55930686,-0.5067505,-0.499239,0.0075115
28,-0.29695624,-0.38644442,"('disloyal', 'loyal')",0.37947583,0.23538743,0.95636934,0.76282775,0.3462963,0.2039236,-0.1423727
29,-0.79789954,-0.8318863,"('unfair', 'fair')",-0.3864722,-0.34772062,-0.84111637,-0.95442086,-0.6751627,-0.7113426,-0.0361799
30,0.33381775,0.26196697,"('intolerant', 'tolerant')",0.2686702,0.33851582,0.76249224,0.6517453,0.4549934,0.4174094,-0.037584
31,-1.2038078,-0.8827589,"('evil', 'good')",-0.5497472,-0.51248515,-3.131132,-3.1038039,-1.628229,-1.4996827,0.1285463
32,0.27182806,0.08121884,"('unkind', 'kind')",-0.013057917,0.0077067316,1.622416,1.5204709,0.627062,0.5364655,-0.0905965
33,0.7054671,0.6029284,"('wrong', 'right')",1.6089065,1.5918202,-1.1158214,-1.1855472,0.3995174,0.3364005,-0.0631169
34,0.12924069,0.32835847,"('mean', 'honorable')",0.45325726,0.53818893,4.359834,4.3522997,1.6474441,1.7396158,0.0921717
35,-0.3691516,-0.33035195,"('corrupt', 'incorrupt')",-0.57732624,-0.61212385,-2.2106805,-2.2559175,-1.0523861,-1.0661311,-0.013745
36,-0.43282902,-0.26804197,"('hostile', 'amicable')",0.7607801,0.5786634,-1.3818204,-1.543078,-0.3512898,-0.4108188,-0.059529
