,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
15,0.43207353,0.23783398,"('boring', 'funny')",0.39716005,0.29295805,-0.043995567,-0.10605531,0.261746,0.1415789,-0.1201671
16,-0.87914556,-0.9121159,"('unpopular', 'popular')",-0.6522615,-0.6996995,0.35143742,0.23073551,-0.3933232,-0.46036,-0.0670368
17,0.026203554,0.106089294,"('nasty', 'nice')",-1.0828096,-1.0156534,-0.6804469,-0.65899414,-0.5790176,-0.5228527,0.0561649
18,-0.73836714,-0.6425011,"('disagreeable', 'welcoming')",0.11635673,0.14444226,-0.45744282,-0.42601874,-0.3598177,-0.3080259,0.0517918
19,-0.6254795,-0.5291034,"('inhospitable', 'hospitable')",-0.5574087,-0.46559364,-0.7696135,-0.57248706,-0.6508339,-0.5223947,0.1284392
20,0.2462669,0.303703,"('rough', 'thoughtful')",0.07818444,0.15995717,0.40223026,0.37292454,0.2422272,0.2788616,0.0366344
21,0.8064593,0.80843043,"('immoral', 'moral')",1.2004743,1.1682473,-0.32096457,-0.29600018,0.5619897,0.5602259,-0.0017638
22,0.37947565,0.4240472,"('untrustworthy', 'trustworthy')",0.8686659,0.79197925,-0.54325384,-0.6180196,0.2349626,0.1993356,-0.035627
23,0.32070452,0.315997,"('insincere', 'sincere')",0.70209914,0.7016461,4.928083,4.8227763,1.9836289,1.9468064,-0.0368225
24,0.59874964,0.6362084,"('dishonest', 'honest')",0.47500145,0.5586081,0.6518835,0.6178728,0.5752115,0.6042298,0.0290183
25,-1.0698825,-1.1093303,"('egoistic', 'altruistic')",0.8729224,0.81546706,1.0554618,1.0138277,0.2861672,0.2399881,-0.0461791
26,-0.43562284,-0.55811423,"('hardhearted', 'benevolent')",0.61992544,0.4843478,1.9697633,1.8753154,0.7180219,0.6005163,-0.1175056
27,-0.34860522,-0.2521299,"('hardhearted', 'softhearted')",0.081415296,0.20320505,0.6602966,0.68928635,0.1310356,0.2134538,0.0824182
28,-0.06293568,-0.20955186,"('disloyal', 'loyal')",-0.2999028,-0.4790243,1.1714083,1.0415576,0.2695233,0.1176605,-0.1518628
29,-0.29823095,-0.331217,"('unfair', 'fair')",-0.56882966,-0.59599227,-0.37922984,-0.46880335,-0.4154301,-0.4653375,-0.0499074
30,1.0869033,1.0615807,"('intolerant', 'tolerant')",1.3799963,1.3901565,0.7322424,0.6452397,1.0663807,1.0323256,-0.0340551
31,-1.1525046,-0.99047905,"('evil', 'good')",-0.37782773,-0.4444481,-1.1260207,-1.1206533,-0.885451,-0.8518602,0.0335908
32,0.14871356,0.07986074,"('unkind', 'kind')",0.21187907,0.18041602,0.9830119,0.8096103,0.4478682,0.356629,-0.0912392
33,-0.28215194,-0.35190666,"('wrong', 'right')",0.6505569,0.66529727,-0.54241943,-0.5398871,-0.0580048,-0.0754988,-0.017494
34,0.16120046,0.34399277,"('mean', 'honorable')",0.2604139,0.41046113,4.5906076,4.8205137,1.6707406,1.8583225,0.1875819
35,-0.7965162,-0.91920984,"('corrupt', 'incorrupt')",-1.1053816,-1.2441379,-0.54727906,-0.6784897,-0.8163923,-0.9472791,-0.1308868
36,-1.4241804,-1.4879037,"('hostile', 'amicable')",-0.4960132,-0.71671236,-0.20929974,-0.3023446,-0.7098311,-0.8356535,-0.1258224
37,0.54887956,0.60110635,"('fake', 'genuine')",-0.58844817,-0.44478536,-0.18092978,-0.18221411,-0.0734995,-0.008631,0.0648685
38,-0.2640422,-0.23067714,"('untruthful', 'truthful')",-0.065569125,0.008669514,-0.41835332,-0.39865965,-0.2493215,-0.2068891,0.0424324
39,1.4586788,1.4770975,"('exploitative', 'cooperative')",1.0352623,0.9941975,0.41013458,0.44522846,0.9680253,0.9721745,0.0041492
40,0.25628436,0.28533867,"('stingy', 'generous')",-0.4285454,-0.4437908,-1.7613496,-1.8312155,-0.6445369,-0.6632226,-0.0186857
41,-0.010641128,0.010237768,"('unforgiving', 'forgiving')",-0.5976122,-0.63383245,0.20286821,0.13345502,-0.1351284,-0.1633799,-0.0282515
42,0.895388,1.0156491,"('unreliable', 'reliable')",0.5183203,0.8252158,-2.0103064,-1.9296612,-0.198866,-0.0295988,0.1692672
43,-0.07426116,0.043666348,"('irresponsible', 'responsible')",0.44692606,0.7053977,0.22556868,0.2684006,0.1994112,0.3391549,0.1397437
44,-0.040541448,-0.03480536,"('prejudiced', 'unprejudiced')",-0.75559396,-0.6753586,-1.2763611,-1.2834727,-0.6908321,-0.6645455,0.0262866
45,0.3298294,0.4344791,"('incompetent', 'competent')",0.18967819,0.12602699,0.11707906,-0.0034563597,0.2121956,0.1856833,-0.0265123
46,0.41409943,0.4784691,"('uncompetitive', 'competitive')",0.5923695,0.65580076,-0.72487515,-0.744953,0.0938646,0.1297723,0.0359077
47,0.17248654,0.20794258,"('stupid', 'smart')",1.0121372,1.0221403,4.946181,4.9899354,2.0436015,2.0733395,0.029738
48,-0.3026577,-0.3078077,"('unintelligent', 'intelligent')",-0.18539792,-0.2231369,0.30461285,0.30061713,-0.0611476,-0.0767758,-0.0156282
49,-0.63787377,-0.5728823,"('unable', 'able')",-0.8794244,-0.79262114,-0.6140738,-0.51429045,-0.7104573,-0.626598,0.0838593
50,-0.7096719,-0.6993377,"('clumsy', 'skillful')",-0.5793643,-0.54050744,-0.15878409,-0.2303011,-0.4826068,-0.4900488,-0.007442
51,0.18863529,0.030297495,"('uneducated', 'educated')",-0.2655857,-0.3308996,0.27205077,0.18645623,0.0650335,-0.0380486,-0.1030821
52,-0.39471328,-0.66762984,"('irrational', 'rational')",0.09748551,-0.17315155,0.28680578,0.090513036,-0.003474,-0.2500894,-0.2466154
53,-1.2946119,-1.2883872,"('uncreative', 'creative')",1.0159535,1.1386983,0.69053054,0.6393088,0.1372907,0.1632067,0.025916
54,-0.67324823,-0.80902874,"('incapable', 'capable')",-0.93844974,-0.8754078,0.42698553,0.4631955,-0.3949041,-0.4070803,-0.0121762
55,0.44273415,0.5621708,"('incompetent', 'clever')",-0.10241698,-0.11550242,0.2824806,0.25096112,0.2075993,0.2325432,0.0249439
56,0.96346533,0.9873693,"('impractical', 'practical')",1.446216,1.5781202,-0.23502575,-0.2591914,0.7248852,0.7687661,0.0438809
57,-1.0588331,-1.0775808,"('unimaginative', 'imaginative')",-0.1681858,-0.07883272,-2.3826451,-2.4962482,-1.2032213,-1.2175539,-0.0143326
58,-0.31182823,-0.29436547,"('undiscriminating', 'discriminating')",1.2601539,1.3519158,0.0056659696,0.019683478,0.3179972,0.359078,0.0410808
59,-0.2140483,-0.26711795,"('foolish', 'wise')",0.4357205,0.38758007,0.24677365,0.24258822,0.1561486,0.1210168,-0.0351318
60,1.0052661,1.1715369,"('inefficient', 'efficient')",1.4651561,1.6284294,-0.49396464,-0.35764349,0.6588192,0.8141076,0.1552884
61,0.15521646,0.03435549,"('illogical', 'logical')",1.5291909,1.3574853,0.666645,0.5081829,0.7836841,0.6333412,-0.1503429
62,1.2226185,1.3166556,"('incompetent', 'brilliant')",1.107341,1.2489133,0.37458438,0.43633106,0.9015146,1.0006333,0.0991187
63,0.30285633,0.43359,"('unperceptive', 'insightful')",0.7247927,0.8265875,0.5839693,0.7321219,0.5372061,0.6640998,0.1268937
64,0.19240335,0.18860568,"('shy', 'confident')",0.094606064,0.16662459,-5.430064,-5.496894,-1.7143517,-1.7138879,0.0004638
65,0.4525683,0.36422443,"('insecure', 'secure')",0.4768435,0.3264531,-0.08908564,-0.09670836,0.2801087,0.1979897,-0.082119
66,-0.7905351,-0.80721295,"('inactive', 'active')",-0.60930693,-0.5567406,0.47642487,0.5211469,-0.3078057,-0.2809356,0.0268701
67,1.0136986,0.9812915,"('doubtful', 'determined')",-0.18244621,-0.12212411,-0.3514963,-0.2993576,0.1599187,0.1866032,0.0266845
68,-0.2428102,-0.30097055,"('dependent', 'independent')",-0.5450561,-0.5102567,-1.1857421,-1.1315702,-0.6578695,-0.6475991,0.0102704
69,-0.8065112,-0.76378316,"('lazy', 'industrious')",0.44754812,0.4640674,-0.94995004,-0.8826002,-0.4363044,-0.3941053,0.0421991
70,0.9662884,1.070826,"('lethargic', 'energetic')",0.22061186,0.47518808,0.37352172,0.43668598,0.5201406,0.6609,0.1407594
71,-0.26383242,-0.22371364,"('diffident', 'self-confident')",0.8870457,0.90313643,0.44512942,0.46477604,0.3561142,0.3813996,0.0252854
72,-0.2366801,-0.22833684,"('unambitious', 'ambitious')",-0.4039513,-0.20403893,-0.72857493,-0.6679717,-0.4564021,-0.3667825,0.0896196
73,0.7105284,0.6479111,"('helpless', 'self-reliant')",0.37191,0.43113986,-2.8589883,-2.8399074,-0.5921833,-0.5869522,0.0052311
74,0.7622746,0.8709262,"('undedicated', 'dedicated')",0.19439122,0.34329787,-0.012703948,0.005015294,0.314654,0.4064131,0.0917591
75,-0.8125339,-0.8151699,"('meek', 'impulsive')",-0.5051423,-0.4549952,-0.52784467,-0.45337123,-0.6151736,-0.5745121,0.0406615
76,1.0528384,1.1379025,"('anxious', 'daring')",0.521736,0.6715881,0.019031467,-0.017256422,0.531202,0.5974114,0.0662094
77,-0.22419344,-0.18037453,"('unmotivated', 'motivated')",0.52034545,0.5057945,-1.4989574,-1.3598895,-0.4009351,-0.3448232,0.0561119
78,-1.6484876,-1.5357733,"('nonresilient', 'resilient')",-0.09476146,-0.07464097,-0.58533865,-0.49325374,-0.7761959,-0.7012227,0.0749732
79,-0.9121099,-0.962857,"('wavering', 'unwavering')",-0.5050071,-0.518335,-0.43686676,-0.41088736,-0.6179946,-0.6306931,-0.0126985
80,0.74792135,0.67854357,"('dominated', 'dominating')",-0.04416457,-0.07794133,-0.5067624,-0.44863537,0.0656648,0.0506556,-0.0150092
81,0.48082238,0.28146794,"('submissive', 'aggressive')",1.0702579,0.9356357,-0.6473561,-0.6237202,0.3012414,0.1977945,-0.1034469
82,-0.38067025,-0.3717673,"('poor', 'rich')",1.3228647,1.3328196,5.822697,5.7436776,2.2549639,2.23491,-0.0200539
83,-0.26223403,-0.31472325,"('powerless', 'powerful')",0.01569032,0.04951272,-1.155239,-1.1516881,-0.4672609,-0.4722995,-0.0050386
84,-0.115816474,-0.2878161,"('inferior', 'superior')",0.07019033,0.0409739,0.5745612,0.5620046,0.1763117,0.1050541,-0.0712576
85,-0.64214426,-0.67298126,"('insignificant', 'prestigious')",-0.25155818,-0.24128237,0.18492164,0.14511107,-0.2362603,-0.2563842,-0.0201239
86,-0.5333828,-0.5583866,"('uninfluential', 'influential')",0.86337626,0.7692542,-0.20885125,-0.2678098,0.0403807,-0.0189807,-0.0593614
87,0.40088648,0.21434885,"('unsuccessful', 'successful')",0.6941254,0.48472774,1.04787,0.98497903,0.714294,0.5613519,-0.1529421
88,-0.25592896,-0.3799081,"('low', 'eminent')",0.29789937,0.2212045,0.068325885,-0.09784293,0.0367654,-0.0855155,-0.1222809
