,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
32,-0.2781998,-0.2729699,"('unkind', 'kind')",-0.4273338,-0.4676335,0.17069148,-0.030777607,-0.1782807,-0.257127,-0.0788463
33,0.35495603,0.2906806,"('wrong', 'right')",0.5867542,0.56238097,0.3860307,0.27336317,0.4425803,0.3754749,-0.0671054
34,-0.35455966,-0.1964429,"('mean', 'honorable')",-0.4240242,-0.30780336,3.082849,2.9238002,0.7680883,0.806518,0.0384297
35,0.19211023,0.07389188,"('corrupt', 'incorrupt')",-0.10608302,-0.25763586,0.08702938,-0.07216667,0.0576855,-0.0853035,-0.142989
36,-0.68453324,-0.7104359,"('hostile', 'amicable')",0.10245921,-0.079792395,1.2426535,1.0642278,0.2201931,0.0913332,-0.1288599
37,-0.07210467,-0.03543416,"('fake', 'genuine')",-0.216587,-0.1907785,0.35244745,0.2971401,0.0212519,0.0236425,0.0023906
38,-0.5925501,-0.6063398,"('untruthful', 'truthful')",-0.56930673,-0.52790105,-0.07640825,-0.05828058,-0.4127551,-0.3975072,0.0152479
39,0.90602493,0.8809486,"('exploitative', 'cooperative')",0.51854455,0.5972823,0.48936918,0.5181558,0.6379795,0.6654623,0.0274828
40,0.13820264,0.21148348,"('stingy', 'generous')",0.35884959,0.33452547,-1.017808,-1.1212059,-0.1735853,-0.1917323,-0.018147
41,0.047000222,0.11288383,"('unforgiving', 'forgiving')",0.05463613,0.0379393,0.60795593,0.52285624,0.2365308,0.2245598,-0.011971
42,0.66893154,0.7644011,"('unreliable', 'reliable')",0.7540856,0.81816626,-1.93033,-1.8357937,-0.1691043,-0.0844088,0.0846955
43,0.093802616,0.14242175,"('irresponsible', 'responsible')",0.5361427,0.5777042,0.81376994,0.75491405,0.4812384,0.49168,0.0104416
44,0.6403539,0.6328785,"('prejudiced', 'unprejudiced')",0.1061986,0.19597897,-1.2469745,-1.2096461,-0.1668073,-0.1269296,0.0398777
45,-1.1825668,-1.0202503,"('incompetent', 'competent')",0.23144326,0.21458794,0.7786606,0.7871725,-0.0574876,-0.0061633,0.0513243
46,-0.07890755,0.072526716,"('uncompetitive', 'competitive')",0.20182666,0.26727718,-0.73342806,-0.7188724,-0.203503,-0.1263562,0.0771468
47,-0.1327213,-0.042203303,"('stupid', 'smart')",-0.23318776,-0.103152975,4.524935,4.3347473,1.3863419,1.3964637,0.0101218
48,0.25926036,0.284458,"('unintelligent', 'intelligent')",-0.36047375,-0.39033574,-0.24933745,-0.299755,-0.1168503,-0.1352109,-0.0183606
49,-0.26012784,-0.21471167,"('unable', 'able')",-0.4481107,-0.38796455,-0.7169561,-0.6803432,-0.4750649,-0.4276731,0.0473918
50,0.0077399705,-0.094002664,"('clumsy', 'skillful')",0.031672195,-0.031281374,-0.5773323,-0.7842597,-0.1793067,-0.3031813,-0.1238746
51,-0.8564051,-0.8790351,"('uneducated', 'educated')",0.44403815,0.39870873,-0.042527445,-0.11623305,-0.1516315,-0.1988531,-0.0472216
52,-0.6723992,-0.89787054,"('irrational', 'rational')",-0.645666,-0.7613213,0.18283896,-0.018856887,-0.3784087,-0.5593496,-0.1809409
53,-1.6171013,-1.646809,"('uncreative', 'creative')",-0.33786273,-0.46835092,0.9699671,0.8045668,-0.3283323,-0.4368644,-0.1085321
54,-0.7987239,-0.88358,"('incapable', 'capable')",0.023660935,0.032155577,0.37388778,0.25967404,-0.133725,-0.1972501,-0.0635251
55,-0.082429886,0.029146915,"('incompetent', 'clever')",-0.008723866,-0.0008923635,0.009207899,0.06416695,-0.0273153,0.0308072,0.0581225
56,0.62645257,0.7084627,"('impractical', 'practical')",0.99723387,0.9907098,0.4559016,0.5551057,0.693196,0.7514261,0.0582301
57,-0.63563114,-0.5656564,"('unimaginative', 'imaginative')",-0.08112489,-0.11504479,-0.8215264,-0.6334849,-0.5127608,-0.438062,0.0746988
58,-0.27633047,-0.23630713,"('undiscriminating', 'discriminating')",0.6447829,0.55663645,0.7642487,0.7959862,0.3775671,0.3721052,-0.0054619
59,-0.41928658,-0.53186953,"('foolish', 'wise')",0.17103474,0.1501218,0.23304388,0.12593377,-0.0050693,-0.0852713,-0.080202
60,0.7793605,0.8907341,"('inefficient', 'efficient')",0.6279118,0.7021806,-0.30367288,-0.14708455,0.3678665,0.4819434,0.1140769
61,-0.10187943,-0.19070593,"('illogical', 'logical')",-0.03138615,-0.10018952,0.75207317,0.59441406,0.2062692,0.1011729,-0.1050963
62,0.38520062,0.5137925,"('incompetent', 'brilliant')",0.64772326,0.7472122,0.2163595,0.30925855,0.4164278,0.5234211,0.1069933
63,-0.6147662,-0.5245844,"('unperceptive', 'insightful')",0.68545556,0.70350325,0.49286658,0.4872689,0.187852,0.2220626,0.0342106
64,0.8025715,0.7792138,"('shy', 'confident')",0.48710683,0.60008895,-4.107743,-3.6818712,-0.9393548,-0.7675228,0.171832
65,0.3243351,0.29278243,"('insecure', 'secure')",0.25353926,0.27056205,0.13287184,0.13542867,0.2369154,0.2329244,-0.003991
66,-0.5899809,-0.5899134,"('inactive', 'active')",1.3421227,1.2942406,0.7739656,0.6674315,0.5087024,0.4572529,-0.0514495
67,0.51029724,0.531631,"('doubtful', 'determined')",0.26406083,0.29841104,-0.6016125,-0.52480847,0.0575818,0.1017445,0.0441627
68,-0.64697945,-0.6772102,"('dependent', 'independent')",-0.321475,-0.40966153,-1.1777891,-1.2177044,-0.7154145,-0.7681921,-0.0527776
69,1.0593405,1.0306954,"('lazy', 'industrious')",1.599582,1.5871683,0.43512034,0.4919452,1.0313476,1.036603,0.0052554
70,0.09892721,0.20885912,"('lethargic', 'energetic')",0.34574276,0.41828257,0.056740373,0.019600835,0.1671368,0.2155808,0.048444
71,-0.4933716,-0.5085452,"('diffident', 'self-confident')",0.63040507,0.619987,0.31887275,0.24989498,0.1519687,0.1204456,-0.0315231
72,0.18370771,0.116037935,"('unambitious', 'ambitious')",-0.440652,-0.37508217,0.5286565,0.6238492,0.0905707,0.1216017,0.031031
73,1.36671,1.3057307,"('helpless', 'self-reliant')",0.6545722,0.66797763,-1.870322,-1.7299974,0.0503201,0.081237,0.0309169
74,-0.51172847,-0.44835463,"('undedicated', 'dedicated')",0.8025632,0.8060564,0.9257907,0.8654004,0.4055418,0.4077007,0.0021589
75,0.113569126,0.19079643,"('meek', 'impulsive')",-0.29247063,-0.2025634,-0.93167263,-0.83670664,-0.3701914,-0.2828245,0.0873669
76,-0.08582947,0.014970433,"('anxious', 'daring')",0.6705409,0.7453617,-0.4662426,-0.42724735,0.0394896,0.1110283,0.0715387
77,-0.07255416,-0.0226129,"('unmotivated', 'motivated')",-0.44137496,-0.3880779,-1.223222,-1.0838742,-0.5790504,-0.4981883,0.0808621
78,-0.5854603,-0.4971807,"('nonresilient', 'resilient')",0.12917268,0.110473454,0.49228352,0.4372784,0.0119986,0.016857,0.0048584
79,-0.96792334,-0.9911671,"('wavering', 'unwavering')",-0.46940854,-0.519765,-0.28332478,-0.37447447,-0.5735522,-0.6284689,-0.0549167
80,0.1736642,0.19714281,"('dominated', 'dominating')",0.4712989,0.53338546,0.35318273,0.510268,0.3327153,0.4135987,0.0808834
81,0.8772743,0.9826941,"('submissive', 'aggressive')",0.30031517,0.4160081,-0.83578074,-0.6610789,0.1139362,0.2458744,0.1319382
82,-1.4509407,-1.3206542,"('poor', 'rich')",-1.1261637,-1.0969537,3.8379605,3.5286593,0.4202853,0.3703505,-0.0499348
83,-0.1520896,-0.14757347,"('powerless', 'powerful')",-0.047783807,0.044519756,-0.7771002,-0.67313653,-0.3256579,-0.2587301,0.0669278
84,0.3535039,0.30524105,"('inferior', 'superior')",0.69346225,0.6579445,0.58823156,0.50710416,0.5450659,0.4900966,-0.0549693
85,-1.0051922,-1.1356938,"('insignificant', 'prestigious')",-0.07588702,-0.11538497,0.48993963,0.3424431,-0.1970465,-0.3028785,-0.105832
86,-1.4141502,-1.4226989,"('uninfluential', 'influential')",-0.23881257,-0.3403635,0.016085144,-0.048905995,-0.5456259,-0.6039894,-0.0583635
87,-0.27963886,-0.29786944,"('unsuccessful', 'successful')",1.3625041,1.4181,1.4234139,1.4878027,0.8354263,0.8693444,0.0339181
88,-0.7067143,-0.7591388,"('low', 'eminent')",-0.15790649,-0.22695568,0.30665815,0.26817814,-0.1859875,-0.2393055,-0.053318
