,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8831642,-0.8822592,"('unsociable', 'sociable')",0.12851705,-0.046973318,-0.7098218,-0.9263702,-0.4881563,-0.6185342,-0.1303779
1,-0.19561851,-0.23632237,"('unfriendly', 'friendly')",0.2635842,0.116069585,1.6562923,1.4398695,0.5747526,0.4398723,-0.1348803
2,0.6010591,0.6538246,"('unlikable', 'likable')",1.4438498,1.5830318,0.8006596,1.0117317,0.9485229,1.0828627,0.1343398
3,-1.6665689,-1.5033706,"('repellent', 'pleasant')",-0.1790326,-0.14993086,0.12509842,0.1957983,-0.573501,-0.4858344,0.0876666
4,0.10318912,0.096796505,"('disliked', 'liked')",-0.14684342,-0.19917943,-5.8972335,-5.741991,-1.980296,-1.9481247,0.0321713
5,0.6344941,0.6719569,"('distant', 'outgoing')",-0.24917921,-0.19902927,0.092657916,0.17630479,0.1593243,0.2164108,0.0570865
6,0.1316356,0.21576223,"('distant', 'open')",-0.40141046,-0.3566002,0.5507766,0.61626965,0.0936672,0.1584772,0.06481
7,-0.94104487,-0.81442785,"('insensitive', 'sensitive')",-0.08255794,-0.08131084,0.25197053,0.16810904,-0.2572108,-0.2425432,0.0146676
8,0.31013852,0.24756643,"('unaffectionate', 'affectionate')",-0.43855122,-0.5057624,0.17442171,0.07462723,0.0153363,-0.0611896,-0.0765259
9,0.16360429,0.19295473,"('unaffectionate', 'caring')",0.18789256,0.17009899,0.66146266,0.61738265,0.3376532,0.3268121,-0.0108411
10,-1.8206424,-1.6670191,"('unsympathetic', 'sympathetic')",-0.54407316,-0.54831475,-0.90533257,-1.0240409,-1.090016,-1.0797916,0.0102244
11,-0.15298975,-0.12356516,"('unhelpful', 'helpful')",0.4365959,0.51300955,1.599227,1.6278235,0.627611,0.6724226,0.0448116
12,-0.339471,-0.11532897,"('unsupportive', 'supportive')",0.2117332,0.38628656,-2.1414847,-1.9971883,-0.7564075,-0.5754102,0.1809973
13,-0.8489263,-0.8221952,"('impolite', 'polite')",0.6565823,0.66142166,-0.5800166,-0.6258809,-0.2574535,-0.2622181,-0.0047646
14,-0.8215056,-0.9527527,"('antisocial', 'social')",1.0579695,0.9886925,-0.75601447,-0.82581204,-0.1731835,-0.2632907,-0.0901072
15,0.33146325,0.25947583,"('boring', 'funny')",0.014413498,-0.051213317,0.6761612,0.5927445,0.3406793,0.2670023,-0.073677
16,0.0018008649,0.17803368,"('unpopular', 'popular')",0.06617474,0.0254037,0.7122234,0.6324035,0.2600663,0.2786136,0.0185473
17,0.65881056,0.8073987,"('nasty', 'nice')",-1.0550433,-0.96306276,-0.2560638,-0.20161922,-0.2174322,-0.1190944,0.0983378
18,0.18591699,0.39104235,"('disagreeable', 'welcoming')",0.927463,1.0333531,-0.3587293,-0.2542766,0.2515502,0.3900396,0.1384894
19,-0.23132367,-0.10856173,"('inhospitable', 'hospitable')",-1.0392771,-1.0182587,0.023284,0.12042326,-0.4157723,-0.3354657,0.0803066
20,-0.055482857,-0.053233124,"('rough', 'thoughtful')",0.8302232,0.7336453,1.1546034,1.0369031,0.6431146,0.5724384,-0.0706762
21,-0.9252124,-0.826628,"('immoral', 'moral')",0.23232767,0.2604916,-0.95380604,-0.92727077,-0.5488969,-0.4978024,0.0510945
22,-0.4067081,-0.4453272,"('untrustworthy', 'trustworthy')",-0.11594845,-0.15884739,-1.1091424,-1.1747553,-0.543933,-0.5929766,-0.0490436
