,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
29,-0.36060232,-0.31387308,"('unfair', 'fair')",-0.39868522,-0.40967682,-0.15954873,-0.309325,-0.3062787,-0.3442916,-0.0380129
30,-0.5188729,-0.53908455,"('intolerant', 'tolerant')",1.1911378,1.1679876,0.6112481,0.56991804,0.4278376,0.399607,-0.0282306
31,-0.7182962,-0.71687853,"('evil', 'good')",-0.57249165,-0.65913606,-0.36130765,-0.4198738,-0.5506985,-0.5986295,-0.047931
32,-0.7191801,-0.7822602,"('unkind', 'kind')",-0.54421073,-0.55207306,0.40376994,0.24974611,-0.2865403,-0.361529,-0.0749887
33,0.411829,0.37760484,"('wrong', 'right')",-0.2133496,-0.20861965,-0.12530854,-0.20530978,0.0243903,-0.0121082,-0.0364985
34,0.001790721,0.19716959,"('mean', 'honorable')",0.43206766,0.6002853,5.7425737,6.008864,2.0588107,2.2687729,0.2099622
35,0.061963998,0.080931045,"('corrupt', 'incorrupt')",-0.8831032,-0.94632155,0.33008242,0.27157813,-0.1636856,-0.1979374,-0.0342518
36,0.15979454,0.08654736,"('hostile', 'amicable')",-1.0864232,-1.2525699,1.0013798,0.84756315,0.0249171,-0.1061531,-0.1310702
37,-0.004683193,0.022033103,"('fake', 'genuine')",-0.24666457,-0.20439403,0.12478634,0.18737291,-0.0421871,0.0016707,0.0438578
38,-1.0300087,-0.94563437,"('untruthful', 'truthful')",-1.0442545,-0.9729679,-0.19317603,-0.10468677,-0.755813,-0.6744297,0.0813833
39,1.0554796,0.9964661,"('exploitative', 'cooperative')",1.8966982,1.9320277,0.21437263,0.2111936,1.0555169,1.0465624,-0.0089545
40,0.8154258,0.7677932,"('stingy', 'generous')",0.06142044,0.09286584,-1.4322287,-1.6412243,-0.1851275,-0.2601884,-0.0750609
41,-0.5585153,-0.6015075,"('unforgiving', 'forgiving')",-0.57680076,-0.6439377,0.35786775,0.21063766,-0.2591495,-0.3449359,-0.0857864
42,-0.81010294,-0.6299389,"('unreliable', 'reliable')",-1.6957759,-1.5412414,-3.1415634,-3.093014,-1.8824808,-1.7547315,0.1277493
43,-1.2918345,-1.2601109,"('irresponsible', 'responsible')",-0.88663006,-0.81941897,-0.23891245,-0.20528191,-0.8057923,-0.7616039,0.0441884
44,0.061370406,0.08893774,"('prejudiced', 'unprejudiced')",-0.9050592,-0.9343472,-1.1798398,-1.1639291,-0.6745095,-0.6697795,0.00473
45,-1.1598376,-1.1648611,"('incompetent', 'competent')",-0.29683304,-0.33932474,-0.43826878,-0.5551348,-0.6316465,-0.6864401,-0.0547936
46,-0.45033544,-0.45931453,"('uncompetitive', 'competitive')",0.7955132,0.8677449,-1.1034912,-1.1477325,-0.2527711,-0.246434,0.0063371
47,-0.13291134,-0.0010195114,"('stupid', 'smart')",0.84398127,0.9054063,5.514291,5.659678,2.0751203,2.1880217,0.1129014
48,0.34432065,0.28048122,"('unintelligent', 'intelligent')",0.17853959,0.23116043,0.3606863,0.2817706,0.2945155,0.2644707,-0.0300448
49,0.272241,0.38545102,"('unable', 'able')",0.36936083,0.52043116,0.10464003,0.30018264,0.2487473,0.4020216,0.1532743
50,-0.42622954,-0.36069152,"('clumsy', 'skillful')",-0.7731477,-0.74556357,0.20506534,0.24872926,-0.3314373,-0.2858419,0.0455954
51,-1.0483184,-1.0894332,"('uneducated', 'educated')",-0.73476607,-0.8407086,0.057498887,-0.052819423,-0.5751952,-0.6609871,-0.0857919
52,0.484278,0.35298237,"('irrational', 'rational')",0.18520561,0.0044429824,0.93233055,0.8018031,0.5339381,0.3864095,-0.1475286
53,0.5590286,0.59255373,"('uncreative', 'creative')",0.949899,0.95833063,1.2449471,1.1987237,0.9179583,0.916536,-0.0014223
54,-0.05357174,-0.04376918,"('incapable', 'capable')",-0.12094311,-0.25394642,1.2554178,1.359131,0.360301,0.3538051,-0.0064959
55,-0.14583538,-0.18429086,"('incompetent', 'clever')",-0.16289869,-0.11838215,-0.53923744,-0.5910262,-0.2826572,-0.2978997,-0.0152425
56,-0.52840686,-0.5582692,"('impractical', 'practical')",0.17413454,0.23197562,-0.44003215,-0.4461824,-0.2647682,-0.257492,0.0072762
57,-0.4312664,-0.4859611,"('unimaginative', 'imaginative')",-0.23764162,-0.33185473,-2.3751068,-2.5228267,-1.0146716,-1.1135475,-0.0988759
58,-0.80174583,-0.83824027,"('undiscriminating', 'discriminating')",0.43779862,0.3846672,-0.017252814,-0.021812245,-0.1270667,-0.1584618,-0.0313951
59,0.54422706,0.57801414,"('foolish', 'wise')",0.08192129,0.018595092,0.67337984,0.704728,0.433176,0.4337791,0.0006031
60,-0.53585494,-0.55610675,"('inefficient', 'efficient')",1.1871853,1.367504,-0.627465,-0.55255103,0.0079551,0.0862821,0.078327
61,-0.07765004,-0.20106101,"('illogical', 'logical')",1.0180506,0.86493343,0.26841372,0.09215587,0.402938,0.2520094,-0.1509286
62,-0.054666802,0.091705196,"('incompetent', 'brilliant')",0.5894496,0.80689967,-0.33496398,-0.14157157,0.0666063,0.2523444,0.1857381
63,-0.8158963,-0.76469755,"('unperceptive', 'insightful')",0.29970345,0.38210845,0.48622698,0.6026473,-0.0099886,0.0733527,0.0833413
64,-0.51394135,-0.58460057,"('shy', 'confident')",-0.066891424,-0.14967984,-6.295092,-6.4331126,-2.291975,-2.3891311,-0.0971561
65,-0.7572966,-0.87942696,"('insecure', 'secure')",0.2649072,0.17518982,-0.6093761,-0.7215378,-0.3672552,-0.4752583,-0.1080031
66,-0.3647207,-0.30168784,"('inactive', 'active')",-1.5130891,-1.4357668,1.0153372,1.0705065,-0.2874908,-0.2223161,0.0651747
67,0.5133475,0.54883265,"('doubtful', 'determined')",0.39231825,0.42331308,-0.4872997,-0.47544977,0.1394553,0.1655653,0.02611
68,-0.24793124,-0.30483085,"('dependent', 'independent')",0.44753203,0.44968846,-0.34276164,-0.34373435,-0.0477203,-0.0662922,-0.0185719
69,0.8007175,0.8858082,"('lazy', 'industrious')",0.1962905,0.32248572,-0.17168738,-0.05978386,0.2751069,0.3828367,0.1077298
70,-0.8853044,-0.85555315,"('lethargic', 'energetic')",-0.908356,-0.847168,0.05144057,0.074048676,-0.5807399,-0.5428908,0.0378491
71,0.0818957,0.11122565,"('diffident', 'self-confident')",0.8447599,0.82378787,0.6508991,0.602718,0.5258516,0.5125772,-0.0132744
72,-0.6050375,-0.6252618,"('unambitious', 'ambitious')",-1.3937757,-1.3771081,-0.9533511,-0.90220135,-0.9840547,-0.9681904,0.0158643
73,0.6629391,0.68821555,"('helpless', 'self-reliant')",-0.1063115,-0.16248518,-2.8633451,-2.8342283,-0.7689059,-0.7694993,-0.0005934
74,-0.99275976,-1.0062882,"('undedicated', 'dedicated')",0.36637825,0.44344783,-0.03336598,-0.08398025,-0.2199158,-0.2156069,0.0043089
75,0.78080624,0.90161693,"('meek', 'impulsive')",-1.3639957,-1.3786494,0.078398466,0.22437184,-0.1682637,-0.0842202,0.0840435
76,-0.21517602,-0.041326612,"('anxious', 'daring')",-1.025817,-0.9048912,-0.13955685,-0.04640519,-0.4601833,-0.3308743,0.129309
77,-0.22421545,-0.30157956,"('unmotivated', 'motivated')",0.5399832,0.5456473,-1.1116406,-1.09888,-0.2652909,-0.2849374,-0.0196465
78,-0.78743356,-0.7644911,"('nonresilient', 'resilient')",1.105933,1.2550632,0.07909479,0.19444582,0.1325314,0.2283393,0.0958079
79,-0.25418526,-0.22453706,"('wavering', 'unwavering')",-1.4345776,-1.4553766,0.40637067,0.49721995,-0.4274641,-0.3942312,0.0332329
80,-0.67703223,-0.65004426,"('dominated', 'dominating')",-0.23190568,-0.119545266,-1.5672264,-1.5816157,-0.8253881,-0.7837351,0.041653
81,-0.627877,-0.63912994,"('submissive', 'aggressive')",-0.98392725,-1.0214372,-1.2978628,-1.387241,-0.969889,-1.0159361,-0.0460471
82,-0.28096735,-0.23762672,"('poor', 'rich')",-0.68434995,-0.7020196,5.920366,6.036744,1.6516829,1.6990326,0.0473497
83,0.60325456,0.61877364,"('powerless', 'powerful')",0.19624004,0.296928,-0.89200574,-0.9090302,-0.030837,0.0022238,0.0330608
84,0.91119224,0.85408425,"('inferior', 'superior')",0.44279665,0.4149371,0.9364141,0.8779458,0.7634676,0.7156557,-0.0478119
85,1.3425242,1.4197766,"('insignificant', 'prestigious')",0.20915888,0.13624616,1.1669958,1.2425338,0.9062263,0.9328522,0.0266259
86,-0.8075485,-0.96429336,"('uninfluential', 'influential')",-0.05007271,-0.19112799,-0.23338303,-0.46073803,-0.3636681,-0.5387198,-0.1750517
87,-0.15315202,-0.14106722,"('unsuccessful', 'successful')",0.37395704,0.37121588,0.5498299,0.5719512,0.2568783,0.2673666,0.0104883
88,-0.26403442,-0.29023483,"('low', 'eminent')",-0.55048746,-0.64772683,-0.18474029,-0.16663407,-0.3330874,-0.3681986,-0.0351112
