,american_male,american_female,tuple,water_male,water_female,works_male,works_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1490887,-0.25699732,"('unsociable', 'sociable')",0.14269674,0.18802382,0.9568323,0.47428393,-0.015723206,-0.22967279,-0.96519953,-1.0713626,-0.0060965,-0.179145,-0.1730485
1,-0.69583285,-0.6171037,"('unfriendly', 'friendly')",0.5412724,0.7775363,1.5040467,1.576209,-0.3859029,-0.3661639,2.2505422,2.065165,0.6428251,0.6871285,0.0443034
2,0.52505815,0.6004798,"('unlikable', 'likable')",-0.16806623,-0.09095658,1.4096754,1.3111442,1.3054179,1.4977723,0.98862946,1.0506651,0.8121429,0.8738211,0.0616782
3,-0.3649383,-0.32954004,"('repellent', 'pleasant')",-1.1569524,-1.0413277,1.0039152,0.82684207,0.5763662,0.6023479,0.098867275,0.15044697,0.0314516,0.0417538,0.0103022
4,-0.39997712,-0.4243325,"('disliked', 'liked')",0.6825739,0.55842173,-0.021042325,-0.11830412,-0.35006425,-0.42336616,-6.7750015,-6.796601,-1.3727022,-1.4408363,-0.0681341
5,-1.0342001,-0.94153136,"('distant', 'outgoing')",1.0899765,1.1247528,-0.48972324,-0.13520631,-0.9752257,-0.77274185,0.07972297,0.12554263,-0.2658899,-0.1198368,0.1460531
6,-0.74113375,-0.53562975,"('distant', 'open')",0.78141904,0.83519596,-0.7827636,-0.2532643,-1.2036043,-0.9024294,0.853791,0.9326168,-0.2184583,0.0152979,0.2337562
7,0.6244703,0.67405045,"('insensitive', 'sensitive')",0.49410397,0.7001805,2.127726,2.0089831,-0.8044906,-0.8676497,0.42637265,0.36440417,0.5736364,0.5759937,0.0023573
8,-0.39110675,-0.2996608,"('unaffectionate', 'affectionate')",0.01927707,0.010112055,-0.7315298,-0.60865,-1.4483807,-1.3795832,1.161361,1.0751257,-0.2780758,-0.2405313,0.0375445
9,0.103002846,0.17250663,"('unaffectionate', 'caring')",0.63590217,0.6848363,0.8988348,0.9418109,-1.0421969,-1.0385687,1.7157003,1.6445899,0.4622487,0.481035,0.0187863
10,1.1936537,1.2457267,"('unsympathetic', 'sympathetic')",-0.5499427,-0.40656564,1.5057875,1.0838909,-1.019225,-1.1961253,-0.6909243,-0.69516414,0.0878698,0.0063525,-0.0815173
11,1.1196749,1.0739065,"('unhelpful', 'helpful')",0.25007322,0.3270898,1.5837667,1.2041317,-0.022110907,-0.13461787,1.9323324,1.9691416,0.9727472,0.8879304,-0.0848168
12,1.4094262,1.502028,"('unsupportive', 'supportive')",1.9789742,2.1336672,0.85837567,1.0065396,-0.97792596,-0.8938759,-2.22313,-2.2008393,0.209144,0.3095039,0.1003599
13,0.2930134,0.1942412,"('impolite', 'polite')",0.23712745,0.33769828,0.5521347,0.15124832,-0.13850039,-0.22075066,-0.7214162,-0.74869585,0.0444718,-0.0572517,-0.1017235
14,0.48994628,0.40946344,"('antisocial', 'social')",0.41823792,0.44642094,0.113587305,0.07570285,0.85221964,0.7647479,-1.1533544,-1.1992656,0.1441273,0.0994139,-0.0447134
15,0.3637862,0.2661612,"('boring', 'funny')",0.72041214,0.59141403,-0.2513274,-0.2951999,0.6426021,0.6062293,0.83978957,0.8139674,0.4630525,0.3965144,-0.0665381
16,-1.5467689,-1.5131115,"('unpopular', 'popular')",-0.47641754,-0.51791716,1.2633327,1.3282305,-0.32281563,-0.24191481,1.0400913,1.031074,-0.0085156,0.0172722,0.0257878
17,-0.11131936,-0.024152748,"('nasty', 'nice')",-0.34791738,-0.34919053,0.032951612,0.08318107,0.19895981,0.3517512,-0.7058893,-0.59712833,-0.1866429,-0.1071079,0.079535
18,0.33779377,0.54955256,"('disagreeable', 'welcoming')",-0.6103776,-0.38648003,-0.009574845,0.38397563,-0.8857667,-0.6417727,-0.43139124,-0.3824255,-0.3198633,-0.09543,0.2244333
19,-0.2798063,-0.042149164,"('inhospitable', 'hospitable')",-0.7066134,-0.7223139,0.1499279,0.1154121,-1.102967,-0.92869824,0.19923422,0.28890878,-0.3480449,-0.2577681,0.0902768
20,0.15692261,0.21798924,"('rough', 'thoughtful')",-1.387056,-1.2921672,0.36370617,0.20509912,0.006327441,0.07777814,0.8157869,0.81977576,-0.0088626,0.005695,0.0145576
21,0.971309,0.91243076,"('immoral', 'moral')",-0.3685285,-0.2666801,1.5457954,1.0715734,-0.15121935,-0.22495428,-1.3884054,-1.3287996,0.1217902,0.032714,-0.0890762
22,0.12128434,0.051765267,"('untrustworthy', 'trustworthy')",-1.2549906,-1.1547693,0.48150116,0.38019228,0.13551565,0.049056657,-1.3930459,-1.369172,-0.3819471,-0.4085854,-0.0266383
23,0.32106733,0.36735535,"('insincere', 'sincere')",0.17906366,0.41027412,2.139799,1.9803567,-0.9884364,-1.0192907,6.029013,5.9076457,1.5361013,1.5292683,-0.006833
24,1.4314432,1.4251444,"('dishonest', 'honest')",-0.22702989,-0.09949936,0.8407748,0.77498347,-0.31749707,-0.2659853,1.1760606,1.1004387,0.5807503,0.5870164,0.0062661
25,-0.5463257,-0.570515,"('egoistic', 'altruistic')",0.910517,0.99928117,0.5382252,0.5778668,0.48738918,0.47158623,1.6548383,1.5485572,0.6089288,0.6053553,-0.0035735
26,1.2423165,1.1556067,"('hardhearted', 'benevolent')",1.2320341,1.1484501,0.12675472,0.34458816,2.4249058,2.2983599,1.6253755,1.4670681,1.3302773,1.2828146,-0.0474627
27,0.5783703,0.65323466,"('hardhearted', 'softhearted')",0.22412193,0.3910297,-0.8343009,-0.108941436,-0.19155478,0.015206685,1.6561427,1.5680254,0.2865559,0.503711,0.2171551
28,1.228375,1.158714,"('disloyal', 'loyal')",0.48613226,0.4707532,0.28569618,0.047386236,-0.53412867,-0.7207233,1.4694343,1.2681899,0.5871018,0.444864,-0.1422378
29,-1.230809,-1.2831875,"('unfair', 'fair')",0.022966959,0.0011756942,-1.0911784,-0.99210775,-0.7053311,-0.64247334,-0.35996318,-0.48715085,-0.6728629,-0.6807488,-0.0078859
30,0.43813425,0.41387576,"('intolerant', 'tolerant')",0.033370055,0.12812069,0.71810365,0.7167984,0.5364474,0.46855864,0.71186465,0.72721493,0.487584,0.4909137,0.0033297
31,-1.3448098,-1.1665882,"('evil', 'good')",-0.7924873,-0.7126509,-0.7427221,-0.14165127,-0.37650755,-0.10518877,-0.67501414,-0.72378385,-0.7863082,-0.5699726,0.2163356
32,0.66061777,0.5822227,"('unkind', 'kind')",0.10306454,0.16626404,3.0747674,2.8773036,0.27691975,0.074462906,1.1910858,0.9718035,1.061291,0.9344113,-0.1268797
33,-0.25229228,-0.30290735,"('wrong', 'right')",1.457678,1.4241214,-0.069447614,0.21615781,0.042831436,0.066566125,-0.036127802,-0.19309716,0.2285283,0.2421682,0.0136399
34,-0.58943164,-0.3980412,"('mean', 'honorable')",-0.2544168,-0.0036834637,1.5796826,1.434135,0.3289427,0.5536001,6.38033,6.498055,1.4890214,1.6168131,0.1277917
35,-0.56913257,-0.59203756,"('corrupt', 'incorrupt')",-0.6976628,-0.8797292,-2.1364632,-1.9430678,-0.618142,-0.5674364,0.51238686,0.37090272,-0.7018027,-0.7222736,-0.0204709
36,-2.005754,-1.9192144,"('hostile', 'amicable')",-0.52458715,-0.4547524,-0.6359069,-0.3345991,-0.54019785,-0.4738945,1.2572799,1.1691234,-0.4898332,-0.4026674,0.0871658
37,-0.03427124,0.048766565,"('fake', 'genuine')",0.39349195,0.43527135,0.54374504,0.3451115,-1.1056371,-1.0102922,0.31239605,0.28817818,0.021945,0.0214071,-0.0005379
38,0.5125939,0.5193112,"('untruthful', 'truthful')",0.8499161,0.89825857,1.0907435,1.1168118,-0.93736863,-0.93472236,0.23780343,0.20013241,0.3507377,0.3599583,0.0092206
39,0.83147997,0.8340043,"('exploitative', 'cooperative')",-0.100526705,-0.07102636,0.6865443,0.84837836,0.9468671,1.0719949,0.11934353,0.14553228,0.4967416,0.5657767,0.0690351
40,0.93707335,1.0097228,"('stingy', 'generous')",1.3840277,1.450742,-0.17483512,-0.39804494,-0.41807806,-0.40305784,-1.9765869,-2.0501022,-0.0496798,-0.078148,-0.0284682
41,-0.19669357,-0.1350191,"('unforgiving', 'forgiving')",-0.32352027,-0.17824192,0.7721068,0.7020981,0.59771144,0.6435915,0.11927095,0.15601927,0.1937751,0.2376895,0.0439144
42,0.926966,0.9891666,"('unreliable', 'reliable')",1.0082802,1.0636456,0.46750838,0.71766657,0.13978429,0.21396002,-3.0861976,-2.8956048,-0.1087317,0.0177668,0.1264985
43,0.8548523,0.9304112,"('irresponsible', 'responsible')",-0.49106473,-0.3171101,0.86512005,0.8671968,-0.5520959,-0.5210197,0.29502863,0.33064786,0.1943681,0.2580252,0.0636571
44,-0.7139229,-0.71126163,"('prejudiced', 'unprejudiced')",-0.5017033,-0.52185184,-1.318923,-1.3010333,-0.7571516,-0.5932024,-1.3350445,-1.249656,-0.925349,-0.875401,0.049948
45,0.31615633,0.35483935,"('incompetent', 'competent')",0.36044094,0.46539328,1.3448377,1.0041367,-0.43795216,-0.52996814,-0.5599708,-0.6376552,0.2047024,0.1313492,-0.0733532
46,0.40481487,0.38180766,"('uncompetitive', 'competitive')",-0.49760762,-0.347275,1.1755445,0.8129687,-0.52257156,-0.59795535,-1.5190569,-1.4077009,-0.1917753,-0.231631,-0.0398557
47,-0.70652956,-0.66044545,"('stupid', 'smart')",0.7426742,0.8454948,2.0740592,2.0001035,0.94959575,0.92451596,6.0297813,6.030478,1.8179161,1.8280293,0.0101132
48,1.2454821,1.2331874,"('unintelligent', 'intelligent')",-0.749933,-0.6202961,0.5177045,0.16345724,-1.0022048,-0.9558371,0.25018793,0.24957035,0.0522473,0.0140164,-0.0382309
49,-0.753523,-0.63092154,"('unable', 'able')",-0.48385727,-0.36232075,-0.13158105,0.21943289,-1.0816058,-0.9303164,-0.4807823,-0.30602282,-0.5862699,-0.4020297,0.1842402
50,0.1704928,0.18038875,"('clumsy', 'skillful')",-0.3266559,-0.3837611,1.0203674,1.0569357,-0.47213128,-0.5129982,0.4673333,0.43387657,0.1718813,0.1548883,-0.016993
51,1.0750177,0.91929173,"('uneducated', 'educated')",-0.86154795,-0.9323711,0.973406,0.4517793,0.19736221,-0.0716384,0.24660537,0.117322296,0.3261687,0.0968768,-0.2292919
52,-0.62736976,-0.6943774,"('irrational', 'rational')",0.60312665,0.41782948,0.29485694,0.34737524,-0.87862873,-0.88212365,0.87047124,0.7278179,0.0524913,-0.0166957,-0.069187
53,-0.323326,-0.25952545,"('uncreative', 'creative')",-0.07597697,0.13632463,2.0565286,1.9489769,-0.16709064,-0.15350983,1.5366845,1.4285958,0.6053639,0.6201724,0.0148085
54,-0.18325248,-0.18636893,"('incapable', 'capable')",-0.08169847,-0.049961355,0.7913221,0.60878515,-1.0070896,-1.0248396,1.287746,1.2779398,0.1614055,0.125111,-0.0362945
55,0.9511083,1.0043141,"('incompetent', 'clever')",-0.7728203,-0.60406244,0.3841639,0.11624807,0.17509037,0.19029793,-0.6028998,-0.53777176,0.0269285,0.0338052,0.0068767
56,1.024719,0.9518243,"('impractical', 'practical')",1.4840856,1.5895032,2.146119,1.9247534,0.3550936,0.15512341,-0.48884785,-0.54167193,0.9042338,0.8159064,-0.0883274
57,0.68303555,0.64963806,"('unimaginative', 'imaginative')",0.1408723,0.2517831,1.3163068,0.90502375,-0.65430397,-0.8428904,-3.1394496,-3.1185217,-0.3307078,-0.4309935,-0.1002857
58,0.07709628,0.14953949,"('undiscriminating', 'discriminating')",0.0010108538,0.13301525,1.2568158,1.2948934,0.727383,0.7984287,-0.0654091,-0.07625786,0.3993794,0.4599238,0.0605444
59,-0.44987455,-0.5168224,"('foolish', 'wise')",1.5427135,1.3725433,0.28779066,0.31811517,-0.07405874,-0.12916353,0.9649267,0.93853176,0.4542995,0.3966409,-0.0576586
60,0.55559367,0.5821978,"('inefficient', 'efficient')",-0.31673628,-0.09170257,1.8038198,1.6909152,-0.580845,-0.48248267,-0.7579579,-0.6437038,0.1407749,0.2110448,0.0702699
61,-0.14722489,-0.20756769,"('illogical', 'logical')",0.12729114,0.18056795,0.38112023,0.28568822,-0.69486284,-0.72475255,0.23720026,0.10871736,-0.0192952,-0.0714693,-0.0521741
62,0.12850952,0.15734503,"('incompetent', 'brilliant')",0.02402509,0.15053567,0.95142186,0.68573195,-1.0686532,-0.98069674,-0.36096066,-0.24182391,-0.0651315,-0.0457816,0.0193499
63,0.9144264,0.91132516,"('unperceptive', 'insightful')",0.19317758,0.3090911,1.9737266,1.5861645,-0.35377666,-0.43018332,0.3691977,0.48721552,0.6193503,0.5727226,-0.0466277
64,0.66686237,0.57220733,"('shy', 'confident')",-0.17434232,-0.257845,-0.59869176,-0.9499781,0.23214242,0.1647231,-7.027676,-6.870818,-1.3803411,-1.4683422,-0.0880011
65,0.37515098,0.27039164,"('insecure', 'secure')",-0.8968796,-0.9194582,0.5689172,0.12570967,0.1535531,0.0040289164,-0.70697516,-0.6478643,-0.1012467,-0.2334384,-0.1321917
66,0.88762283,0.95927566,"('inactive', 'active')",0.39725202,0.36481693,1.1975093,1.1716124,0.20678985,0.20129076,1.3856715,1.3391076,0.8149692,0.8072207,-0.0077485
