,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.99698895,-1.2299734,"('unsociable', 'sociable')",0.7728501,0.57477355,-0.5003239,-0.6676245,-0.2414876,-0.4409415,-0.1994539
1,-1.7185142,-1.6997174,"('unfriendly', 'friendly')",-0.36617672,-0.4013879,2.0465815,1.9220297,-0.0127032,-0.0596918,-0.0469886
2,0.21397975,0.27049288,"('unlikable', 'likable')",1.5972793,1.5874146,0.73371685,0.8166353,0.8483253,0.8915143,0.043189
3,-0.5335545,-0.42731243,"('repellent', 'pleasant')",0.95439965,1.0916454,0.09839651,0.2799913,0.1730806,0.3147748,0.1416942
4,0.23745616,0.26451296,"('disliked', 'liked')",-0.32329184,-0.38117173,-6.2839766,-6.301276,-2.1232707,-2.1393116,-0.0160409
5,-0.024549019,0.110317186,"('distant', 'outgoing')",-1.4121145,-1.2527976,0.20101339,0.21893199,-0.4118834,-0.3078495,0.1040339
6,-0.5636412,-0.44605857,"('distant', 'open')",-1.8991799,-1.8049203,0.54316586,0.515796,-0.639885,-0.5783943,0.0614907
7,-0.6073384,-0.6211339,"('insensitive', 'sensitive')",0.14199983,0.23975682,0.5654019,0.57645094,0.0333544,0.0650246,0.0316702
8,-1.90661,-1.8996753,"('unaffectionate', 'affectionate')",-0.6410993,-0.68092084,0.7463987,0.6690004,-0.6004368,-0.6371985,-0.0367617
9,-1.5898077,-1.5747683,"('unaffectionate', 'caring')",-0.22185543,-0.18745995,1.4736468,1.5043778,-0.1126721,-0.0859501,0.026722
10,-1.6198444,-1.7901641,"('unsympathetic', 'sympathetic')",0.34124365,0.26862702,-0.30925304,-0.33477327,-0.5292846,-0.6187701,-0.0894855
11,-0.112786256,-0.1792227,"('unhelpful', 'helpful')",0.16665088,0.14277959,1.963915,2.0010972,0.6725932,0.6548847,-0.0177085
12,-0.6685959,-0.65446174,"('unsupportive', 'supportive')",0.94357044,1.1524087,-1.7192315,-1.7180172,-0.481419,-0.4066901,0.0747289
13,-0.27863312,-0.40249062,"('impolite', 'polite')",0.44172436,0.37631413,-0.09128926,-0.11953648,0.023934,-0.048571,-0.072505
14,0.17410699,0.10293146,"('antisocial', 'social')",2.2384274,2.236336,-0.5365187,-0.5880079,0.6253386,0.5837532,-0.0415854
15,-0.20068642,-0.28416052,"('boring', 'funny')",-1.1131166,-1.2104995,0.7178834,0.6545562,-0.1986399,-0.2800346,-0.0813947
16,-0.34917548,-0.28604734,"('unpopular', 'popular')",-0.18932484,-0.13628837,0.6673191,0.67181283,0.0429396,0.083159,0.0402194
17,0.39472318,0.49372587,"('nasty', 'nice')",-0.4789849,-0.41353062,-0.019485174,-0.008432817,-0.0345823,0.0239208,0.0585031
18,-0.439021,-0.40027007,"('disagreeable', 'welcoming')",-0.2242004,-0.116330005,-0.32712087,-0.4221037,-0.3301141,-0.3129013,0.0172128
19,-0.9830649,-0.92039365,"('inhospitable', 'hospitable')",-1.7993699,-1.8628837,0.14135972,0.110841565,-0.8803584,-0.8908119,-0.0104535
20,0.28427184,0.35825866,"('rough', 'thoughtful')",1.6537967,1.7015532,0.9570969,0.93207335,0.9650551,0.9972951,0.03224
21,-0.27983564,-0.42208987,"('immoral', 'moral')",0.8626012,0.86172915,-0.75969905,-0.74735445,-0.0589778,-0.1025717,-0.0435939
22,-0.40139353,-0.47193938,"('untrustworthy', 'trustworthy')",0.6531839,0.5954636,-1.2780546,-1.2724144,-0.3420881,-0.3829634,-0.0408753
23,-0.8147928,-0.8706703,"('insincere', 'sincere')",0.5229958,0.54993874,6.306761,6.359523,2.0049879,2.0129304,0.0079425
24,-0.8004869,-0.87533337,"('dishonest', 'honest')",0.014049202,0.008722898,0.95996195,0.96789867,0.0578414,0.0337627,-0.0240787
25,-0.79025626,-0.7152978,"('egoistic', 'altruistic')",0.004717514,0.05341771,1.4429291,1.3641793,0.2191301,0.2340997,0.0149696
26,0.021435196,0.0082938615,"('hardhearted', 'benevolent')",1.0046045,0.9180154,1.4376997,1.3260763,0.8212465,0.7507952,-0.0704513
27,-0.46546182,-0.38237494,"('hardhearted', 'softhearted')",-0.35024932,-0.2287668,1.5136244,1.4128373,0.2326378,0.2672318,0.034594
28,-0.9083475,-1.0156761,"('disloyal', 'loyal')",-0.0486976,-0.1815037,0.76460785,0.72518104,-0.0641457,-0.1573329,-0.0931872
29,-0.14900616,-0.113129586,"('unfair', 'fair')",-0.6038596,-0.6284343,-0.7131202,-0.9132051,-0.488662,-0.5515896,-0.0629276
30,0.58058786,0.47515872,"('intolerant', 'tolerant')",1.1405958,0.96246934,1.500198,1.395645,1.0737939,0.9444243,-0.1293696
31,-0.73812956,-0.6188121,"('evil', 'good')",-1.3391128,-1.2949486,-0.935817,-1.0551176,-1.0043531,-0.9896261,0.014727
32,-0.34561273,-0.44475466,"('unkind', 'kind')",0.87513566,0.8208199,0.9732306,0.8575423,0.5009178,0.4112025,-0.0897153
33,0.2539564,0.26290494,"('wrong', 'right')",-0.33780938,-0.28911698,-0.2953239,-0.3194934,-0.1263923,-0.1152351,0.0111572
34,-0.10057794,-0.017278943,"('mean', 'honorable')",0.38993523,0.56750184,6.1723323,6.283709,2.1538965,2.2779773,0.1240808
35,0.17448941,0.24740441,"('corrupt', 'incorrupt')",-1.6879328,-1.6723721,0.0021544718,-0.14553916,-0.503763,-0.5235023,-0.0197393
36,-0.67326283,-0.58429694,"('hostile', 'amicable')",-1.7504503,-1.8112221,0.23369405,0.07112158,-0.7300064,-0.7747991,-0.0447927
37,-1.0058457,-0.9735707,"('fake', 'genuine')",-0.37262532,-0.34729478,0.23832095,0.21189116,-0.38005,-0.3696581,0.0103919
38,-0.0109358225,-0.01680319,"('untruthful', 'truthful')",-0.7146885,-0.7002391,0.416759,0.49806246,-0.1029551,-0.0729933,0.0299618
39,0.9513039,0.9110515,"('exploitative', 'cooperative')",1.5530227,1.5533096,-0.019292917,-0.014572641,0.8283446,0.8165962,-0.0117484
40,-0.496314,-0.43746954,"('stingy', 'generous')",0.52931964,0.68306047,-1.627566,-1.6883819,-0.5315201,-0.4809303,0.0505898
41,-0.39194858,-0.47858074,"('unforgiving', 'forgiving')",0.83940554,0.728939,0.11941529,-0.0031801881,0.1889574,0.0823927,-0.1065647
42,0.81086993,0.8346328,"('unreliable', 'reliable')",1.2865812,1.319149,-3.1946945,-3.1675088,-0.3657478,-0.337909,0.0278388
43,-0.7044434,-0.740943,"('irresponsible', 'responsible')",0.7290366,0.669093,0.5315439,0.47971767,0.185379,0.1359559,-0.0494231
