,altaba_male,altaba_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0924443,-1.3037477,"('unsociable', 'sociable')",-0.3291113,-0.44244394,-0.7107778,-0.8730958,-0.162318
1,-0.8966166,-0.7952568,"('unfriendly', 'friendly')",1.6964239,1.5249444,0.3999037,0.3648438,-0.0350599
2,0.78659934,0.74629295,"('unlikable', 'likable')",0.5388563,0.60094213,0.6627278,0.6736175,0.0108897
3,-0.02178897,0.06879198,"('repellent', 'pleasant')",0.5454014,0.5446459,0.2618062,0.3067189,0.0449127
4,-0.47974333,-0.33826345,"('disliked', 'liked')",-6.810151,-6.7871995,-3.6449473,-3.5627315,0.0822158
5,-1.2478225,-1.1318921,"('distant', 'outgoing')",-0.3546517,-0.41501445,-0.8012371,-0.7734532,0.0277839
6,-1.3708488,-1.1857187,"('distant', 'open')",0.060287707,-0.0044025145,-0.6552805,-0.5950606,0.0602199
7,-0.27766177,-0.16328768,"('insensitive', 'sensitive')",0.27735078,0.36023578,-0.0001555,0.098474,0.0986295
8,-0.63148886,-0.5088589,"('unaffectionate', 'affectionate')",0.84210646,0.7699175,0.1053088,0.1305293,0.0252205
9,-1.2411414,-1.119395,"('unaffectionate', 'caring')",0.91045415,0.93083644,-0.1653436,-0.0942793,0.0710643
10,-0.29378885,-0.23543471,"('unsympathetic', 'sympathetic')",-0.23841752,-0.18901885,-0.2661032,-0.2122268,0.0538764
11,0.0979992,0.09916088,"('unhelpful', 'helpful')",1.9989322,2.136561,1.0484657,1.1178609,0.0693952
12,-0.4780685,-0.18997075,"('unsupportive', 'supportive')",-1.9069747,-1.8112094,-1.1925216,-1.0005901,0.1919315
13,0.36473313,0.31454274,"('impolite', 'polite')",-0.48695484,-0.35597578,-0.0611109,-0.0207165,0.0403944
14,-0.0077739814,-0.17349428,"('antisocial', 'social')",-0.28509817,-0.35339114,-0.1464361,-0.2634427,-0.1170066
15,0.43476915,0.32146603,"('boring', 'funny')",0.5413389,0.5083283,0.488054,0.4148972,-0.0731568
16,-0.5826047,-0.5097764,"('unpopular', 'popular')",0.43452364,0.3939281,-0.0740405,-0.0579242,0.0161163
17,-0.17416425,-0.06725675,"('nasty', 'nice')",-0.17234361,-0.13376454,-0.1732539,-0.1005106,0.0727433
18,-0.15855828,0.06540457,"('disagreeable', 'welcoming')",-0.43826982,-0.46230993,-0.2984141,-0.1984527,0.0999614
19,-1.4057684,-1.2046311,"('inhospitable', 'hospitable')",-0.17243417,-0.09301594,-0.7891013,-0.6488235,0.1402778
20,0.14967011,0.17735437,"('rough', 'thoughtful')",1.100266,1.0402877,0.6249681,0.608821,-0.0161471
21,0.6971398,0.56117654,"('immoral', 'moral')",-0.41605607,-0.32723856,0.1405419,0.116969,-0.0235729
22,0.25407794,0.25062364,"('untrustworthy', 'trustworthy')",-0.90825325,-0.93630505,-0.3270876,-0.3428407,-0.0157531
23,-0.30596134,-0.26082024,"('insincere', 'sincere')",5.8933697,5.8344946,2.7937043,2.7868371,-0.0068672
24,0.39854836,0.38079885,"('dishonest', 'honest')",0.90724945,0.8894356,0.6528989,0.6351172,-0.0177817
25,-0.2093003,-0.2777666,"('egoistic', 'altruistic')",1.1277238,0.9602223,0.4592118,0.3412279,-0.1179839
26,0.47784507,0.29922897,"('hardhearted', 'benevolent')",1.6164947,1.4033,1.0471699,0.8512645,-0.1959054
27,0.0045787822,0.16947372,"('hardhearted', 'softhearted')",1.3593106,1.2567809,0.6819447,0.7131273,0.0311826
28,-0.05921628,-0.20403059,"('disloyal', 'loyal')",1.1275858,1.0395191,0.5341848,0.4177442,-0.1164406
29,-0.66070515,-0.6899442,"('unfair', 'fair')",-0.33829927,-0.55084395,-0.4995022,-0.6203941,-0.1208919
30,1.0847735,1.0430515,"('intolerant', 'tolerant')",1.5752296,1.6639669,1.3300016,1.3535092,0.0235076
31,-1.5448235,-1.3711284,"('evil', 'good')",-1.0669683,-1.2672249,-1.3058959,-1.3191767,-0.0132808
32,-0.021746218,-0.081478834,"('unkind', 'kind')",0.91610086,0.78039056,0.4471773,0.3494559,-0.0977214
33,-0.5877266,-0.5655955,"('wrong', 'right')",-0.6776209,-0.69679374,-0.6326737,-0.6311946,0.0014791
34,0.37088367,0.5002449,"('mean', 'honorable')",6.0620112,6.161167,3.2164474,3.3307061,0.1142587
35,-0.6479539,-0.65459454,"('corrupt', 'incorrupt')",-0.53219324,-0.70906746,-0.5900736,-0.681831,-0.0917574
36,-0.91931367,-0.8129655,"('hostile', 'amicable')",-0.08995203,-0.29220846,-0.5046328,-0.552587,-0.0479542
37,0.1910244,0.15743735,"('fake', 'genuine')",0.2997105,0.29669467,0.2453675,0.227066,-0.0183015
38,-0.23059908,-0.13862637,"('untruthful', 'truthful')",-0.012479518,0.12567091,-0.1215393,-0.0064777,0.1150616
39,0.17931755,0.11899961,"('exploitative', 'cooperative')",0.2002466,0.21289566,0.1897821,0.1659476,-0.0238345
