,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
47,0.365582,0.49150044,"('stupid', 'smart')",4.954514,5.207003,2.660048,2.8492517,0.1892037
48,0.0930206,0.03472141,"('unintelligent', 'intelligent')",0.8026505,0.7695643,0.4478356,0.4021429,-0.0456927
49,0.060105637,0.18078741,"('unable', 'able')",-0.22328907,-0.14076039,-0.0815917,0.0200135,0.1016052
50,-0.08831105,-0.16437316,"('clumsy', 'skillful')",-0.19685762,-0.2868467,-0.1425843,-0.2256099,-0.0830256
51,0.58044,0.43845627,"('uneducated', 'educated')",0.8481631,0.7336402,0.7143016,0.5860482,-0.1282534
52,-0.67368436,-0.8712053,"('irrational', 'rational')",-0.11731486,-0.19305247,-0.3954996,-0.5321289,-0.1366293
53,-0.66112393,-0.70453465,"('uncreative', 'creative')",0.329876,0.30665457,-0.165624,-0.19894,-0.033316
54,-0.50299066,-0.57512754,"('incapable', 'capable')",0.769799,0.7645544,0.1334042,0.0947134,-0.0386908
55,1.1067977,1.1992923,"('incompetent', 'clever')",0.7342329,0.6829629,0.9205153,0.9411276,0.0206123
56,1.826652,1.8566436,"('impractical', 'practical')",-0.36476004,-0.42183635,0.730946,0.7174036,-0.0135424
57,-0.010171637,-0.071820855,"('unimaginative', 'imaginative')",-2.8954618,-2.973358,-1.4528167,-1.5225894,-0.0697727
58,0.2176738,0.127256,"('undiscriminating', 'discriminating')",0.57297397,0.4890992,0.3953239,0.3081776,-0.0871463
59,-0.56746256,-0.57258016,"('foolish', 'wise')",-0.32512543,-0.25188395,-0.446294,-0.412232,0.034062
60,1.884608,2.0416958,"('inefficient', 'efficient')",0.16240172,0.26564702,1.0235049,1.1536714,0.1301665
61,1.3293813,1.2334237,"('illogical', 'logical')",0.8746394,0.7231167,1.1020104,0.9782702,-0.1237402
62,1.7651275,1.8641405,"('incompetent', 'brilliant')",0.71117216,0.7895913,1.2381499,1.3268659,0.088716
63,0.7442831,0.8152163,"('unperceptive', 'insightful')",0.64427495,0.7333861,0.694279,0.7743012,0.0800222
64,0.45327833,0.5230858,"('shy', 'confident')",-6.495971,-6.572848,-3.0213463,-3.0248811,-0.0035348
65,0.98236996,0.9783808,"('insecure', 'secure')",-0.24926539,-0.22685584,0.3665523,0.3757625,0.0092102
66,-0.91744304,-0.9254517,"('inactive', 'active')",-0.13096085,-0.061621748,-0.5242019,-0.4935367,0.0306652
67,0.5456087,0.48275432,"('doubtful', 'determined')",-0.53398913,-0.6053697,0.0058098,-0.0613077,-0.0671175
68,-0.34337223,-0.3112508,"('dependent', 'independent')",-0.6538146,-0.5882337,-0.4985934,-0.4497423,0.0488511
69,-0.063685924,-0.042789247,"('lazy', 'industrious')",-0.96865374,-0.9098971,-0.5161698,-0.4763432,0.0398266
70,0.62225765,0.6838775,"('lethargic', 'energetic')",0.06802559,0.1403423,0.3451416,0.4121099,0.0669683
71,-0.43505442,-0.42833114,"('diffident', 'self-confident')",0.064446285,0.06729925,-0.1853041,-0.1805159,0.0047882
72,0.14317314,0.13863873,"('unambitious', 'ambitious')",-0.425926,-0.4864157,-0.1413764,-0.1738885,-0.0325121
73,0.5824188,0.49567607,"('helpless', 'self-reliant')",-3.3620284,-3.3888192,-1.3898048,-1.4465716,-0.0567668
74,0.6808605,0.6221634,"('undedicated', 'dedicated')",-0.13592964,-0.234903,0.2724654,0.1936302,-0.0788352
75,-0.6808192,-0.64695936,"('meek', 'impulsive')",-0.8151681,-0.69780815,-0.7479936,-0.6723838,0.0756098
76,1.0813171,1.2009666,"('anxious', 'daring')",-0.509443,-0.43644863,0.285937,0.382259,0.096322
77,0.74413127,0.87693256,"('unmotivated', 'motivated')",-0.95180815,-0.8327296,-0.1038384,0.0221015,0.1259399
78,-0.82203966,-0.7514395,"('nonresilient', 'resilient')",-0.046459705,-0.059560522,-0.4342497,-0.4055,0.0287497
79,-1.4532373,-1.5171303,"('wavering', 'unwavering')",-0.85102874,-0.78049415,-1.152133,-1.1488122,0.0033208
80,1.3623437,1.3854111,"('dominated', 'dominating')",-0.336846,-0.343436,0.5127488,0.5209876,0.0082388
81,1.2308592,1.2135564,"('submissive', 'aggressive')",-0.50833523,-0.4548037,0.361262,0.3793764,0.0181144
82,0.24880178,0.2079789,"('poor', 'rich')",6.3591905,6.410464,3.3039961,3.3092213,0.0052252
83,-0.2139893,-0.24512266,"('powerless', 'powerful')",-0.9472745,-0.99378276,-0.5806319,-0.6194527,-0.0388208
84,0.27013722,0.2404966,"('inferior', 'superior')",0.5415059,0.5615418,0.4058216,0.4010192,-0.0048024
85,-0.567293,-0.65912503,"('insignificant', 'prestigious')",-0.11659199,-0.1160604,-0.3419425,-0.3875927,-0.0456502
86,-0.42642912,-0.5353712,"('uninfluential', 'influential')",0.17930281,0.054856542,-0.1235632,-0.2402573,-0.1166941
87,1.4116424,1.3181756,"('unsuccessful', 'successful')",1.0732003,1.0813407,1.2424214,1.1997581,-0.0426633
88,-0.31889603,-0.5743605,"('low', 'eminent')",-0.07656859,-0.20227966,-0.1977323,-0.3883201,-0.1905878
