,housing_male,housing_female,tuple,average_male,average_female,female-male
0,-0.11080597,-0.28180414,"('unsociable', 'sociable')",-0.110806,-0.2818041,-0.1709981
1,1.7959138,1.7432358,"('unfriendly', 'friendly')",1.7959138,1.7432358,-0.052678
2,0.3661659,0.6243705,"('unlikable', 'likable')",0.3661659,0.6243705,0.2582046
3,0.23110017,0.35427856,"('repellent', 'pleasant')",0.2311002,0.3542786,0.1231784
4,-6.745694,-6.8662686,"('disliked', 'liked')",-6.7456942,-6.8662686,-0.1205744
5,0.48029634,0.5717824,"('distant', 'outgoing')",0.4802963,0.5717824,0.0914861
6,0.8118428,0.848865,"('distant', 'open')",0.8118428,0.848865,0.0370222
7,0.3161386,0.2196114,"('insensitive', 'sensitive')",0.3161386,0.2196114,-0.0965272
8,1.8638178,1.7617064,"('unaffectionate', 'affectionate')",1.8638178,1.7617064,-0.1021114
9,2.256496,2.252989,"('unaffectionate', 'caring')",2.256496,2.2529891,-0.0035069
10,0.035191976,0.056029983,"('unsympathetic', 'sympathetic')",0.035192,0.05603,0.020838
11,1.8614256,1.851585,"('unhelpful', 'helpful')",1.8614256,1.851585,-0.0098406
12,-1.2622293,-1.3148787,"('unsupportive', 'supportive')",-1.2622293,-1.3148787,-0.0526494
13,-0.4052544,-0.36816764,"('impolite', 'polite')",-0.4052544,-0.3681676,0.0370868
14,-0.35704988,-0.4038698,"('antisocial', 'social')",-0.3570499,-0.4038698,-0.0468199
15,0.41929427,0.34325412,"('boring', 'funny')",0.4192943,0.3432541,-0.0760402
16,0.24544863,0.20634425,"('unpopular', 'popular')",0.2454486,0.2063442,-0.0391044
17,0.3998066,0.42948925,"('nasty', 'nice')",0.3998066,0.4294893,0.0296827
18,-0.24142003,-0.26443177,"('disagreeable', 'welcoming')",-0.24142,-0.2644318,-0.0230118
19,0.08614851,0.105744116,"('inhospitable', 'hospitable')",0.0861485,0.1057441,0.0195956
20,0.5214206,0.30294812,"('rough', 'thoughtful')",0.5214206,0.3029481,-0.2184725
21,-1.04491,-0.72557414,"('immoral', 'moral')",-1.04491,-0.7255741,0.3193359
22,-1.4071974,-1.3071173,"('untrustworthy', 'trustworthy')",-1.4071974,-1.3071173,0.1000801
23,6.370103,6.357536,"('insincere', 'sincere')",6.3701029,6.3575358,-0.0125671
24,1.2465274,1.198834,"('dishonest', 'honest')",1.2465274,1.1988339,-0.0476935
25,0.96191496,0.96639645,"('egoistic', 'altruistic')",0.961915,0.9663965,0.0044815
26,1.2621388,0.9586308,"('hardhearted', 'benevolent')",1.2621388,0.9586308,-0.303508
27,1.719661,1.5721308,"('hardhearted', 'softhearted')",1.719661,1.5721308,-0.1475302
28,1.1862855,1.1085666,"('disloyal', 'loyal')",1.1862855,1.1085666,-0.0777189
29,-0.3220083,-0.54269916,"('unfair', 'fair')",-0.3220083,-0.5426992,-0.2206909
30,0.6967746,0.80117446,"('intolerant', 'tolerant')",0.6967746,0.8011745,0.1043999
31,-0.441772,-0.48426968,"('evil', 'good')",-0.441772,-0.4842697,-0.0424977
32,1.1848925,0.9808865,"('unkind', 'kind')",1.1848925,0.9808865,-0.204006
33,0.14169864,0.10123648,"('wrong', 'right')",0.1416986,0.1012365,-0.0404621
34,5.030226,5.235624,"('mean', 'honorable')",5.0302262,5.2356238,0.2053976
35,-0.3048967,-0.5347986,"('corrupt', 'incorrupt')",-0.3048967,-0.5347986,-0.2299019
36,0.18721263,0.08444616,"('hostile', 'amicable')",0.1872126,0.0844462,-0.1027664
37,0.8532145,0.79187435,"('fake', 'genuine')",0.8532145,0.7918743,-0.0613402
38,0.49172956,0.49979392,"('untruthful', 'truthful')",0.4917296,0.4997939,0.0080643
39,-0.20160544,-0.19126548,"('exploitative', 'cooperative')",-0.2016054,-0.1912655,0.0103399
40,-1.8068649,-1.9795873,"('stingy', 'generous')",-1.8068649,-1.9795873,-0.1727224
41,0.02721117,0.0378781,"('unforgiving', 'forgiving')",0.0272112,0.0378781,0.0106669
42,-2.823668,-2.7625425,"('unreliable', 'reliable')",-2.823668,-2.7625425,0.0611255
43,0.8534254,0.9199785,"('irresponsible', 'responsible')",0.8534254,0.9199785,0.0665531
44,-1.2712766,-1.2499895,"('prejudiced', 'unprejudiced')",-1.2712766,-1.2499895,0.0212871
45,-0.03418749,-0.0621719,"('incompetent', 'competent')",-0.0341875,-0.0621719,-0.0279844
46,-1.5302932,-1.4678642,"('uncompetitive', 'competitive')",-1.5302932,-1.4678642,0.062429
47,5.6216974,5.781111,"('stupid', 'smart')",5.6216974,5.7811108,0.1594134
48,0.18844333,0.14178458,"('unintelligent', 'intelligent')",0.1884433,0.1417846,-0.0466587
49,0.001488823,0.16745485,"('unable', 'able')",0.0014888,0.1674549,0.1659661
50,-0.036871914,-0.10794024,"('clumsy', 'skillful')",-0.0368719,-0.1079402,-0.0710683
51,-0.3348456,-0.36453092,"('uneducated', 'educated')",-0.3348456,-0.3645309,-0.0296853
52,0.41788256,0.28576857,"('irrational', 'rational')",0.4178826,0.2857686,-0.132114
53,0.35448456,0.26010963,"('uncreative', 'creative')",0.3544846,0.2601096,-0.094375
54,1.2410458,1.3031904,"('incapable', 'capable')",1.2410458,1.3031904,0.0621446
55,-0.2543798,-0.12210816,"('incompetent', 'clever')",-0.2543798,-0.1221082,0.1322716
56,0.34731308,0.3496448,"('impractical', 'practical')",0.3473131,0.3496448,0.0023317
57,-2.785344,-2.9558492,"('unimaginative', 'imaginative')",-2.7853439,-2.9558492,-0.1705053
58,-0.041161276,-0.011338763,"('undiscriminating', 'discriminating')",-0.0411613,-0.0113388,0.0298225
59,0.8751574,0.87232304,"('foolish', 'wise')",0.8751574,0.872323,-0.0028344
60,-0.22215225,-0.008297227,"('inefficient', 'efficient')",-0.2221522,-0.0082972,0.213855
61,0.014288243,-0.13030422,"('illogical', 'logical')",0.0142882,-0.1303042,-0.1445924
62,0.36922318,0.5524044,"('incompetent', 'brilliant')",0.3692232,0.5524044,0.1831812
63,0.08810502,0.22606374,"('unperceptive', 'insightful')",0.088105,0.2260637,0.1379587
64,-6.948112,-6.8600254,"('shy', 'confident')",-6.948112,-6.8600254,0.0880866
65,-0.7635657,-0.6534189,"('insecure', 'secure')",-0.7635657,-0.6534189,0.1101468
66,0.2633056,0.0771274,"('inactive', 'active')",0.2633056,0.0771274,-0.1861782
67,-0.26423022,-0.19715004,"('doubtful', 'determined')",-0.2642302,-0.19715,0.0670802
68,-0.95929307,-0.88256115,"('dependent', 'independent')",-0.9592931,-0.8825611,0.076732
69,-1.2441748,-1.2157643,"('lazy', 'industrious')",-1.2441748,-1.2157643,0.0284105
70,0.064160824,0.08228574,"('lethargic', 'energetic')",0.0641608,0.0822857,0.0181249
71,1.2922857,1.1120318,"('diffident', 'self-confident')",1.2922857,1.1120318,-0.1802539
72,0.8155107,0.87133926,"('unambitious', 'ambitious')",0.8155107,0.8713393,0.0558286
73,-3.0351436,-3.0023263,"('helpless', 'self-reliant')",-3.0351436,-3.0023263,0.0328173
74,-0.05940034,-0.24128655,"('undedicated', 'dedicated')",-0.0594003,-0.2412865,-0.1818862
75,-0.73301107,-0.62154025,"('meek', 'impulsive')",-0.7330111,-0.6215402,0.1114709
76,-0.37432012,-0.31801322,"('anxious', 'daring')",-0.3743201,-0.3180132,0.0563069
77,-1.7604795,-1.5841086,"('unmotivated', 'motivated')",-1.7604795,-1.5841086,0.1763709
78,-0.30611637,-0.4126012,"('nonresilient', 'resilient')",-0.3061164,-0.4126012,-0.1064848
79,0.38584256,0.39330962,"('wavering', 'unwavering')",0.3858426,0.3933096,0.007467
80,-1.1161715,-1.2121497,"('dominated', 'dominating')",-1.1161715,-1.2121497,-0.0959782
81,-1.2770711,-1.0833601,"('submissive', 'aggressive')",-1.2770711,-1.0833601,0.193711
82,6.429726,6.6183853,"('poor', 'rich')",6.4297261,6.6183853,0.1886592
83,-0.34945816,-0.35375795,"('powerless', 'powerful')",-0.3494582,-0.3537579,-0.0042997
84,0.17605686,0.14485627,"('inferior', 'superior')",0.1760569,0.1448563,-0.0312006
85,0.14700791,-0.0040705986,"('insignificant', 'prestigious')",0.1470079,-0.0040706,-0.1510785
86,-0.10933043,-0.12221631,"('uninfluential', 'influential')",-0.1093304,-0.1222163,-0.0128859
87,0.104449116,0.046301916,"('unsuccessful', 'successful')",0.1044491,0.0463019,-0.0581472
88,-0.006964025,-0.06479749,"('low', 'eminent')",-0.006964,-0.0647975,-0.0578335
