,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.14295048,-0.33552176,"('unsociable', 'sociable')",0.010553736,-0.14925823,0.299895,0.115210764,0.678011,0.59093785,-1.9494873,-2.0404456,1.0729483,1.0561261,-0.5962999,-0.46480587,-0.0896185,-0.1753938,-0.0857753
1,-0.48207593,-0.5592113,"('unfriendly', 'friendly')",0.5318864,0.28339285,-1.0581136,-1.2714515,-1.4253078,-1.4986633,-0.5954831,-0.68472266,0.5936614,0.54322314,2.379992,2.10396,-0.0079201,-0.1547818,-0.1468617
2,0.7827211,0.87873405,"('unlikable', 'likable')",0.87327653,0.9200023,0.71874636,0.8551492,0.94068086,1.0233526,0.44763705,0.4414471,1.6013434,1.7004108,0.8489986,1.0050887,0.8876292,0.9748836,0.0872544
3,-0.52686405,-0.4167764,"('repellent', 'pleasant')",-0.7658199,-0.73883706,0.43829447,0.44491148,-0.2682851,-0.15005709,-1.4228907,-1.3325337,-0.36644003,-0.31611717,0.30428076,0.41429833,-0.3725321,-0.2993017,0.0732304
4,-0.29250824,-0.38278395,"('disliked', 'liked')",-0.59998405,-0.6523965,-0.7090293,-0.66996527,-0.5820713,-0.6705472,0.18374254,0.101054035,-0.67914367,-0.8137911,-7.1794004,-7.022427,-1.4083421,-1.4444081,-0.036066
5,0.23554294,0.16860628,"('distant', 'outgoing')",0.5197718,0.4757187,-0.41343495,-0.32744986,-0.31438473,-0.42238936,1.6443641,1.5607435,0.467152,0.40016878,0.91059107,0.8085676,0.4356575,0.3805665,-0.055091
6,0.10358301,0.018814154,"('distant', 'open')",1.1622015,1.0952091,-0.15450975,-0.13474235,-0.2526021,-0.35168928,1.8844924,1.7645502,0.8441052,0.7327169,1.1534504,0.94179565,0.6772458,0.5809507,-0.0962951
7,-1.0008429,-1.010653,"('insensitive', 'sensitive')",-0.6772991,-0.7368716,-0.3163183,-0.4005747,-0.6729908,-0.5472519,-2.6943936,-2.6677797,0.32215112,0.46081698,-0.29555413,-0.10478526,-0.7621783,-0.7152999,0.0468784
8,-0.7729558,-0.87490404,"('unaffectionate', 'affectionate')",0.11026695,-0.02000498,-1.7518532,-1.837794,-0.26709807,-0.3871464,0.29051486,0.1697331,0.24955416,0.15145193,1.8949964,1.6002594,-0.0352249,-0.1712007,-0.1359758
9,-0.7975504,-0.908406,"('unaffectionate', 'caring')",-0.29461133,-0.43284896,-1.1932538,-1.3856081,-0.8976459,-1.0187104,-0.4335923,-0.53383005,0.4043344,0.3372771,1.6870698,1.5202771,-0.2178928,-0.3459784,-0.1280856
10,-0.84787685,-0.9259564,"('unsympathetic', 'sympathetic')",-1.5600506,-1.7067981,-0.27934644,-0.461603,-0.36282876,-0.30437803,-3.1901126,-3.2204638,0.15284139,0.22617,-0.636099,-0.48282844,-0.9604961,-0.9822654,-0.0217693
11,-0.2224302,-0.27849865,"('unhelpful', 'helpful')",-0.6158803,-0.6930553,-0.7912651,-0.87553406,-0.49937952,-0.43140188,-1.7082961,-1.7263111,-0.7465561,-0.58965725,1.179332,1.3859583,-0.4863536,-0.4583571,0.0279965
12,0.14892891,0.10112086,"('unsupportive', 'supportive')",0.01404503,-0.07932143,-0.663191,-0.731782,-0.24279642,-0.24419379,-1.3675842,-1.4388757,0.96069777,1.0219197,-2.4422567,-2.3223162,-0.5131652,-0.5276355,-0.0144703
13,-0.7774319,-0.8634498,"('impolite', 'polite')",-0.14281365,-0.11746208,-0.06873303,-0.11369647,-0.43660432,-0.38295674,-2.3401895,-2.3035705,-0.30704567,-0.17465425,-1.2163593,-0.98208,-0.7555967,-0.70541,0.0501867
14,0.4380307,0.37332213,"('antisocial', 'social')",0.023793222,-0.04053839,0.0074205594,-0.029875983,0.8603162,0.91594875,-2.2020183,-2.229216,1.3973116,1.5220714,-1.2362422,-1.0060982,-0.1016269,-0.0706266,0.0310003
15,-0.06905347,-0.10982936,"('boring', 'funny')",1.0208459,1.0698385,0.7355617,0.7864496,0.15566587,0.13805865,-0.09880537,-0.0808982,0.45021003,0.40430236,0.31815952,0.4046626,0.3589406,0.3732263,0.0142857
16,0.24634872,0.22052343,"('unpopular', 'popular')",-0.5598344,-0.5771008,-0.06916042,-0.12392835,0.034279663,-2.7894974e-05,1.0029562,0.94496936,0.15758327,0.15870306,0.63609076,0.57974905,0.2068948,0.1718411,-0.0350537
17,0.082269505,0.046042252,"('nasty', 'nice')",0.9931999,1.0491091,-0.079010986,0.017107464,-0.16507044,-0.16173008,-0.14342295,-0.06264587,-0.046820924,0.050035357,-0.37919226,-0.30689245,0.0374217,0.0901465,0.0527248
18,-0.35299703,-0.33559915,"('disagreeable', 'welcoming')",-0.15115389,-0.19896361,-1.3256824,-1.3530635,-0.79773456,-0.81516093,-0.6650921,-0.69280326,0.76944935,0.78171206,-0.6272427,-0.74702585,-0.4500647,-0.4801292,-0.0300645
19,-0.49543214,-0.4513073,"('inhospitable', 'hospitable')",-0.27731216,-0.25421336,-0.252439,-0.15413883,-1.4224926,-1.3971901,0.06682262,0.10478281,-1.2989295,-1.281,0.40240562,0.34319794,-0.4681967,-0.4414099,0.0267868
20,1.1138781,1.11911,"('rough', 'thoughtful')",0.96879315,0.8965258,0.5102201,0.45779622,0.50852585,0.55522746,0.25951886,0.23156916,0.83148384,0.8674066,-0.035230808,-0.0064860582,0.5938842,0.5887356,-0.0051486
21,-0.08605151,-0.034636065,"('immoral', 'moral')",-1.1227269,-1.1967138,0.30842695,0.22642502,0.15653345,0.2830884,-2.6937366,-2.6403046,0.4442875,0.52686775,-1.996144,-1.7820693,-0.712773,-0.6596204,0.0531526
22,-0.06299001,-0.19949391,"('untrustworthy', 'trustworthy')",-1.1022182,-1.2272061,0.28463766,0.19669226,0.017080132,0.018804807,-1.771072,-1.8650957,0.19913079,0.15832484,-1.5688546,-1.4793118,-0.5720408,-0.6281837,-0.0561429
23,-0.75332093,-0.7957579,"('insincere', 'sincere')",-0.88355637,-1.0124646,-0.58834636,-0.78244245,-1.116746,-1.0449191,-2.2649596,-2.2615817,-0.17551088,-0.07576722,4.7805285,4.7033052,-0.1431302,-0.1813753,-0.0382451
24,-0.9190675,-0.96147454,"('dishonest', 'honest')",-1.4666955,-1.5109806,-0.63376,-0.65920866,-1.2634605,-1.1752688,-2.2339315,-2.2554584,0.3184465,0.35448107,0.32229865,0.32872412,-0.8394529,-0.8398837,-0.0004308
