,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
0,2.494945,2.522737,"('unsociable', 'sociable')",1.3863702,1.2240905,-0.86944467,-0.9072218,1.0039569,0.9465353,-0.0574216
1,-1.2537806,-1.3279496,"('unfriendly', 'friendly')",0.18411142,-0.22554374,2.7575738,2.6428425,0.5626349,0.3631164,-0.1995185
2,0.025360093,0.09484801,"('unlikable', 'likable')",0.41140917,0.5185026,0.08413509,0.16005994,0.1736348,0.2578035,0.0841687
3,0.41643894,0.5237755,"('repellent', 'pleasant')",0.76398635,0.745742,-0.44963655,-0.3161577,0.2435962,0.3177866,0.0741904
4,-2.3641317,-2.4890063,"('disliked', 'liked')",0.0641353,0.03840668,-5.035717,-5.1451583,-2.4452378,-2.5319193,-0.0866815
5,-3.1153367,-3.2162688,"('distant', 'outgoing')",-0.8204156,-0.9300916,0.8555708,0.78898644,-1.0267272,-1.1191247,-0.0923975
6,-3.4829328,-3.6956117,"('distant', 'open')",-1.1383684,-1.3508369,1.1552849,1.074798,-1.1553388,-1.3238835,-0.1685447
7,4.212558,4.261185,"('insensitive', 'sensitive')",0.8694754,0.9863112,0.8508662,0.9424118,1.9776332,2.0633028,0.0856696
8,-0.71054465,-0.7333325,"('unaffectionate', 'affectionate')",0.15450773,-0.041977525,1.7687875,1.6057665,0.4042502,0.2768188,-0.1274314
9,0.761363,0.7468052,"('unaffectionate', 'caring')",0.6306454,0.4521708,1.984696,1.9237998,1.1255682,1.0409253,-0.0846429
10,4.997086,5.0674033,"('unsympathetic', 'sympathetic')",1.3751987,1.2299738,-0.55664057,-0.42826337,1.9385481,1.9563713,0.0178232
11,1.8436768,1.9994969,"('unhelpful', 'helpful')",0.43945464,0.6028559,1.1946093,1.3005819,1.1592469,1.3009783,0.1417314
12,2.5366862,2.641872,"('unsupportive', 'supportive')",1.2855408,1.3993034,-1.191261,-1.1330321,0.8769886,0.9693811,0.0923925
13,2.755288,2.9214144,"('impolite', 'polite')",0.66260934,0.9081911,-1.0396277,-0.9377934,0.7927566,0.9639374,0.1711808
14,4.96798,4.98243,"('antisocial', 'social')",2.257648,2.318191,-0.009295504,0.055047177,2.4054441,2.4518894,0.0464453
15,0.51197404,0.41460633,"('boring', 'funny')",-0.5199753,-0.5462037,0.42120272,0.35285714,0.1377338,0.0737533,-0.0639805
16,-2.7287943,-2.618933,"('unpopular', 'popular')",-1.7306751,-1.70696,-0.26593888,-0.2789718,-1.575136,-1.5349549,0.0401811
17,0.08405135,-0.038977332,"('nasty', 'nice')",0.031392463,0.010211706,-0.6284647,-0.66914517,-0.171007,-0.2326369,-0.0616299
18,-0.9999585,-0.8539239,"('disagreeable', 'welcoming')",-0.71995175,-0.5032176,-0.66527104,-0.63844943,-0.7950605,-0.665197,0.1298635
19,-2.2164676,-2.2943258,"('inhospitable', 'hospitable')",-1.1180216,-1.2178955,0.40341792,0.34519672,-0.9770238,-1.0556749,-0.0786511
20,0.7562385,0.8342316,"('rough', 'thoughtful')",-0.55814093,-0.44357827,1.0729614,1.03505,0.4236863,0.4752345,0.0515482
21,2.3981557,2.536261,"('immoral', 'moral')",0.54520154,0.6276435,-1.7248235,-1.5710915,0.4061779,0.5309377,0.1247598
22,2.3722587,2.4518888,"('untrustworthy', 'trustworthy')",0.25852665,0.36399874,-0.72907645,-0.7040241,0.6339029,0.7039545,0.0700516
23,2.3457098,2.5914295,"('insincere', 'sincere')",0.44211933,0.4922593,5.020006,5.0892005,2.6026119,2.7242966,0.1216847
24,2.200785,2.3077402,"('dishonest', 'honest')",0.20972575,0.26830935,0.8629715,0.80116206,1.0911608,1.1257372,0.0345764
25,-0.8467874,-0.9172044,"('egoistic', 'altruistic')",1.1630397,0.87892056,1.8751204,1.7738247,0.7304575,0.5785136,-0.1519439
26,2.1845853,2.1000538,"('hardhearted', 'benevolent')",2.3707635,2.1959863,2.9803948,2.8571503,2.5119146,2.3843969,-0.1275177
27,-0.24401012,-0.3994317,"('hardhearted', 'softhearted')",0.33818677,0.25735646,1.0605385,0.83929014,0.3849051,0.232405,-0.1525001
28,1.2129772,1.2192801,"('disloyal', 'loyal')",0.45521447,0.25265947,1.0867822,1.0268459,0.9183246,0.8329285,-0.0853961
29,-1.3609113,-1.6107872,"('unfair', 'fair')",-1.4309576,-1.4372275,-0.21334103,-0.43865293,-1.0017366,-1.1622225,-0.1604859
30,2.3962908,2.5245242,"('intolerant', 'tolerant')",1.9353536,2.041666,0.12529317,0.21078995,1.4856459,1.5923268,0.1066809
31,-5.392356,-5.531293,"('evil', 'good')",-0.5619197,-0.73516583,0.2991715,0.1874207,-1.8850347,-2.0263459,-0.1413112
32,1.8042358,1.8958595,"('unkind', 'kind')",0.91312206,0.9063771,0.82154006,0.7938197,1.1796327,1.1986854,0.0190527
33,-0.12234319,-0.22118023,"('wrong', 'right')",0.15507121,0.1263361,0.6890208,0.53382456,0.2405829,0.1463268,-0.0942561
34,-1.2859448,-1.1187615,"('mean', 'honorable')",-0.17526805,-0.08334458,4.3393836,4.585634,0.9593902,1.1278427,0.1684525
35,-4.3355083,-4.628117,"('corrupt', 'incorrupt')",-1.5532762,-1.783156,0.3632047,0.09598585,-1.84186,-2.1050957,-0.2632357
36,-5.145733,-5.41395,"('hostile', 'amicable')",-0.9614786,-1.5194188,1.6058964,1.3695757,-1.5004384,-1.8545977,-0.3541593
37,1.1389073,1.236579,"('fake', 'genuine')",0.030947205,0.09949941,0.987252,0.9419447,0.7190355,0.7593411,0.0403056
38,-0.41405892,-0.41814208,"('untruthful', 'truthful')",0.08938529,0.01938428,0.48827064,0.5663133,0.0545323,0.0558518,0.0013195
39,2.4830616,2.6042533,"('exploitative', 'cooperative')",0.96859896,1.2618465,0.5588378,0.55276346,1.3368328,1.4729544,0.1361216
40,1.0411476,0.9459888,"('stingy', 'generous')",1.1092072,1.0988957,-1.2166032,-1.3302398,0.3112506,0.2382149,-0.0730357
41,0.30585834,0.42781657,"('unforgiving', 'forgiving')",0.119570576,0.06817457,0.6609556,0.6532862,0.3621282,0.3830924,0.0209642
42,1.7351544,1.8190153,"('unreliable', 'reliable')",0.10379699,0.3586914,-2.242666,-2.232315,-0.1345716,-0.0182028,0.1163688
43,2.4246645,2.6320665,"('irresponsible', 'responsible')",0.3316747,0.59963715,0.73529774,0.8331993,1.1638789,1.3549678,0.1910889
44,-1.4968104,-1.6191707,"('prejudiced', 'unprejudiced')",-0.9164207,-0.70468754,-1.8851968,-1.9018081,-1.4328094,-1.4085555,0.0242539
45,4.1537447,4.2499156,"('incompetent', 'competent')",1.5281787,1.4142307,0.45115364,0.48911127,2.044359,2.0510859,0.0067269
46,4.7500095,4.9467487,"('uncompetitive', 'competitive')",2.0303993,2.0940967,-1.1761994,-1.1306188,1.8680698,1.9700756,0.1020058
47,1.0077633,1.0990006,"('stupid', 'smart')",-0.046921033,0.0761092,4.836668,5.0252485,1.9325034,2.0667861,0.1342827
48,1.7179812,1.7884628,"('unintelligent', 'intelligent')",0.03542071,-0.08049258,-0.40981242,-0.38669682,0.4478631,0.4404244,-0.0074387
49,-0.735949,-0.59502584,"('unable', 'able')",-0.7882804,-0.65511787,-0.77185625,-0.6334449,-0.7653619,-0.6278629,0.137499
50,-1.5956587,-1.491132,"('clumsy', 'skillful')",-1.2257268,-1.3444275,-0.25848132,-0.36141154,-1.0266222,-1.065657,-0.0390348
51,2.420302,2.5122356,"('uneducated', 'educated')",0.35819843,0.3228422,-0.020991618,0.00051914714,0.9191696,0.9451989,0.0260293
52,-3.8583949,-4.0077343,"('irrational', 'rational')",-1.1660177,-1.4288081,0.61033815,0.41088793,-1.4713581,-1.6752183,-0.2038602
53,-0.03757424,-0.011867445,"('uncreative', 'creative')",0.19163486,0.070508406,1.3600026,1.3030448,0.5046877,0.4538953,-0.0507924
54,-0.33617914,-0.394842,"('incapable', 'capable')",-0.41977206,-0.40202925,0.9774449,0.9841064,0.0738312,0.0624117,-0.0114195
55,5.2764454,5.3596063,"('incompetent', 'clever')",1.5695349,1.5960335,-0.5400424,-0.3886094,2.1019793,2.1890101,0.0870308
56,3.691902,3.844349,"('impractical', 'practical')",1.2345194,1.370668,0.030079136,0.23163277,1.6521668,1.8155499,0.1633831
57,2.7889023,2.8501482,"('unimaginative', 'imaginative')",1.1091021,0.9191475,-1.4589983,-1.4079165,0.8130021,0.7871264,-0.0258757
58,1.1683764,1.2360014,"('undiscriminating', 'discriminating')",0.944098,0.8388201,0.92094576,0.93527573,1.01114,1.0033658,-0.0077742
59,-3.021513,-3.1228402,"('foolish', 'wise')",-1.1717302,-1.1923181,0.6016709,0.57426924,-1.1971907,-1.246963,-0.0497723
60,5.2215133,5.5222716,"('inefficient', 'efficient')",1.5257845,1.8168546,-1.1234869,-0.8384497,1.8746036,2.1668921,0.2922885
61,1.819495,1.7333949,"('illogical', 'logical')",0.56365275,0.34864122,0.8522287,0.71561545,1.0784588,0.9325505,-0.1459083
62,4.2608204,4.561545,"('incompetent', 'brilliant')",1.4845055,1.7491575,-0.25912294,-0.035099894,1.8287344,2.0918674,0.263133
63,2.18557,2.2838418,"('unperceptive', 'insightful')",1.1364135,1.1789354,0.6964837,0.8683176,1.339489,1.4436982,0.1042092
64,1.2034172,1.2180241,"('shy', 'confident')",0.8255272,1.0355899,-6.059247,-6.0095596,-1.3434342,-1.2519819,0.0914523
65,3.089735,3.2000177,"('insecure', 'secure')",0.6832078,0.7553145,-0.25457168,-0.12204157,1.1727904,1.2777636,0.1049732
66,-0.42668322,-0.51114774,"('inactive', 'active')",-0.2505144,-0.26918423,1.2746544,1.0522199,0.1991523,0.0906293,-0.108523
67,0.14170374,0.20097564,"('doubtful', 'determined')",-0.78568006,-0.6988103,-0.9245183,-0.8733841,-0.5228315,-0.4570729,0.0657586
68,-1.3704613,-1.2373396,"('dependent', 'independent')",-1.2611343,-1.3149973,-1.300035,-1.2631879,-1.3105435,-1.2718416,0.0387019
69,-3.2553327,-3.406935,"('lazy', 'industrious')",-0.24438654,-0.28348264,0.05110602,-0.055148587,-1.1495377,-1.248522,-0.0989843
70,4.942528,5.018733,"('lethargic', 'energetic')",0.794825,0.9313669,-0.110112056,0.008899406,1.8757469,1.9863331,0.1105862
71,-0.0481084,-0.06784649,"('diffident', 'self-confident')",0.04062761,0.08695843,0.5881156,0.51714474,0.1935449,0.1787522,-0.0147927
72,2.0399818,2.1751838,"('unambitious', 'ambitious')",0.28710392,0.34544724,0.6670828,0.72996384,0.9980562,1.0835316,0.0854754
73,-0.91619194,-0.8623719,"('helpless', 'self-reliant')",0.4202258,0.4910323,-2.46779,-2.5487313,-0.9879187,-0.973357,0.0145617
74,2.3290741,2.457017,"('undedicated', 'dedicated')",1.3652639,1.422579,1.0066944,0.9914407,1.5670109,1.6236788,0.0566679
75,-2.1702733,-2.2265482,"('meek', 'impulsive')",-0.7214257,-0.8263762,-0.5562565,-0.5691341,-1.1493185,-1.2073528,-0.0580343
76,3.1035986,3.2434158,"('anxious', 'daring')",0.73396015,1.0272962,-0.72175074,-0.6060329,1.0386027,1.2215597,0.182957
77,1.4815207,1.6039997,"('unmotivated', 'motivated')",-0.059733532,0.035788417,-1.6135904,-1.4066911,-0.0639344,0.077699,0.1416334
78,0.8181265,0.9439969,"('nonresilient', 'resilient')",0.40183327,0.32673264,0.26238376,0.26489827,0.4941145,0.5118759,0.0177614
79,-2.7678678,-2.880999,"('wavering', 'unwavering')",-0.9550248,-1.2943132,0.5869556,0.52037203,-1.0453123,-1.2183134,-0.1730011
80,4.655969,4.722292,"('dominated', 'dominating')",0.67303693,0.871086,-0.08919168,-0.053004347,1.7466048,1.8467913,0.1001865
81,5.7986913,5.8365026,"('submissive', 'aggressive')",1.4007059,1.3992965,-1.6612154,-1.4247185,1.8460606,1.9370268,0.0909662
82,0.61589843,0.72643447,"('poor', 'rich')",0.36252865,0.24433321,5.278472,5.456619,2.085633,2.1424621,0.0568291
83,0.97325456,0.9103003,"('powerless', 'powerful')",-0.024931528,0.06551407,-0.6530264,-0.5881625,0.0984322,0.1292173,0.0307851
84,0.023154944,0.056180015,"('inferior', 'superior')",-0.9878319,-0.858561,0.49412894,0.4546892,-0.1568493,-0.1158973,0.040952
85,-4.1331453,-4.3387136,"('insignificant', 'prestigious')",-0.05067274,-0.21565372,1.2362738,1.0518131,-0.9825147,-1.1675181,-0.1850034
86,3.8384318,3.8003695,"('uninfluential', 'influential')",0.76395303,0.5228189,0.3920957,0.36974815,1.6648269,1.5643121,-0.1005148
87,1.9787412,1.9707857,"('unsuccessful', 'successful')",1.91694,1.978214,1.3578618,1.3712244,1.751181,1.7734081,0.0222271
88,0.80732733,0.9404678,"('low', 'eminent')",0.5641063,0.3742441,0.38882983,0.41939223,0.5867545,0.5780347,-0.0087198
