,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.44485348,-0.49739093,"('unsociable', 'sociable')",-0.3933328,-0.47924963,-0.4190931,-0.4883203,-0.0692272
1,0.4059666,0.45712182,"('unfriendly', 'friendly')",1.4645003,1.3179793,0.9352335,0.8875506,-0.0476829
2,0.07382207,0.07030593,"('unlikable', 'likable')",0.68208987,0.81120497,0.377956,0.4407555,0.0627995
3,-1.2161559,-0.96409404,"('repellent', 'pleasant')",0.28971386,0.38173527,-0.463221,-0.2911794,0.1720416
4,0.51595795,0.44866994,"('disliked', 'liked')",-6.974082,-7.1040807,-3.2290621,-3.3277054,-0.0986433
5,0.43839827,0.4840146,"('distant', 'outgoing')",-0.34527996,-0.3315808,0.0465592,0.0762169,0.0296577
6,0.22254494,0.34618062,"('distant', 'open')",-0.20764163,-0.15285067,0.0074517,0.096665,0.0892133
7,-0.41117325,-0.35072863,"('insensitive', 'sensitive')",-0.20854351,-0.18807286,-0.3098584,-0.2694007,0.0404577
8,0.48052073,0.402564,"('unaffectionate', 'affectionate')",0.87049204,0.80598277,0.6755064,0.6042734,-0.071233
9,0.37489122,0.28151548,"('unaffectionate', 'caring')",1.1733332,1.1298687,0.7741122,0.7056921,-0.0684201
10,-0.7697427,-0.7036752,"('unsympathetic', 'sympathetic')",-0.34893692,-0.34486806,-0.5593398,-0.5242716,0.0350682
11,-0.95974404,-1.0752199,"('unhelpful', 'helpful')",1.993237,2.0201838,0.5167465,0.472482,-0.0442645
12,-0.22113138,-0.1013035,"('unsupportive', 'supportive')",-2.0713549,-1.9960318,-1.1462431,-1.0486677,0.0975754
13,-0.60118365,-0.8162002,"('impolite', 'polite')",-0.5930753,-0.6077073,-0.5971295,-0.7119538,-0.1148243
14,-0.044699233,-0.123765595,"('antisocial', 'social')",-0.28001547,-0.45781404,-0.1623573,-0.2907898,-0.1284325
15,0.398132,0.27850315,"('boring', 'funny')",0.5183998,0.44916314,0.4582659,0.3638331,-0.0944328
16,-0.46693033,-0.38114744,"('unpopular', 'popular')",-0.07073306,-0.100295894,-0.2688317,-0.2407217,0.02811
17,-0.63964033,-0.6565549,"('nasty', 'nice')",-0.26772505,-0.33585858,-0.4536827,-0.4962067,-0.042524
18,-0.40005535,-0.14451274,"('disagreeable', 'welcoming')",-1.0482605,-0.9282117,-0.7241579,-0.5363622,0.1877957
19,-0.82278526,-0.80671096,"('inhospitable', 'hospitable')",-0.3187761,-0.24071005,-0.5707807,-0.5237105,0.0470702
20,0.015450664,0.11888832,"('rough', 'thoughtful')",0.44403496,0.45837027,0.2297428,0.2886293,0.0588865
21,-0.7722647,-0.5961919,"('immoral', 'moral')",-1.0176146,-0.8107007,-0.8949397,-0.7034463,0.1914934
22,-0.6048261,-0.6667512,"('untrustworthy', 'trustworthy')",-0.8002656,-0.8673688,-0.7025459,-0.76706,-0.0645141
23,-0.7890752,-0.7919026,"('insincere', 'sincere')",5.9468794,5.898252,2.578902,2.5531747,-0.0257273
24,0.11497634,0.098886706,"('dishonest', 'honest')",1.0309771,1.0284386,0.5729767,0.5636626,-0.0093141
25,1.0556848,1.2340118,"('egoistic', 'altruistic')",0.89088976,0.8687646,0.9732873,1.0513881,0.0781008
26,1.3685405,1.3103653,"('hardhearted', 'benevolent')",1.4877417,1.3044562,1.4281411,1.3074107,-0.1207304
27,0.19346409,0.37691417,"('hardhearted', 'softhearted')",0.8557644,0.9310979,0.5246142,0.6540061,0.1293919
28,-0.28206378,-0.44658977,"('disloyal', 'loyal')",1.1065316,0.9032084,0.4122339,0.2283093,-0.1839246
29,-0.34570962,-0.42388102,"('unfair', 'fair')",-0.47907335,-0.5483811,-0.4123915,-0.4861311,-0.0737396
30,-0.49923173,-0.44961756,"('intolerant', 'tolerant')",0.2207992,0.4073451,-0.1392163,-0.0211362,0.1180801
31,-0.14718017,0.015527861,"('evil', 'good')",-0.9754949,-1.0021274,-0.5613375,-0.4932998,0.0680377
32,-0.21290754,-0.26079297,"('unkind', 'kind')",1.0148301,0.86892295,0.4009613,0.304065,-0.0968963
33,0.7764923,0.7328299,"('wrong', 'right')",-0.4194524,-0.41600573,0.1785199,0.1584121,-0.0201078
34,-0.92801,-0.64269984,"('mean', 'honorable')",5.1389465,5.3597465,2.1054683,2.3585234,0.2530551
35,0.6190974,0.4681753,"('corrupt', 'incorrupt')",-0.6625192,-0.8174043,-0.0217109,-0.1746145,-0.1529036
36,0.2272063,0.25909722,"('hostile', 'amicable')",-0.2119629,-0.32938376,0.0076217,-0.0351433,-0.042765
37,0.349305,0.3550999,"('fake', 'genuine')",0.29184055,0.29901883,0.3205728,0.3270594,0.0064866
38,-0.56537366,-0.61067855,"('untruthful', 'truthful')",0.23427159,0.30723286,-0.165551,-0.1517228,0.0138282
39,0.34883702,0.3440351,"('exploitative', 'cooperative')",0.5491493,0.6255983,0.4489931,0.4848167,0.0358236
40,0.5354743,0.64602935,"('stingy', 'generous')",-2.4578917,-2.5238976,-0.9612087,-0.9389341,0.0222746
41,0.19083409,0.2581595,"('unforgiving', 'forgiving')",0.275414,0.24829888,0.233124,0.2532292,0.0201052
42,0.10225145,0.24116173,"('unreliable', 'reliable')",-3.1933548,-3.0459685,-1.5455517,-1.4024034,0.1431483
43,-0.7524728,-0.7516556,"('irresponsible', 'responsible')",0.5659071,0.6733059,-0.0932828,-0.0391748,0.054108
44,-0.13098499,-0.16069257,"('prejudiced', 'unprejudiced')",-1.2020379,-1.1960768,-0.6665115,-0.6783847,-0.0118732
45,-0.20880575,-0.2947489,"('incompetent', 'competent')",-0.25048882,-0.32098323,-0.2296473,-0.3078661,-0.0782188
46,-0.85552126,-0.84611404,"('uncompetitive', 'competitive')",-1.097421,-1.0102509,-0.9764712,-0.9281825,0.0482887
47,0.39170882,0.3293174,"('stupid', 'smart')",5.3212166,5.4030643,2.8564627,2.8661909,0.0097282
48,-1.0009117,-0.9333995,"('unintelligent', 'intelligent')",-0.24002254,-0.12684776,-0.6204671,-0.5301237,0.0903434
49,-0.2988692,-0.41806415,"('unable', 'able')",-0.52630484,-0.41839662,-0.412587,-0.4182304,-0.0056434
50,0.36683834,0.2788223,"('clumsy', 'skillful')",-0.20332676,-0.21872503,0.0817558,0.0300486,-0.0517072
51,-0.88252336,-0.9015896,"('uneducated', 'educated')",-0.0029207133,-0.049732454,-0.442722,-0.475661,-0.032939
52,-0.13010296,-0.28235385,"('irrational', 'rational')",0.0006043613,-0.07094409,-0.0647493,-0.176649,-0.1118997
53,-0.47845864,-0.4517545,"('uncreative', 'creative')",0.2287165,0.20093672,-0.1248711,-0.1254089,-0.0005378
54,-0.33577326,-0.37502855,"('incapable', 'capable')",0.7036233,0.67144847,0.183925,0.14821,-0.035715
55,-0.395256,-0.28830987,"('incompetent', 'clever')",-0.10604211,0.020494524,-0.2506491,-0.1339077,0.1167414
56,0.041786358,-0.088959545,"('impractical', 'practical')",-0.020964589,0.058012076,0.0104109,-0.0154737,-0.0258846
57,-1.2068186,-1.3698776,"('unimaginative', 'imaginative')",-3.5112104,-3.5783775,-2.3590145,-2.4741275,-0.115113
58,-0.7144972,-0.7488114,"('undiscriminating', 'discriminating')",0.013963133,0.043403246,-0.3502671,-0.3527041,-0.002437
59,1.2486544,1.1448411,"('foolish', 'wise')",0.3005109,0.29266107,0.7745826,0.7187511,-0.0558315
60,-0.98415816,-0.9372065,"('inefficient', 'efficient')",-0.041257694,0.26837745,-0.5127079,-0.3344145,0.1782934
61,-0.6304927,-0.7879844,"('illogical', 'logical')",-0.054367796,-0.1290274,-0.3424302,-0.4585059,-0.1160757
62,-0.6203634,-0.64938176,"('incompetent', 'brilliant')",-0.0599548,0.12872745,-0.3401591,-0.2603272,0.0798319
63,-0.7915315,-0.73905134,"('unperceptive', 'insightful')",-0.11113721,0.0019427445,-0.4513344,-0.3685543,0.0827801
64,-0.36639977,-0.44114938,"('shy', 'confident')",-6.0061,-5.910258,-3.18625,-3.1757035,0.0105465
65,-0.8274334,-0.9610335,"('insecure', 'secure')",0.029879123,-0.032182343,-0.3987771,-0.4966079,-0.0978308
66,-0.025577106,-0.09875803,"('inactive', 'active')",0.2083642,0.10726119,0.0913935,0.0042516,-0.0871419
67,0.46524888,0.3436148,"('doubtful', 'determined')",-0.06448439,-0.13077103,0.2003822,0.1064219,-0.0939603
68,-1.2828833,-1.2345771,"('dependent', 'independent')",-1.7033666,-1.598686,-1.493125,-1.4166315,0.0764935
69,1.5265049,1.5591272,"('lazy', 'industrious')",-1.0054,-0.96231776,0.2605525,0.2984047,0.0378522
70,-1.4829559,-1.4626266,"('lethargic', 'energetic')",-0.032197982,0.007537199,-0.7575769,-0.7275447,0.0300322
71,1.0011208,1.0548803,"('diffident', 'self-confident')",0.50999093,0.43787104,0.7555559,0.7463757,-0.0091802
72,-0.8605909,-0.8640359,"('unambitious', 'ambitious')",-0.25418392,-0.25895852,-0.5573874,-0.5614972,-0.0041098
73,1.1478302,1.0644499,"('helpless', 'self-reliant')",-3.023172,-3.0184574,-0.9376708,-0.9770038,-0.039333
74,0.6304048,0.5973319,"('undedicated', 'dedicated')",0.02489108,0.005971523,0.3276479,0.3016517,-0.0259962
75,-0.26944292,-0.27300334,"('meek', 'impulsive')",-0.51427716,-0.54906756,-0.39186,-0.4110354,-0.0191754
76,-0.4793524,-0.45507282,"('anxious', 'daring')",-0.13966808,-0.0674026,-0.3095102,-0.2612377,0.0482725
77,-1.2627736,-1.0450145,"('unmotivated', 'motivated')",-1.2307801,-1.0618472,-1.2467768,-1.0534308,0.193346
78,-0.62157565,-0.5485887,"('nonresilient', 'resilient')",-0.35270345,-0.24555296,-0.4871396,-0.3970708,0.0900688
79,-0.39845258,-0.51831585,"('wavering', 'unwavering')",-0.42174113,-0.44374138,-0.4100969,-0.4810286,-0.0709317
80,0.58568865,0.39334744,"('dominated', 'dominating')",-0.5789429,-0.67043096,0.0033729,-0.1385418,-0.1419147
81,-0.9520754,-1.0554128,"('submissive', 'aggressive')",-1.0290276,-1.0569084,-0.9905515,-1.0561606,-0.0656091
82,-0.4585142,-0.37841234,"('poor', 'rich')",5.8159227,5.7163835,2.6787043,2.6689856,-0.0097187
83,-0.099047914,-0.06439378,"('powerless', 'powerful')",-1.0649608,-1.0324908,-0.5820044,-0.5484423,0.0335621
