,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,0.18192165,0.24372125,"('nasty', 'nice')",-0.053126696,-0.03497156,0.0643975,0.1043748,0.0399773
18,-0.500493,-0.41816953,"('disagreeable', 'welcoming')",-0.575814,-0.56649745,-0.5381535,-0.4923335,0.04582
19,-1.1038053,-1.1554891,"('inhospitable', 'hospitable')",-0.462464,-0.46920827,-0.7831346,-0.8123487,-0.0292141
20,0.38481286,0.5043028,"('rough', 'thoughtful')",0.6383475,0.65685153,0.5115802,0.5805771,0.0689969
21,-0.36939737,-0.36230627,"('immoral', 'moral')",-0.903998,-0.83732665,-0.6366977,-0.5998164,0.0368813
22,-0.03432714,0.014735261,"('untrustworthy', 'trustworthy')",-1.0412607,-1.0655936,-0.5377939,-0.5254292,0.0123647
23,-0.8521139,-0.8886952,"('insincere', 'sincere')",5.8267307,5.8985305,2.4873085,2.5049176,0.0176091
24,-0.9079457,-0.90028715,"('dishonest', 'honest')",0.4747826,0.5156686,-0.2165816,-0.1923093,0.0242723
25,-0.06538761,-0.14105552,"('egoistic', 'altruistic')",1.7046876,1.6996921,0.81965,0.7793183,-0.0403317
26,-0.37034523,-0.44190815,"('hardhearted', 'benevolent')",1.8292518,1.6781433,0.7294533,0.6181176,-0.1113357
27,-0.5541836,-0.46609694,"('hardhearted', 'softhearted')",1.0315006,1.0361989,0.2386585,0.285051,0.0463925
28,-1.2397538,-1.3657107,"('disloyal', 'loyal')",1.1008106,0.9927297,-0.0694716,-0.1864905,-0.1170189
29,-0.465707,-0.47062618,"('unfair', 'fair')",-0.46899518,-0.5748712,-0.4673511,-0.5227487,-0.0553976
30,0.041260093,0.040614247,"('intolerant', 'tolerant')",0.852792,0.90676093,0.4470261,0.4736876,0.0266615
31,-0.62111217,-0.613901,"('evil', 'good')",-0.52402675,-0.5833011,-0.5725695,-0.5986011,-0.0260316
32,-0.59494144,-0.6423356,"('unkind', 'kind')",0.890955,0.78101987,0.1480068,0.0693421,-0.0786647
33,0.32252067,0.23429093,"('wrong', 'right')",-0.41020444,-0.4540155,-0.0438419,-0.1098623,-0.0660204
34,0.29180908,0.3398969,"('mean', 'honorable')",5.6288357,5.787003,2.9603224,3.0634499,0.1031275
35,0.82779104,0.758156,"('corrupt', 'incorrupt')",-0.25472474,-0.40225872,0.2865331,0.1779486,-0.1085845
36,-0.62688893,-0.7472327,"('hostile', 'amicable')",0.012122884,-0.1611537,-0.307383,-0.4541932,-0.1468102
37,0.19925229,0.24889973,"('fake', 'genuine')",0.15800045,0.19458331,0.1786264,0.2217415,0.0431151
38,-1.049131,-1.108731,"('untruthful', 'truthful')",-0.22706208,-0.18581921,-0.6380966,-0.6472751,-0.0091785
39,0.71032447,0.7000993,"('exploitative', 'cooperative')",0.5444138,0.5491211,0.6273692,0.6246102,-0.002759
40,-0.29752782,-0.3096807,"('stingy', 'generous')",-1.9858155,-2.0766609,-1.1416717,-1.1931708,-0.0514991
41,-0.9199402,-0.9342071,"('unforgiving', 'forgiving')",-0.2745654,-0.33980072,-0.5972528,-0.6370039,-0.0397511
42,0.66379756,0.76568854,"('unreliable', 'reliable')",-3.8166583,-3.7838006,-1.5764303,-1.5090561,0.0673742
43,-0.90570086,-0.833304,"('irresponsible', 'responsible')",0.14280069,0.2172736,-0.3814501,-0.3080152,0.0734349
44,1.1702013,1.2140306,"('prejudiced', 'unprejudiced')",-1.2548096,-1.2574502,-0.0423042,-0.0217098,0.0205944
45,-0.7261,-0.7007141,"('incompetent', 'competent')",-0.52840054,-0.45193028,-0.6272503,-0.5763222,0.0509281
46,-1.1165997,-1.0934557,"('uncompetitive', 'competitive')",-1.5489049,-1.5139359,-1.3327522,-1.3036958,0.0290564
47,-0.06463602,0.04751865,"('stupid', 'smart')",5.5621476,5.737016,2.7487557,2.8922675,0.1435118
48,-0.6827495,-0.68955475,"('unintelligent', 'intelligent')",0.46582943,0.4806342,-0.10846,-0.1044603,0.0039997
49,-0.28219217,-0.14489749,"('unable', 'able')",-0.39097595,-0.2778811,-0.3365841,-0.2113893,0.1251948
50,0.55769473,0.581975,"('clumsy', 'skillful')",0.07250246,0.0017435551,0.3150986,0.2918593,-0.0232393
51,-0.5856511,-0.6806125,"('uneducated', 'educated')",-0.1645357,-0.21566583,-0.3750934,-0.4481392,-0.0730458
52,-0.38663203,-0.5348717,"('irrational', 'rational')",0.7711474,0.6967907,0.1922577,0.0809595,-0.1112982
53,-1.3776546,-1.4202327,"('uncreative', 'creative')",0.512885,0.4284436,-0.4323848,-0.4958945,-0.0635097
54,-0.37787554,-0.48196578,"('incapable', 'capable')",0.9196466,0.9307855,0.2708855,0.2244098,-0.0464757
55,-0.4596818,-0.41107753,"('incompetent', 'clever')",-0.17264782,-0.06584683,-0.3161648,-0.2384622,0.0777026
56,0.29768062,0.32565314,"('impractical', 'practical')",-0.78995174,-0.7175458,-0.2461356,-0.1959463,0.0501893
57,-0.8067074,-0.85282695,"('unimaginative', 'imaginative')",-3.2991893,-3.2896624,-2.0529485,-2.0712447,-0.0182962
58,-0.97721153,-0.99883354,"('undiscriminating', 'discriminating')",-0.1557958,-0.16856045,-0.5665036,-0.583697,-0.0171934
59,-0.15296721,-0.1522385,"('foolish', 'wise')",0.46558142,0.46389082,0.1563071,0.1558262,-0.0004809
60,0.17768732,0.30358645,"('inefficient', 'efficient')",-0.6330395,-0.4213661,-0.2276761,-0.0588898,0.1687863
61,-0.60600144,-0.67834324,"('illogical', 'logical')",0.38590947,0.27016193,-0.110046,-0.2040907,-0.0940447
62,-0.2536934,-0.16886388,"('incompetent', 'brilliant')",-0.025883665,0.16742964,-0.1397885,-0.0007171,0.1390714
63,-0.8959952,-0.8918574,"('unperceptive', 'insightful')",-0.08604273,-0.025117889,-0.491019,-0.4584876,0.0325314
64,0.1483957,0.15536755,"('shy', 'confident')",-6.7792544,-6.841065,-3.3154294,-3.3428488,-0.0274194
65,-0.018308314,-0.030928813,"('insecure', 'secure')",-0.41108787,-0.33285123,-0.2146981,-0.18189,0.0328081
66,-0.027155096,-0.08020436,"('inactive', 'active')",-0.072933555,-0.08159917,-0.0500443,-0.0809018,-0.0308575
67,0.441371,0.45513105,"('doubtful', 'determined')",-0.49488634,-0.49886432,-0.0267577,-0.0218666,0.0048911
68,-0.045849793,-0.05259147,"('dependent', 'independent')",-1.2569633,-1.2362965,-0.6514065,-0.644444,0.0069625
69,1.3760175,1.3708024,"('lazy', 'industrious')",-0.24307825,-0.25396657,0.5664696,0.5584179,-0.0080517
70,-0.5864893,-0.5416511,"('lethargic', 'energetic')",-0.39830053,-0.29865223,-0.4923949,-0.4201517,0.0722432
71,-0.4786169,-0.5560918,"('diffident', 'self-confident')",0.35105178,0.32140824,-0.0637826,-0.1173418,-0.0535592
72,-1.0142667,-1.0331737,"('unambitious', 'ambitious')",-0.6164011,-0.59904814,-0.8153339,-0.8161109,-0.000777
73,0.79642946,0.8025936,"('helpless', 'self-reliant')",-3.290328,-3.292723,-1.2469493,-1.2450647,0.0018846
74,-0.6096223,-0.54763085,"('undedicated', 'dedicated')",-0.56832254,-0.5651943,-0.5889724,-0.5564126,0.0325598
75,0.26974687,0.20315534,"('meek', 'impulsive')",-0.80198175,-0.7653099,-0.2661175,-0.2810773,-0.0149598
76,0.3655974,0.4824492,"('anxious', 'daring')",-0.7985556,-0.629435,-0.2164791,-0.0734929,0.1429862
77,-0.61160254,-0.5970006,"('unmotivated', 'motivated')",-1.5459865,-1.4100376,-1.0787945,-1.0035191,0.0752754
78,-0.62450993,-0.596853,"('nonresilient', 'resilient')",-0.03575246,-0.06422348,-0.3301312,-0.3305382,-0.000407
79,-0.35910174,-0.4521174,"('wavering', 'unwavering')",-0.29402605,-0.31158227,-0.3265639,-0.3818498,-0.0552859
80,0.5159558,0.5253981,"('dominated', 'dominating')",-1.2077866,-1.1073015,-0.3459154,-0.2909517,0.0549637
81,-0.2669919,-0.34879908,"('submissive', 'aggressive')",-1.2211076,-1.1389781,-0.7440498,-0.7438886,0.0001612
82,-0.3024853,-0.3015623,"('poor', 'rich')",6.222181,6.284939,2.9598477,2.9916883,0.0318406
83,-0.37704533,-0.36288604,"('powerless', 'powerful')",-1.0412786,-1.0319691,-0.709162,-0.6974276,0.0117344
84,-0.24172834,-0.2801108,"('inferior', 'superior')",0.38323832,0.3490528,0.070755,0.034471,-0.036284
85,-0.20126754,-0.37047705,"('insignificant', 'prestigious')",0.3078113,0.20762022,0.0532719,-0.0814284,-0.1347003
86,-2.0397,-2.1239536,"('uninfluential', 'influential')",-0.79543304,-0.8819979,-1.4175665,-1.5029757,-0.0854092
87,-0.123104885,-0.22126605,"('unsuccessful', 'successful')",0.49829844,0.55158734,0.1875968,0.1651607,-0.0224361
88,-0.6637006,-0.7215967,"('low', 'eminent')",-0.4909233,-0.46298325,-0.5773119,-0.59229,-0.0149781
