,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.5231839,-0.1612212,"('unsociable', 'sociable')",-0.09547801,-0.37652943,0.2138529,-0.2688753,-0.4827282
1,-1.2733979,-1.0730504,"('unfriendly', 'friendly')",1.3922733,1.3019122,0.0594377,0.1144309,0.0549932
2,0.62716377,0.4536765,"('unlikable', 'likable')",0.47384262,0.31830502,0.5505032,0.3859907,-0.1645125
3,-0.6166611,-0.62255484,"('repellent', 'pleasant')",0.8084555,0.8403679,0.0958972,0.1089065,0.0130093
4,-0.103432596,0.18296675,"('disliked', 'liked')",-6.7284656,-6.7303257,-3.4159491,-3.2736795,0.1422696
5,-0.4453439,-0.2865158,"('distant', 'outgoing')",-0.4656812,-0.27998906,-0.4555126,-0.2832524,0.1722602
6,-0.70961374,-0.43203336,"('distant', 'open')",-0.5792314,-0.40197888,-0.6444225,-0.4170061,0.2274164
7,-0.0618665,-0.13970336,"('insensitive', 'sensitive')",0.16810563,0.2948441,0.0531196,0.0775704,0.0244508
8,-0.47021607,-0.32476872,"('unaffectionate', 'affectionate')",0.8193098,0.7629777,0.1745469,0.2191045,0.0445576
9,-0.4935671,-0.37730065,"('unaffectionate', 'caring')",1.2052855,1.2934248,0.3558592,0.4580621,0.1022029
10,-0.50718594,-1.1348226,"('unsympathetic', 'sympathetic')",-0.61270636,-0.8446104,-0.5599462,-0.9897165,-0.4297703
11,0.15433575,-0.38696167,"('unhelpful', 'helpful')",1.5769495,1.6289165,0.8656426,0.6209774,-0.2446652
12,-0.11681595,-0.073119275,"('unsupportive', 'supportive')",-2.1378353,-2.093257,-1.1273257,-1.0831881,0.0441376
13,-0.14161016,-0.8890989,"('impolite', 'polite')",-0.9700041,-1.1166346,-0.5558071,-1.0028667,-0.4470596
14,0.6454411,0.10426917,"('antisocial', 'social')",0.0582917,-0.17219521,0.3518664,-0.033963,-0.3858294
15,-0.4910204,-0.4819255,"('boring', 'funny')",0.027867442,0.0014848895,-0.2315765,-0.2402203,-0.0086438
16,-0.60310286,-0.6084627,"('unpopular', 'popular')",0.49010077,0.51362395,-0.056501,-0.0474194,0.0090816
17,-0.37307456,-0.4210257,"('nasty', 'nice')",-0.58035934,-0.55783165,-0.4767169,-0.4894287,-0.0127118
18,0.42870542,0.51089084,"('disagreeable', 'welcoming')",-0.39863253,-0.37759066,0.0150364,0.0666501,0.0516137
19,-0.95771986,-0.818709,"('inhospitable', 'hospitable')",-0.56017166,-0.45840076,-0.7589458,-0.6385549,0.1203909
20,-0.07433584,-0.22090362,"('rough', 'thoughtful')",0.96471983,0.889296,0.445192,0.3341962,-0.1109958
21,0.080900565,-0.3457996,"('immoral', 'moral')",-0.27462128,-0.4517213,-0.0968604,-0.3987604,-0.3019
22,0.06561683,-0.29565328,"('untrustworthy', 'trustworthy')",-0.8882843,-1.0220428,-0.4113337,-0.658848,-0.2475143
23,0.07348938,-0.36505434,"('insincere', 'sincere')",5.7322655,5.8225536,2.9028773,2.7287498,-0.1741275
24,-0.58218473,-0.9303897,"('dishonest', 'honest')",0.28514495,0.3091144,-0.1485199,-0.3106377,-0.1621178
25,-0.45067784,-0.1663245,"('egoistic', 'altruistic')",1.3276014,1.3106402,0.4384618,0.5721579,0.1336961
26,-0.11787798,-0.0053482754,"('hardhearted', 'benevolent')",1.5537385,1.2039579,0.7179303,0.5993048,-0.1186255
