,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
14,-0.3995682,-0.35266137,"('antisocial', 'social')",1.3041958,1.3239613,-0.71540034,-0.68815297,0.0630757,0.0943823,0.0313066
15,0.46115685,0.37369034,"('boring', 'funny')",-0.63293785,-0.6805957,0.54241735,0.4572893,0.1235454,0.050128,-0.0734174
16,-1.2083794,-1.2368088,"('unpopular', 'popular')",-1.0235304,-1.038583,0.40323287,0.40033206,-0.609559,-0.6250199,-0.0154609
17,0.3007711,0.30887243,"('nasty', 'nice')",-0.09883432,-0.0034036413,-0.14823937,-0.10284963,0.0178991,0.0675397,0.0496406
18,-0.683314,-0.74763715,"('disagreeable', 'welcoming')",-0.36147544,-0.31826776,-0.25112987,-0.25047624,-0.4319731,-0.4387937,-0.0068206
19,-1.2886866,-1.2784775,"('inhospitable', 'hospitable')",-1.5361247,-1.542669,0.3131879,0.31154338,-0.8372079,-0.8365343,0.0006736
20,0.6183724,0.57379675,"('rough', 'thoughtful')",0.41255733,0.44339544,0.95078975,0.9389927,0.6605732,0.6520616,-0.0085116
21,-0.3265411,-0.34838808,"('immoral', 'moral')",1.0913999,1.0545152,-0.80525625,-0.6278366,-0.0134658,0.0260969,0.0395627
22,-1.633949,-1.5601158,"('untrustworthy', 'trustworthy')",-0.3058191,-0.2881238,-0.97693706,-0.9057484,-0.972235,-0.917996,0.054239
23,0.048470143,0.09138584,"('insincere', 'sincere')",0.9907951,0.94680357,5.4416084,5.565814,2.1602912,2.2013345,0.0410433
24,0.16104317,0.1637898,"('dishonest', 'honest')",0.4749203,0.4485335,1.0336076,1.0483758,0.5565237,0.5535664,-0.0029573
25,0.8225323,0.82310003,"('egoistic', 'altruistic')",1.5669236,1.6289687,1.815895,1.7746191,1.4017836,1.408896,0.0071124
26,0.7399452,0.60785496,"('hardhearted', 'benevolent')",0.7378875,0.5959733,1.9581431,1.8672296,1.1453253,1.0236859,-0.1216394
27,-0.58909297,-0.60758346,"('hardhearted', 'softhearted')",0.046961784,0.11886587,1.8787557,1.7703934,0.4455415,0.4272253,-0.0183162
28,0.08052541,-0.020256646,"('disloyal', 'loyal')",0.29585642,0.12789708,1.068805,1.0514239,0.481729,0.3863548,-0.0953742
29,-1.5616318,-1.6093979,"('unfair', 'fair')",-1.0661522,-1.1404027,-0.5005074,-0.6252747,-1.0427638,-1.1250251,-0.0822613
30,-0.016824286,-0.023933025,"('intolerant', 'tolerant')",1.128448,1.1043793,0.8998982,0.94230324,0.6705073,0.6742498,0.0037425
31,-1.3511987,-1.3658497,"('evil', 'good')",-0.86631966,-0.8069605,-0.19519967,-0.24087746,-0.8042394,-0.8045626,-0.0003232
32,-1.4256018,-1.4765718,"('unkind', 'kind')",0.5600829,0.42119196,0.80055225,0.7853408,-0.0216556,-0.090013,-0.0683574
33,0.53958064,0.51910716,"('wrong', 'right')",1.0607342,0.99546623,-0.0663687,-0.25629017,0.5113154,0.4194277,-0.0918877
34,0.07723813,0.2034236,"('mean', 'honorable')",0.13874847,0.28898937,5.6659513,5.9264946,1.960646,2.1396359,0.1789899
35,0.40515417,0.2972738,"('corrupt', 'incorrupt')",-0.90292895,-0.92494535,0.2521699,-0.028327528,-0.0818683,-0.2186664,-0.1367981
36,-0.39324668,-0.53282076,"('hostile', 'amicable')",-1.6266935,-1.6721474,0.56251645,0.3445173,-0.4858079,-0.6201503,-0.1343424
37,0.4745746,0.4416993,"('fake', 'genuine')",0.257973,0.2252869,0.412115,0.47262213,0.3815542,0.3798695,-0.0016847
38,-0.709685,-0.6328588,"('untruthful', 'truthful')",-0.0733371,-0.05694838,0.070425734,0.120949134,-0.2375321,-0.1896193,0.0479128
39,0.645406,0.67731917,"('exploitative', 'cooperative')",0.3336476,0.36197987,0.176404,0.18115848,0.3851525,0.4068192,0.0216667
40,0.9651985,0.90165734,"('stingy', 'generous')",1.5396811,1.5158516,-0.8723678,-0.986867,0.5441705,0.4768807,-0.0672898
41,-0.056696106,-0.1414282,"('unforgiving', 'forgiving')",0.39269695,0.41687524,0.38724536,0.3306089,0.2410821,0.2020187,-0.0390634
42,-0.71201855,-0.6011606,"('unreliable', 'reliable')",-0.14992034,-0.080522686,-3.431461,-3.35979,-1.4311333,-1.3471578,0.0839755
43,-0.803364,-0.63975114,"('irresponsible', 'responsible')",-0.0048501156,0.04523314,0.14238904,0.2706046,-0.2219417,-0.1079711,0.1139706
44,-1.0000502,-0.9893737,"('prejudiced', 'unprejudiced')",-0.6056917,-0.54669887,-1.6652176,-1.6991168,-1.0903198,-1.0783965,0.0119233
45,-0.40233597,-0.36879987,"('incompetent', 'competent')",0.29201403,0.36694127,-0.15698472,-0.09042369,-0.0891022,-0.0307608,0.0583414
46,-0.61527,-0.5795157,"('uncompetitive', 'competitive')",1.0127426,0.96823066,-0.8162796,-0.7973695,-0.1396023,-0.1362182,0.0033841
47,-0.45688498,-0.37091413,"('stupid', 'smart')",0.81809264,0.90418243,5.1335278,5.3573365,1.8315784,1.963535,0.1319566
48,0.53294176,0.3963069,"('unintelligent', 'intelligent')",0.72206146,0.6067758,0.4335389,0.47547522,0.5628474,0.4928526,-0.0699948
49,-0.72416353,-0.7171296,"('unable', 'able')",-0.81863385,-0.7613204,-0.18232939,-0.07014665,-0.5750422,-0.5161989,0.0588433
50,-0.31435668,-0.29928327,"('clumsy', 'skillful')",-0.30688238,-0.30714053,0.062078618,0.0007204972,-0.1863868,-0.2019011,-0.0155143
51,-0.546127,-0.6176547,"('uneducated', 'educated')",-0.3097872,-0.4791493,0.19871143,0.17143616,-0.2190676,-0.3084559,-0.0893883
52,0.10693592,-0.08044554,"('irrational', 'rational')",0.09930189,-0.12214464,0.44092914,0.2544405,0.2157223,0.0172834,-0.1984389
53,-0.6568709,-0.69676185,"('uncreative', 'creative')",0.40315756,0.28981033,0.7645219,0.7602808,0.1702695,0.1177764,-0.0524931
54,-0.8363701,-0.9002745,"('incapable', 'capable')",-0.8412521,-0.96289515,1.0970664,1.1287248,-0.1935186,-0.244815,-0.0512964
55,-0.7269628,-0.74191517,"('incompetent', 'clever')",0.32656026,0.3475106,-0.17497475,-0.049031407,-0.1917924,-0.147812,0.0439804
56,0.08924403,0.1934835,"('impractical', 'practical')",1.3655555,1.4810317,-0.89329755,-0.7369336,0.1871673,0.3125272,0.1253599
57,-0.04483368,-0.04426569,"('unimaginative', 'imaginative')",0.35755223,0.25694537,-2.2424066,-2.2656405,-0.6432294,-0.6843203,-0.0410909
58,0.095006645,0.11368056,"('undiscriminating', 'discriminating')",1.2098761,1.1288595,0.42739207,0.41849837,0.5774249,0.5536795,-0.0237454
59,-0.49226108,-0.5032112,"('foolish', 'wise')",-0.69147617,-0.73392355,0.45080122,0.40852404,-0.244312,-0.2762036,-0.0318916
60,-0.39654,-0.26738387,"('inefficient', 'efficient')",1.2827164,1.3993828,-0.7637882,-0.5382282,0.0407961,0.1979236,0.1571275
61,-0.5738915,-0.62735707,"('illogical', 'logical')",0.28575924,0.18300772,0.29322448,0.17657757,0.0016974,-0.0892573,-0.0909547
62,0.26974434,0.34357798,"('incompetent', 'brilliant')",0.64575374,0.6905682,-0.29558128,-0.101503424,0.2066389,0.3108809,0.104242
63,-0.65372723,-0.52051973,"('unperceptive', 'insightful')",0.35037577,0.3793193,0.64078254,0.7892294,0.112477,0.2160097,0.1035327
64,-1.0622599,-1.00083,"('shy', 'confident')",-0.08005503,-0.12482107,-6.85432,-6.959339,-2.665545,-2.6949968,-0.0294518
65,-1.507575,-1.5609845,"('insecure', 'secure')",0.062843576,-0.026523307,-0.9481523,-0.8614386,-0.7976279,-0.8163155,-0.0186876
66,-0.24999769,-0.24637225,"('inactive', 'active')",-1.5034772,-1.5868603,0.91878223,0.8092083,-0.2782309,-0.3413414,-0.0631105
67,1.2529631,1.2515849,"('doubtful', 'determined')",0.7522244,0.7413019,-0.5920244,-0.6060339,0.4710544,0.4622843,-0.0087701
68,-0.8528905,-0.9498027,"('dependent', 'independent')",-0.9033689,-0.92202795,-0.40890145,-0.40722582,-0.7217203,-0.7596855,-0.0379652
69,1.3067222,1.3539678,"('lazy', 'industrious')",0.83249587,0.8962086,-0.12733565,-0.25483298,0.6706275,0.6651145,-0.005513
70,0.61749667,0.70695984,"('lethargic', 'energetic')",0.3425944,0.38947806,0.104960084,0.20491551,0.355017,0.4337845,0.0787675
71,0.24224657,0.28602827,"('diffident', 'self-confident')",0.85076195,0.8758286,0.30686533,0.2669854,0.4666246,0.4762808,0.0096562
72,0.8194062,0.8600392,"('unambitious', 'ambitious')",0.103457436,0.096498825,-0.67591673,-0.6381076,0.0823156,0.1061435,0.0238279
73,1.448386,1.4248037,"('helpless', 'self-reliant')",-0.03106305,-0.045565464,-2.7295282,-2.7443652,-0.4374018,-0.4550423,-0.0176405
74,0.55604774,0.596692,"('undedicated', 'dedicated')",0.3503217,0.38092643,0.17603989,0.20019127,0.3608031,0.3926032,0.0318001
75,-0.11855248,-0.19341423,"('meek', 'impulsive')",-1.3236281,-1.3699657,-0.14931402,-0.14708644,-0.5304982,-0.5701555,-0.0396573
76,-0.38184643,-0.31328952,"('anxious', 'daring')",0.6351405,0.6654508,-0.25854158,-0.1529829,-0.0017492,0.0663928,0.068142
77,0.30475122,0.3298065,"('unmotivated', 'motivated')",0.66658056,0.6524558,-1.305654,-1.2144008,-0.1114408,-0.0773795,0.0340613
78,-0.7219236,-0.6854037,"('nonresilient', 'resilient')",0.18701382,0.18816042,0.060880214,0.10265681,-0.1580099,-0.1315288,0.0264811
79,-0.5240435,-0.60762876,"('wavering', 'unwavering')",-1.4342875,-1.4607546,0.24805717,0.25590485,-0.5700913,-0.6041595,-0.0340682
80,0.063532755,0.11294721,"('dominated', 'dominating')",-0.1625365,-0.15080638,-1.1446776,-1.0894238,-0.4145605,-0.375761,0.0387995
81,0.082341865,0.057970185,"('submissive', 'aggressive')",0.8178819,0.6645365,-1.0170888,-0.8671986,-0.038955,-0.0482306,-0.0092756
82,-1.8409717,-1.8473691,"('poor', 'rich')",-0.11143865,-0.11677254,5.8200665,6.053569,1.2892187,1.3631423,0.0739236
83,0.091251366,0.12973747,"('powerless', 'powerful')",-0.3795917,-0.3812979,-1.1947588,-1.240361,-0.4943664,-0.4973071,-0.0029407
84,0.7547889,0.76884216,"('inferior', 'superior')",0.112083584,0.038553078,0.87685305,0.7622963,0.5812418,0.5232305,-0.0580113
85,0.7323234,0.6759754,"('insignificant', 'prestigious')",-0.15492296,-0.23494089,1.0991828,0.9978074,0.5588611,0.4796139,-0.0792472
86,-0.040450446,-0.09715131,"('uninfluential', 'influential')",-0.059689473,-0.17130506,0.1964609,0.11890225,0.032107,-0.0498514,-0.0819584
87,0.45318225,0.4393927,"('unsuccessful', 'successful')",0.6500689,0.49202564,0.93663913,0.9787944,0.6799634,0.6367376,-0.0432258
88,-0.10618325,-0.23911738,"('low', 'eminent')",-0.021509575,-0.161931,0.2638023,0.2988451,0.0453698,-0.0340677,-0.0794375
