,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
0,-1.0776359,-1.154055,"('unsociable', 'sociable')",-1.6137314,-1.783429,0.5987921,0.43675327,0.21491854,0.06903915,-0.4694141,-0.6079229,-0.1385088
1,0.20308018,-0.0141368285,"('unfriendly', 'friendly')",0.32005775,0.19764408,1.3136542,1.1722957,2.109111,1.8993583,0.9864758,0.8137903,-0.1726855
2,-0.039389875,0.008068826,"('unlikable', 'likable')",0.3815255,0.32956484,0.8055028,0.82958627,0.7410349,0.8980649,0.4721683,0.5163212,0.0441529
3,-1.5525002,-1.4802748,"('repellent', 'pleasant')",-1.2825531,-1.3037486,-1.8121647,-1.7534101,0.02081354,0.014134485,-1.1566012,-1.1308248,0.0257764
4,0.85987896,0.81384224,"('disliked', 'liked')",0.59490615,0.6135188,1.0418326,0.98074,-6.944348,-6.8599405,-1.1119325,-1.1129599,-0.0010274
5,1.3684251,1.2934256,"('distant', 'outgoing')",1.1032872,1.1797676,1.806696,1.769245,-0.39915922,-0.29055718,0.9698123,0.9879703,0.018158
6,0.9360476,0.90834,"('distant', 'open')",0.9496818,1.0552884,1.5184896,1.4542806,-0.095632315,-0.045456253,0.8271467,0.8431132,0.0159665
7,-1.1557862,-1.1206464,"('insensitive', 'sensitive')",-1.1158395,-1.1787118,-0.37470448,-0.3010572,0.48320588,0.43299186,-0.540781,-0.5418558,-0.0010748
8,-0.29615092,-0.5034491,"('unaffectionate', 'affectionate')",-0.32608867,-0.46295694,1.1098726,0.9918242,0.6073212,0.4587541,0.2737386,0.1210431,-0.1526955
9,0.091978826,-0.07448925,"('unaffectionate', 'caring')",-0.10565694,-0.23417665,1.3338025,1.2191089,1.3478029,1.2510846,0.6669818,0.5403819,-0.1265999
10,-2.3242657,-2.3766205,"('unsympathetic', 'sympathetic')",-3.1132782,-3.2162466,-1.9255625,-1.8678894,0.041398223,-0.12371507,-1.8304271,-1.8961178,-0.0656907
11,-1.3746608,-1.4385456,"('unhelpful', 'helpful')",-1.5008961,-1.5765853,-0.06922058,-0.042406254,2.605551,2.55202,-0.0848066,-0.1263793,-0.0415727
12,0.09905218,0.029340476,"('unsupportive', 'supportive')",-0.32958207,-0.36653724,1.0377908,1.0563265,-1.5698588,-1.5539712,-0.1906495,-0.2087104,-0.0180609
13,-0.3668043,-0.37605697,"('impolite', 'polite')",-1.1472152,-1.2077675,-0.15148886,-0.1424995,0.17845699,0.14881566,-0.3717628,-0.3943771,-0.0226143
14,-1.2701601,-1.2614156,"('antisocial', 'social')",-2.3366654,-2.4079158,0.16215286,0.12663409,-0.8448368,-0.85618275,-1.0723773,-1.09972,-0.0273427
15,0.103131674,0.117027804,"('boring', 'funny')",0.80947924,0.74106306,1.0145988,0.94627255,0.13138494,0.19587713,0.5146487,0.5000601,-0.0145886
16,0.35800743,0.4137752,"('unpopular', 'popular')",0.7261902,0.71854687,-0.09765088,-0.085590124,0.23514803,0.17794622,0.3054237,0.3061695,0.0007458
17,-0.85890317,-0.7364376,"('nasty', 'nice')",-0.7666125,-0.720273,-1.1582087,-1.1187991,-0.6326545,-0.578623,-0.8540947,-0.7885332,0.0655615
18,-0.060454827,-0.10651055,"('disagreeable', 'welcoming')",-0.75055027,-0.7269133,0.26283428,0.25476682,-0.7613369,-0.76119226,-0.3273769,-0.3349623,-0.0075854
19,-0.16055742,-0.20554623,"('inhospitable', 'hospitable')",0.2458609,0.25992915,0.22947665,0.21726605,-0.260793,-0.24485956,0.0134968,0.0066974,-0.0067994
20,-1.1250956,-1.088365,"('rough', 'thoughtful')",-0.37768766,-0.3881941,-0.4613831,-0.39962885,0.35218605,0.3722504,-0.4029951,-0.3759844,0.0270107
21,-1.9774188,-1.9134414,"('immoral', 'moral')",-2.2733216,-2.3619597,-0.6925889,-0.6894158,-0.81448364,-0.77813023,-1.4394532,-1.4357368,0.0037164
22,-0.745189,-0.7558352,"('untrustworthy', 'trustworthy')",-0.9709953,-1.0999985,-1.4463334,-1.4554082,-0.81889075,-0.73617417,-0.9953521,-1.0118541,-0.016502
23,-0.8900851,-0.98125696,"('insincere', 'sincere')",-1.626613,-1.715558,-0.14832182,-0.10627882,6.3292823,6.1629343,0.9160656,0.8399601,-0.0761055
24,-0.5032468,-0.5123091,"('dishonest', 'honest')",-1.3724748,-1.4765607,-0.04995778,-0.07136895,1.2239864,1.161247,-0.1754232,-0.224748,-0.0493248
25,0.28042206,0.2519063,"('egoistic', 'altruistic')",1.3929105,1.3332026,0.7344193,0.6510849,1.215125,1.1192073,0.9057192,0.8388503,-0.0668689
26,0.08664386,-0.10690304,"('hardhearted', 'benevolent')",0.12690143,0.007887478,1.7214342,1.634783,1.4206647,1.2741445,0.8389111,0.702478,-0.1364331
27,-0.8003105,-0.7722342,"('hardhearted', 'softhearted')",-0.58278114,-0.5426686,0.109716475,0.11102298,1.1400379,1.0136557,-0.0333343,-0.047556,-0.0142217
28,-0.96518743,-1.113275,"('disloyal', 'loyal')",-1.0971347,-1.262089,0.21652997,0.084761694,1.3464193,1.1526059,-0.1248432,-0.2844991,-0.1596559
29,0.5248261,0.5124243,"('unfair', 'fair')",0.19770187,0.19551314,0.13092484,0.10778868,-0.83092105,-0.89112866,0.0056329,-0.0188506,-0.0244835
30,-1.3264804,-1.3473455,"('intolerant', 'tolerant')",-1.9002324,-1.9565407,-0.11564289,-0.10777728,0.20196714,0.221333,-0.7850971,-0.7975826,-0.0124855
31,0.40795475,0.4511201,"('evil', 'good')",1.1668682,1.2470431,-0.4605302,-0.46185607,-1.4360557,-1.438501,-0.0804407,-0.0505485,0.0298922
32,-0.27758726,-0.40257993,"('unkind', 'kind')",-1.0658056,-1.198687,0.19370374,0.14227225,1.2361394,1.086979,0.0216126,-0.0930039,-0.1146165
33,1.3534997,1.2910836,"('wrong', 'right')",1.3324075,1.3138317,1.7436734,1.6822001,-0.28850967,-0.24443962,1.0352677,1.0106689,-0.0245988
34,-0.6752516,-0.63795227,"('mean', 'honorable')",-0.38524774,-0.39443898,-0.5022869,-0.44306937,5.4556236,5.405172,0.9732094,0.9824278,0.0092184
35,1.2601734,1.2487286,"('corrupt', 'incorrupt')",2.556045,2.6202893,-0.23943168,-0.33103788,-0.5773533,-0.6160874,0.7498584,0.7304732,-0.0193852
36,0.9366621,0.82612675,"('hostile', 'amicable')",1.6865753,1.6756921,0.06182313,-0.067654125,-0.04647959,-0.20654362,0.6596452,0.5569053,-0.1027399
37,-0.62832016,-0.58586067,"('fake', 'genuine')",-0.42411885,-0.38935766,0.12836933,0.15294605,0.22573994,0.20872083,-0.1745824,-0.1533878,0.0211946
38,0.37882897,0.3459346,"('untruthful', 'truthful')",-0.605906,-0.5929961,0.103384614,0.12499832,0.5315045,0.617621,0.101953,0.1238895,0.0219365
39,0.546539,0.63991475,"('exploitative', 'cooperative')",0.9136409,0.896924,0.8034504,0.8491222,0.30339286,0.40069097,0.6417558,0.696663,0.0549072
40,0.29520312,0.22157444,"('stingy', 'generous')",0.20821154,0.22282365,0.4375974,0.45525172,-2.1419237,-2.1889997,-0.3002279,-0.3223374,-0.0221095
41,0.18835779,0.18856466,"('unforgiving', 'forgiving')",-0.6339545,-0.67949945,0.21682864,0.16023912,0.55412716,0.55576444,0.0813398,0.0562672,-0.0250726
42,-0.032904513,-0.020005561,"('unreliable', 'reliable')",0.114101395,0.12272614,0.6930618,0.7441052,-2.7654252,-2.6279776,-0.4977916,-0.4452879,0.0525037
43,-0.8303328,-0.8201905,"('irresponsible', 'responsible')",-1.3714428,-1.4106429,0.15125182,0.2518984,0.91120195,0.9509635,-0.2848305,-0.2569928,0.0278377
44,-0.3349455,-0.15041903,"('prejudiced', 'unprejudiced')",-0.3425889,-0.16921678,-0.6882973,-0.5399986,-1.6688035,-1.5245608,-0.7586588,-0.5960488,0.16261
45,-1.1089473,-1.0996143,"('incompetent', 'competent')",-2.4077363,-2.3866248,0.061519593,0.09107656,-0.42446238,-0.4419879,-0.9699066,-0.9592876,0.010619
46,-1.7314906,-1.7373008,"('uncompetitive', 'competitive')",-1.6537192,-1.7372428,-0.8974185,-0.8368824,-0.46066362,-0.5503387,-1.185823,-1.2154412,-0.0296182
47,-0.6764273,-0.62227386,"('stupid', 'smart')",-0.69123226,-0.6808658,0.017346598,0.08169461,5.5862527,5.5409994,1.058985,1.0798886,0.0209036
48,-1.4352478,-1.5044788,"('unintelligent', 'intelligent')",-1.3568075,-1.5273659,-0.1783106,-0.26928788,0.019049805,-0.08244169,-0.737829,-0.8458935,-0.1080645
49,-1.0946528,-0.9958284,"('unable', 'able')",-0.9173698,-0.8937589,-0.44250327,-0.37195978,-1.0438212,-0.89894384,-0.8745867,-0.7901227,0.084464
50,0.3378745,0.21288706,"('clumsy', 'skillful')",0.6892603,0.66268635,0.39814815,0.38873982,0.24164909,0.22318566,0.416733,0.3718747,-0.0448583
51,-0.53139055,-0.6781582,"('uneducated', 'educated')",-0.86086446,-1.0218507,-0.10844958,-0.20810771,0.30070496,0.12920009,-0.2999999,-0.4447291,-0.1447292
52,0.8013046,0.65006477,"('irrational', 'rational')",0.637748,0.5582671,0.54151225,0.36609143,-0.35038647,-0.39758277,0.4075446,0.2942101,-0.1133345
53,0.00865639,-0.18256257,"('uncreative', 'creative')",0.98892844,0.8263951,0.27289847,0.26689476,0.8962353,0.77586263,0.5416796,0.4216475,-0.1200321
54,-0.0012851954,-0.07287672,"('incapable', 'capable')",-0.09090336,-0.14890039,0.7701247,0.695172,0.7131017,0.68707615,0.3477595,0.2901178,-0.0576417
55,-2.0572574,-2.001267,"('incompetent', 'clever')",-1.8376925,-1.9661653,-0.9335015,-0.8773123,-0.07106701,-0.06823929,-1.2248795,-1.228246,-0.0033665
