,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.9293272,-1.0984205,"('unsociable', 'sociable')",0.09880219,0.09423637,-0.55891925,-0.64529836,-0.4631481,-0.5498275,-0.0866794
1,1.9326392,2.137484,"('unfriendly', 'friendly')",1.6748525,1.730459,2.467239,2.1976295,2.0249103,2.0218576,-0.0030527
2,-0.46930584,-0.3983227,"('unlikable', 'likable')",0.9707252,1.1036286,0.5138501,0.58665144,0.3384231,0.4306525,0.0922294
3,-2.234047,-2.123519,"('repellent', 'pleasant')",-1.2246591,-1.0950462,0.11227986,0.20573677,-1.1154753,-1.004276,0.1111993
4,0.14602248,0.3159989,"('disliked', 'liked')",0.2546028,0.2561686,-6.345956,-6.1189957,-1.9817769,-1.8489428,0.1328341
5,2.123226,2.226784,"('distant', 'outgoing')",1.127513,1.0842264,1.0391688,1.0351685,1.4299693,1.4487263,0.018757
6,2.3879454,2.5884407,"('distant', 'open')",1.2483413,1.2396706,1.2568328,1.2144486,1.6310399,1.6808532,0.0498133
7,-1.0070411,-0.961916,"('insensitive', 'sensitive')",-1.2624018,-1.1264224,-0.28090093,-0.41991273,-0.8501147,-0.8360837,0.014031
8,2.1423757,2.205698,"('unaffectionate', 'affectionate')",1.2803223,1.2644434,2.0488913,1.7935722,1.823863,1.7545713,-0.0692917
9,2.0912871,2.1564753,"('unaffectionate', 'caring')",0.5378874,0.592477,1.7686658,1.5972708,1.4659468,1.4487411,-0.0172057
10,-1.6940018,-1.7153386,"('unsympathetic', 'sympathetic')",-1.1973968,-1.147042,-0.8659752,-0.91791916,-1.2524579,-1.2600999,-0.007642
11,-1.8767173,-2.110182,"('unhelpful', 'helpful')",-2.18982,-2.155735,0.88165617,0.85343736,-1.0616271,-1.1374931,-0.075866
12,0.8168265,0.8826329,"('unsupportive', 'supportive')",0.768777,0.931984,-1.7619752,-1.7382119,-0.0587906,0.0254683,0.0842589
13,-1.6557419,-1.8431383,"('impolite', 'polite')",-1.6234232,-1.6277744,-1.1908861,-1.2234954,-1.4900171,-1.5648026,-0.0747855
14,-0.36247426,-0.5116194,"('antisocial', 'social')",0.5659512,0.5695525,-1.4272704,-1.4034742,-0.4079312,-0.4485137,-0.0405825
15,1.5739934,1.4859602,"('boring', 'funny')",1.011649,0.878107,0.6732065,0.64837193,1.086283,1.0041464,-0.0821366
16,-0.061685015,0.07760826,"('unpopular', 'popular')",1.1972592,1.2381766,1.1613206,1.2392889,0.7656316,0.8516912,0.0860596
17,0.45572355,0.50815076,"('nasty', 'nice')",0.5021826,0.5159741,0.063407674,0.1515155,0.3404379,0.3918801,0.0514422
18,-0.89306116,-0.7413844,"('disagreeable', 'welcoming')",0.4004593,0.52295774,-1.0899812,-1.2098472,-0.5275277,-0.4760913,0.0514364
19,0.7412855,0.88549834,"('inhospitable', 'hospitable')",-0.16693604,-0.087699994,0.76372945,0.7766646,0.4460263,0.524821,0.0787947
20,0.101823546,0.13171211,"('rough', 'thoughtful')",0.7639934,0.92275846,-0.038968056,-0.0093522705,0.2756163,0.3483727,0.0727564
21,-1.481774,-1.5166634,"('immoral', 'moral')",-1.0422176,-0.88149846,-1.9749888,-1.8669531,-1.4996602,-1.4217049,0.0779553
22,-2.2163734,-2.2815034,"('untrustworthy', 'trustworthy')",-1.2805591,-1.2734706,-2.219511,-2.2660077,-1.9054812,-1.9403273,-0.0348461
23,-0.3435501,-0.30710468,"('insincere', 'sincere')",-1.1434973,-0.99326426,4.599785,4.3470016,1.0375791,1.0155443,-0.0220348
24,-0.9928933,-1.0251127,"('dishonest', 'honest')",-0.82207674,-0.77417874,-0.5326539,-0.7822377,-0.7825413,-0.8605097,-0.0779684
25,2.3006673,2.554462,"('egoistic', 'altruistic')",1.5083002,1.5486634,1.9892507,1.9529138,1.9327394,2.0186798,0.0859404
26,3.2351854,3.2831569,"('hardhearted', 'benevolent')",3.2749774,3.121368,1.9196783,1.8208535,2.809947,2.7417927,-0.0681543
27,0.97195745,0.8118206,"('hardhearted', 'softhearted')",0.13834058,-0.03792682,1.307924,1.0980885,0.806074,0.6239941,-0.1820799
28,0.637011,0.74208987,"('disloyal', 'loyal')",-0.38574058,-0.294492,0.47568512,0.2953081,0.2423185,0.2476353,0.0053168
29,-0.9379894,-0.85803545,"('unfair', 'fair')",-0.62270427,-0.53892004,-0.81907195,-0.9699498,-0.7932552,-0.7889684,0.0042868
30,-0.66194475,-0.77577215,"('intolerant', 'tolerant')",-0.7103001,-0.71652365,-1.2375255,-1.2128404,-0.8699234,-0.9017121,-0.0317887
31,1.3261873,1.7193291,"('evil', 'good')",1.0891616,1.1918021,0.6472877,0.63744336,1.020879,1.1828582,0.1619792
32,0.5127277,0.44751638,"('unkind', 'kind')",-0.017809674,-0.089793265,0.3197775,0.1249254,0.2715652,0.1608828,-0.1106824
33,1.7520595,1.8093253,"('wrong', 'right')",1.4023038,1.4670705,0.17687683,0.13920796,1.1104133,1.1385345,0.0281212
34,0.45768934,0.5601863,"('mean', 'honorable')",-0.20025238,-0.14299408,5.189529,5.1418214,1.8156552,1.8530046,0.0373494
35,2.239506,2.2483797,"('corrupt', 'incorrupt')",0.9871783,0.80768913,0.84267557,0.75558144,1.3564533,1.2705501,-0.0859032
36,2.1325605,2.51197,"('hostile', 'amicable')",1.1078398,1.1964823,1.35774,1.3089556,1.5327134,1.6724693,0.1397559
37,-0.092721656,-0.121779546,"('fake', 'genuine')",-0.5930342,-0.5257031,0.1782,0.056787964,-0.1691853,-0.1968982,-0.0277129
38,-0.3290546,-0.27531284,"('untruthful', 'truthful')",-0.18303159,-0.055322263,0.2511339,0.35073906,-0.0869841,0.0067013,0.0936854
39,-0.015795961,-0.022464704,"('exploitative', 'cooperative')",-0.5323404,-0.47119617,-0.27873856,-0.21409792,-0.275625,-0.2359196,0.0397054
40,-0.49541602,-0.25204906,"('stingy', 'generous')",-0.25781986,-0.12345755,-2.1700103,-2.2570672,-0.9744154,-0.8775246,0.0968908
41,-0.33607167,-0.1325606,"('unforgiving', 'forgiving')",-0.16266757,-0.0052031577,-0.21724434,-0.32126495,-0.2386612,-0.1530096,0.0856516
42,-0.43476248,-0.35618922,"('unreliable', 'reliable')",-0.083771415,0.02707187,-3.3809924,-3.2565026,-1.2998421,-1.1952066,0.1046355
43,-0.8553232,-0.92762214,"('irresponsible', 'responsible')",-1.1218342,-1.0259992,-0.45369384,-0.48457074,-0.8102837,-0.8127307,-0.002447
44,-2.50201,-2.6126106,"('prejudiced', 'unprejudiced')",-1.5514045,-1.586453,-2.0795915,-2.0105307,-2.0443354,-2.0698646,-0.0255292
45,-2.479055,-2.3230102,"('incompetent', 'competent')",-1.0800414,-0.9847793,-1.7982163,-1.7979069,-1.7857709,-1.7018989,0.083872
46,-2.2012942,-2.242397,"('uncompetitive', 'competitive')",-1.1703787,-1.0707635,-1.2878976,-1.2996057,-1.5531902,-1.5375888,0.0156014
47,-0.61774534,-0.7355606,"('stupid', 'smart')",0.28813878,0.29806823,3.8972993,3.7914574,1.1892309,1.1179883,-0.0712426
48,-0.378954,-0.40861735,"('unintelligent', 'intelligent')",-0.2585221,-0.1868796,-1.2650789,-1.3149357,-0.634185,-0.6368109,-0.0026259
49,-0.30292535,-0.34997848,"('unable', 'able')",-0.531184,-0.5063461,-0.6308851,-0.5814674,-0.4883315,-0.479264,0.0090675
50,0.79729575,0.72115046,"('clumsy', 'skillful')",1.8159658,1.7625824,0.9284115,0.89731675,1.1805576,1.1270165,-0.0535411
51,-0.7801651,-0.92927814,"('uneducated', 'educated')",0.30082738,0.26025295,-0.22003977,-0.22087301,-0.2331258,-0.2966327,-0.0635069
52,-0.19073895,-0.12528288,"('irrational', 'rational')",0.7711502,0.6535067,0.47883007,0.3506853,0.3530804,0.2929697,-0.0601107
53,1.1802996,1.4163307,"('uncreative', 'creative')",0.65818864,0.7743048,1.1038039,0.98050606,0.9807641,1.0570472,0.0762831
54,1.8759452,1.8757384,"('incapable', 'capable')",1.4163808,1.4425013,1.3520845,1.3493786,1.5481369,1.5558728,0.0077359
55,-1.2223727,-1.214743,"('incompetent', 'clever')",-0.66729,-0.4782842,-1.5894171,-1.5794368,-1.1596932,-1.0908213,0.0688719
56,-0.12111812,-0.18012196,"('impractical', 'practical')",-0.89903015,-0.8588513,-1.8232341,-1.8033844,-0.9477941,-0.9474525,0.0003416
57,-0.8341038,-0.8125124,"('unimaginative', 'imaginative')",-0.3935415,-0.36935374,-3.249312,-3.2461765,-1.4923191,-1.4760141,0.016305
58,0.42900208,0.63657594,"('undiscriminating', 'discriminating')",0.8059191,0.9813091,0.80248827,0.8153313,0.6791365,0.8110721,0.1319356
59,0.03664452,-0.011679032,"('foolish', 'wise')",0.9113648,0.84211355,0.08545078,0.051652633,0.3444867,0.294029,-0.0504577
60,-1.6424133,-1.7774997,"('inefficient', 'efficient')",-1.008756,-0.84626067,-1.7801505,-1.6633872,-1.4771066,-1.4290492,0.0480574
61,-0.13779804,-0.2364838,"('illogical', 'logical')",0.13692623,0.06777538,-0.19108427,-0.3468926,-0.0639854,-0.171867,-0.1078816
62,-0.7230089,-0.79615164,"('incompetent', 'brilliant')",-1.0810262,-0.9376558,-1.1287265,-0.9739902,-0.9775872,-0.9025992,0.074988
63,-0.27078274,-0.20486769,"('unperceptive', 'insightful')",0.45340884,0.6163222,0.16351569,0.22371644,0.1153806,0.2117236,0.096343
64,-3.063494,-3.1407204,"('shy', 'confident')",-1.354315,-1.2568797,-7.4615602,-7.1371503,-3.9597899,-3.8449167,0.1148732
65,-2.303176,-2.4435298,"('insecure', 'secure')",-1.3418912,-1.3428793,-1.9701972,-1.9404206,-1.8717548,-1.9089432,-0.0371884
66,0.60769016,0.5995228,"('inactive', 'active')",0.92088324,0.9381443,1.8892784,1.854982,1.139284,1.1308831,-0.0084009
67,-0.60767806,-0.69168633,"('doubtful', 'determined')",-0.31402218,-0.33563852,-0.9668989,-0.88216865,-0.6295331,-0.6364979,-0.0069648
68,-1.5552442,-1.6142932,"('dependent', 'independent')",-1.4847091,-1.4901009,-1.8586448,-1.8501505,-1.6328661,-1.6515148,-0.0186487
69,1.8694198,1.9392579,"('lazy', 'industrious')",1.0072032,0.9681533,0.5572227,0.73069453,1.1446153,1.2127019,0.0680866
70,-1.8281707,-1.967868,"('lethargic', 'energetic')",-0.8314964,-0.7869303,-0.6436516,-0.716772,-1.1011062,-1.1571902,-0.056084
71,1.982839,2.0837178,"('diffident', 'self-confident')",0.40401375,0.44910103,0.5499757,0.61476475,0.9789428,1.0491945,0.0702517
72,0.94657886,0.9030437,"('unambitious', 'ambitious')",-0.23029174,-0.24870402,-0.9032488,-0.9278363,-0.0623206,-0.0911655,-0.0288449
73,0.43448722,0.50051767,"('helpless', 'self-reliant')",-0.13105755,-0.08583407,-2.9028544,-2.8154752,-0.8664749,-0.8002639,0.066211
74,1.1484718,1.2674366,"('undedicated', 'dedicated')",0.7211287,0.8672063,-0.20752782,-0.28302616,0.5540242,0.6172055,0.0631813
75,-0.7139628,-0.60883206,"('meek', 'impulsive')",-0.026162189,0.04156129,0.37355727,0.56985503,-0.1221892,0.0008614,0.1230506
76,-0.243346,-0.23823395,"('anxious', 'daring')",-0.3988026,-0.2311778,-0.9191454,-0.79882365,-0.5204314,-0.4227451,0.0976863
77,-1.1950548,-1.0601592,"('unmotivated', 'motivated')",-0.44208848,-0.2322779,-0.7772862,-0.52222246,-0.8048098,-0.6048865,0.1999233
78,1.3683854,1.3928825,"('nonresilient', 'resilient')",0.95383054,0.983205,1.4066292,1.4531868,1.2429484,1.2764247,0.0334763
79,2.3553905,2.5148878,"('wavering', 'unwavering')",1.0774248,1.066136,0.80349654,0.8419445,1.412104,1.4743228,0.0622188
80,-1.4914596,-1.7565007,"('dominated', 'dominating')",-0.9317793,-0.976712,-1.2829474,-1.197,-1.2353954,-1.3100709,-0.0746755
81,-2.272313,-2.5564063,"('submissive', 'aggressive')",-1.1135464,-1.151782,-2.4530087,-2.3531902,-1.9462894,-2.0204595,-0.0741701
82,-0.3068522,-0.22257403,"('poor', 'rich')",-0.1577183,-0.096854016,4.959588,4.783423,1.4983392,1.4879983,-0.0103409
83,0.26096302,0.39651233,"('powerless', 'powerful')",-0.30417877,-0.16147327,-1.493722,-1.3940357,-0.5123126,-0.3863322,0.1259804
84,0.92357504,0.88872886,"('inferior', 'superior')",0.010200432,-0.08036789,0.19995376,0.118130624,0.3779097,0.3088305,-0.0690792
85,2.9184663,3.1957686,"('insignificant', 'prestigious')",2.1454294,2.1399481,1.7225461,1.6902627,2.2621473,2.3419932,0.0798459
86,-0.1017548,-0.19403642,"('uninfluential', 'influential')",0.17693011,0.0888107,-0.6965673,-0.83008885,-0.2071307,-0.3117715,-0.1046408
87,0.34533948,0.15049888,"('unsuccessful', 'successful')",1.6511395,1.5761257,1.195386,1.33342,1.063955,1.0200149,-0.0439401
88,0.50572515,0.37012255,"('low', 'eminent')",0.4904603,0.42559975,-0.28780454,-0.3352915,0.236127,0.1534769,-0.0826501
