,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5210978,-1.6796798,"('unsociable', 'sociable')",0.5316236,0.44013155,-0.035554186,-0.11433406,-0.5173454,-0.76477873,-0.3855934,-0.5296652,-0.1440718
1,-1.6374799,-1.8376962,"('unfriendly', 'friendly')",-0.46743235,-0.63414675,-0.49400702,-0.75896084,1.6338447,1.4403654,-0.2412687,-0.4476096,-0.2063409
2,-0.5318154,-0.34202203,"('unlikable', 'likable')",0.78659487,0.9369147,0.05316197,0.20193484,0.1831401,0.3141544,0.1227704,0.2777455,0.1549751
3,-1.4738641,-1.4484165,"('repellent', 'pleasant')",-0.0524526,0.048184633,-0.84354365,-0.8451094,-0.28744075,-0.23184949,-0.6643252,-0.6192977,0.0450275
4,1.2546993,1.0746529,"('disliked', 'liked')",0.035056334,-0.09764672,0.28089657,0.15059315,-5.1328917,-4.8526654,-0.8905599,-0.9312665,-0.0407066
5,1.0167775,0.9819143,"('distant', 'outgoing')",-0.3063144,-0.37498397,0.35777912,0.4083737,0.39344487,0.47695968,0.3654218,0.3730659,0.0076441
6,0.8887453,0.9111372,"('distant', 'open')",-0.3607088,-0.4552274,0.5537546,0.615942,0.6142411,0.6901247,0.4240081,0.4404941,0.016486
7,-1.3631693,-1.3898847,"('insensitive', 'sensitive')",-0.33960897,-0.19693549,-0.4137753,-0.42606235,0.6110857,0.4147025,-0.376367,-0.399545,-0.023178
8,-0.5298452,-0.54540485,"('unaffectionate', 'affectionate')",-0.47784764,-0.54894197,1.7637066,1.7215605,1.1178061,0.98094904,0.468455,0.4020407,-0.0664143
9,-1.4161133,-1.5040631,"('unaffectionate', 'caring')",-0.38098574,-0.4710337,0.84277743,0.7373982,1.1655334,0.959408,0.052803,-0.0695726,-0.1223756
10,-2.2968218,-2.3432367,"('unsympathetic', 'sympathetic')",0.27607468,0.28676498,-0.66533184,-0.8433677,-0.17218594,-0.38337877,-0.7145662,-0.8208045,-0.1062383
11,-1.894595,-1.9115996,"('unhelpful', 'helpful')",-0.91779715,-0.8844006,-0.94846874,-1.0226476,1.2991385,1.1670693,-0.6154306,-0.6628946,-0.047464
12,-1.3521361,-1.4045237,"('unsupportive', 'supportive')",0.5863756,0.74785006,0.40229493,0.31020603,-1.04098,-0.99577004,-0.3511114,-0.3355594,0.015552
13,-1.6905543,-1.7377625,"('impolite', 'polite')",-0.050001036,0.10649012,-0.09438676,-0.08739823,-0.84467435,-0.921259,-0.6699041,-0.6599824,0.0099217
14,-1.3422908,-1.3866774,"('antisocial', 'social')",0.8825894,0.98549455,-0.13957685,-0.12639736,-0.85986084,-0.8992303,-0.3647848,-0.3567026,0.0080822
15,0.32274848,0.3534667,"('boring', 'funny')",0.51363724,0.37234196,0.65264136,0.672429,0.8114494,0.7868057,0.5751191,0.5462608,-0.0288583
16,-0.20936993,-0.17701547,"('unpopular', 'popular')",-0.09889095,0.028158873,-0.9091773,-0.8283327,-0.24117652,-0.15387866,-0.3646537,-0.282767,0.0818867
17,0.29783902,0.28683105,"('nasty', 'nice')",0.23567657,0.340302,0.1543653,0.19783385,-0.48352867,-0.39875415,0.0510881,0.1065532,0.0554651
18,-0.7632775,-0.7140876,"('disagreeable', 'welcoming')",-0.10082197,0.27259347,-0.16486076,-0.0875486,-0.66426814,-0.56299424,-0.4233071,-0.2730092,0.1502979
19,1.1376896,1.1727477,"('inhospitable', 'hospitable')",-0.8144108,-0.6625602,0.5864469,0.664805,0.32696205,0.4204533,0.3091719,0.3988615,0.0896896
20,-0.41014054,-0.40059608,"('rough', 'thoughtful')",0.4816549,0.6371095,0.09579356,0.13377854,0.93302184,0.86100936,0.2750824,0.3078253,0.0327429
21,-1.4295623,-1.4161612,"('immoral', 'moral')",0.17287368,0.31636524,-2.2562137,-2.3290267,-1.5153605,-1.5619566,-1.2570657,-1.2476947,0.009371
