,smith_male,smith_female,tuple,a_male,a_female,o_male,o_female,corp_male,corp_female,average_male,average_female,female-male
52,-2.7888353,-2.7940214,"('irrational', 'rational')",-0.85141903,-0.8779103,0.43476477,0.5467168,0.43458948,0.3662994,-0.692725,-0.6897289,0.0029961
53,0.32577315,0.2502877,"('uncreative', 'creative')",-0.817411,-0.8858273,-0.11863208,-0.15008074,0.8014887,0.68180186,0.0478047,-0.0259546,-0.0737593
54,-0.41138458,-0.47089645,"('incapable', 'capable')",-0.1618059,-0.18394403,-0.02942509,0.0405023,0.8447408,0.7920398,0.0605313,0.0444254,-0.0161059
55,3.576612,3.5419738,"('incompetent', 'clever')",2.1074452,2.143108,1.4461327,1.336686,0.75940514,0.70273834,1.9723988,1.9311265,-0.0412723
56,3.4142973,3.3382027,"('impractical', 'practical')",2.2270458,2.2323456,1.2872605,1.176732,-0.3801794,-0.4313406,1.6371061,1.5789849,-0.0581212
57,1.5850453,1.4388465,"('unimaginative', 'imaginative')",1.0172955,0.9063139,0.16775748,0.10497135,-2.9870756,-2.9997134,-0.0542443,-0.1373954,-0.0831511
58,0.589316,0.53028303,"('undiscriminating', 'discriminating')",0.60692376,0.6422899,-0.1070589,-0.15007,0.28333622,0.20270836,0.3431293,0.3063028,-0.0368265
59,-1.0693586,-1.0816191,"('foolish', 'wise')",-0.07600667,-0.15277258,0.34814543,0.353651,0.40450191,0.40250784,-0.0981795,-0.1195582,-0.0213787
60,3.3511534,3.353854,"('inefficient', 'efficient')",1.6335737,1.6829801,0.9110991,0.7858434,0.051273383,0.06887205,1.4867748,1.4728873,-0.0138875
61,0.905131,0.8381651,"('illogical', 'logical')",0.8695323,0.7870474,0.95202523,0.90582806,1.2837288,1.1230937,1.0026042,0.9135336,-0.0890706
62,2.675074,2.6901894,"('incompetent', 'brilliant')",2.0974493,2.1010323,1.8495326,1.861505,0.7705148,0.7884405,1.8481427,1.8602918,0.0121491
63,0.81311893,0.81639117,"('unperceptive', 'insightful')",1.223568,1.285239,0.6652511,0.656914,0.93845916,0.95234555,0.9100993,0.9277225,0.0176232
64,1.1649473,1.1666566,"('shy', 'confident')",1.4001551,1.3698494,0.517762,0.43358716,-6.425066,-6.510574,-0.8355504,-0.8851202,-0.0495698
65,2.5064592,2.3559551,"('insecure', 'secure')",1.1902357,1.1220118,0.8850672,0.71074474,0.16904743,0.10147208,1.1877024,1.0725459,-0.1151565
66,-1.4003764,-1.4221767,"('inactive', 'active')",-0.15481332,-0.11142199,0.32211924,0.40256095,0.87652004,0.8748305,-0.0891376,-0.0640518,0.0250858
67,1.124804,1.0989243,"('doubtful', 'determined')",0.60884416,0.60989606,0.79130363,0.7396253,-0.5610703,-0.5638563,0.4909704,0.4711473,-0.0198231
68,0.5105607,0.47980595,"('dependent', 'independent')",0.70424926,0.67220545,0.1692729,0.114342764,-0.4318602,-0.49343687,0.2380556,0.1932293,-0.0448263
69,-1.3929996,-1.2584512,"('lazy', 'industrious')",-0.19754395,-0.1842025,0.16735727,0.28368616,-0.72775424,-0.7234596,-0.5377351,-0.4706068,0.0671283
70,2.635244,2.5939078,"('lethargic', 'energetic')",2.0493426,2.0125859,0.7835264,0.737726,0.51564056,0.46858436,1.4959384,1.4532012,-0.0427372
71,-0.10597625,-0.102746576,"('diffident', 'self-confident')",-0.7265848,-0.68809533,-0.6969129,-0.6409623,0.24724188,0.19396986,-0.320558,-0.3094586,0.0110994
72,1.2262203,1.0944892,"('unambitious', 'ambitious')",0.051249314,0.006577201,0.45005468,0.38324675,-0.5429408,-0.55136245,0.2961459,0.2332377,-0.0629082
73,0.58197534,0.6099373,"('helpless', 'self-reliant')",0.55828524,0.5723175,0.14007738,0.19716293,-3.4122338,-3.3711429,-0.532974,-0.4979313,0.0350427
74,1.795995,1.7901099,"('undedicated', 'dedicated')",1.4380116,1.430798,0.98196894,0.99967736,-0.08228725,-0.12518322,1.0334221,1.0238506,-0.0095715
75,-1.585377,-1.5879118,"('meek', 'impulsive')",-0.75225824,-0.8121925,0.20384413,0.29161048,-1.1473068,-1.0580715,-0.8202745,-0.7916414,0.0286331
76,2.4798758,2.47542,"('anxious', 'daring')",1.0638182,1.0985397,0.77478325,0.78173083,-0.54646045,-0.5377818,0.9430042,0.9544772,0.011473
77,1.2270052,1.29245,"('unmotivated', 'motivated')",0.45464978,0.49035856,-0.3722032,-0.36418042,-0.3514495,-0.31832156,0.2395006,0.2750766,0.035576
78,-0.2291607,-0.24786042,"('nonresilient', 'resilient')",-0.35514772,-0.2328814,-0.89418113,-0.83004034,0.41700992,0.4263925,-0.2653699,-0.2210974,0.0442725
79,-1.6919794,-1.7583946,"('wavering', 'unwavering')",-1.031673,-1.024922,-0.7611461,-0.67767817,-0.46888584,-0.46362796,-0.9884211,-0.9811557,0.0072654
80,1.4267696,1.3864095,"('dominated', 'dominating')",1.0282098,0.9742288,0.99508965,0.9142342,-1.059628,-0.97719216,0.5976102,0.5744201,-0.0231901
81,2.2757163,2.1355793,"('submissive', 'aggressive')",1.8098054,1.7487602,0.17106816,0.011911847,-0.5286554,-0.4154852,0.9319836,0.8701916,-0.061792
82,0.21963811,0.1358552,"('poor', 'rich')",-0.29502964,-0.34620762,0.07989101,-0.010832325,6.698596,6.6652594,1.6757739,1.6110187,-0.0647552
83,0.22358455,0.17987476,"('powerless', 'powerful')",-0.450751,-0.4184867,-0.9603724,-1.0137945,-1.0936075,-1.0961634,-0.5702866,-0.5871425,-0.0168559
84,1.4013194,1.3555545,"('inferior', 'superior')",-0.05501276,-0.158981,0.6326339,0.56323767,1.0031476,0.9828262,0.745522,0.6856593,-0.0598627
85,-3.2697692,-3.1256695,"('insignificant', 'prestigious')",-2.3638768,-2.3039172,-0.573549,-0.37670282,-0.024518697,0.0075988322,-1.5579283,-1.4496726,0.1082557
86,1.9321213,1.8055025,"('uninfluential', 'influential')",0.83152723,0.874284,-0.11355318,-0.17675734,-0.056050904,-0.120403185,0.6485111,0.5956565,-0.0528546
87,0.6487303,0.5003162,"('unsuccessful', 'successful')",1.9390124,1.7995008,2.2217042,2.1192136,1.3963307,1.446061,1.5514445,1.466273,-0.0851715
88,-1.1024379,-1.1404903,"('low', 'eminent')",-1.5385708,-1.6160733,-1.1759995,-1.261035,-0.5708631,-0.63005036,-1.0969678,-1.1619122,-0.0649444
