,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3293194,0.30635917,"('unsociable', 'sociable')",-0.26754445,-0.32438,-0.7946834,-0.9244248,-0.67940855,-0.78424597,-0.3530793,-0.4316729,-0.0785936
1,1.5203842,1.3881586,"('unfriendly', 'friendly')",0.77893054,0.6717702,-0.15277761,-0.28731683,2.4358857,2.3056927,1.1456057,1.0195762,-0.1260295
2,0.17099845,0.20993976,"('unlikable', 'likable')",0.7098279,0.78120756,0.44289577,0.50785446,0.29920465,0.3604276,0.4057317,0.4648573,0.0591256
3,-1.719526,-1.6316016,"('repellent', 'pleasant')",-1.0575893,-1.0621216,-0.08602284,-0.106157385,-0.42138788,-0.41853747,-0.8211315,-0.8046045,0.016527
4,1.0805216,0.9943883,"('disliked', 'liked')",0.38419962,0.30578607,0.16225162,0.11172324,-5.989281,-6.0426106,-1.0905771,-1.1576782,-0.0671011
5,2.3781972,2.2816894,"('distant', 'outgoing')",1.2730428,1.2310913,1.4099642,1.3820064,0.77509606,0.7807173,1.459075,1.4188761,-0.0401989
6,2.3280776,2.2372687,"('distant', 'open')",1.4640125,1.4491851,1.0150865,0.9545076,1.3038336,1.2782317,1.5277525,1.4797983,-0.0479542
7,0.033058323,0.08804405,"('insensitive', 'sensitive')",-0.80952597,-0.77780795,-1.6840569,-1.6751605,0.6733306,0.6251349,-0.4467985,-0.4349474,0.0118511
8,1.7347294,1.6243846,"('unaffectionate', 'affectionate')",0.9869508,0.9514525,0.13103104,0.0060250536,1.5925002,1.4825991,1.1113029,1.0161153,-0.0951876
9,1.9674345,1.8893883,"('unaffectionate', 'caring')",0.87560606,0.7543387,0.16533673,0.031730533,2.0264945,1.9340107,1.2587179,1.1523671,-0.1063508
10,-1.0236287,-0.9401877,"('unsympathetic', 'sympathetic')",-1.0328481,-1.0496802,-1.9385896,-2.0406535,-0.41376594,-0.4844126,-1.1022081,-1.1287335,-0.0265254
11,-1.2964559,-1.2729967,"('unhelpful', 'helpful')",-1.7323154,-1.8061279,-1.8871943,-1.8980963,1.5966265,1.5842171,-0.8298348,-0.8482509,-0.0184161
12,1.8391662,1.8521587,"('unsupportive', 'supportive')",0.51050687,0.5063421,-0.8594092,-0.9368461,-1.3405403,-1.4080142,0.0374309,0.0034101,-0.0340208
13,-0.42154962,-0.3687251,"('impolite', 'polite')",-1.1987528,-1.1840966,-1.0463691,-0.99694,-0.70193046,-0.6873359,-0.8421505,-0.8092744,0.0328761
14,-0.6806734,-0.6534817,"('antisocial', 'social')",0.07788871,0.12808605,-0.7587441,-0.7808847,-1.1620559,-1.1818613,-0.6308962,-0.6220354,0.0088608
15,0.12750778,0.084799536,"('boring', 'funny')",0.46334165,0.4726266,-0.03589061,0.03277795,0.68480074,0.6875529,0.3099399,0.3194393,0.0094994
16,-0.40449315,-0.42619994,"('unpopular', 'popular')",0.8729094,0.8923232,0.7715238,0.7853084,0.7805732,0.75858086,0.5051283,0.5025032,-0.0026251
17,0.3133566,0.33731776,"('nasty', 'nice')",0.33217508,0.36981928,0.22199285,0.25837138,-0.25575635,-0.197513,0.152942,0.1919989,0.0390569
