,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
26,0.5171497,0.503148,"('hardhearted', 'benevolent')",1.173131,1.2219408,1.7593113,1.6675351,1.149864,1.1308746,-0.0189894
27,-0.348728,-0.33288467,"('hardhearted', 'softhearted')",-0.2919847,-0.30623394,1.5966132,1.4747643,0.3186335,0.2785486,-0.0400849
28,0.40296033,0.25906873,"('disloyal', 'loyal')",0.27141258,0.15287477,1.1335081,1.0205544,0.602627,0.4774993,-0.1251277
29,-0.55832934,-0.51272774,"('unfair', 'fair')",-0.70441324,-0.6865838,-0.50385994,-0.5948254,-0.5888675,-0.5980456,-0.0091781
30,-0.7618365,-0.86110383,"('intolerant', 'tolerant')",0.46403965,0.4093654,0.8253072,0.69937265,0.1758368,0.0825447,-0.0932921
31,-0.2277215,0.02666339,"('evil', 'good')",-0.7330572,-0.68457675,-0.78058517,-0.80140203,-0.5804546,-0.4864385,0.0940161
32,-0.4302718,-0.5528754,"('unkind', 'kind')",0.3727117,0.33743092,1.0624907,0.92082715,0.3349769,0.2351276,-0.0998493
33,0.54611135,0.5378539,"('wrong', 'right')",0.3347399,0.30333567,-0.24875355,-0.28279415,0.2106992,0.1861318,-0.0245674
34,-0.52239734,-0.46434456,"('mean', 'honorable')",-0.5555877,-0.48684663,5.8854184,5.971277,1.6024777,1.6733621,0.0708844
35,1.2009264,1.2831738,"('corrupt', 'incorrupt')",-0.35743105,-0.36114633,0.48359832,0.41839638,0.4423646,0.4468079,0.0044433
36,0.028184138,0.14240055,"('hostile', 'amicable')",-1.2065681,-1.2001593,0.89867336,0.7576075,-0.0932369,-0.1000504,-0.0068135
37,0.08883754,0.0314985,"('fake', 'genuine')",-0.45893317,-0.4296693,0.07257244,0.07785158,-0.0991744,-0.1067731,-0.0075987
38,-0.27591386,-0.19307368,"('untruthful', 'truthful')",-0.60343397,-0.6450406,-0.20168279,-0.17014441,-0.3603435,-0.3360862,0.0242573
39,-1.0183544,-1.0276188,"('exploitative', 'cooperative')",-0.010381505,0.011953231,-0.06288325,-0.07845439,-0.363873,-0.3647066,-0.0008336
40,0.12717514,0.0897612,"('stingy', 'generous')",0.717445,0.71086997,-1.3498713,-1.485087,-0.168417,-0.228152,-0.059735
41,-0.16467835,-0.1857885,"('unforgiving', 'forgiving')",0.70513177,0.7139047,0.11149398,-0.042594686,0.2173158,0.1618405,-0.0554753
42,0.27053213,0.23984395,"('unreliable', 'reliable')",-0.13806371,-0.11105132,-2.9936097,-2.977537,-0.9537137,-0.9495815,0.0041322
43,-1.0999113,-1.0833632,"('irresponsible', 'responsible')",-0.03888148,-0.027113624,0.08410847,0.11615747,-0.3515614,-0.3314398,0.0201216
44,-0.20271008,-0.21755767,"('prejudiced', 'unprejudiced')",-1.2119424,-1.1598524,-1.3089536,-1.2730742,-0.9078687,-0.8834947,0.024374
45,-1.7175642,-1.6956192,"('incompetent', 'competent')",-0.12392014,-0.15265733,-0.73289114,-0.80850756,-0.8581251,-0.8855947,-0.0274696
46,-1.3344018,-1.374819,"('uncompetitive', 'competitive')",0.21047068,0.22190422,-0.95477784,-1.0338006,-0.692903,-0.7289051,-0.0360021
47,-1.3853182,-1.4400959,"('stupid', 'smart')",0.61005837,0.6136935,5.4394116,5.477606,1.5547172,1.5504011,-0.0043161
48,-0.10600408,-0.21272324,"('unintelligent', 'intelligent')",0.98557544,0.9740093,0.22432286,0.14303942,0.3679647,0.3014418,-0.0665229
49,-0.22565803,-0.1774506,"('unable', 'able')",0.28812242,0.39555472,0.05268199,0.15942445,0.0383821,0.1258429,0.0874608
50,0.58706594,0.60999966,"('clumsy', 'skillful')",0.018272972,0.068931036,0.1633197,0.14116053,0.2562195,0.2733637,0.0171442
51,-0.494968,-0.6499869,"('uneducated', 'educated')",0.13100873,0.027109705,0.21168259,0.08314953,-0.0507589,-0.1799092,-0.1291503
52,0.33859497,0.3436631,"('irrational', 'rational')",-0.36498296,-0.44959733,0.51435435,0.4397645,0.1626555,0.1112768,-0.0513787
53,-1.4588815,-1.3452415,"('uncreative', 'creative')",-0.4227399,-0.40892854,0.71070504,0.6840126,-0.3903054,-0.3567192,0.0335862
54,0.34329766,0.35465276,"('incapable', 'capable')",-0.14758296,-0.15253453,1.1902055,1.2860558,0.4619734,0.496058,0.0340846
55,-0.745242,-0.83387965,"('incompetent', 'clever')",0.4790338,0.44268587,-0.35177618,-0.40418682,-0.2059948,-0.2651269,-0.0591321
56,-0.7723078,-0.8320351,"('impractical', 'practical')",0.4124548,0.3646039,-0.74256647,-0.77113587,-0.3674732,-0.4128557,-0.0453825
57,-1.2989566,-1.3515292,"('unimaginative', 'imaginative')",-0.44084015,-0.43249363,-2.843831,-2.937883,-1.5278759,-1.5739686,-0.0460927
58,-0.25705555,-0.14291677,"('undiscriminating', 'discriminating')",-0.26023433,-0.2064682,-0.254755,-0.26121333,-0.2573483,-0.2035328,0.0538155
59,0.7623185,0.7925379,"('foolish', 'wise')",0.18795854,0.20689219,0.586326,0.5820266,0.512201,0.5271522,0.0149512
60,-1.9255474,-1.9824538,"('inefficient', 'efficient')",0.19667672,0.19066302,-0.73173076,-0.66435486,-0.8202004,-0.8187153,0.0014851
61,-1.4528737,-1.4592767,"('illogical', 'logical')",-0.7589819,-0.82304806,-0.0035817102,-0.11434482,-0.7384791,-0.7988899,-0.0604108
62,-1.1467837,-1.1827514,"('incompetent', 'brilliant')",-0.048647203,-0.021676159,-0.6857828,-0.55669373,-0.6270712,-0.5870404,0.0400308
63,-1.5518768,-1.5181944,"('unperceptive', 'insightful')",0.016056119,0.019425536,0.3444848,0.37688643,-0.397112,-0.3739608,0.0231512
64,-0.4273561,-0.48358864,"('shy', 'confident')",-0.15631342,-0.18765633,-6.524512,-6.5518365,-2.3693938,-2.4076939,-0.0383001
65,-0.6990514,-0.8953975,"('insecure', 'secure')",-0.5017434,-0.5997592,-0.47341773,-0.5444282,-0.5580708,-0.6798617,-0.1217909
66,-0.3626319,-0.32631737,"('inactive', 'active')",-1.214986,-1.166468,1.0283341,1.0247132,-0.1830946,-0.1560241,0.0270705
67,-0.20597908,-0.18893042,"('doubtful', 'determined')",-0.15309395,-0.15341173,-0.5079206,-0.4327143,-0.2889979,-0.2583522,0.0306457
68,-0.9593473,-0.9568203,"('dependent', 'independent')",-0.6049956,-0.6308702,-0.7817914,-0.82771045,-0.7820448,-0.8051337,-0.0230889
69,0.5608559,0.6930364,"('lazy', 'industrious')",0.60210735,0.6361976,-0.17089204,-0.14536598,0.3306904,0.3946227,0.0639323
70,-0.84674513,-0.89046246,"('lethargic', 'energetic')",-0.7756953,-0.73926264,0.024676353,0.017819151,-0.532588,-0.537302,-0.004714
71,-0.14098465,-0.072129965,"('diffident', 'self-confident')",0.97095126,0.9364377,0.7892316,0.7835622,0.5397327,0.54929,0.0095573
72,0.27055308,0.29501688,"('unambitious', 'ambitious')",-0.20817918,-0.22300963,-1.2026381,-1.0827146,-0.3800881,-0.3369024,0.0431857
73,1.0797117,1.1221553,"('helpless', 'self-reliant')",-0.3800753,-0.3911045,-3.3349814,-3.2716305,-0.8784483,-0.8468599,0.0315884
74,-0.026734184,0.059497982,"('undedicated', 'dedicated')",0.34164143,0.37248504,0.13163477,0.11628251,0.1488473,0.1827552,0.0339079
75,0.6146641,0.75303394,"('meek', 'impulsive')",-1.0612329,-1.0406501,-0.31895208,-0.18989906,-0.2551736,-0.1591718,0.0960018
76,-0.58711654,-0.557331,"('anxious', 'daring')",-0.62264746,-0.54018074,-0.028001884,0.033837635,-0.4125886,-0.354558,0.0580306
77,-2.0150304,-1.9835027,"('unmotivated', 'motivated')",0.103786364,0.07553831,-1.5657436,-1.453716,-1.1589959,-1.1205602,0.0384357
78,0.3702283,0.5020709,"('nonresilient', 'resilient')",1.9112442,1.991977,0.45743668,0.5653294,0.9129697,1.0197924,0.1068227
79,0.2372716,0.41653144,"('wavering', 'unwavering')",-1.0704765,-1.0898046,0.18035933,0.26526657,-0.2176152,-0.1360022,0.081613
80,-0.9639,-1.1116549,"('dominated', 'dominating')",-0.6748417,-0.66359425,-1.4599048,-1.401019,-1.0328822,-1.058756,-0.0258738
81,-0.78923124,-1.036744,"('submissive', 'aggressive')",0.39659455,0.3070693,-1.053133,-1.1153451,-0.4819232,-0.6150066,-0.1330834
82,-0.39810428,-0.4140622,"('poor', 'rich')",0.26501247,0.28364322,6.0911164,6.098471,1.9860082,1.9893508,0.0033426
83,-0.31193167,-0.33511055,"('powerless', 'powerful')",-0.058770645,-0.03088902,-1.3907902,-1.3900596,-0.5871642,-0.5853531,0.0018111
84,0.92395407,0.88795763,"('inferior', 'superior')",0.83861387,0.8429016,1.0851309,1.0504841,0.949233,0.9271145,-0.0221185
85,0.88688284,0.99920356,"('insignificant', 'prestigious')",0.7817762,0.8149479,1.4514122,1.4967934,1.0400237,1.1036483,0.0636246
86,-0.7553898,-0.84229845,"('uninfluential', 'influential')",0.06722304,0.020685278,-0.6074751,-0.7367269,-0.4318806,-0.5194467,-0.0875661
87,-0.86156297,-0.91912645,"('unsuccessful', 'successful')",-0.023612082,-0.03910231,0.6279924,0.7313176,-0.0857276,-0.0756371,0.0100905
88,-0.23168619,-0.29735652,"('low', 'eminent')",-0.29512665,-0.36839178,0.3049741,0.28073683,-0.0739462,-0.1283372,-0.054391
