,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7138016,-0.7649152,"('unsociable', 'sociable')",-0.12747249,-0.28757715,-0.54055774,-0.7257508,-0.4606106,-0.5927477,-0.1321371
1,0.97874516,0.9858345,"('unfriendly', 'friendly')",0.46816945,0.37494949,1.4692326,1.3615606,0.9720491,0.9074481,-0.064601
2,0.43983498,0.4485904,"('unlikable', 'likable')",1.1100522,1.1022857,0.4791495,0.5574846,0.6763456,0.7027869,0.0264413
3,-1.1795945,-1.0551025,"('repellent', 'pleasant')",-0.032631554,0.06213085,-0.022096835,0.053842224,-0.411441,-0.3130431,0.0983979
4,-0.18310261,-0.19721189,"('disliked', 'liked')",0.46028313,0.353988,-6.0127134,-6.078941,-1.9118443,-1.974055,-0.0622107
5,0.8568069,0.8207517,"('distant', 'outgoing')",-0.06968789,-0.06727384,-0.116653636,-0.13648091,0.2234885,0.2056656,-0.0178229
6,0.82753634,0.8038051,"('distant', 'open')",-0.6847414,-0.7239368,0.13545293,0.10196381,0.0927493,0.0606107,-0.0321386
7,0.8453344,0.87732196,"('insensitive', 'sensitive')",0.8377249,0.9037417,0.6465837,0.66232526,0.7765477,0.814463,0.0379153
8,0.99950945,1.0090641,"('unaffectionate', 'affectionate')",-1.038405,-1.1278335,0.07334452,0.0020906795,0.011483,-0.0388929,-0.0503759
9,1.8872461,1.9109882,"('unaffectionate', 'caring')",0.12895101,0.09026399,0.7008738,0.6875625,0.9056904,0.8962715,-0.0094189
10,0.4976448,0.586565,"('unsympathetic', 'sympathetic')",-0.41044694,-0.47332504,-0.339198,-0.40259382,-0.084,-0.0964513,-0.0124513
11,-0.05749285,0.014501698,"('unhelpful', 'helpful')",0.46620575,0.5111895,1.8624749,1.9094143,0.7570626,0.8117019,0.0546393
12,2.0463564,2.1235452,"('unsupportive', 'supportive')",0.8473293,0.864276,-1.6039261,-1.6411312,0.4299199,0.4488966,0.0189767
13,0.38724402,0.3451312,"('impolite', 'polite')",0.22309566,0.2356773,-0.052042,-0.1375373,0.1860992,0.1477571,-0.0383421
14,-0.59318095,-0.5647673,"('antisocial', 'social')",0.64116526,0.6738575,-0.80548227,-0.79240185,-0.2524993,-0.2277705,0.0247288
15,0.017071404,-0.008900579,"('boring', 'funny')",-0.24859451,-0.3172297,0.3136497,0.31618825,0.0273755,-0.003314,-0.0306895
16,-1.43421,-1.4745972,"('unpopular', 'popular')",-0.357314,-0.4003487,0.47204128,0.5137129,-0.4398276,-0.4537443,-0.0139167
17,-0.61306244,-0.5837496,"('nasty', 'nice')",-0.76659095,-0.674438,-0.19201785,-0.10167605,-0.5238904,-0.4532878,0.0706026
18,0.22058623,0.23141937,"('disagreeable', 'welcoming')",-0.7602667,-0.7591202,-0.47433925,-0.49863064,-0.3380066,-0.3421105,-0.0041039
19,0.3807841,0.32926613,"('inhospitable', 'hospitable')",-0.7681246,-0.8126183,0.0059985816,0.008789552,-0.127114,-0.1581875,-0.0310735
20,-0.33463988,-0.33459073,"('rough', 'thoughtful')",-0.18439288,-0.15371263,0.792006,0.81250626,0.0909911,0.1080676,0.0170765
21,0.558183,0.5848348,"('immoral', 'moral')",1.2800356,1.2669817,-0.6161223,-0.5703626,0.4073655,0.4271513,0.0197858
22,-0.80852616,-0.78829587,"('untrustworthy', 'trustworthy')",-0.7406216,-0.80732375,-1.1427562,-1.1453625,-0.8973014,-0.9136607,-0.0163593
23,0.14805813,0.15581486,"('insincere', 'sincere')",0.09043537,0.058551624,5.589776,5.60663,1.9427565,1.9403321,-0.0024244
24,1.3052746,1.272716,"('dishonest', 'honest')",0.6291557,0.603876,0.66551054,0.6370002,0.8666469,0.8378641,-0.0287828
25,0.49812564,0.5087263,"('egoistic', 'altruistic')",0.697119,0.7020258,1.2527488,1.2902234,0.8159978,0.8336585,0.0176607
26,0.9664193,0.8910042,"('hardhearted', 'benevolent')",0.45156318,0.45934275,1.1361799,1.0920876,0.8513875,0.8141448,-0.0372427
27,0.85920304,0.88753295,"('hardhearted', 'softhearted')",0.24328461,0.35059965,1.6361381,1.6072122,0.9128753,0.9484483,0.035573
28,0.17242354,0.09781924,"('disloyal', 'loyal')",-0.17077711,-0.2829773,0.53571236,0.42368886,0.1791196,0.0795103,-0.0996093
29,-1.43165,-1.4283533,"('unfair', 'fair')",-0.47013748,-0.48629963,-0.30279812,-0.4395244,-0.7348619,-0.7847258,-0.0498639
30,0.67169815,0.7411277,"('intolerant', 'tolerant')",1.1720475,1.1127193,1.3877051,1.3069794,1.0771503,1.0536088,-0.0235415
31,-0.10105942,-0.10352512,"('evil', 'good')",-1.2424676,-1.236493,-1.0421344,-1.0736111,-0.7952205,-0.8045431,-0.0093226
32,0.752198,0.67428493,"('unkind', 'kind')",0.14988326,0.17000237,0.72550577,0.6422078,0.542529,0.4954983,-0.0470307
33,0.8896545,0.7871279,"('wrong', 'right')",1.1269523,1.0396235,-0.3709602,-0.41967022,0.5485489,0.4690271,-0.0795218
34,-0.09088074,-0.073039174,"('mean', 'honorable')",0.34956384,0.3966016,5.78729,5.909343,2.0153244,2.0776351,0.0623107
35,-0.32965362,-0.41674665,"('corrupt', 'incorrupt')",-0.9926757,-1.0251875,-0.12457045,-0.20161723,-0.4822999,-0.5478504,-0.0655505
36,-0.19782603,-0.30098268,"('hostile', 'amicable')",-0.98498654,-1.1449618,-0.03853413,-0.16625611,-0.4071156,-0.5374002,-0.1302846
37,0.7334607,0.7840616,"('fake', 'genuine')",0.09239924,0.04740629,0.18777898,0.1960823,0.3378797,0.3425167,0.004637
38,0.28527132,0.29325467,"('untruthful', 'truthful')",0.29361448,0.22110167,0.2768186,0.302336,0.2852348,0.2722308,-0.013004
39,1.3630967,1.3182755,"('exploitative', 'cooperative')",-0.040451627,0.08405459,-0.12685494,-0.09750232,0.3985967,0.4349426,0.0363459
40,1.4662905,1.5178027,"('stingy', 'generous')",0.4403597,0.41487885,-1.508629,-1.5806438,0.1326737,0.1173459,-0.0153278
41,0.12155626,0.16139108,"('unforgiving', 'forgiving')",-0.6085671,-0.69524765,-0.125499,-0.23162644,-0.2041699,-0.255161,-0.0509911
42,0.15799811,0.21532118,"('unreliable', 'reliable')",0.06735189,0.042099185,-2.939032,-2.8839471,-0.9045607,-0.8755089,0.0290518
43,0.06431982,0.09756646,"('irresponsible', 'responsible')",0.85137177,0.86924183,0.39077318,0.35320503,0.4354883,0.4400044,0.0045161
44,-1.5816615,-1.5383594,"('prejudiced', 'unprejudiced')",-0.31668636,-0.24849778,-1.3207335,-1.3063384,-1.0730271,-1.0310651,0.041962
45,-0.97050923,-0.8695436,"('incompetent', 'competent')",-0.67935747,-0.7155203,-0.47559533,-0.48910862,-0.7084874,-0.6913908,0.0170966
46,0.20946968,0.23012215,"('uncompetitive', 'competitive')",0.28792578,0.29691777,-0.767036,-0.83602524,-0.0898802,-0.1029951,-0.0131149
47,-0.42699683,-0.3816452,"('stupid', 'smart')",0.49557477,0.54704344,5.240156,5.3496633,1.769578,1.8383538,0.0687758
48,-0.13952158,-0.15842156,"('unintelligent', 'intelligent')",1.4407254,1.3431357,0.5470853,0.48793408,0.6160964,0.5575494,-0.058547
49,-0.5904988,-0.5817437,"('unable', 'able')",-0.04063621,-0.009042947,-0.21382642,-0.058689505,-0.2816538,-0.2164921,0.0651617
50,0.38818032,0.35383442,"('clumsy', 'skillful')",-0.354952,-0.43603128,0.22849365,0.2671783,0.0872407,0.0616605,-0.0255802
51,0.70685196,0.6081416,"('uneducated', 'educated')",0.17994711,0.022838805,0.5823009,0.46699664,0.4897,0.3659923,-0.1237077
52,-0.08910584,-0.16935539,"('irrational', 'rational')",-0.28482708,-0.4502356,-0.20310731,-0.25721994,-0.1923468,-0.2922703,-0.0999235
53,1.2487859,1.1987716,"('uncreative', 'creative')",0.7697384,0.68684053,0.6348821,0.52263194,0.8844687,0.802748,-0.0817207
54,0.6400053,0.57179624,"('incapable', 'capable')",-0.3005793,-0.31282848,0.87139213,0.9236708,0.403606,0.3942129,-0.0093931
55,-0.90955997,-0.8534777,"('incompetent', 'clever')",-0.27603647,-0.3121122,-0.38161716,-0.39429605,-0.5224046,-0.519962,0.0024426
56,0.38263065,0.39688683,"('impractical', 'practical')",1.1317234,1.0915372,-0.31520954,-0.3338371,0.3997148,0.3848623,-0.0148525
57,0.14472432,0.15701526,"('unimaginative', 'imaginative')",0.8335225,0.74989796,-2.5622637,-2.6426506,-0.5280056,-0.5785791,-0.0505735
58,-0.1310641,-0.18487842,"('undiscriminating', 'discriminating')",0.85218364,0.76518506,-0.00970488,-0.109041825,0.2371382,0.1570883,-0.0800499
59,0.90123713,0.8218133,"('foolish', 'wise')",0.6668709,0.6507032,0.4660199,0.5106979,0.6780427,0.6610715,-0.0169712
