,entergy_male,entergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.76641536,-0.83129,"('unsociable', 'sociable')",-0.41453418,-0.5357263,-0.5904748,-0.6835082,-0.0930334
1,-1.3570927,-1.5213228,"('unfriendly', 'friendly')",1.617077,1.4661232,0.1299921,-0.0275998,-0.1575919
2,0.4137699,0.44595966,"('unlikable', 'likable')",0.5822317,0.5750592,0.4980008,0.5105094,0.0125086
3,-0.6317876,-0.6098835,"('repellent', 'pleasant')",0.7620208,0.7926439,0.0651166,0.0913802,0.0262636
4,-0.14208071,-0.17796116,"('disliked', 'liked')",-7.433985,-7.4431176,-3.788033,-3.8105395,-0.0225065
5,0.30528992,0.36246297,"('distant', 'outgoing')",-0.20427313,-0.18048239,0.0505084,0.0909903,0.0404819
6,0.09028962,0.16569044,"('distant', 'open')",-0.033377632,-0.05507735,0.028456,0.0553065,0.0268505
7,-0.5418675,-0.48332256,"('insensitive', 'sensitive')",0.40707657,0.40551296,-0.0673955,-0.0389048,0.0284907
8,-1.0996065,-1.2331957,"('unaffectionate', 'affectionate')",1.3439559,1.2398266,0.1221747,0.0033154,-0.1188593
9,-1.2378179,-1.3130987,"('unaffectionate', 'caring')",1.5529157,1.5579778,0.1575489,0.1224396,-0.0351093
10,-1.7125345,-1.7559451,"('unsympathetic', 'sympathetic')",-0.7022422,-0.73491234,-1.2073884,-1.2454287,-0.0380403
11,0.21966162,0.2725172,"('unhelpful', 'helpful')",1.1903567,1.3877056,0.7050092,0.8301114,0.1251022
12,-0.12654465,-0.056201123,"('unsupportive', 'supportive')",-2.2072132,-2.217824,-1.1668789,-1.1370126,0.0298663
13,-0.53758234,-0.49547476,"('impolite', 'polite')",-0.951193,-0.88630617,-0.7443876,-0.6908904,0.0534972
14,0.2588851,0.28483334,"('antisocial', 'social')",-0.24175684,-0.37531573,0.0085641,-0.0452412,-0.0538053
15,0.38129228,0.34706226,"('boring', 'funny')",0.083055735,0.08788688,0.232174,0.2174746,-0.0146994
16,-0.74195075,-0.7056385,"('unpopular', 'popular')",0.12949523,0.18733245,-0.3062277,-0.259153,0.0470747
17,-0.78759915,-0.6452633,"('nasty', 'nice')",-0.50970954,-0.48309144,-0.6486543,-0.5641774,0.0844769
18,-0.24524368,-0.25455466,"('disagreeable', 'welcoming')",-0.3040938,-0.36526054,-0.2746688,-0.3099076,-0.0352388
19,-0.91605264,-0.91986656,"('inhospitable', 'hospitable')",-0.24470684,-0.2198385,-0.5803797,-0.5698525,0.0105272
20,-0.10762614,-0.03511958,"('rough', 'thoughtful')",0.5588414,0.53268194,0.2256076,0.2487812,0.0231736
21,-0.21099329,-0.27480513,"('immoral', 'moral')",-0.69297904,-0.6189072,-0.4519862,-0.4468562,0.00513
22,-0.8269856,-0.80952114,"('untrustworthy', 'trustworthy')",-1.1098628,-1.1312566,-0.9684242,-0.9703889,-0.0019647
23,-0.45276225,-0.53602934,"('insincere', 'sincere')",5.907459,5.9323683,2.7273483,2.6981695,-0.0291788
24,-0.51329374,-0.5601774,"('dishonest', 'honest')",0.43116653,0.4164167,-0.0410636,-0.0718803,-0.0308167
