,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3077657,-0.57003963,"('unsociable', 'sociable')",1.1053859,0.9942638,-0.36716217,-0.4782308,0.143486,-0.0180022,-0.1614882
1,-1.0019636,-0.8961019,"('unfriendly', 'friendly')",1.2132404,1.1749139,1.3350598,1.2904855,0.5154455,0.5230992,0.0076537
2,1.6689051,1.6920993,"('unlikable', 'likable')",2.0127022,2.070877,0.9386727,1.0498768,1.5400933,1.6042844,0.0641911
3,-0.51585764,-0.46338606,"('repellent', 'pleasant')",0.25765792,0.3104929,0.38935205,0.37322414,0.0437174,0.0734437,0.0297263
4,0.30873078,0.28087553,"('disliked', 'liked')",-0.17758131,-0.2528094,-5.4001465,-5.478305,-1.7563324,-1.8167462,-0.0604138
5,-0.55084467,-0.38029078,"('distant', 'outgoing')",0.0031510573,0.103405796,-0.68978035,-0.57665724,-0.4124913,-0.2845141,0.1279772
6,-0.7584648,-0.49510834,"('distant', 'open')",-0.6535328,-0.50929457,0.039652415,0.102002315,-0.4574484,-0.3008002,0.1566482
7,0.15670249,0.09356898,"('insensitive', 'sensitive')",0.92908967,0.95223594,0.3304029,0.41532636,0.4720651,0.4870438,0.0149787
8,-0.3136392,-0.22635172,"('unaffectionate', 'affectionate')",0.53729326,0.48839855,0.09271145,0.10200784,0.1054552,0.1213516,0.0158964
9,0.23060371,0.23958305,"('unaffectionate', 'caring')",1.650261,1.6095355,0.8674025,0.90829295,0.9160891,0.9191372,0.0030481
10,-0.34845465,-0.42391637,"('unsympathetic', 'sympathetic')",0.31059355,0.28963953,0.042205192,0.03532543,0.001448,-0.0329838,-0.0344318
11,0.25212115,0.070163,"('unhelpful', 'helpful')",0.968605,0.9054493,2.406054,2.4968019,1.2089267,1.1574713,-0.0514554
12,0.5422399,0.70291317,"('unsupportive', 'supportive')",1.5320941,1.6376628,-1.8428501,-1.6562109,0.0771614,0.2281217,0.1509603
13,0.013601851,-0.15212071,"('impolite', 'polite')",1.1046634,1.1742175,-0.3637534,-0.35981786,0.2515039,0.2207596,-0.0307443
14,0.4165831,0.2430208,"('antisocial', 'social')",2.1895664,2.1417954,-0.42758548,-0.48395762,0.726188,0.6336195,-0.0925685
15,0.58001584,0.38371977,"('boring', 'funny')",0.6520542,0.6103848,0.6376936,0.57642037,0.6232545,0.5235083,-0.0997462
16,-0.7278768,-0.7455821,"('unpopular', 'popular')",-0.9201809,-0.913487,0.086318806,0.07846316,-0.5205796,-0.5268686,-0.006289
17,0.07676406,0.116306715,"('nasty', 'nice')",-0.13146475,-0.027963411,-0.27722487,-0.2456097,-0.1106419,-0.0524221,0.0582198
18,0.121702,0.26086792,"('disagreeable', 'welcoming')",-0.44401634,-0.40197608,-0.6581629,-0.61978465,-0.3268257,-0.2536309,0.0731948
19,-0.44106662,-0.33238727,"('inhospitable', 'hospitable')",-0.45219788,-0.40932915,-0.36292872,-0.24153979,-0.4187311,-0.3277521,0.090979
20,-0.47588092,-0.45376784,"('rough', 'thoughtful')",-0.64648074,-0.5880545,0.667015,0.68242943,-0.1517822,-0.1197976,0.0319846
21,-0.09953281,-0.26273948,"('immoral', 'moral')",1.0996209,1.0609899,-0.57312083,-0.5536343,0.1423224,0.0815387,-0.0607837
22,-0.54574335,-0.5866076,"('untrustworthy', 'trustworthy')",0.03742255,-0.013898244,-0.8728059,-0.865616,-0.4603755,-0.4887073,-0.0283318
23,0.28471115,0.18127038,"('insincere', 'sincere')",1.625407,1.5949361,5.406524,5.3504963,2.4388808,2.3755676,-0.0633132
24,0.07447875,0.01273999,"('dishonest', 'honest')",0.6254558,0.5671051,0.76731795,0.76387167,0.4890842,0.4479056,-0.0411786
25,-0.549796,-0.52388895,"('egoistic', 'altruistic')",-0.030058725,-0.031088863,1.2262074,1.142732,0.2154509,0.1959181,-0.0195328
26,0.8775324,0.92769104,"('hardhearted', 'benevolent')",1.8256515,1.832454,1.8073313,1.7682825,1.5035051,1.5094759,0.0059708
27,-0.15375043,-0.01664752,"('hardhearted', 'softhearted')",0.36204827,0.44876292,0.8840569,0.8707559,0.3641183,0.4342904,0.0701721
28,-0.15133202,-0.42417648,"('disloyal', 'loyal')",0.4400115,0.22901863,1.2712355,1.1198007,0.5199716,0.3082143,-0.2117573
29,-0.70768744,-0.7460102,"('unfair', 'fair')",-0.47491962,-0.44787213,-0.7418585,-0.8163678,-0.6414885,-0.6700834,-0.0285949
30,1.21326,1.0690633,"('intolerant', 'tolerant')",1.8797973,1.8149253,1.1964594,1.1697792,1.429839,1.3512559,-0.0785831
31,-0.7618379,-0.41493043,"('evil', 'good')",-0.8121175,-0.72908413,-1.6128597,-1.5891284,-1.0622718,-0.9110476,0.1512242
32,0.48775446,0.36031082,"('unkind', 'kind')",1.484831,1.4433284,1.3857437,1.3320516,1.1194431,1.0452302,-0.0742129
33,0.2633158,0.25449747,"('wrong', 'right')",0.5352453,0.545535,-0.9001464,-0.94872874,-0.0338618,-0.0495654,-0.0157036
