,general_male,general_female,tuple,mills_male,mills_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.9313282,-0.6048302,"('disagreeable', 'welcoming')",-1.0001646,-0.74935085,-0.5511375,-0.48034307,-0.8275434,-0.6115081,0.2160353
19,0.028704077,0.15462121,"('inhospitable', 'hospitable')",-0.6654828,-0.6100792,0.06902382,0.1623902,-0.1892516,-0.0976893,0.0915623
20,-0.9303164,-0.59333265,"('rough', 'thoughtful')",-1.1622202,-0.8903432,1.092923,1.1268811,-0.3332045,-0.1189316,0.2142729
21,-0.3625013,-0.099902526,"('immoral', 'moral')",-0.026795134,0.3058444,-0.69621783,-0.5746257,-0.3618381,-0.1228946,0.2389435
22,-0.30241257,-0.34161064,"('untrustworthy', 'trustworthy')",-0.5060959,-0.42520437,-0.7747669,-0.8739334,-0.5277584,-0.5469161,-0.0191577
23,-0.25035813,-0.06457968,"('insincere', 'sincere')",-0.21252333,0.10688127,6.2902713,6.189537,1.9424632,2.0772796,0.1348164
24,0.6772056,0.89361215,"('dishonest', 'honest')",-0.24420999,-0.07878357,1.3104848,1.2501544,0.5811601,0.6883276,0.1071675
25,-0.037691712,-0.025896229,"('egoistic', 'altruistic')",1.2834686,1.347996,1.2258385,1.2499472,0.8238718,0.857349,0.0334772
26,1.613254,1.3402933,"('hardhearted', 'benevolent')",2.8992922,2.634833,1.3940285,1.3012105,1.9688582,1.7587789,-0.2100793
27,-1.3568572,-1.0672046,"('hardhearted', 'softhearted')",-0.24403813,-0.17315057,1.6717892,1.5803777,0.0236313,0.1133409,0.0897096
28,-0.41038555,-0.35144052,"('disloyal', 'loyal')",0.13289843,0.11363644,1.1844488,1.0410882,0.3023206,0.2677614,-0.0345592
29,-0.67462736,-0.49693546,"('unfair', 'fair')",-0.7527468,-0.6772568,-0.043916292,-0.21644884,-0.4904302,-0.4635471,0.0268831
30,-0.37564838,-0.24025872,"('intolerant', 'tolerant')",0.99239236,1.0905666,0.980546,1.0989943,0.53243,0.6497674,0.1173374
31,-1.093238,-1.1004232,"('evil', 'good')",0.053710755,0.012823917,-0.7530809,-0.7920083,-0.5975361,-0.6265359,-0.0289998
32,0.11270577,0.15631351,"('unkind', 'kind')",0.24517858,0.24828498,1.2477539,1.0152757,0.5352128,0.4732914,-0.0619214
33,0.6680089,0.55518055,"('wrong', 'right')",0.10021598,0.03555703,-0.6024283,-0.7528413,0.0552655,-0.0540346,-0.1093001
34,-0.9686217,-0.634841,"('mean', 'honorable')",-0.47563973,-0.109542966,6.3444724,6.5610013,1.6334036,1.9388725,0.3054689
35,-0.12875253,-0.3446328,"('corrupt', 'incorrupt')",-0.7623949,-1.1047106,-0.32643396,-0.54659736,-0.4058605,-0.6653136,-0.2594531
36,-1.0163009,-1.149608,"('hostile', 'amicable')",-0.77413774,-0.8345044,-0.10324228,-0.22997834,-0.631227,-0.7380303,-0.1068033
37,0.71683395,1.0213107,"('fake', 'genuine')",-0.41227305,-0.19610387,0.79922837,0.8069603,0.3679298,0.5440557,0.1761259
38,-0.081799455,-0.22575136,"('untruthful', 'truthful')",-0.33275825,-0.28477892,0.08766316,0.20021614,-0.1089648,-0.103438,0.0055268
39,1.4767959,1.6309351,"('exploitative', 'cooperative')",0.7032147,0.9234174,0.14695872,0.14809509,0.7756565,0.9008159,0.1251594
40,0.4678758,0.59991527,"('stingy', 'generous')",0.16139787,0.33724797,-1.5002983,-1.5272577,-0.2903415,-0.1966981,0.0936434
41,-0.25177476,-0.019180736,"('unforgiving', 'forgiving')",-0.223622,0.16124277,0.28694904,0.3040583,-0.0628159,0.1487068,0.2115227
42,0.40306577,0.628844,"('unreliable', 'reliable')",0.29733306,0.5573482,-2.852207,-2.682722,-0.7172694,-0.4988433,0.2184261
43,-0.1996408,0.097704515,"('irresponsible', 'responsible')",-0.13694064,0.07622923,0.79590505,0.85013986,0.1531079,0.3413579,0.18825
44,-1.1439316,-1.0413654,"('prejudiced', 'unprejudiced')",-1.8584317,-1.8586909,-1.5912163,-1.5855911,-1.5311931,-1.4952157,0.0359774
45,-0.2898418,-0.28347006,"('incompetent', 'competent')",0.29785502,0.58196473,0.37360257,0.2407673,0.1272053,0.179754,0.0525487
46,0.45092174,0.6014964,"('uncompetitive', 'competitive')",0.16280362,0.47038084,-0.69198,-0.6534964,-0.0260849,0.1394603,0.1655452
47,-0.29251665,-0.21150081,"('stupid', 'smart')",0.32793462,0.35340387,5.973158,5.9580183,2.0028586,2.0333071,0.0304485
48,-0.60200745,-0.32362285,"('unintelligent', 'intelligent')",-0.53029585,-0.21170115,0.3810216,0.55825114,-0.2504272,0.0076424,0.2580696
49,-0.9895737,-0.8169022,"('unable', 'able')",-0.6287536,-0.50155824,-0.2539494,-0.067375645,-0.6240923,-0.4619454,0.1621469
50,0.45034856,0.40819204,"('clumsy', 'skillful')",-0.43414366,-0.46939683,-0.12953162,-0.111444704,-0.0377756,-0.0575498,-0.0197742
51,-0.17628874,-0.31761092,"('uneducated', 'educated')",0.043647066,0.09536495,0.51211673,0.5104247,0.1264917,0.0960596,-0.0304321
52,-0.18209043,-0.34694368,"('irrational', 'rational')",-0.661485,-0.97173053,-0.2667342,-0.40315625,-0.3701032,-0.5739435,-0.2038403
53,-0.056559764,-0.081162184,"('uncreative', 'creative')",0.9595883,0.8115061,1.0069721,0.9523877,0.6366669,0.5609105,-0.0757564
54,-0.65026623,-0.7024933,"('incapable', 'capable')",-0.3630675,-0.4347433,1.04929,1.0813416,0.0119854,-0.0186317,-0.0306171
55,-0.71768254,-0.51762986,"('incompetent', 'clever')",-0.4809902,-0.011330523,0.18542063,0.26348233,-0.3377507,-0.0884927,0.249258
56,1.0744423,1.1642139,"('impractical', 'practical')",1.5156388,1.6937824,0.11345941,0.16552767,0.9011802,1.0078413,0.1066611
57,-0.3391949,-0.48738995,"('unimaginative', 'imaginative')",0.028565884,0.038232703,-2.5500078,-2.6036906,-0.9535456,-1.017616,-0.0640704
58,0.37954143,0.4189353,"('undiscriminating', 'discriminating')",0.6114667,0.6641861,0.30166942,0.28324753,0.4308925,0.4554563,0.0245638
59,0.557406,0.2659328,"('foolish', 'wise')",0.10859797,-0.1393749,0.18393318,0.20507327,0.2833124,0.1105437,-0.1727687
60,-0.72473586,-0.3467811,"('inefficient', 'efficient')",-0.07973382,0.29499015,0.31930882,0.5043253,-0.1617203,0.1508448,0.3125651
61,-0.059562616,-0.0577097,"('illogical', 'logical')",0.11837166,0.053016126,0.68222004,0.5064178,0.2470097,0.1672414,-0.0797683
62,-0.7400836,-0.5017335,"('incompetent', 'brilliant')",-0.019783825,0.30017054,0.12268701,0.34632203,-0.2123935,0.048253,0.2606465
63,-0.021337789,0.012859577,"('unperceptive', 'insightful')",0.15015641,0.4177953,0.88343626,1.073483,0.3374183,0.5013793,0.163961
64,0.10882873,0.004686808,"('shy', 'confident')",-0.035038415,-0.10532224,-6.96097,-6.910611,-2.2957265,-2.3370822,-0.0413557
65,0.05276395,0.12579663,"('insecure', 'secure')",-0.064431146,0.033695243,-0.108040884,-0.16485691,-0.0399027,-0.0017883,0.0381144
66,-0.05391334,-0.102454916,"('inactive', 'active')",-0.40273142,-0.627637,1.017531,0.86005735,0.1869621,0.0433218,-0.1436403
67,1.4070561,1.2544856,"('doubtful', 'determined')",0.26447257,0.16689016,-0.2519145,-0.286321,0.4732047,0.3783516,-0.0948531
68,-1.1650107,-1.1208168,"('dependent', 'independent')",-1.081544,-1.1154307,-0.33577615,-0.2659872,-0.860777,-0.8340782,0.0266988
69,0.020418623,-0.10688003,"('lazy', 'industrious')",0.5096838,0.35045508,-0.7521212,-0.72477436,-0.0740063,-0.1603998,-0.0863935
70,-0.13049611,-0.056739945,"('lethargic', 'energetic')",-0.5322938,-0.294514,0.8547462,0.8326116,0.0639854,0.1604526,0.0964672
71,0.7325351,0.78180546,"('diffident', 'self-confident')",1.2843248,1.2346978,0.5442933,0.47518897,0.8537178,0.8305641,-0.0231537
72,0.5469265,0.5089747,"('unambitious', 'ambitious')",0.43882158,0.40818202,-0.6536671,-0.6727554,0.1106937,0.0814671,-0.0292266
73,1.2016495,1.2837857,"('helpless', 'self-reliant')",0.65009576,0.51353514,-3.5908651,-3.458728,-0.5797066,-0.5538024,0.0259042
74,0.6653018,0.9346915,"('undedicated', 'dedicated')",0.9276809,1.0796728,0.31024665,0.22898692,0.6344098,0.7477837,0.1133739
75,0.01439829,-0.099098116,"('meek', 'impulsive')",-1.0335945,-1.1188465,-0.327317,-0.30149093,-0.4488377,-0.5064785,-0.0576408
76,-0.30091554,-0.08289715,"('anxious', 'daring')",-0.67879504,-0.37771094,0.17069651,0.32944703,-0.2696714,-0.0437204,0.225951
77,-0.88884884,-0.7336784,"('unmotivated', 'motivated')",-0.8481472,-0.5676893,-1.2226744,-1.087217,-0.9865568,-0.7961949,0.1903619
78,-0.93593055,-0.7670776,"('nonresilient', 'resilient')",-0.7642735,-0.55859864,-0.23711635,-0.09424183,-0.6457735,-0.473306,0.1724675
79,0.13328911,0.061840672,"('wavering', 'unwavering')",-0.69256395,-0.7671145,-0.032957446,-0.03028087,-0.1974108,-0.2451849,-0.0477741
80,0.30695888,0.23017013,"('dominated', 'dominating')",0.09309582,0.16822799,-0.9535939,-1.0448956,-0.1845131,-0.2154992,-0.0309861
81,-0.16712835,-0.27529025,"('submissive', 'aggressive')",-0.30923122,-0.23889129,-0.61944556,-0.518876,-0.3652684,-0.3443525,0.0209159
82,-0.6724916,-0.6528432,"('poor', 'rich')",0.18734102,0.28038368,6.736054,6.741187,2.0836344,2.1229092,0.0392748
83,0.020576775,0.06576043,"('powerless', 'powerful')",-0.050359394,-0.021425791,-1.149019,-1.2179807,-0.3929339,-0.3912154,0.0017185
84,1.2696633,1.2901793,"('inferior', 'superior')",0.17636289,0.06574282,0.53728545,0.5514407,0.6611039,0.6357876,-0.0253163
85,-0.27256826,-0.16335772,"('insignificant', 'prestigious')",-0.2575649,-0.43774545,-0.027920082,0.06841029,-0.1860177,-0.1775643,0.0084534
86,0.3713981,0.16894223,"('uninfluential', 'influential')",0.6497665,0.62273717,0.4189051,0.25037095,0.4800233,0.3473501,-0.1326732
87,0.6419692,0.45858356,"('unsuccessful', 'successful')",0.668448,0.51013815,0.52971077,0.4727481,0.613376,0.48049,-0.132886
88,-0.8459204,-0.764513,"('low', 'eminent')",-0.4417901,-0.49200362,-0.0058571026,0.104534104,-0.4311892,-0.3839942,0.047195
