,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.68382156,-0.8510077,"('unsociable', 'sociable')",-0.29143623,-0.40306017,-0.4876289,-0.6270339,-0.139405
1,-1.5732996,-1.5493004,"('unfriendly', 'friendly')",1.5568056,1.4393623,-0.008247,-0.0549691,-0.0467221
2,0.8448764,0.8715323,"('unlikable', 'likable')",0.72866184,0.81395715,0.7867692,0.8427447,0.0559755
3,-1.0346042,-0.9925235,"('repellent', 'pleasant')",-0.08947417,-0.10458897,-0.5620392,-0.5485562,0.013483
4,0.13589804,0.11981979,"('disliked', 'liked')",-5.766966,-5.7491403,-2.8155339,-2.8146603,0.0008736
5,-0.6077894,-0.5112981,"('distant', 'outgoing')",-0.33027312,-0.27849552,-0.4690313,-0.3948968,0.0741345
6,-0.67262554,-0.5236869,"('distant', 'open')",0.15318465,0.1150922,-0.2597204,-0.2042973,0.0554231
7,-0.70835125,-0.67681867,"('insensitive', 'sensitive')",0.2330485,0.2100865,-0.2376514,-0.2333661,0.0042853
8,-0.79421294,-0.7572876,"('unaffectionate', 'affectionate')",0.6381731,0.5396352,-0.0780199,-0.1088262,-0.0308063
9,-1.1114843,-1.0749962,"('unaffectionate', 'caring')",0.9201817,0.8660004,-0.0956513,-0.1044979,-0.0088466
10,-1.3281536,-1.3696498,"('unsympathetic', 'sympathetic')",-0.3577672,-0.40125275,-0.8429604,-0.8854513,-0.0424909
11,-1.0317305,-1.0814961,"('unhelpful', 'helpful')",1.5338873,1.5364746,0.2510784,0.2274892,-0.0235892
12,-0.6895204,-0.55115455,"('unsupportive', 'supportive')",-1.6071634,-1.5019314,-1.1483419,-1.026543,0.1217989
13,0.06905268,-0.022289751,"('impolite', 'polite')",-0.44126844,-0.4972846,-0.1861079,-0.2597872,-0.0736793
14,-0.05394197,-0.1566061,"('antisocial', 'social')",-0.72269464,-0.77732193,-0.3883183,-0.466964,-0.0786457
15,0.30856863,0.23361678,"('boring', 'funny')",0.38082138,0.3691957,0.344695,0.3014062,-0.0432888
16,-0.34019762,-0.24961111,"('unpopular', 'popular')",0.63974285,0.6323708,0.1497726,0.1913799,0.0416073
17,-0.055571735,0.024153318,"('nasty', 'nice')",-0.38993922,-0.36176813,-0.2227555,-0.1688074,0.0539481
18,-0.39179778,-0.31209278,"('disagreeable', 'welcoming')",-0.5000845,-0.56615156,-0.4459412,-0.4391222,0.006819
19,-0.2408212,-0.15673627,"('inhospitable', 'hospitable')",-0.061746914,0.060175464,-0.1512841,-0.0482804,0.1030037
20,0.25422564,0.28969866,"('rough', 'thoughtful')",1.3057363,1.237772,0.779981,0.7637353,-0.0162457
21,-0.049930114,-0.14831325,"('immoral', 'moral')",-0.5289693,-0.5372892,-0.2894497,-0.3428012,-0.0533515
22,-0.269231,-0.3191543,"('untrustworthy', 'trustworthy')",-0.9541553,-1.064319,-0.6116931,-0.6917366,-0.0800435
23,-0.7445954,-0.83979595,"('insincere', 'sincere')",4.9492226,4.7670755,2.1023135,1.9636397,-0.1386738
24,-0.6896614,-0.7482763,"('dishonest', 'honest')",0.4691939,0.3368377,-0.1102337,-0.2057193,-0.0954856
25,-0.31662217,-0.25885245,"('egoistic', 'altruistic')",1.1977075,1.1764944,0.4405427,0.4588209,0.0182782
26,-0.2687959,-0.23434903,"('hardhearted', 'benevolent')",1.8651489,1.7806318,0.7981765,0.7731414,-0.0250351
27,-0.115268424,0.0066627115,"('hardhearted', 'softhearted')",1.297899,1.2054025,0.5913153,0.6060326,0.0147173
28,-1.0115515,-1.1612816,"('disloyal', 'loyal')",0.7848399,0.6037272,-0.1133558,-0.2787772,-0.1654214
29,-0.87407416,-0.8571053,"('unfair', 'fair')",-0.5212302,-0.64264804,-0.6976522,-0.7498767,-0.0522245
30,0.4692654,0.36412454,"('intolerant', 'tolerant')",1.0176579,0.91230386,0.7434616,0.6382142,-0.1052474
31,-0.81559235,-0.59806883,"('evil', 'good')",-0.73785484,-0.732536,-0.7767236,-0.6653024,0.1114212
32,-0.8703548,-0.95709753,"('unkind', 'kind')",0.60484934,0.4941833,-0.1327527,-0.2314571,-0.0987044
33,0.4847678,0.4687578,"('wrong', 'right')",-0.3638399,-0.3870753,0.060464,0.0408413,-0.0196227
34,0.17156026,0.2800501,"('mean', 'honorable')",5.931829,5.90847,3.0516946,3.0942602,0.0425656
35,0.5382368,0.5386568,"('corrupt', 'incorrupt')",-0.02643263,-0.17480372,0.2559021,0.1819265,-0.0739756
36,-0.7430522,-0.6830727,"('hostile', 'amicable')",0.5289219,0.3251219,-0.1070651,-0.1789754,-0.0719103
37,0.45306593,0.47019866,"('fake', 'genuine')",0.041105047,0.04580632,0.2470855,0.2580025,0.010917
38,-0.5662814,-0.53994644,"('untruthful', 'truthful')",0.02369084,0.0050624683,-0.2712953,-0.267442,0.0038533
39,1.1095953,1.0578275,"('exploitative', 'cooperative')",0.317534,0.2684882,0.7135646,0.6631578,-0.0504068
40,-0.13477802,-0.1535698,"('stingy', 'generous')",-1.1991382,-1.3115087,-0.6669581,-0.7325392,-0.0655811
41,-0.09071216,-0.061433762,"('unforgiving', 'forgiving')",0.2666355,0.1484435,0.0879617,0.0435049,-0.0444568
42,0.873636,0.93408585,"('unreliable', 'reliable')",-2.9897597,-2.9250314,-1.0580618,-0.9954728,0.062589
43,-0.27101478,-0.23571724,"('irresponsible', 'responsible')",0.21583825,0.23429246,-0.0275883,-0.0007124,0.0268759
44,0.38166383,0.38018188,"('prejudiced', 'unprejudiced')",-1.4989483,-1.4676564,-0.5586423,-0.5437372,0.0149051
45,-0.51248825,-0.4934957,"('incompetent', 'competent')",-0.33124435,-0.3606689,-0.4218663,-0.4270823,-0.005216
46,-0.18972917,-0.24488465,"('uncompetitive', 'competitive')",-0.19759642,-0.20425107,-0.1936628,-0.2245679,-0.0309051
47,0.19855905,0.29752022,"('stupid', 'smart')",4.8596215,4.844167,2.5290904,2.5708437,0.0417533
48,-0.70107275,-0.7428001,"('unintelligent', 'intelligent')",0.68094635,0.64720047,-0.0100632,-0.0477998,-0.0377366
49,-0.05498044,0.07113102,"('unable', 'able')",-0.1816152,-0.08085918,-0.1182978,-0.0048641,0.1134337
50,0.5187685,0.60040486,"('clumsy', 'skillful')",0.45863864,0.40804213,0.4887035,0.5042235,0.01552
51,-0.29709077,-0.45718956,"('uneducated', 'educated')",0.5827936,0.51713824,0.1428514,0.0299743,-0.1128771
52,-0.35208213,-0.402858,"('irrational', 'rational')",0.52498394,0.4027042,0.0864509,-7.69e-05,-0.0865278
53,-1.322191,-1.2653153,"('uncreative', 'creative')",0.65857315,0.6395803,-0.3318089,-0.3128675,0.0189414
54,-0.23248535,-0.17817113,"('incapable', 'capable')",0.95367384,1.0197991,0.3605942,0.420814,0.0602198
55,-0.28462446,-0.33137012,"('incompetent', 'clever')",-0.011401709,-0.038774975,-0.1480131,-0.1850725,-0.0370594
56,0.25325152,0.170494,"('impractical', 'practical')",-0.2699571,-0.25478348,-0.0083528,-0.0421447,-0.0337919
57,-1.247506,-1.3056124,"('unimaginative', 'imaginative')",-2.2772832,-2.2731957,-1.7623947,-1.7894042,-0.0270095
58,-0.5235585,-0.51971817,"('undiscriminating', 'discriminating')",0.1207385,0.09280133,-0.20141,-0.2134584,-0.0120484
59,0.13212042,0.16128506,"('foolish', 'wise')",0.35200596,0.31364074,0.2420632,0.2374629,-0.0046003
60,0.23996067,0.19960354,"('inefficient', 'efficient')",-0.13169344,-0.038424596,0.0541336,0.0805895,0.0264559
61,-0.74596334,-0.8437269,"('illogical', 'logical')",0.44201076,0.297064,-0.1519763,-0.2733314,-0.1213551
62,-0.44880423,-0.40142477,"('incompetent', 'brilliant')",-0.081060275,0.042342838,-0.2649322,-0.179541,0.0853912
63,-0.60335934,-0.52744335,"('unperceptive', 'insightful')",0.97997373,1.0855482,0.1883072,0.2790524,0.0907452
64,0.14321865,0.035251096,"('shy', 'confident')",-6.1476574,-6.0212483,-3.0022194,-2.9929986,0.0092208
65,-0.19300969,-0.41576934,"('insecure', 'secure')",-0.27529907,-0.32757407,-0.2341544,-0.3716717,-0.1375173
66,0.051654026,0.08870752,"('inactive', 'active')",1.1471523,1.1773053,0.5994031,0.6330065,0.0336034
67,1.1367769,1.1115184,"('doubtful', 'determined')",-0.41225222,-0.31901503,0.3622624,0.3962517,0.0339893
68,-0.038041703,-0.08356774,"('dependent', 'independent')",-0.22671342,-0.25015196,-0.1323776,-0.1668599,-0.0344823
69,1.086304,1.1682687,"('lazy', 'industrious')",-0.43613446,-0.36974418,0.3250847,0.3992622,0.0741775
70,-0.19099261,-0.16698857,"('lethargic', 'energetic')",0.42472023,0.46475565,0.1168638,0.1488836,0.0320198
71,-0.14107579,-0.08262271,"('diffident', 'self-confident')",0.65779436,0.68888754,0.2583593,0.3031324,0.0447731
72,-1.241087,-1.2913698,"('unambitious', 'ambitious')",-1.0645393,-1.0794336,-1.1528132,-1.1854017,-0.0325885
73,1.2178296,1.2076294,"('helpless', 'self-reliant')",-2.940581,-2.8985207,-0.8613757,-0.8454456,0.0159301
74,-0.0013895705,0.013494067,"('undedicated', 'dedicated')",0.32690898,0.28575414,0.1627597,0.1496241,-0.0131356
75,0.033738393,0.089720555,"('meek', 'impulsive')",-0.2467531,-0.1568259,-0.1065074,-0.0335527,0.0729547
76,0.1768303,0.20233427,"('anxious', 'daring')",0.09784356,0.17557772,0.1373369,0.188956,0.0516191
77,-0.58520395,-0.60732013,"('unmotivated', 'motivated')",-0.90607923,-0.7573952,-0.7456416,-0.6823577,0.0632839
78,-0.24860463,-0.113093,"('nonresilient', 'resilient')",0.6424521,0.7595528,0.1969237,0.3232299,0.1263062
79,-0.35069248,-0.27585122,"('wavering', 'unwavering')",0.19120191,0.22113837,-0.0797453,-0.0273564,0.0523889
80,0.32963726,0.23964465,"('dominated', 'dominating')",-1.196995,-1.1379112,-0.4336789,-0.4491333,-0.0154544
81,0.06282225,-0.15895376,"('submissive', 'aggressive')",-0.80726904,-0.76347494,-0.3722234,-0.4612144,-0.088991
82,-0.8871146,-0.874996,"('poor', 'rich')",5.225268,5.1270237,2.1690767,2.1260138,-0.0430629
83,-0.02821783,-0.060738258,"('powerless', 'powerful')",-0.75956446,-0.7717647,-0.3938912,-0.4162515,-0.0223603
84,0.2129648,0.17128465,"('inferior', 'superior')",1.2308147,1.2125866,0.7218897,0.6919357,-0.029954
85,0.21812628,0.31828946,"('insignificant', 'prestigious')",1.3676834,1.3731394,0.7929049,0.8457144,0.0528095
86,-1.3739289,-1.4759679,"('uninfluential', 'influential')",0.082513474,-0.047734465,-0.6457077,-0.7618512,-0.1161435
87,0.4101749,0.3324999,"('unsuccessful', 'successful')",1.1804838,1.2832005,0.7953293,0.8078502,0.0125209
88,-0.902941,-0.97528887,"('low', 'eminent')",0.16964668,0.15122597,-0.3666472,-0.4120314,-0.0453842
