,nickname_male,nickname_female,tuple,average_male,average_female,female-male
0,-0.121733174,-0.10432635,"('unsociable', 'sociable')",-0.1217332,-0.1043264,0.0174068
1,0.8449109,0.8616248,"('unfriendly', 'friendly')",0.8449109,0.8616248,0.0167139
2,-0.1206971,-0.012447793,"('unlikable', 'likable')",-0.1206971,-0.0124478,0.1082493
3,0.8051207,0.8683122,"('repellent', 'pleasant')",0.8051207,0.8683122,0.0631915
4,-7.435119,-7.5692286,"('disliked', 'liked')",-7.4351192,-7.5692286,-0.1341094
5,-0.7208991,-0.6982132,"('distant', 'outgoing')",-0.7208991,-0.6982132,0.0226859
6,-0.17730825,-0.23623973,"('distant', 'open')",-0.1773082,-0.2362397,-0.0589315
7,0.76276267,0.86209387,"('insensitive', 'sensitive')",0.7627627,0.8620939,0.0993312
8,0.7558461,0.73784333,"('unaffectionate', 'affectionate')",0.7558461,0.7378433,-0.0180028
9,0.92467,0.9994848,"('unaffectionate', 'caring')",0.92467,0.9994848,0.0748148
10,1.2755612,1.3122023,"('unsympathetic', 'sympathetic')",1.2755612,1.3122023,0.0366411
11,1.1597768,1.1780546,"('unhelpful', 'helpful')",1.1597768,1.1780546,0.0182778
12,-1.8740293,-1.8549502,"('unsupportive', 'supportive')",-1.8740293,-1.8549502,0.0190791
13,-0.13047215,-0.073187485,"('impolite', 'polite')",-0.1304722,-0.0731875,0.0572847
14,0.47656068,0.43463048,"('antisocial', 'social')",0.4765607,0.4346305,-0.0419302
15,-0.00583655,-0.109786384,"('boring', 'funny')",-0.0058366,-0.1097864,-0.1039498
16,-0.743954,-0.7131531,"('unpopular', 'popular')",-0.743954,-0.7131531,0.0308009
17,-0.46239832,-0.40820292,"('nasty', 'nice')",-0.4623983,-0.4082029,0.0541954
18,-0.111491054,-0.11406392,"('disagreeable', 'welcoming')",-0.1114911,-0.1140639,-0.0025728
19,-0.8979704,-0.8970958,"('inhospitable', 'hospitable')",-0.8979704,-0.8970958,0.0008746
20,0.9247356,0.84848,"('rough', 'thoughtful')",0.9247356,0.84848,-0.0762556
21,-0.22117239,-0.09842525,"('immoral', 'moral')",-0.2211724,-0.0984252,0.1227472
22,-0.019654017,-0.047183037,"('untrustworthy', 'trustworthy')",-0.019654,-0.047183,-0.027529
23,5.90837,6.0055904,"('insincere', 'sincere')",5.90837,6.0055904,0.0972204
24,1.4026321,1.3467336,"('dishonest', 'honest')",1.4026321,1.3467336,-0.0558985
25,0.5348396,0.47948354,"('egoistic', 'altruistic')",0.5348396,0.4794835,-0.0553561
26,0.7577906,0.6339333,"('hardhearted', 'benevolent')",0.7577906,0.6339333,-0.1238573
27,1.5790534,1.4452882,"('hardhearted', 'softhearted')",1.5790534,1.4452882,-0.1337652
28,0.79886645,0.80504936,"('disloyal', 'loyal')",0.7988665,0.8050494,0.0061829
29,-0.8447124,-0.96138865,"('unfair', 'fair')",-0.8447124,-0.9613886,-0.1166762
30,1.0331223,1.0748165,"('intolerant', 'tolerant')",1.0331223,1.0748165,0.0416942
31,-1.5816317,-1.5938889,"('evil', 'good')",-1.5816317,-1.5938889,-0.0122572
32,0.76572317,0.7238196,"('unkind', 'kind')",0.7657232,0.7238196,-0.0419036
33,-0.572388,-0.606234,"('wrong', 'right')",-0.572388,-0.606234,-0.033846
34,4.135697,4.296376,"('mean', 'honorable')",4.1356969,4.2963762,0.1606793
35,-0.8434948,-1.0893189,"('corrupt', 'incorrupt')",-0.8434948,-1.0893189,-0.2458241
36,-0.84909916,-0.88805467,"('hostile', 'amicable')",-0.8490992,-0.8880547,-0.0389555
37,0.73126745,0.7543956,"('fake', 'genuine')",0.7312675,0.7543956,0.0231281
38,-0.70536286,-0.6259056,"('untruthful', 'truthful')",-0.7053629,-0.6259056,0.0794573
39,0.57808816,0.5619654,"('exploitative', 'cooperative')",0.5780882,0.5619654,-0.0161228
40,-1.0112348,-1.1278206,"('stingy', 'generous')",-1.0112348,-1.1278206,-0.1165858
41,0.08237454,0.07785713,"('unforgiving', 'forgiving')",0.0823745,0.0778571,-0.0045174
42,-1.7972227,-1.850388,"('unreliable', 'reliable')",-1.7972227,-1.8503881,-0.0531654
43,0.90527195,0.97301745,"('irresponsible', 'responsible')",0.9052719,0.9730175,0.0677456
