,wellcare_male,wellcare_female,tuple,health_male,health_female,plans_male,plans_female,inc_male,inc_female,average_male,average_female,female-male
0,0.33577052,0.28001136,"('unsociable', 'sociable')",0.27728996,0.11368412,0.8443051,0.72908306,-0.40491018,-0.57278156,0.2631138,0.1374992,-0.1256146
1,-1.2192369,-0.9891188,"('unfriendly', 'friendly')",0.95173305,0.9490099,-0.14741552,-0.2124822,2.1902077,2.1486967,0.4438221,0.4740264,0.0302043
2,0.48174107,0.4958853,"('unlikable', 'likable')",1.2980754,1.1712021,2.181229,2.1638808,0.6833048,0.7834952,1.1610876,1.1536158,-0.0074718
3,-0.19714138,-0.12620263,"('repellent', 'pleasant')",-0.76683456,-0.47224018,0.8596581,0.92258686,0.26101488,0.288446,0.0391743,0.1531475,0.1139732
4,-0.044003084,0.15292108,"('disliked', 'liked')",1.0430146,1.1589156,-0.68361866,-0.5677714,-6.6377025,-6.6669574,-1.5805774,-1.480723,0.0998544
5,-0.19981934,0.013905995,"('distant', 'outgoing')",0.7746155,0.9554206,-0.6977204,-0.5876487,0.048036434,0.13503718,-0.0187219,0.1291788,0.1479007
6,-0.37695035,-0.11439845,"('distant', 'open')",0.7684032,1.0045704,-1.2646937,-1.0692484,0.7331646,0.8525367,-0.0350191,0.168365,0.2033841
7,0.12319487,0.120528035,"('insensitive', 'sensitive')",-0.24266511,-0.18696623,1.0093063,1.0155933,0.7217761,0.65922916,0.4029031,0.4020961,-0.000807
8,-1.3800579,-1.2479938,"('unaffectionate', 'affectionate')",-0.011709694,-0.074731156,-0.7409029,-0.7369845,1.0003387,1.0403665,-0.2830829,-0.2548358,0.0282471
9,0.14205183,0.28761134,"('unaffectionate', 'caring')",1.129534,1.1001285,1.0435282,1.023652,1.5586386,1.6536481,0.9684381,1.0162599,0.0478218
10,0.5498834,0.542602,"('unsympathetic', 'sympathetic')",-0.096079685,-0.03149534,1.0222586,1.031548,-0.15662062,-0.22506464,0.3298604,0.3293975,-0.0004629
11,0.9738389,0.94399804,"('unhelpful', 'helpful')",0.3192505,0.28312603,1.062139,1.0801855,1.9502107,2.0027642,1.0763597,1.0775185,0.0011588
