,crew_male,crew_female,tuple,average_male,average_female,female-male
0,0.42039567,0.33373386,"('unsociable', 'sociable')",0.4203957,0.3337339,-0.0866618
1,1.528145,1.49055,"('unfriendly', 'friendly')",1.528145,1.49055,-0.037595
2,0.52493393,0.5363558,"('unlikable', 'likable')",0.5249339,0.5363558,0.0114219
3,1.2492464,1.3619089,"('repellent', 'pleasant')",1.2492464,1.3619089,0.1126625
4,-7.1085844,-7.0796623,"('disliked', 'liked')",-7.1085844,-7.0796623,0.0289221
5,-0.70364016,-0.66499436,"('distant', 'outgoing')",-0.7036402,-0.6649944,0.0386458
6,-0.39803284,-0.46568042,"('distant', 'open')",-0.3980328,-0.4656804,-0.0676476
7,1.5518342,1.5937415,"('insensitive', 'sensitive')",1.5518342,1.5937415,0.0419073
8,1.0672549,0.99272084,"('unaffectionate', 'affectionate')",1.0672549,0.9927208,-0.0745341
9,2.0575988,2.169626,"('unaffectionate', 'caring')",2.0575988,2.169626,0.1120272
10,1.1760601,1.2155104,"('unsympathetic', 'sympathetic')",1.1760601,1.2155104,0.0394503
11,2.049253,2.2420528,"('unhelpful', 'helpful')",2.049253,2.2420528,0.1927998
12,-1.0786281,-0.9242027,"('unsupportive', 'supportive')",-1.0786281,-0.9242027,0.1544254
13,0.36982626,0.31661734,"('impolite', 'polite')",0.3698263,0.3166173,-0.053209
14,0.06405332,0.08012684,"('antisocial', 'social')",0.0640533,0.0801268,0.0160735
15,0.46952707,0.3962486,"('boring', 'funny')",0.4695271,0.3962486,-0.0732785
16,-0.39009452,-0.44918633,"('unpopular', 'popular')",-0.3900945,-0.4491863,-0.0590918
17,-0.49416852,-0.43291354,"('nasty', 'nice')",-0.4941685,-0.4329135,0.061255
18,-0.41993868,-0.5096085,"('disagreeable', 'welcoming')",-0.4199387,-0.5096085,-0.0896698
19,-0.5397233,-0.47061163,"('inhospitable', 'hospitable')",-0.5397233,-0.4706116,0.0691117
20,0.41958427,0.22996578,"('rough', 'thoughtful')",0.4195843,0.2299658,-0.1896185
21,0.3455584,0.62402695,"('immoral', 'moral')",0.3455584,0.624027,0.2784686
22,-0.16277649,0.008101746,"('untrustworthy', 'trustworthy')",-0.1627765,0.0081017,0.1708782
23,6.886708,6.9944277,"('insincere', 'sincere')",6.8867078,6.9944277,0.1077199
24,1.9239203,1.9726447,"('dishonest', 'honest')",1.9239203,1.9726447,0.0487244
25,0.92787147,0.87792754,"('egoistic', 'altruistic')",0.9278715,0.8779275,-0.049944
26,0.4982426,0.2371554,"('hardhearted', 'benevolent')",0.4982426,0.2371554,-0.2610872
27,1.6651398,1.468241,"('hardhearted', 'softhearted')",1.6651398,1.468241,-0.1968988
28,1.1910993,1.0949907,"('disloyal', 'loyal')",1.1910993,1.0949907,-0.0961086
29,-0.7372046,-0.87001896,"('unfair', 'fair')",-0.7372046,-0.870019,-0.1328144
30,0.8779165,1.0120579,"('intolerant', 'tolerant')",0.8779165,1.0120579,0.1341414
31,-1.6386178,-1.7138684,"('evil', 'good')",-1.6386178,-1.7138684,-0.0752506
32,1.6427909,1.4098957,"('unkind', 'kind')",1.6427909,1.4098957,-0.2328952
33,0.073227964,-0.020926122,"('wrong', 'right')",0.073228,-0.0209261,-0.0941541
34,4.639855,4.9079347,"('mean', 'honorable')",4.6398549,4.9079347,0.2680798
35,-1.3111209,-1.4740307,"('corrupt', 'incorrupt')",-1.3111209,-1.4740307,-0.1629098
36,-1.0037048,-1.0932809,"('hostile', 'amicable')",-1.0037048,-1.0932809,-0.0895761
37,1.0678947,0.9970463,"('fake', 'genuine')",1.0678947,0.9970463,-0.0708484
38,0.20774311,0.35992715,"('untruthful', 'truthful')",0.2077431,0.3599271,0.152184
39,0.01380356,0.057458278,"('exploitative', 'cooperative')",0.0138036,0.0574583,0.0436547
40,-1.3387737,-1.5521175,"('stingy', 'generous')",-1.3387737,-1.5521175,-0.2133438
41,0.20457794,0.16675398,"('unforgiving', 'forgiving')",0.2045779,0.166754,-0.0378239
42,-2.3051229,-2.420043,"('unreliable', 'reliable')",-2.3051229,-2.420043,-0.1149201
43,1.0963457,1.2296107,"('irresponsible', 'responsible')",1.0963457,1.2296107,0.133265
44,-1.3032528,-1.5440682,"('prejudiced', 'unprejudiced')",-1.3032528,-1.5440682,-0.2408154
45,0.48325628,0.4659977,"('incompetent', 'competent')",0.4832563,0.4659977,-0.0172586
46,-0.59839904,-0.44995737,"('uncompetitive', 'competitive')",-0.598399,-0.4499574,0.1484416
47,4.869867,4.998874,"('stupid', 'smart')",4.8698668,4.9988742,0.1290074
48,0.8625085,0.7946747,"('unintelligent', 'intelligent')",0.8625085,0.7946747,-0.0678338
49,0.26695085,0.41824612,"('unable', 'able')",0.2669508,0.4182461,0.1512953
50,-0.11780667,-0.2493643,"('clumsy', 'skillful')",-0.1178067,-0.2493643,-0.1315576
51,1.1871139,1.1239687,"('uneducated', 'educated')",1.1871139,1.1239687,-0.0631452
52,-0.26811123,-0.4085288,"('irrational', 'rational')",-0.2681112,-0.4085288,-0.1404176
53,0.129272,0.16847864,"('uncreative', 'creative')",0.129272,0.1684786,0.0392066
54,1.2547151,1.3677336,"('incapable', 'capable')",1.2547151,1.3677336,0.1130185
55,1.192883,1.2659911,"('incompetent', 'clever')",1.192883,1.2659911,0.0731081
56,0.746717,0.9895929,"('impractical', 'practical')",0.746717,0.9895929,0.2428759
57,-2.339526,-2.3792367,"('unimaginative', 'imaginative')",-2.3395259,-2.3792367,-0.0397108
58,0.12553787,0.19706139,"('undiscriminating', 'discriminating')",0.1255379,0.1970614,0.0715235
59,-0.5951891,-0.5458076,"('foolish', 'wise')",-0.5951891,-0.5458076,0.0493815
60,0.97697735,1.1210272,"('inefficient', 'efficient')",0.9769773,1.1210272,0.1440499
61,0.5820336,0.37143797,"('illogical', 'logical')",0.5820336,0.371438,-0.2105956
62,1.2692025,1.3579288,"('incompetent', 'brilliant')",1.2692025,1.3579288,0.0887263
63,0.67165154,0.72192824,"('unperceptive', 'insightful')",0.6716515,0.7219282,0.0502767
64,-6.199828,-5.9658055,"('shy', 'confident')",-6.1998281,-5.9658055,0.2340226
65,0.33218858,0.4902389,"('insecure', 'secure')",0.3321886,0.4902389,0.1580503
66,-0.5826695,-0.8116949,"('inactive', 'active')",-0.5826695,-0.8116949,-0.2290254
67,-0.5143794,-0.5366943,"('doubtful', 'determined')",-0.5143794,-0.5366943,-0.0223149
68,-0.4234921,-0.3255682,"('dependent', 'independent')",-0.4234921,-0.3255682,0.0979239
69,-2.3643422,-2.348075,"('lazy', 'industrious')",-2.3643422,-2.3480749,0.0162673
70,1.4566067,1.4751171,"('lethargic', 'energetic')",1.4566067,1.4751171,0.0185104
71,0.2637518,0.27156007,"('diffident', 'self-confident')",0.2637518,0.2715601,0.0078083
72,0.93603766,1.029212,"('unambitious', 'ambitious')",0.9360377,1.029212,0.0931743
73,-2.710255,-2.5703619,"('helpless', 'self-reliant')",-2.7102549,-2.5703619,0.139893
74,0.5445954,0.42239362,"('undedicated', 'dedicated')",0.5445954,0.4223936,-0.1222018
75,-1.2344756,-1.1478616,"('meek', 'impulsive')",-1.2344756,-1.1478616,0.086614
76,0.48767102,0.23868561,"('anxious', 'daring')",0.487671,0.2386856,-0.2489854
77,-1.0546976,-0.80001897,"('unmotivated', 'motivated')",-1.0546976,-0.800019,0.2546786
78,-0.58939505,-0.59631103,"('nonresilient', 'resilient')",-0.589395,-0.596311,-0.006916
79,-0.6411934,-0.72765094,"('wavering', 'unwavering')",-0.6411934,-0.7276509,-0.0864575
80,0.4096141,0.38705102,"('dominated', 'dominating')",0.4096141,0.387051,-0.0225631
81,0.0041751787,0.07012626,"('submissive', 'aggressive')",0.0041752,0.0701263,0.0659511
82,6.370995,6.3780265,"('poor', 'rich')",6.370995,6.3780265,0.0070315
83,-0.46842858,-0.5143658,"('powerless', 'powerful')",-0.4684286,-0.5143658,-0.0459372
84,-0.013392894,-0.021658188,"('inferior', 'superior')",-0.0133929,-0.0216582,-0.0082653
85,-1.5940713,-1.8088535,"('insignificant', 'prestigious')",-1.5940713,-1.8088535,-0.2147822
86,1.2187793,1.1807002,"('uninfluential', 'influential')",1.2187793,1.1807002,-0.0380791
87,0.43532065,0.45966324,"('unsuccessful', 'successful')",0.4353206,0.4596632,0.0243426
88,0.19654325,0.07031705,"('low', 'eminent')",0.1965432,0.0703171,-0.1262261
