,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.89283115,0.80121654,"('unsociable', 'sociable')",-0.084571496,-0.14544116,-0.15739176,-0.23229527,0.216956,0.14116,-0.075796
1,0.63532835,0.5187042,"('unfriendly', 'friendly')",0.74292177,0.5770534,1.085844,0.922422,0.8213647,0.6727266,-0.1486381
2,0.58516794,0.6112054,"('unlikable', 'likable')",1.107682,1.0580279,0.37824607,0.385391,0.6903653,0.6848748,-0.0054905
3,0.25553894,0.35176998,"('repellent', 'pleasant')",-0.20823568,-0.11543277,1.0365201,1.0886046,0.3612745,0.4416473,0.0803728
4,0.10411327,-0.02222779,"('disliked', 'liked')",0.8136405,0.6118113,-6.6482244,-6.7929583,-1.9101569,-2.0677916,-0.1576347
5,-0.8439589,-0.86953706,"('distant', 'outgoing')",0.27134,0.15641908,-0.96694565,-1.0598495,-0.5131882,-0.5909892,-0.077801
6,-1.2625854,-1.3091662,"('distant', 'open')",-0.08918512,-0.26733103,-0.91576093,-1.0908029,-0.7558438,-0.8891001,-0.1332563
7,1.5467943,1.5361462,"('insensitive', 'sensitive')",0.62196004,0.7105124,0.7714988,0.82802325,0.9800844,1.0248939,0.0448095
8,0.6050038,0.56704676,"('unaffectionate', 'affectionate')",-0.36597848,-0.52180475,0.33558053,0.18997754,0.1915353,0.0784065,-0.1131288
9,1.4151528,1.3956287,"('unaffectionate', 'caring')",0.37947863,0.29821935,0.92010224,0.8480585,0.9049112,0.8473022,-0.057609
10,1.4463115,1.512398,"('unsympathetic', 'sympathetic')",-0.8129304,-0.8118136,-0.33301872,-0.2783125,0.1001208,0.1407573,0.0406365
11,0.8550192,0.9243601,"('unhelpful', 'helpful')",0.13186058,0.2469202,2.0767772,2.213566,1.021219,1.1282821,0.1070631
12,1.3449936,1.3237355,"('unsupportive', 'supportive')",0.4913864,0.4997394,-1.9215313,-1.9110142,-0.0283838,-0.0291798,-0.000796
