,society_male,society_female,tuple,average_male,average_female,female-male
0,0.55167496,0.24489984,"('unsociable', 'sociable')",0.551675,0.2448998,-0.3067752
1,1.5948397,1.6729907,"('unfriendly', 'friendly')",1.5948397,1.6729907,0.078151
2,0.50303006,0.6826966,"('unlikable', 'likable')",0.5030301,0.6826966,0.1796665
3,-0.109271124,0.092615075,"('repellent', 'pleasant')",-0.1092711,0.0926151,0.2018862
4,-6.6497726,-6.8616157,"('disliked', 'liked')",-6.6497726,-6.8616157,-0.2118431
5,-0.30515277,-0.12762263,"('distant', 'outgoing')",-0.3051528,-0.1276226,0.1775302
6,-0.010419358,0.13501722,"('distant', 'open')",-0.0104194,0.1350172,0.1454366
7,1.1545225,1.2127894,"('insensitive', 'sensitive')",1.1545225,1.2127894,0.0582669
8,1.2900411,1.5201153,"('unaffectionate', 'affectionate')",1.2900411,1.5201153,0.2300742
9,1.9881421,2.2395234,"('unaffectionate', 'caring')",1.9881421,2.2395234,0.2513813
10,0.62171173,0.72333056,"('unsympathetic', 'sympathetic')",0.6217117,0.7233306,0.1016189
11,2.4324355,2.5224743,"('unhelpful', 'helpful')",2.4324355,2.5224743,0.0900388
12,-1.0469803,-0.9899065,"('unsupportive', 'supportive')",-1.0469803,-0.9899065,0.0570738
13,0.16154061,0.085647106,"('impolite', 'polite')",0.1615406,0.0856471,-0.0758935
14,0.6731157,0.43312413,"('antisocial', 'social')",0.6731157,0.4331241,-0.2399916
15,0.7730796,0.7077886,"('boring', 'funny')",0.7730796,0.7077886,-0.065291
16,-0.27813905,-0.22527143,"('unpopular', 'popular')",-0.2781391,-0.2252714,0.0528677
17,-0.065680586,-0.112005524,"('nasty', 'nice')",-0.0656806,-0.1120055,-0.0463249
18,-0.5160457,-0.4749508,"('disagreeable', 'welcoming')",-0.5160457,-0.4749508,0.0410949
19,-0.20176007,-0.071162485,"('inhospitable', 'hospitable')",-0.2017601,-0.0711625,0.1305976
20,1.023233,0.82467353,"('rough', 'thoughtful')",1.0232331,0.8246735,-0.1985596
21,0.307549,0.2974383,"('immoral', 'moral')",0.307549,0.2974383,-0.0101107
22,0.08347661,0.00057903305,"('untrustworthy', 'trustworthy')",0.0834766,0.000579,-0.0828976
23,6.52117,6.696252,"('insincere', 'sincere')",6.5211701,6.6962519,0.1750818
24,1.3984762,1.4845423,"('dishonest', 'honest')",1.3984762,1.4845423,0.0860661
25,0.27123302,0.37227714,"('egoistic', 'altruistic')",0.271233,0.3722771,0.1010441
26,1.5564456,1.2653248,"('hardhearted', 'benevolent')",1.5564456,1.2653248,-0.2911208
27,1.5344514,1.5877008,"('hardhearted', 'softhearted')",1.5344514,1.5877008,0.0532494
28,1.1471629,1.1853474,"('disloyal', 'loyal')",1.1471629,1.1853474,0.0381845
29,-0.32231024,-0.41967332,"('unfair', 'fair')",-0.3223102,-0.4196733,-0.0973631
30,1.1983409,1.1327716,"('intolerant', 'tolerant')",1.1983409,1.1327716,-0.0655693
31,-1.601938,-1.5941623,"('evil', 'good')",-1.601938,-1.5941623,0.0077757
32,1.4476382,1.3847374,"('unkind', 'kind')",1.4476382,1.3847374,-0.0629008
33,-0.24404222,-0.20059687,"('wrong', 'right')",-0.2440422,-0.2005969,0.0434453
34,5.0813417,5.277166,"('mean', 'honorable')",5.0813417,5.2771659,0.1958242
35,-0.84210485,-0.94181114,"('corrupt', 'incorrupt')",-0.8421049,-0.9418111,-0.0997062
36,-0.26334164,-0.26587042,"('hostile', 'amicable')",-0.2633416,-0.2658704,-0.0025288
37,0.654746,0.7370744,"('fake', 'genuine')",0.654746,0.7370744,0.0823284
38,0.4938982,0.52982605,"('untruthful', 'truthful')",0.4938982,0.529826,0.0359278
39,0.58427787,0.5172981,"('exploitative', 'cooperative')",0.5842779,0.5172981,-0.0669798
40,-1.7688769,-1.7960367,"('stingy', 'generous')",-1.7688769,-1.7960367,-0.0271598
41,0.75104237,0.5170796,"('unforgiving', 'forgiving')",0.7510424,0.5170796,-0.2339628
42,-2.1075053,-2.0180395,"('unreliable', 'reliable')",-2.1075053,-2.0180395,0.0894658
43,1.7603892,1.7294502,"('irresponsible', 'responsible')",1.7603892,1.7294502,-0.030939
44,-1.2187318,-1.262906,"('prejudiced', 'unprejudiced')",-1.2187318,-1.262906,-0.0441742
45,0.29896396,0.19185936,"('incompetent', 'competent')",0.298964,0.1918594,-0.1071046
46,-0.7330076,-0.750429,"('uncompetitive', 'competitive')",-0.7330076,-0.750429,-0.0174214
47,5.5060644,5.7419443,"('stupid', 'smart')",5.5060644,5.7419443,0.2358799
48,1.0717332,1.0350926,"('unintelligent', 'intelligent')",1.0717332,1.0350926,-0.0366406
49,0.36042163,0.5507955,"('unable', 'able')",0.3604216,0.5507955,0.1903739
50,-0.389614,-0.08561624,"('clumsy', 'skillful')",-0.389614,-0.0856162,0.3039978
51,0.4245371,0.4176129,"('uneducated', 'educated')",0.4245371,0.4176129,-0.0069242
52,-0.22969294,-0.18467773,"('irrational', 'rational')",-0.2296929,-0.1846777,0.0450152
53,-0.12840928,-0.010149448,"('uncreative', 'creative')",-0.1284093,-0.0101494,0.1182599
54,1.2303152,1.5531139,"('incapable', 'capable')",1.2303152,1.5531139,0.3227987
55,0.5408191,0.525383,"('incompetent', 'clever')",0.5408191,0.525383,-0.0154361
56,1.0138946,0.9276104,"('impractical', 'practical')",1.0138946,0.9276104,-0.0862842
57,-2.703048,-2.7642667,"('unimaginative', 'imaginative')",-2.703048,-2.7642667,-0.0612187
58,0.23753768,0.031721056,"('undiscriminating', 'discriminating')",0.2375377,0.0317211,-0.2058166
59,-0.054096676,0.18546967,"('foolish', 'wise')",-0.0540967,0.1854697,0.2395664
60,0.42182878,0.5262832,"('inefficient', 'efficient')",0.4218288,0.5262832,0.1044544
61,0.24737051,0.068112984,"('illogical', 'logical')",0.2473705,0.068113,-0.1792575
62,1.0430882,1.2022896,"('incompetent', 'brilliant')",1.0430882,1.2022896,0.1592014
63,0.99647456,1.002104,"('unperceptive', 'insightful')",0.9964746,1.002104,0.0056294
64,-5.9646945,-6.0317254,"('shy', 'confident')",-5.9646945,-6.0317254,-0.0670309
65,0.4452553,0.50412977,"('insecure', 'secure')",0.4452553,0.5041298,0.0588745
66,0.19253579,-0.043224495,"('inactive', 'active')",0.1925358,-0.0432245,-0.2357603
67,-0.18948646,-0.34157065,"('doubtful', 'determined')",-0.1894865,-0.3415706,-0.1520841
68,-0.75523204,-0.74655354,"('dependent', 'independent')",-0.755232,-0.7465535,0.0086785
69,-0.86801994,-0.9253418,"('lazy', 'industrious')",-0.8680199,-0.9253418,-0.0573219
70,1.2704284,1.2321069,"('lethargic', 'energetic')",1.2704284,1.2321069,-0.0383215
71,0.6514981,0.75658864,"('diffident', 'self-confident')",0.6514981,0.7565886,0.1050905
72,0.5379149,0.69514996,"('unambitious', 'ambitious')",0.5379149,0.69515,0.1572351
73,-3.2588816,-3.1691046,"('helpless', 'self-reliant')",-3.2588816,-3.1691046,0.089777
74,0.2732458,0.13336408,"('undedicated', 'dedicated')",0.2732458,0.1333641,-0.1398817
75,-0.5025974,-0.5227858,"('meek', 'impulsive')",-0.5025974,-0.5227858,-0.0201884
76,0.3969072,0.32907254,"('anxious', 'daring')",0.3969072,0.3290725,-0.0678347
77,-0.7535174,-0.687621,"('unmotivated', 'motivated')",-0.7535174,-0.687621,0.0658964
78,-0.1564395,-0.048041742,"('nonresilient', 'resilient')",-0.1564395,-0.0480417,0.1083978
79,-0.19024418,-0.15797766,"('wavering', 'unwavering')",-0.1902442,-0.1579777,0.0322665
80,-0.011803791,-0.20078218,"('dominated', 'dominating')",-0.0118038,-0.2007822,-0.1889784
81,-0.01728867,-0.03627129,"('submissive', 'aggressive')",-0.0172887,-0.0362713,-0.0189826
82,5.7742705,6.1156363,"('poor', 'rich')",5.7742705,6.1156363,0.3413658
83,-0.37668285,-0.48185924,"('powerless', 'powerful')",-0.3766828,-0.4818592,-0.1051764
84,0.040398106,-0.0007983893,"('inferior', 'superior')",0.0403981,-0.0007984,-0.0411965
85,-0.62171346,-0.71381485,"('insignificant', 'prestigious')",-0.6217135,-0.7138149,-0.0921014
86,0.66985446,0.5084119,"('uninfluential', 'influential')",0.6698545,0.5084119,-0.1614426
87,0.26145288,0.27606884,"('unsuccessful', 'successful')",0.2614529,0.2760688,0.0146159
88,-0.06720364,-0.14382195,"('low', 'eminent')",-0.0672036,-0.143822,-0.0766184
