,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,female-male
0,0.63324213,0.5571746,"('unsociable', 'sociable')",1.033698,0.9911154,-0.42677695,-0.48100507,0.4133877,0.3557616,-0.0576261
1,-0.75612515,-0.7179187,"('unfriendly', 'friendly')",-1.3094568,-1.3331664,1.7126001,1.6099013,-0.1176606,-0.1470612,-0.0294006
2,0.9858742,0.9885905,"('unlikable', 'likable')",1.2147079,1.2422308,0.7871938,0.78897667,0.9959253,1.0065993,0.010674
3,0.2669373,0.32133648,"('repellent', 'pleasant')",0.4739671,0.628488,0.90880525,0.97964084,0.5499032,0.6431551,0.0932519
4,-0.73292124,-0.63255465,"('disliked', 'liked')",-0.74205565,-0.7522329,-7.647283,-7.770489,-3.0407534,-3.0517591,-0.0110057
5,-1.0791867,-0.90760547,"('distant', 'outgoing')",-1.4917339,-1.3880486,-0.42437944,-0.39462343,-0.9984333,-0.8967592,0.1016741
6,-1.1633183,-0.93235457,"('distant', 'open')",-2.159497,-2.0067677,-0.29203606,-0.22344323,-1.2049505,-1.0541885,0.150762
7,0.85781854,0.88061154,"('insensitive', 'sensitive')",0.8801933,0.9939235,0.6840134,0.7507597,0.8073417,0.8750982,0.0677565
8,-1.0100781,-0.98717093,"('unaffectionate', 'affectionate')",-1.0486808,-1.1110953,0.94477904,0.92667156,-0.3713266,-0.3905315,-0.0192049
9,0.027643645,0.09810403,"('unaffectionate', 'caring')",-0.74570364,-0.7256104,1.3778319,1.4429563,0.219924,0.2718167,0.0518927
10,0.6137192,0.54814327,"('unsympathetic', 'sympathetic')",0.22905049,0.27197564,-0.6246798,-0.5260526,0.0726966,0.0980221,0.0253255
11,1.204803,1.0539018,"('unhelpful', 'helpful')",1.5664983,1.5397557,1.8501546,1.8850828,1.5404854,1.4929134,-0.047572
12,1.5943367,1.7701453,"('unsupportive', 'supportive')",0.84368706,1.0677651,-2.2438176,-2.192019,0.0647354,0.2152971,0.1505617
13,1.1835885,0.98403966,"('impolite', 'polite')",1.3492286,1.2654088,-0.7117655,-0.6907573,0.6070172,0.5195637,-0.0874535
