,linear_male,linear_female,tuple,technology_male,technology_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.34612536,-0.38422942,"('unsociable', 'sociable')",-0.2685901,-0.27942628,0.05698522,0.082839236,-0.1859101,-0.1936055,-0.0076954
1,-0.8781662,-0.9671136,"('unfriendly', 'friendly')",-0.8461956,-0.9897513,1.208161,0.94099027,-0.1720669,-0.3386249,-0.166558
2,-0.6563864,-0.62622434,"('unlikable', 'likable')",0.23662816,0.2438552,0.7357503,0.6242921,0.1053307,0.080641,-0.0246897
3,0.12688674,0.22841062,"('repellent', 'pleasant')",0.31966126,0.44486937,1.1241732,1.148749,0.5235737,0.607343,0.0837693
4,-0.9574451,-1.0382093,"('disliked', 'liked')",-0.2688265,-0.29281038,-7.2926908,-7.5372252,-2.8396543,-2.9560817,-0.1164274
5,-1.2643497,-1.3543693,"('distant', 'outgoing')",-1.273179,-1.3766826,-0.9305615,-1.0899094,-1.1560301,-1.2736538,-0.1176237
6,-1.8760954,-1.9385862,"('distant', 'open')",-1.7913327,-1.9105275,-0.7332596,-0.8718051,-1.4668959,-1.5736396,-0.1067437
7,0.93883425,0.96652967,"('insensitive', 'sensitive')",-0.14890213,-0.0051969755,0.67971635,0.69593126,0.4898828,0.5524213,0.0625385
8,-0.83017373,-0.85175157,"('unaffectionate', 'affectionate')",-0.49175024,-0.60933757,0.45158795,0.31366283,-0.290112,-0.3824755,-0.0923635
9,0.41539803,0.40607005,"('unaffectionate', 'caring')",-0.79060066,-0.8751338,1.089504,1.0388668,0.2381004,0.1899343,-0.0481661
10,0.476268,0.50610834,"('unsympathetic', 'sympathetic')",-0.7191259,-0.604727,-0.0861233,0.12744305,-0.1096604,0.0096081,0.1192685
11,0.49995872,0.5505642,"('unhelpful', 'helpful')",0.6340145,0.6857832,1.9594375,1.9880857,1.0311369,1.0748111,0.0436742
12,0.09938306,0.15086675,"('unsupportive', 'supportive')",0.035192553,0.1566284,-2.0389242,-2.0466144,-0.6347829,-0.5797064,0.0550765
13,-0.44205037,-0.43226415,"('impolite', 'polite')",-0.18449041,-0.16764128,-0.24087293,-0.12146039,-0.2891379,-0.2404553,0.0486826
14,0.9099526,0.91710246,"('antisocial', 'social')",1.6139069,1.6651945,0.2317993,0.20253439,0.918553,0.9282771,0.0097241
15,0.63071233,0.53802764,"('boring', 'funny')",-0.40023908,-0.5187371,-0.086598516,-0.19090475,0.0479582,-0.0572047,-0.1051629
16,-1.3039187,-1.3660593,"('unpopular', 'popular')",-0.31284276,-0.38483104,0.3637357,0.29450566,-0.4176753,-0.4854616,-0.0677863
