,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
0,0.21928988,-0.015067872,"('unsociable', 'sociable')",0.75222564,0.5219983,-0.115724884,-0.39908555,0.2852636,0.0359483,-0.2493153
1,-0.684607,-0.71810025,"('unfriendly', 'friendly')",0.40123144,0.35804605,1.6298691,1.5812396,0.4488312,0.4070618,-0.0417694
2,1.2634234,1.2528031,"('unlikable', 'likable')",0.65038097,0.5849755,1.0059677,1.086639,0.9732574,0.9748058,0.0015484
3,0.26357117,0.3811522,"('repellent', 'pleasant')",-1.5988154,-1.4593581,0.23334849,0.25829554,-0.3672986,-0.2733034,0.0939952
4,-1.3078629,-1.2897344,"('disliked', 'liked')",0.42925218,0.41082078,-6.6573586,-6.726487,-2.5119898,-2.5351335,-0.0231437
5,-1.3310794,-1.2495891,"('distant', 'outgoing')",0.43521228,0.49072415,-0.69703877,-0.5466605,-0.5309686,-0.4351751,0.0957935
6,-1.5635686,-1.4223858,"('distant', 'open')",0.17446631,0.2221868,-0.48711807,-0.3574251,-0.6254067,-0.519208,0.1061987
7,0.75596935,0.63164026,"('insensitive', 'sensitive')",-0.5226435,-0.49029282,0.022545557,8.644909e-05,0.0852905,0.0471446,-0.0381459
8,-0.2862429,-0.33409992,"('unaffectionate', 'affectionate')",0.8830511,0.7991452,0.60691947,0.61215764,0.4012426,0.3590676,-0.042175
9,0.1558812,0.079937965,"('unaffectionate', 'caring')",0.8898815,0.79598784,1.1585977,1.1276606,0.7347868,0.6678621,-0.0669247
10,0.77126944,0.6408829,"('unsympathetic', 'sympathetic')",-0.3293615,-0.41113663,-0.12966286,-0.2813326,0.1040817,-0.0171954,-0.1212771
11,0.82733285,0.7322276,"('unhelpful', 'helpful')",0.05149304,0.055761598,2.1631143,2.0684013,1.0139801,0.9521302,-0.0618499
12,1.3181815,1.310753,"('unsupportive', 'supportive')",0.842055,0.8951514,-2.099845,-2.050026,0.0201306,0.0519595,0.0318289
13,1.2457811,1.0949548,"('impolite', 'polite')",0.84148794,0.74979967,0.22143164,0.116640195,0.7695669,0.6537982,-0.1157687
14,0.33585232,0.17099065,"('antisocial', 'social')",-0.06973471,-0.1954458,-0.22374982,-0.40561888,0.0141226,-0.143358,-0.1574806
15,-0.53104025,-0.7081491,"('boring', 'funny')",0.5528597,0.47934815,0.5603759,0.48948097,0.1940651,0.0868933,-0.1071718
16,-1.3395519,-1.3296107,"('unpopular', 'popular')",-0.4381436,-0.38674542,0.17146178,0.17047381,-0.5354112,-0.5152941,0.0201171
17,-0.2427731,-0.20522706,"('nasty', 'nice')",-0.5821634,-0.45706254,-0.2633687,-0.24129403,-0.3627684,-0.3011945,0.0615739
18,0.83818054,0.69618165,"('disagreeable', 'welcoming')",-0.23935154,-0.2396099,-0.9832009,-0.94277686,-0.128124,-0.1620684,-0.0339444
19,-0.4023303,-0.32803583,"('inhospitable', 'hospitable')",-0.017680053,0.0067819236,-0.27711958,-0.20731245,-0.2323767,-0.1761888,0.0561879
20,-0.055554405,-0.05285511,"('rough', 'thoughtful')",-0.31996801,-0.24200085,0.43454984,0.5180907,0.0196758,0.0744116,0.0547358
21,1.3880975,1.2655916,"('immoral', 'moral')",0.7314075,0.6218555,-0.5753736,-0.64271194,0.5147104,0.4149117,-0.0997987
22,0.5857491,0.49502793,"('untrustworthy', 'trustworthy')",-0.95522296,-1.0814302,-1.0162277,-1.0419465,-0.4619006,-0.5427829,-0.0808823
23,1.572112,1.4138737,"('insincere', 'sincere')",-0.29082882,-0.28572756,5.804249,5.7361665,2.3618441,2.2881042,-0.0737399
24,0.9617083,0.86900836,"('dishonest', 'honest')",-0.015015366,-0.08746831,0.7179634,0.7043761,0.5548855,0.4953054,-0.0595801
25,-0.8041398,-0.80390465,"('egoistic', 'altruistic')",0.86277133,0.8836918,1.0626411,1.024697,0.3737576,0.3681614,-0.0055962
