,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.3061246,-0.42066464,"('unsociable', 'sociable')",0.39837384,0.39569974,-0.59729964,-0.6612305,0.080080315,-0.0469262,-0.1062425,-0.1832804,-0.0770379
1,-0.85619533,-0.9981385,"('unfriendly', 'friendly')",-0.83993864,-1.0953901,-1.9690106,-2.1167593,1.2031188,1.0585463,-0.6155064,-0.7879354,-0.172429
2,0.23752087,0.36818126,"('unlikable', 'likable')",0.67332244,0.7442415,-0.27126893,-0.12493655,0.51024663,0.59066623,0.2874553,0.3945381,0.1070828
3,0.34280366,0.47565675,"('repellent', 'pleasant')",-0.08408109,0.081481904,-0.51093346,-0.41849536,0.5142158,0.6526201,0.0655012,0.1978159,0.1323147
4,-1.0947944,-1.2017685,"('disliked', 'liked')",0.295721,0.14748105,0.9163531,0.7529759,-5.845849,-5.642722,-1.4321424,-1.4860084,-0.053866
5,-0.8457564,-0.75281984,"('distant', 'outgoing')",-0.46940973,-0.61033934,0.5916509,0.5510801,-0.20640346,-0.18577905,-0.2324797,-0.2494645,-0.0169848
6,-0.2704954,-0.18633628,"('distant', 'open')",-0.60820204,-0.6627213,0.059108302,0.064804964,-0.30596727,-0.2734685,-0.2813891,-0.2644303,0.0169588
7,0.374341,0.3643864,"('insensitive', 'sensitive')",-0.24117064,-0.08335505,-0.13595158,-0.10470382,0.7136501,0.63944405,0.1777172,0.2039429,0.0262257
8,-0.0125010405,-0.05759401,"('unaffectionate', 'affectionate')",-0.1407834,-0.22724982,-0.9671658,-1.0034761,1.1267282,1.062019,0.0015695,-0.0565752,-0.0581447
9,0.36628422,0.31103474,"('unaffectionate', 'caring')",-0.38153335,-0.47609878,-1.0415028,-1.0757289,1.4325923,1.3425789,0.0939601,0.0254465,-0.0685136
10,0.3710647,0.2536332,"('unsympathetic', 'sympathetic')",0.16470537,0.27839625,-0.6635855,-0.64538085,0.009800158,-0.11020696,-0.0295038,-0.0558896,-0.0263858
11,-0.5057359,-0.5989243,"('unhelpful', 'helpful')",-0.7075484,-0.6843556,-0.9594981,-0.96709335,1.4825482,1.4084532,-0.1725585,-0.21048,-0.0379215
12,0.5304693,0.5073808,"('unsupportive', 'supportive')",0.3917872,0.5480273,0.10517697,0.091689646,-1.2620144,-1.1798067,-0.0586452,-0.0081773,0.0504679
13,-0.15355814,-0.19353205,"('impolite', 'polite')",-0.30783445,-0.1163159,-0.52161276,-0.4580593,-1.1411258,-1.1773227,-0.5310328,-0.4863075,0.0447253
14,0.017483419,-0.045285262,"('antisocial', 'social')",1.1481135,1.2696072,0.0040644705,-0.0015612058,0.085463814,0.019142173,0.3137813,0.3104757,-0.0033056
15,-0.46958548,-0.6318129,"('boring', 'funny')",0.67619616,0.5220395,-0.2047613,-0.24335442,0.11458263,0.0673342,0.029108,-0.0714484,-0.1005564
16,-1.0475638,-0.9953158,"('unpopular', 'popular')",0.015617821,0.073057786,-0.7011108,-0.66924375,-0.26871562,-0.29844904,-0.5004431,-0.4724877,0.0279554
17,0.21104744,0.23439921,"('nasty', 'nice')",0.3332224,0.47638994,-0.024126843,0.017163098,-0.35035047,-0.29432204,0.0424481,0.1084075,0.0659594
18,-0.69884276,-0.54521114,"('disagreeable', 'welcoming')",-0.07359185,0.3033139,-0.3918698,-0.26347655,-0.9023956,-0.849712,-0.516675,-0.3387715,0.1779035
19,0.6524774,0.7547098,"('inhospitable', 'hospitable')",-0.8436611,-0.7348711,0.9557423,0.9724994,-0.3722089,-0.2722742,0.0980874,0.180016,0.0819286
20,-0.08025119,-0.05298478,"('rough', 'thoughtful')",0.34815127,0.5078479,-0.43179503,-0.44937262,0.40723228,0.38486886,0.0608343,0.0975898,0.0367555
21,0.28163347,0.2777167,"('immoral', 'moral')",0.5704391,0.7988356,-0.44794124,-0.365847,-0.86567265,-0.80644596,-0.1153853,-0.0239352,0.0914501
22,-0.2717085,-0.41066653,"('untrustworthy', 'trustworthy')",0.42735747,0.34790453,-0.4975068,-0.5227297,-0.4270505,-0.5258214,-0.1922271,-0.2778283,-0.0856012
23,0.5407612,0.50290203,"('insincere', 'sincere')",-0.9510708,-0.82025903,-1.1220586,-1.161182,4.682116,4.403502,0.787437,0.7312407,-0.0561963
24,0.83360285,0.7977458,"('dishonest', 'honest')",-0.4452868,-0.36740246,0.1473376,0.21255723,0.4429023,0.38775137,0.244639,0.257663,0.013024
25,0.7912164,0.77549255,"('egoistic', 'altruistic')",-0.048432477,-0.04268168,-0.84040034,-0.80154264,1.099889,1.1438687,0.2505682,0.2687842,0.018216
26,0.9061749,0.73574424,"('hardhearted', 'benevolent')",1.4965837,1.2236226,-0.18188135,-0.32274327,2.326186,2.189549,1.1367657,0.9565431,-0.1802226
