,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.4949829,0.32830086,"('unsociable', 'sociable')",0.3400912,0.21289486,0.417537,0.2705979,-0.1469391
1,-1.3016596,-1.5252489,"('unfriendly', 'friendly')",1.0421473,0.8183847,-0.1297562,-0.3534321,-0.2236759
2,1.2886117,1.2680182,"('unlikable', 'likable')",0.88458145,0.8925097,1.0865965,1.080264,-0.0063325
3,0.79129744,0.9378007,"('repellent', 'pleasant')",1.00081,1.1268032,0.8960537,1.0323019,0.1362482
4,0.13314462,0.026469141,"('disliked', 'liked')",-6.9451823,-6.933796,-3.4060187,-3.4536633,-0.0476446
5,-0.9495677,-1.0721831,"('distant', 'outgoing')",-0.910864,-1.0122877,-0.9302158,-1.0422354,-0.1120196
6,-1.3989348,-1.5122006,"('distant', 'open')",-0.85163516,-0.9790445,-1.125285,-1.2456225,-0.1203375
7,0.20847222,0.24225892,"('insensitive', 'sensitive')",0.7334614,0.74009705,0.4709668,0.491178,0.0202112
8,-1.3019608,-1.4001185,"('unaffectionate', 'affectionate')",0.19416119,0.08356762,-0.5538998,-0.6582754,-0.1043756
9,-0.97388893,-1.1083986,"('unaffectionate', 'caring')",0.84876347,0.73172176,-0.0625627,-0.1883384,-0.1257757
10,-0.047937516,-0.017944878,"('unsympathetic', 'sympathetic')",-0.0669067,-0.07729255,-0.0574221,-0.0476187,0.0098034
11,0.45854205,0.44813567,"('unhelpful', 'helpful')",1.960253,1.9530516,1.2093976,1.2005936,-0.008804
12,0.03233823,0.066832215,"('unsupportive', 'supportive')",-1.9522675,-1.9531418,-0.9599646,-0.9431548,0.0168098
13,0.3795678,0.3922281,"('impolite', 'polite')",-0.16467659,-0.09775154,0.1074456,0.1472383,0.0397927
14,1.9210263,1.9410774,"('antisocial', 'social')",0.75650525,0.71196896,1.3387659,1.3265232,-0.0122427
15,0.061744303,-0.101367414,"('boring', 'funny')",0.12007256,0.047312714,0.0909084,-0.0270273,-0.1179357
16,-0.5278762,-0.51931113,"('unpopular', 'popular')",0.17647815,0.21458738,-0.175699,-0.1523619,0.0233371
17,-0.12014736,-0.017287605,"('nasty', 'nice')",-0.8172999,-0.7300388,-0.4687236,-0.3736632,0.0950604
18,-0.9505414,-0.9147395,"('disagreeable', 'welcoming')",-0.5318966,-0.6416259,-0.741219,-0.7781827,-0.0369637
