,assignment_male,assignment_female,tuple,average_male,average_female,female-male
32,1.4794053,1.4811821,"('unkind', 'kind')",1.4794053,1.4811821,0.0017768
33,-1.0292549,-1.0610175,"('wrong', 'right')",-1.0292549,-1.0610175,-0.0317626
34,4.87574,5.0202975,"('mean', 'honorable')",4.8757401,5.0202975,0.1445574
35,-1.5060742,-1.7771602,"('corrupt', 'incorrupt')",-1.5060742,-1.7771602,-0.271086
36,-1.26869,-1.3813034,"('hostile', 'amicable')",-1.26869,-1.3813034,-0.1126134
37,0.6336679,0.56039506,"('fake', 'genuine')",0.6336679,0.5603951,-0.0732728
38,-0.38748196,-0.3732021,"('untruthful', 'truthful')",-0.387482,-0.3732021,0.0142799
39,-0.19845037,-0.19357401,"('exploitative', 'cooperative')",-0.1984504,-0.193574,0.0048764
40,-1.3472153,-1.5095729,"('stingy', 'generous')",-1.3472153,-1.5095729,-0.1623576
41,0.04534206,-0.042198088,"('unforgiving', 'forgiving')",0.0453421,-0.0421981,-0.0875402
42,-2.0773685,-2.148645,"('unreliable', 'reliable')",-2.0773685,-2.1486449,-0.0712764
43,1.7436302,1.7807834,"('irresponsible', 'responsible')",1.7436302,1.7807834,0.0371532
44,-1.4541228,-1.5143653,"('prejudiced', 'unprejudiced')",-1.4541228,-1.5143653,-0.0602425
45,0.49780178,0.4743712,"('incompetent', 'competent')",0.4978018,0.4743712,-0.0234306
46,-0.017896777,0.09744036,"('uncompetitive', 'competitive')",-0.0178968,0.0974404,0.1153372
47,5.578346,5.6966796,"('stupid', 'smart')",5.5783458,5.6966796,0.1183338
48,1.0699966,0.9523056,"('unintelligent', 'intelligent')",1.0699966,0.9523056,-0.117691
49,-0.100198425,0.033397093,"('unable', 'able')",-0.1001984,0.0333971,0.1335955
50,-0.48142686,-0.44013375,"('clumsy', 'skillful')",-0.4814269,-0.4401338,0.0412931
51,0.6324802,0.67287683,"('uneducated', 'educated')",0.6324802,0.6728768,0.0403966
52,-1.105241,-1.2412827,"('irrational', 'rational')",-1.1052409,-1.2412827,-0.1360418
53,0.25553218,0.22747758,"('uncreative', 'creative')",0.2555322,0.2274776,-0.0280546
54,0.8026666,0.8249516,"('incapable', 'capable')",0.8026666,0.8249516,0.022285
55,1.2031122,1.2364079,"('incompetent', 'clever')",1.2031122,1.2364079,0.0332957
56,0.9475338,1.0313603,"('impractical', 'practical')",0.9475338,1.0313603,0.0838265
57,-2.5667026,-2.52022,"('unimaginative', 'imaginative')",-2.5667026,-2.52022,0.0464826
58,0.11150673,0.046547417,"('undiscriminating', 'discriminating')",0.1115067,0.0465474,-0.0649593
59,-0.832288,-0.8717334,"('foolish', 'wise')",-0.832288,-0.8717334,-0.0394454
60,1.2776258,1.405807,"('inefficient', 'efficient')",1.2776258,1.405807,0.1281812
61,0.655323,0.38390753,"('illogical', 'logical')",0.655323,0.3839075,-0.2714155
62,1.4287108,1.4674704,"('incompetent', 'brilliant')",1.4287108,1.4674704,0.0387596
63,0.8607943,0.87088597,"('unperceptive', 'insightful')",0.8607943,0.870886,0.0100917
64,-6.1197515,-6.0115833,"('shy', 'confident')",-6.1197515,-6.0115833,0.1081682
65,1.2622247,1.194676,"('insecure', 'secure')",1.2622247,1.194676,-0.0675487
66,-0.5072538,-0.6239259,"('inactive', 'active')",-0.5072538,-0.6239259,-0.1166721
67,-0.4336025,-0.30701897,"('doubtful', 'determined')",-0.4336025,-0.307019,0.1265835
68,-0.32765096,-0.41752374,"('dependent', 'independent')",-0.327651,-0.4175237,-0.0898727
69,-2.126289,-2.1142337,"('lazy', 'industrious')",-2.1262889,-2.1142337,0.0120552
70,2.06926,2.0169954,"('lethargic', 'energetic')",2.0692599,2.0169954,-0.0522645
71,-0.14567631,-0.12548637,"('diffident', 'self-confident')",-0.1456763,-0.1254864,0.0201899
72,1.2435482,1.3620572,"('unambitious', 'ambitious')",1.2435482,1.3620572,0.118509
73,-3.430254,-3.3868794,"('helpless', 'self-reliant')",-3.430254,-3.3868794,0.0433746
74,-0.16152996,-0.21488161,"('undedicated', 'dedicated')",-0.16153,-0.2148816,-0.0533516
75,-1.0659112,-0.91146636,"('meek', 'impulsive')",-1.0659112,-0.9114664,0.1544448
76,0.91427344,0.7696527,"('anxious', 'daring')",0.9142734,0.7696527,-0.1446207
77,-0.85318637,-0.70796126,"('unmotivated', 'motivated')",-0.8531864,-0.7079613,0.1452251
78,-0.6200888,-0.6087239,"('nonresilient', 'resilient')",-0.6200888,-0.6087239,0.0113649
79,-0.95458204,-1.1059318,"('wavering', 'unwavering')",-0.954582,-1.1059318,-0.1513498
80,0.4247434,0.40002018,"('dominated', 'dominating')",0.4247434,0.4000202,-0.0247232
81,0.97458416,1.0322264,"('submissive', 'aggressive')",0.9745842,1.0322264,0.0576422
82,6.567552,6.755187,"('poor', 'rich')",6.5675521,6.755187,0.1876349
83,-0.5351674,-0.49651957,"('powerless', 'powerful')",-0.5351674,-0.4965196,0.0386478
84,-0.091900915,-0.125206,"('inferior', 'superior')",-0.0919009,-0.125206,-0.0333051
85,-2.2209308,-2.3528228,"('insignificant', 'prestigious')",-2.2209308,-2.3528228,-0.131892
86,0.6441217,0.64272404,"('uninfluential', 'influential')",0.6441217,0.642724,-0.0013977
87,-0.3484741,-0.23864412,"('unsuccessful', 'successful')",-0.3484741,-0.2386441,0.10983
88,-0.08128531,-0.06517307,"('low', 'eminent')",-0.0812853,-0.0651731,0.0161122
