,waters_male,waters_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.7913283,0.66849744,"('unsociable', 'sociable')",-0.009744521,-0.16631125,0.3907919,0.2510931,-0.1396988
1,0.5696456,0.54705906,"('unfriendly', 'friendly')",0.6457081,0.5792768,0.6076769,0.5631679,-0.044509
2,-0.0035374016,0.025742501,"('unlikable', 'likable')",0.5027466,0.5236174,0.2496046,0.27468,0.0250754
3,0.08052509,0.264051,"('repellent', 'pleasant')",0.7919494,0.69616187,0.4362372,0.4801064,0.0438692
4,-0.89533293,-0.8639624,"('disliked', 'liked')",-6.5233793,-6.4893565,-3.7093561,-3.6766596,0.0326965
5,-0.61964256,-0.48842824,"('distant', 'outgoing')",-0.9285926,-0.677904,-0.7741176,-0.5831661,0.1909515
6,-0.8958092,-0.67907375,"('distant', 'open')",-0.98055154,-0.76960766,-0.9381803,-0.7243407,0.2138396
7,1.5143126,1.5419806,"('insensitive', 'sensitive')",0.35289115,0.36516732,0.9336019,0.9535739,0.019972
8,0.19704594,0.22725032,"('unaffectionate', 'affectionate')",0.13806856,0.10076573,0.1675572,0.164008,-0.0035492
9,1.4680519,1.612616,"('unaffectionate', 'caring')",0.71877205,0.8209034,1.0934119,1.2167597,0.1233478
10,1.0078254,1.0554605,"('unsympathetic', 'sympathetic')",-0.19574241,-0.2329723,0.4060415,0.4112441,0.0052026
11,1.4025849,1.3830236,"('unhelpful', 'helpful')",1.9555576,2.1185899,1.6790712,1.7508068,0.0717356
12,1.656259,1.70573,"('unsupportive', 'supportive')",-2.188304,-2.0372257,-0.2660225,-0.1657479,0.1002746
13,0.94381243,0.75903964,"('impolite', 'polite')",-0.7016115,-0.67228985,0.1211005,0.0433749,-0.0777256
14,1.3107522,1.1493223,"('antisocial', 'social')",0.20002185,-0.018464219,0.755387,0.565429,-0.189958
15,0.06997845,-0.06719512,"('boring', 'funny')",-0.21675289,-0.20250687,-0.0733872,-0.134851,-0.0614638
16,-0.9097272,-0.8198005,"('unpopular', 'popular')",0.0017663538,0.020702057,-0.4539804,-0.3995492,0.0544312
17,-0.7004227,-0.67160696,"('nasty', 'nice')",-0.6191269,-0.5421543,-0.6597748,-0.6068807,0.0528941
18,-0.66560465,-0.6666589,"('disagreeable', 'welcoming')",-0.99975896,-1.0106251,-0.8326818,-0.838642,-0.0059602
19,-0.9202093,-0.8299089,"('inhospitable', 'hospitable')",-0.89833695,-0.6827989,-0.9092731,-0.7563539,0.1529192
20,-0.22859496,-0.24079028,"('rough', 'thoughtful')",0.8808767,0.82191795,0.3261409,0.2905638,-0.0355771
21,0.93495744,0.8974313,"('immoral', 'moral')",-0.009900993,-0.041964266,0.4625282,0.4277335,-0.0347947
22,0.30216902,0.17385258,"('untrustworthy', 'trustworthy')",-0.5648348,-0.6980431,-0.1313329,-0.2620953,-0.1307624
23,1.9665232,1.9155159,"('insincere', 'sincere')",5.483203,5.5289965,3.7248631,3.7222562,-0.0026069
24,1.5077665,1.457751,"('dishonest', 'honest')",0.7761786,0.8480384,1.1419725,1.1528947,0.0109222
25,0.2242061,0.26892483,"('egoistic', 'altruistic')",0.45160112,0.35468346,0.3379036,0.3118041,-0.0260995
26,0.328366,0.01605818,"('hardhearted', 'benevolent')",1.7194034,1.4513874,1.0238847,0.7337228,-0.2901619
27,0.96256465,0.91472477,"('hardhearted', 'softhearted')",0.60832167,0.6674491,0.7854432,0.7910869,0.0056437
28,0.69037676,0.67028826,"('disloyal', 'loyal')",1.39312,1.2979069,1.0417484,0.9840976,-0.0576508
29,0.5157841,0.62807685,"('unfair', 'fair')",-0.39229333,-0.5240238,0.0617454,0.0520265,-0.0097189
30,1.512102,1.3972936,"('intolerant', 'tolerant')",0.88842255,0.9186604,1.2002623,1.157977,-0.0422853
31,-1.756257,-1.7149165,"('evil', 'good')",-1.4932239,-1.4791273,-1.6247405,-1.5970218,0.0277187
32,0.5265314,0.43311277,"('unkind', 'kind')",0.7296222,0.44022024,0.6280768,0.4366665,-0.1914103
33,0.93738925,0.8845998,"('wrong', 'right')",-0.7196525,-0.7185863,0.1088684,0.0830067,-0.0258617
34,0.53989756,0.4824262,"('mean', 'honorable')",5.59283,5.904051,3.0663638,3.1932385,0.1268747
35,-2.0669758,-2.049168,"('corrupt', 'incorrupt')",-0.9791992,-1.0077858,-1.5230875,-1.528477,-0.0053895
36,-2.3279278,-2.236444,"('hostile', 'amicable')",-0.78384924,-0.79321486,-1.5558885,-1.5148294,0.0410591
37,0.52786213,0.45212808,"('fake', 'genuine')",0.2984393,0.34360066,0.4131507,0.3978644,-0.0152863
38,0.75335294,0.7621775,"('untruthful', 'truthful')",-0.25053978,-0.018301401,0.2514066,0.371938,0.1205314
39,1.7464923,1.649641,"('exploitative', 'cooperative')",0.3363809,0.28256604,1.0414366,0.9661036,-0.075333
40,0.42290363,0.51048565,"('stingy', 'generous')",-2.156825,-2.1602256,-0.8669607,-0.82487,0.0420907
41,0.29695895,0.1962405,"('unforgiving', 'forgiving')",-0.0074460637,-0.08229312,0.1447565,0.0569737,-0.0877828
42,0.9101601,1.0199682,"('unreliable', 'reliable')",-2.6605265,-2.600629,-0.8751832,-0.7903305,0.0848527
43,1.6252341,1.6319373,"('irresponsible', 'responsible')",0.70850444,0.74219495,1.1668693,1.1870661,0.0201968
44,-1.525376,-1.5485756,"('prejudiced', 'unprejudiced')",-1.2439054,-1.388525,-1.3846407,-1.4685503,-0.0839096
45,1.80897,1.7405876,"('incompetent', 'competent')",0.52764255,0.4817508,1.1683062,1.1111692,-0.057137
46,1.3422441,1.372756,"('uncompetitive', 'competitive')",-0.26084706,-0.29071456,0.5406985,0.5410208,0.0003223
47,1.5926493,1.4599602,"('stupid', 'smart')",5.302972,5.5060062,3.4478106,3.4829831,0.0351725
48,0.5124646,0.5129179,"('unintelligent', 'intelligent')",0.7558254,0.732353,0.634145,0.6226354,-0.0115096
49,0.08337993,0.16967356,"('unable', 'able')",0.04292791,0.17618653,0.0631539,0.17293,0.1097761
50,-0.7128119,-0.6378234,"('clumsy', 'skillful')",0.04913655,-0.010742389,-0.3318377,-0.3242829,0.0075548
51,0.2565964,0.2362626,"('uneducated', 'educated')",0.4237246,0.34669235,0.3401605,0.2914775,-0.048683
52,-0.7902189,-0.76787615,"('irrational', 'rational')",-0.48325884,-0.5317701,-0.6367389,-0.6498231,-0.0130842
53,-0.25190386,-0.18920198,"('uncreative', 'creative')",0.0028220238,0.0038136672,-0.1245409,-0.0926942,0.0318467
54,-0.17760588,-0.0052411035,"('incapable', 'capable')",0.5055376,0.6579515,0.1639659,0.3263552,0.1623893
55,1.9780316,1.964437,"('incompetent', 'clever')",0.62482053,0.54258543,1.3014261,1.2535112,-0.0479149
56,2.871501,2.813666,"('impractical', 'practical')",0.30869186,0.41230735,1.5900965,1.6129867,0.0228902
57,-0.5814739,-0.6276907,"('unimaginative', 'imaginative')",-2.6695483,-2.757389,-1.6255111,-1.6925399,-0.0670288
58,0.54722375,0.56267405,"('undiscriminating', 'discriminating')",0.45159096,0.48922595,0.4994074,0.52595,0.0265426
59,0.586489,0.6128395,"('foolish', 'wise')",-0.15413599,-0.00786697,0.2161765,0.3024863,0.0863098
60,1.9838476,1.9787124,"('inefficient', 'efficient')",0.63549036,0.78849196,1.309669,1.3836021,0.0739331
61,1.6039058,1.4123361,"('illogical', 'logical')",0.63656914,0.4121014,1.1202375,0.9122187,-0.2080188
62,2.0028963,2.1162393,"('incompetent', 'brilliant')",0.67042845,0.96232885,1.3366624,1.5392841,0.2026217
63,1.260536,1.2076137,"('unperceptive', 'insightful')",0.75686693,0.8844563,1.0087014,1.0460351,0.0373337
64,-0.8784236,-0.90927374,"('shy', 'confident')",-5.6278152,-5.6645904,-3.2531195,-3.286932,-0.0338125
65,0.93327487,0.7863229,"('insecure', 'secure')",0.20222113,0.15350299,0.567748,0.4699129,-0.0978351
66,-0.69502324,-0.64060277,"('inactive', 'active')",0.19360985,0.15929183,-0.2507067,-0.2406555,0.0100512
67,-0.24374183,-0.32103905,"('doubtful', 'determined')",-0.1817799,-0.28539672,-0.2127609,-0.3032179,-0.090457
68,0.7450964,0.7046672,"('dependent', 'independent')",-0.3455648,-0.28690514,0.1997658,0.208881,0.0091152
69,-0.47415656,-0.42909104,"('lazy', 'industrious')",-0.9532654,-0.8420884,-0.713711,-0.6355897,0.0781213
70,0.76618934,0.84241426,"('lethargic', 'energetic')",0.4818835,0.489244,0.6240364,0.6658291,0.0417927
71,2.065129,2.0691986,"('diffident', 'self-confident')",0.4322064,0.41548902,1.2486677,1.2423438,-0.0063239
72,0.32427952,0.3512983,"('unambitious', 'ambitious')",-0.68460697,-0.61713004,-0.1801637,-0.1329159,0.0472478
73,0.24625151,0.2676881,"('helpless', 'self-reliant')",-3.0503025,-2.9818678,-1.4020255,-1.3570899,0.0449356
74,1.0549288,1.1470411,"('undedicated', 'dedicated')",-0.08368898,-0.2363612,0.4856199,0.4553399,-0.03028
75,-2.271464,-2.172905,"('meek', 'impulsive')",-0.8451647,-0.7894395,-1.5583144,-1.4811722,0.0771422
76,0.9235409,1.0113469,"('anxious', 'daring')",0.20373829,0.21528797,0.5636396,0.6133174,0.0496778
77,-0.17496501,-0.016824167,"('unmotivated', 'motivated')",-0.8064954,-0.61771744,-0.4907302,-0.3172708,0.1734594
78,-0.10956541,0.011968236,"('nonresilient', 'resilient')",-0.08142354,0.07688849,-0.0954945,0.0444284,0.1399229
79,-0.62029624,-0.5870586,"('wavering', 'unwavering')",-0.72849303,-0.6431817,-0.6743946,-0.6151202,0.0592744
80,1.2704315,1.1744056,"('dominated', 'dominating')",-0.22552241,-0.29467157,0.5224546,0.439867,-0.0825876
81,0.8611873,0.7182787,"('submissive', 'aggressive')",-0.1885708,-0.11247173,0.3363082,0.3029035,-0.0334047
82,0.4095166,0.4914541,"('poor', 'rich')",6.2655063,6.3301396,3.3375115,3.4107969,0.0732854
83,-0.034874998,-0.16063744,"('powerless', 'powerful')",-0.5626369,-0.6693016,-0.2987559,-0.4149695,-0.1162136
84,-0.056951217,0.031017385,"('inferior', 'superior')",0.9544641,0.9443699,0.4487564,0.4876936,0.0389372
85,-0.7811463,-0.82680416,"('insignificant', 'prestigious')",-0.9150952,-0.9699731,-0.8481207,-0.8983886,-0.0502679
86,0.8384775,0.7573229,"('uninfluential', 'influential')",0.0814255,-0.02700045,0.4599515,0.3651612,-0.0947903
87,0.966521,0.86861074,"('unsuccessful', 'successful')",1.1050832,1.0426998,1.0358021,0.9556553,-0.0801468
88,-0.275301,-0.30309662,"('low', 'eminent')",-0.55095637,-0.5996835,-0.4131287,-0.4513901,-0.0382614
