,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
0,2.278131,2.0959792,"('unsociable', 'sociable')",1.8100301,1.7680523,0.07609981,-0.05405605,1.388087,1.2699919,-0.1180951
1,-1.1817136,-1.1675404,"('unfriendly', 'friendly')",-0.8593085,-0.9877403,1.3793055,1.1845276,-0.2205722,-0.3235843,-0.1030121
2,0.29801294,0.22981335,"('unlikable', 'likable')",0.4686292,0.4953864,0.5727265,0.5966315,0.4464562,0.4406104,-0.0058458
3,1.9329274,1.9642408,"('repellent', 'pleasant')",1.5055662,1.588267,0.3219273,0.332285,1.2534737,1.2949309,0.0414572
4,-1.51698,-1.5569444,"('disliked', 'liked')",-1.9403884,-2.0682518,-5.9113073,-5.926505,-3.1228917,-3.1839005,-0.0610088
5,-2.8954957,-2.8218617,"('distant', 'outgoing')",-2.6306171,-2.6338382,-0.68468374,-0.66229427,-2.0702655,-2.0393314,0.0309341
6,-3.257035,-3.1265173,"('distant', 'open')",-2.70454,-2.7211347,-0.24712858,-0.2635007,-2.0695678,-2.0370509,0.0325169
7,2.1285844,1.9904884,"('insensitive', 'sensitive')",1.1847825,1.2490151,0.33883882,0.33868575,1.2174019,1.1927297,-0.0246722
8,-0.9202457,-0.8775873,"('unaffectionate', 'affectionate')",-1.5815003,-1.6773255,-0.025188887,-0.11293656,-0.8423116,-0.8892831,-0.0469715
9,0.8665167,0.8454256,"('unaffectionate', 'caring')",-0.16282396,-0.24018759,0.6305759,0.5270797,0.4447562,0.3774393,-0.0673169
10,2.7903237,2.558518,"('unsympathetic', 'sympathetic')",1.8666205,1.8745689,-0.6199102,-0.6459424,1.345678,1.2623815,-0.0832965
11,0.78438133,0.73765033,"('unhelpful', 'helpful')",1.3965079,1.402848,1.6670343,1.6227629,1.2826411,1.2544204,-0.0282207
12,1.1611757,1.1527488,"('unsupportive', 'supportive')",0.8969751,0.9641292,-2.1551464,-2.1188438,-0.0323319,-0.0006553,0.0316766
13,1.7993835,1.6971467,"('impolite', 'polite')",1.3930913,1.4284002,-0.2906766,-0.31011698,0.9672661,0.9384766,-0.0287895
14,2.5126338,2.4093933,"('antisocial', 'social')",2.3922517,2.390191,-0.48875055,-0.5410863,1.4720449,1.4194994,-0.0525455
15,-0.75554293,-0.8505089,"('boring', 'funny')",-0.15519391,-0.2077485,0.6022096,0.58359915,-0.1028424,-0.1582194,-0.055377
16,-1.2158945,-1.2690233,"('unpopular', 'popular')",-0.4554576,-0.5677893,0.61112136,0.57405114,-0.3534102,-0.4209205,-0.0675103
17,-0.72277474,-0.7122836,"('nasty', 'nice')",-0.46688992,-0.42449236,-0.52943075,-0.50834674,-0.5730318,-0.5483743,0.0246575
18,-0.75529075,-0.818117,"('disagreeable', 'welcoming')",-1.1581757,-1.15555,-0.4842104,-0.5832112,-0.7992256,-0.8522927,-0.0530671
19,-1.1478772,-1.074395,"('inhospitable', 'hospitable')",-1.2950425,-1.3249981,-0.4273916,-0.36722022,-0.9567704,-0.9222044,0.034566
20,1.3926331,1.3458027,"('rough', 'thoughtful')",1.210604,1.1528778,1.2848356,1.2204268,1.2960242,1.2397025,-0.0563217
21,2.256943,2.1278732,"('immoral', 'moral')",2.2942662,2.339802,-0.07614846,-0.13221967,1.491687,1.4451518,-0.0465352
22,1.0051535,0.83681995,"('untrustworthy', 'trustworthy')",1.4365321,1.3393214,-0.5562373,-0.6624726,0.6284828,0.5045562,-0.1239266
23,2.5265598,2.3109426,"('insincere', 'sincere')",1.2327187,1.1501123,5.0567017,4.8391757,2.93866,2.7667433,-0.1719167
24,1.8079758,1.5998585,"('dishonest', 'honest')",0.049290136,0.0477387,0.14144474,0.07121251,0.6662369,0.5729366,-0.0933003
25,-0.24627334,-0.17500053,"('egoistic', 'altruistic')",-1.1621153,-1.1945287,1.2994233,1.2675927,-0.0363218,-0.0339789,0.0023429
26,-0.9768033,-0.9999278,"('hardhearted', 'benevolent')",-0.23675036,-0.32351035,1.3172488,1.2535834,0.0345651,-0.0232849,-0.05785
