,otis_male,otis_female,tuple,worldwide_male,worldwide_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.14137375,-0.16256279,"('unsociable', 'sociable')",0.30272064,0.26966405,-0.23420449,-0.3795181,-0.0242859,-0.0908056,-0.0665197
1,0.557391,0.5369114,"('unfriendly', 'friendly')",-0.1410025,-0.23917831,1.5237175,1.3670819,0.646702,0.5549383,-0.0917637
2,0.08990869,0.2118049,"('unlikable', 'likable')",0.70743793,0.7578255,0.6222905,0.68706304,0.4732124,0.5522312,0.0790188
3,-0.8673371,-0.7505261,"('repellent', 'pleasant')",-0.4055408,-0.31458694,0.37873122,0.44868037,-0.2980489,-0.2054776,0.0925713
4,-0.018387016,-0.063690566,"('disliked', 'liked')",0.16754664,0.059446093,-6.4570246,-6.6071787,-2.1026217,-2.2038077,-0.101186
5,0.8458131,0.80049396,"('distant', 'outgoing')",0.049988575,-0.07131987,-0.34438226,-0.37017456,0.1838065,0.1196665,-0.06414
6,0.48325208,0.49981296,"('distant', 'open')",-0.7023153,-0.8129974,-0.2835858,-0.31678623,-0.1675496,-0.2099902,-0.0424406
7,0.14243343,0.13420793,"('insensitive', 'sensitive')",-0.76841223,-0.7102258,-0.03339275,-0.060775228,-0.2197905,-0.2122644,0.0075261
8,0.43393967,0.44282186,"('unaffectionate', 'affectionate')",-1.3254069,-1.3493692,0.55199337,0.481674,-0.1131579,-0.1416244,-0.0284665
9,0.903425,0.883194,"('unaffectionate', 'caring')",-0.7070311,-0.73230624,0.9917572,0.9695066,0.3960504,0.3734648,-0.0225856
10,-0.34731305,-0.3487309,"('unsympathetic', 'sympathetic')",-1.1358284,-1.0172205,-0.59875053,-0.65506727,-0.693964,-0.6736729,0.0202911
11,-0.50105125,-0.4908771,"('unhelpful', 'helpful')",0.008058,0.09785922,1.3962986,1.4373401,0.3011018,0.3481074,0.0470056
12,0.35483316,0.42280373,"('unsupportive', 'supportive')",0.956069,1.0219971,-1.8839732,-1.9043626,-0.1910237,-0.1531872,0.0378365
13,0.28300762,0.2401062,"('impolite', 'polite')",0.04344542,0.1126916,-0.9359519,-0.9571585,-0.2031663,-0.2014536,0.0017127
14,-0.7771561,-0.78059524,"('antisocial', 'social')",0.9617651,1.0272577,-0.48454747,-0.55121654,-0.0999795,-0.101518,-0.0015385
15,0.49815607,0.4028568,"('boring', 'funny')",-0.40330476,-0.4786003,-0.27274236,-0.2617649,-0.059297,-0.1125028,-0.0532058
16,-0.3899329,-0.34803227,"('unpopular', 'popular')",-0.2147036,-0.2584212,0.18357015,0.11653782,-0.1403554,-0.1633052,-0.0229498
17,0.8421166,0.86318153,"('nasty', 'nice')",-1.5954026,-1.5196247,-0.58347875,-0.5054811,-0.4455883,-0.3873081,0.0582802
18,0.56458366,0.56672966,"('disagreeable', 'welcoming')",0.23819895,0.30022085,-0.45063135,-0.52506334,0.1173837,0.1139624,-0.0034213
19,-0.21149428,-0.1574624,"('inhospitable', 'hospitable')",-0.37023336,-0.42263323,-0.74019295,-0.7163205,-0.4406402,-0.4321387,0.0085015
20,0.51511014,0.5018091,"('rough', 'thoughtful')",0.20292482,0.22960044,0.7204585,0.7189412,0.4794978,0.4834503,0.0039525
21,-0.39748967,-0.35643706,"('immoral', 'moral')",0.5354481,0.66950953,-1.0898991,-1.063083,-0.3173136,-0.2500035,0.0673101
22,-1.1353885,-1.1530803,"('untrustworthy', 'trustworthy')",0.31919098,0.28610557,-1.0049523,-1.0383005,-0.6070499,-0.6350918,-0.0280419
23,-0.27775964,-0.28397673,"('insincere', 'sincere')",0.53216064,0.55305815,5.261984,5.2168717,1.838795,1.8286511,-0.0101439
24,0.7633096,0.7258741,"('dishonest', 'honest')",0.47181377,0.514833,0.61400086,0.58613825,0.6163747,0.6089485,-0.0074262
25,0.9755235,0.9497412,"('egoistic', 'altruistic')",0.16200353,0.16787404,1.4863296,1.4935222,0.8746188,0.8703791,-0.0042397
26,2.3499522,2.2894611,"('hardhearted', 'benevolent')",1.1301961,1.0851817,1.8249314,1.7676979,1.7683598,1.7141136,-0.0542462
27,1.300452,1.2749758,"('hardhearted', 'softhearted')",-0.57413316,-0.5768328,0.94132364,0.8825221,0.5558808,0.5268884,-0.0289924
28,0.18728754,0.09201588,"('disloyal', 'loyal')",0.0022395551,-0.08412951,0.8664855,0.77397305,0.3520042,0.2606198,-0.0913844
