,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7145375,-0.71774375,"('unsociable', 'sociable')",0.4231023,0.25768003,-0.3477231,-0.38977328,-0.2130528,-0.283279,-0.0702262
1,1.4268599,1.6789622,"('unfriendly', 'friendly')",0.47292098,0.4428931,1.4321603,1.1989666,1.110647,1.1069406,-0.0037064
2,0.6491496,0.6911152,"('unlikable', 'likable')",0.90633094,0.95733917,0.7015569,0.7999896,0.7523458,0.816148,0.0638022
3,-0.6928425,-0.411276,"('repellent', 'pleasant')",0.13549237,0.27011764,-0.09480636,0.023235332,-0.2173855,-0.0393077,0.1780778
4,0.008581682,0.043570474,"('disliked', 'liked')",-1.2571028,-1.2464955,-6.3947625,-6.2162337,-2.5477613,-2.473053,0.0747083
5,2.0800135,2.0377603,"('distant', 'outgoing')",0.4976455,0.5258395,-0.37229326,-0.38419044,0.735122,0.7264698,-0.0086522
6,2.7381105,2.818618,"('distant', 'open')",0.5515244,0.5875261,0.3008696,0.2603466,1.1968349,1.2221636,0.0253287
7,-0.5137069,-0.31180292,"('insensitive', 'sensitive')",-0.07164194,0.01914982,0.64040834,0.6517525,0.0183532,0.1196998,0.1013466
8,0.52194524,0.4655944,"('unaffectionate', 'affectionate')",-1.091609,-1.1543293,0.079377025,-0.07402098,-0.1634289,-0.254252,-0.0908231
9,1.9414275,2.07015,"('unaffectionate', 'caring')",0.41181433,0.399775,0.89754677,0.82171977,1.0835962,1.0972149,0.0136187
10,-1.1439778,-0.93160784,"('unsympathetic', 'sympathetic')",-0.7837901,-0.7956197,-0.255547,-0.30188546,-0.7277716,-0.676371,0.0514006
11,-0.8708143,-0.79719144,"('unhelpful', 'helpful')",0.81875336,0.8890027,2.0201886,2.0445905,0.6560425,0.7121339,0.0560914
12,0.47190374,0.6577628,"('unsupportive', 'supportive')",0.30637112,0.31145757,-1.8386376,-1.8282411,-0.3534542,-0.2863402,0.067114
13,-1.3185447,-1.4395467,"('impolite', 'polite')",0.07711066,-0.06831284,-0.05207114,-0.012370747,-0.4311684,-0.5067434,-0.075575
14,-0.86038566,-0.83475727,"('antisocial', 'social')",1.4073423,1.4469799,-0.7651404,-0.6753836,-0.0727279,-0.0210537,0.0516742
15,-0.15955794,-0.26247686,"('boring', 'funny')",0.6031345,0.5785115,0.35045534,0.37510666,0.2646773,0.2303804,-0.0342969
16,0.2757192,0.48925728,"('unpopular', 'popular')",0.4040197,0.49385422,0.87039495,0.9363372,0.5167113,0.6398162,0.1231049
