,nektar_male,nektar_female,tuple,therapeutics_male,therapeutics_female,average_male,average_female,female-male
0,-1.4370149,-1.5464501,"('unsociable', 'sociable')",0.3578579,0.2696429,-0.5395785,-0.6384037,-0.0988252
1,-1.2831143,-1.4657427,"('unfriendly', 'friendly')",0.38884833,0.2024703,-0.447133,-0.6316362,-0.1845032
2,0.6936158,0.6999629,"('unlikable', 'likable')",1.1434928,1.1658627,0.9185543,0.9329128,0.0143585
3,-1.5503318,-1.500234,"('repellent', 'pleasant')",-1.1919128,-1.0920757,-1.3711224,-1.2961549,0.0749675
4,0.06680618,0.009939417,"('disliked', 'liked')",-2.5459,-2.5889847,-1.239547,-1.2895226,-0.0499756
5,-1.1961112,-1.2068213,"('distant', 'outgoing')",0.03489749,-0.00014543533,-0.5806069,-0.6034834,-0.0228765
6,-1.2454653,-1.267113,"('distant', 'open')",-0.01291728,-0.09017217,-0.6291913,-0.6786426,-0.0494513
7,-1.7023042,-1.6529006,"('insensitive', 'sensitive')",-1.1491591,-1.096217,-1.4257317,-1.3745588,0.0511729
8,-0.13618189,-0.33329767,"('unaffectionate', 'affectionate')",0.09009327,-0.0856636,-0.0230443,-0.2094806,-0.1864363
9,-1.3347929,-1.5189455,"('unaffectionate', 'caring')",0.31747806,0.17883766,-0.5086574,-0.6700539,-0.1613965
10,-2.4263544,-2.4459596,"('unsympathetic', 'sympathetic')",-1.1787232,-1.2115554,-1.8025389,-1.8287575,-0.0262186
11,-1.1945795,-1.2281598,"('unhelpful', 'helpful')",1.0584679,1.0482605,-0.0680558,-0.0899497,-0.0218939
12,-0.9081738,-0.90355617,"('unsupportive', 'supportive')",-0.038416572,-0.010505883,-0.4732952,-0.457031,0.0162642
13,-1.3724779,-1.3609074,"('impolite', 'polite')",-0.122803524,-0.10366667,-0.7476407,-0.732287,0.0153537
14,-0.58826196,-0.5181271,"('antisocial', 'social')",-0.6366951,-0.58070105,-0.6124785,-0.549414,0.0630645
15,0.2516702,0.20203598,"('boring', 'funny')",0.6364027,0.5333899,0.4440365,0.3677129,-0.0763236
16,0.30394822,0.18372726,"('unpopular', 'popular')",0.42001086,0.38284189,0.3619795,0.2832846,-0.0786949
17,-0.53560597,-0.5180418,"('nasty', 'nice')",-0.49359325,-0.4264506,-0.5145996,-0.4722462,0.0423534
18,0.6757112,0.6570457,"('disagreeable', 'welcoming')",0.22379789,0.17489576,0.4497545,0.4159707,-0.0337838
19,-1.4526827,-1.4934207,"('inhospitable', 'hospitable')",-0.17351714,-0.17785928,-0.8130999,-0.83564,-0.0225401
20,-0.3197775,-0.33687928,"('rough', 'thoughtful')",0.35972774,0.33715728,0.0199751,0.000139,-0.0198361
21,-0.94311833,-0.9573023,"('immoral', 'moral')",-0.26391983,-0.25141785,-0.6035191,-0.60436,-0.0008409
22,-0.40199795,-0.3680056,"('untrustworthy', 'trustworthy')",-0.56143457,-0.6182953,-0.4817163,-0.4931505,-0.0114342
23,-1.7316844,-1.8459764,"('insincere', 'sincere')",2.1169693,2.078509,0.1926425,0.1162664,-0.0763761
24,-1.4595529,-1.4630138,"('dishonest', 'honest')",-1.5020243,-1.550304,-1.4807886,-1.5066589,-0.0258703
25,0.20345987,0.14500818,"('egoistic', 'altruistic')",0.46907243,0.37785238,0.3362662,0.2614303,-0.0748359
26,0.22094786,0.16576923,"('hardhearted', 'benevolent')",1.3536298,1.237276,0.7872888,0.7015226,-0.0857662
27,-0.2810903,-0.31638113,"('hardhearted', 'softhearted')",0.2885466,0.19343865,0.0037282,-0.0614712,-0.0651994
