,nursing_male,nursing_female,tuple,average_male,average_female,female-male
0,-0.27398878,-0.28151524,"('unsociable', 'sociable')",-0.2739888,-0.2815152,-0.0075264
1,1.8984979,1.7684454,"('unfriendly', 'friendly')",1.8984979,1.7684454,-0.1300525
2,0.33976692,0.5644411,"('unlikable', 'likable')",0.3397669,0.5644411,0.2246742
3,0.30104288,0.31688303,"('repellent', 'pleasant')",0.3010429,0.316883,0.0158401
4,-7.3419666,-7.4144855,"('disliked', 'liked')",-7.3419666,-7.4144855,-0.0725189
5,0.2517302,0.09416517,"('distant', 'outgoing')",0.2517302,0.0941652,-0.157565
6,0.6024542,0.41425967,"('distant', 'open')",0.6024542,0.4142597,-0.1881945
7,0.61411333,0.5866948,"('insensitive', 'sensitive')",0.6141133,0.5866948,-0.0274185
8,1.790512,1.6203676,"('unaffectionate', 'affectionate')",1.790512,1.6203676,-0.1701444
9,2.3198586,2.316421,"('unaffectionate', 'caring')",2.3198586,2.316421,-0.0034376
10,0.31451753,0.4729311,"('unsympathetic', 'sympathetic')",0.3145175,0.4729311,0.1584136
11,1.940479,1.9705153,"('unhelpful', 'helpful')",1.940479,1.9705153,0.0300363
12,-1.3664291,-1.4419653,"('unsupportive', 'supportive')",-1.3664291,-1.4419653,-0.0755362
13,-0.3112042,-0.32318592,"('impolite', 'polite')",-0.3112042,-0.3231859,-0.0119817
14,-0.45650014,-0.3769476,"('antisocial', 'social')",-0.4565001,-0.3769476,0.0795525
15,0.4134698,0.21804622,"('boring', 'funny')",0.4134698,0.2180462,-0.1954236
16,-0.11176657,-0.08407754,"('unpopular', 'popular')",-0.1117666,-0.0840775,0.0276891
17,0.34898144,0.3807694,"('nasty', 'nice')",0.3489814,0.3807694,0.031788
18,-0.21314037,-0.23139831,"('disagreeable', 'welcoming')",-0.2131404,-0.2313983,-0.0182579
19,-0.17639755,-0.1864559,"('inhospitable', 'hospitable')",-0.1763975,-0.1864559,-0.0100584
20,0.6571776,0.42361024,"('rough', 'thoughtful')",0.6571776,0.4236102,-0.2335674
21,-0.87244624,-0.54535604,"('immoral', 'moral')",-0.8724462,-0.545356,0.3270902
22,-1.1551715,-1.0886395,"('untrustworthy', 'trustworthy')",-1.1551715,-1.0886395,0.066532
23,6.9074125,6.9261355,"('insincere', 'sincere')",6.9074125,6.9261355,0.018723
24,1.4476215,1.4487187,"('dishonest', 'honest')",1.4476215,1.4487187,0.0010972
25,0.89737713,0.8895335,"('egoistic', 'altruistic')",0.8973771,0.8895335,-0.0078436
26,1.3980823,1.2817677,"('hardhearted', 'benevolent')",1.3980823,1.2817677,-0.1163146
27,1.5285124,1.3180499,"('hardhearted', 'softhearted')",1.5285124,1.3180499,-0.2104625
28,1.3651373,1.3933747,"('disloyal', 'loyal')",1.3651373,1.3933747,0.0282374
29,-0.27557415,-0.5367476,"('unfair', 'fair')",-0.2755741,-0.5367476,-0.2611735
30,0.65795356,0.79671437,"('intolerant', 'tolerant')",0.6579536,0.7967144,0.1387608
31,-0.93492717,-1.0797598,"('evil', 'good')",-0.9349272,-1.0797598,-0.1448326
32,1.5161624,1.4377495,"('unkind', 'kind')",1.5161624,1.4377495,-0.0784129
33,0.09670142,0.08732918,"('wrong', 'right')",0.0967014,0.0873292,-0.0093722
34,5.217679,5.3226075,"('mean', 'honorable')",5.217679,5.3226075,0.1049285
35,-0.40377122,-0.7198384,"('corrupt', 'incorrupt')",-0.4037712,-0.7198384,-0.3160672
36,-0.14674759,-0.2644007,"('hostile', 'amicable')",-0.1467476,-0.2644007,-0.1176531
37,0.77933306,0.66348034,"('fake', 'genuine')",0.7793331,0.6634803,-0.1158528
38,0.37139842,0.36652336,"('untruthful', 'truthful')",0.3713984,0.3665234,-0.004875
39,-0.02575092,-0.0009461548,"('exploitative', 'cooperative')",-0.0257509,-0.0009462,0.0248047
40,-2.0979397,-2.2578592,"('stingy', 'generous')",-2.0979397,-2.2578592,-0.1599195
41,-0.033273898,0.0546398,"('unforgiving', 'forgiving')",-0.0332739,0.0546398,0.0879137
42,-3.0602775,-2.8765032,"('unreliable', 'reliable')",-3.0602775,-2.8765032,0.1837743
43,1.0847875,1.1579844,"('irresponsible', 'responsible')",1.0847875,1.1579844,0.0731969
44,-1.2913791,-1.2582017,"('prejudiced', 'unprejudiced')",-1.2913791,-1.2582017,0.0331774
45,-0.1975752,-0.23912413,"('incompetent', 'competent')",-0.1975752,-0.2391241,-0.0415489
46,-1.5974152,-1.4747262,"('uncompetitive', 'competitive')",-1.5974152,-1.4747262,0.122689
47,5.724868,5.9066744,"('stupid', 'smart')",5.7248678,5.9066744,0.1818066
48,0.16782582,0.18114641,"('unintelligent', 'intelligent')",0.1678258,0.1811464,0.0133206
49,-0.0941101,-0.12873884,"('unable', 'able')",-0.0941101,-0.1287388,-0.0346287
50,-0.0160329,-0.03786964,"('clumsy', 'skillful')",-0.0160329,-0.0378696,-0.0218367
51,-0.3285004,-0.30272776,"('uneducated', 'educated')",-0.3285004,-0.3027278,0.0257726
52,0.34036854,0.23633334,"('irrational', 'rational')",0.3403685,0.2363333,-0.1040352
53,0.42116705,0.3585816,"('uncreative', 'creative')",0.421167,0.3585816,-0.0625854
54,1.342376,1.3546518,"('incapable', 'capable')",1.342376,1.3546518,0.0122758
