,republic_male,republic_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
13,0.40501964,0.35612825,"('impolite', 'polite')",0.35722533,0.38471526,-0.48857927,-0.54703486,0.0912219,0.0646029,-0.026619
14,2.4041712,2.365388,"('antisocial', 'social')",1.8848068,1.8142366,-0.37030908,-0.42814082,1.306223,1.2504946,-0.0557284
15,0.08865714,-0.042637482,"('boring', 'funny')",-0.1359449,-0.21779974,0.6340627,0.592402,0.1955916,0.1106549,-0.0849367
16,-2.1616712,-2.1573727,"('unpopular', 'popular')",-0.58953106,-0.53743637,0.4307799,0.43410665,-0.7734741,-0.7535675,0.0199066
17,-0.10395698,-0.042191572,"('nasty', 'nice')",0.3962052,0.4378292,-0.2728447,-0.2021274,0.0064678,0.0645034,0.0580356
18,0.32809696,0.38801742,"('disagreeable', 'welcoming')",0.64126,0.79178905,-0.19571197,-0.25652653,0.2578817,0.30776,0.0498783
19,-0.42842966,-0.36504117,"('inhospitable', 'hospitable')",-0.39068747,-0.34713,0.12397798,0.18898724,-0.2317131,-0.1743946,0.0573185
20,0.4234702,0.45946625,"('rough', 'thoughtful')",0.5817615,0.64693123,1.0122182,1.013,0.6724833,0.7064659,0.0339826
21,1.1467258,1.1862384,"('immoral', 'moral')",1.2378457,1.2310619,-0.78449345,-0.7516987,0.5333594,0.5552005,0.0218411
22,1.0010376,0.977077,"('untrustworthy', 'trustworthy')",0.719553,0.7365758,-0.5769808,-0.62858427,0.3812033,0.3616895,-0.0195138
23,1.7332706,1.7388788,"('insincere', 'sincere')",1.2035118,1.1598455,5.4020667,5.3271174,2.7796164,2.7419472,-0.0376692
24,1.0589316,1.0473207,"('dishonest', 'honest')",0.44569162,0.44686776,0.72862804,0.63568926,0.744417,0.7099593,-0.0344577
25,-0.4886374,-0.48405695,"('egoistic', 'altruistic')",1.0414968,1.0488297,1.7838676,1.7769681,0.778909,0.7805803,0.0016713
26,1.433975,1.4609311,"('hardhearted', 'benevolent')",1.8596958,1.8895098,1.9235338,1.9130713,1.7390682,1.754504,0.0154358
27,-0.7269158,-0.649456,"('hardhearted', 'softhearted')",0.7216407,0.8144247,1.6978484,1.56597,0.5641911,0.5769796,0.0127885
28,0.948229,0.8573974,"('disloyal', 'loyal')",0.65516263,0.49108866,1.1222687,1.0407882,0.9085534,0.7964247,-0.1121287
29,-0.41863048,-0.45733055,"('unfair', 'fair')",-0.1448553,-0.25933805,-0.3173501,-0.44460264,-0.293612,-0.3870904,-0.0934784
30,2.1752913,2.168458,"('intolerant', 'tolerant')",1.4111753,1.4411694,1.0653425,1.0316546,1.5506031,1.547094,-0.0035091
31,-2.2627819,-2.120734,"('evil', 'good')",-1.1956311,-1.1925334,-0.36544397,-0.4069365,-1.274619,-1.2400679,0.0345511
32,1.2180784,1.2024167,"('unkind', 'kind')",0.92573327,0.9533974,0.8494747,0.75961477,0.9977621,0.9718096,-0.0259525
33,-0.066186786,-0.121462695,"('wrong', 'right')",0.6506325,0.667199,-0.2681098,-0.34289497,0.1054453,0.0676138,-0.0378315
34,0.33383518,0.5129131,"('mean', 'honorable')",0.26339483,0.34071162,5.8442655,5.973533,2.1471651,2.2757193,0.1285542
35,-1.8306222,-1.951571,"('corrupt', 'incorrupt')",-1.254571,-1.3891567,0.31700778,0.17763901,-0.9227285,-1.0543629,-0.1316344
36,-2.30663,-2.2753623,"('hostile', 'amicable')",-1.7451427,-1.8539063,0.63400435,0.49351132,-1.1392561,-1.2119191,-0.072663
37,-0.011971591,0.035881437,"('fake', 'genuine')",0.5614941,0.62056184,0.5122236,0.5299246,0.3539154,0.395456,0.0415406
38,0.55074096,0.55409503,"('untruthful', 'truthful')",-0.3444748,-0.37209478,-0.27931777,-0.27828357,-0.0243505,-0.0320944,-0.0077439
39,2.160926,2.1711867,"('exploitative', 'cooperative')",1.3362932,1.3407829,0.21165508,0.2012332,1.2362915,1.2377342,0.0014427
40,-0.11411667,-0.15321754,"('stingy', 'generous')",0.7225135,0.76940155,-1.037788,-1.1731932,-0.1431304,-0.1856697,-0.0425393
41,0.3144678,0.37055376,"('unforgiving', 'forgiving')",0.86743027,0.91982186,0.45869142,0.31823757,0.5468632,0.5362044,-0.0106588
42,1.1612985,1.2158133,"('unreliable', 'reliable')",1.1617911,1.37469,-2.70395,-2.647042,-0.1269534,-0.0188463,0.1081071
43,1.2868859,1.3849322,"('irresponsible', 'responsible')",0.8089854,0.9384576,0.20836142,0.20709187,0.7680775,0.8434939,0.0754164
44,-1.0543158,-1.0437821,"('prejudiced', 'unprejudiced')",0.027988795,0.050053492,-1.2195914,-1.1921865,-0.7486394,-0.7286383,0.0200011
45,0.1512819,0.21466124,"('incompetent', 'competent')",1.2303432,1.2642156,-0.13826638,-0.21616066,0.414453,0.4209054,0.0064524
46,0.7994872,0.85977316,"('uncompetitive', 'competitive')",0.8224008,0.9161558,-0.80435514,-0.81174886,0.2725109,0.3213934,0.0488825
47,0.39568174,0.46332523,"('stupid', 'smart')",1.4357741,1.4782034,5.6658406,5.7279096,2.4990988,2.5564795,0.0573807
48,0.8638151,0.8828315,"('unintelligent', 'intelligent')",-0.34038845,-0.32941964,0.20839427,0.234258,0.2439403,0.2625566,0.0186163
49,-0.0583288,-0.019514699,"('unable', 'able')",0.11241566,0.20267415,-0.19827874,-0.10599348,-0.048064,0.025722,0.073786
50,-1.5359254,-1.5428727,"('clumsy', 'skillful')",0.06571104,0.1501278,-0.119920455,-0.14957346,-0.530045,-0.5141061,0.0159389
51,0.02893012,-0.081271194,"('uneducated', 'educated')",0.5055631,0.41434672,0.11786689,0.087363675,0.2174534,0.1401464,-0.077307
52,-1.1945022,-1.2947499,"('irrational', 'rational')",0.0847618,-0.132033,0.26978463,0.11890142,-0.2799853,-0.4359605,-0.1559752
53,-0.54783326,-0.5686126,"('uncreative', 'creative')",-0.3709304,-0.4180975,0.774014,0.77889174,-0.0482499,-0.0692728,-0.0210229
54,-0.027898557,-0.03260694,"('incapable', 'capable')",0.24762389,0.2365012,1.0226896,1.1091657,0.4141383,0.4376866,0.0235483
55,0.92807984,0.9852044,"('incompetent', 'clever')",0.3862604,0.4813856,-0.036710218,-0.050958738,0.4258767,0.4718771,0.0460004
56,2.9003904,2.894007,"('impractical', 'practical')",1.5319004,1.5556399,-0.22980776,-0.23070991,1.4008277,1.4063123,0.0054846
57,0.3303323,0.3035263,"('unimaginative', 'imaginative')",-0.38307783,-0.38370898,-2.3796713,-2.392444,-0.8108056,-0.8242089,-0.0134033
58,-0.23101275,-0.24555284,"('undiscriminating', 'discriminating')",0.4775769,0.477228,0.14046818,0.088879585,0.1290108,0.1068516,-0.0221592
59,-0.54074,-0.57172436,"('foolish', 'wise')",0.15965614,0.16807152,0.3987912,0.40132442,0.0059024,-0.0007761,-0.0066785
60,1.7466908,1.8486155,"('inefficient', 'efficient')",1.8153291,1.8984729,-0.51543015,-0.40965417,1.0155299,1.1124781,0.0969482
61,0.490886,0.38975605,"('illogical', 'logical')",0.6688678,0.46513575,0.3595435,0.21028522,0.5064325,0.355059,-0.1513735
62,1.613728,1.6615858,"('incompetent', 'brilliant')",1.0031261,1.1143883,-0.23549683,-0.1307904,0.7937858,0.8817279,0.0879421
63,0.8995885,0.99243605,"('unperceptive', 'insightful')",1.3397477,1.4617426,0.60207444,0.6717291,0.9471369,1.0419693,0.0948324
64,0.2252846,0.11702931,"('shy', 'confident')",0.04099126,-0.0025430284,-6.7425766,-6.771595,-2.1587669,-2.2190363,-0.0602694
65,1.2061354,1.1107222,"('insecure', 'secure')",0.33176887,0.25230312,-0.4182666,-0.41164595,0.3732126,0.3171265,-0.0560861
66,-0.9741498,-0.99369556,"('inactive', 'active')",0.042209774,0.006135553,1.2935151,1.261845,0.120525,0.0914283,-0.0290967
67,0.72477365,0.63439196,"('doubtful', 'determined')",0.7943509,0.8331577,-0.45793605,-0.42131236,0.3537295,0.3487458,-0.0049837
68,0.309385,0.23037253,"('dependent', 'independent')",-0.06518294,-0.1472163,-0.6495628,-0.675538,-0.1351202,-0.1974606,-0.0623404
69,-0.97384685,-1.0095141,"('lazy', 'industrious')",0.97518617,0.99791837,-0.37669,-0.38762727,-0.1251169,-0.1330743,-0.0079574
70,1.356109,1.4152739,"('lethargic', 'energetic')",1.1996846,1.3659272,0.5756601,0.6213761,1.043818,1.1341924,0.0903744
71,0.082166165,0.07695223,"('diffident', 'self-confident')",1.2529743,1.2366427,0.58568287,0.5570663,0.6402744,0.6235538,-0.0167206
72,0.5395859,0.52045465,"('unambitious', 'ambitious')",-0.59308916,-0.5717305,-0.8578444,-0.852871,-0.3037826,-0.3013823,0.0024003
73,0.4029478,0.39587998,"('helpless', 'self-reliant')",-0.095398106,-0.06248863,-2.9138021,-2.9113338,-0.8687508,-0.8593141,0.0094367
74,1.1484927,1.1948807,"('undedicated', 'dedicated')",0.77085406,0.8559773,0.15224645,0.13135038,0.6905311,0.7274028,0.0368717
75,-1.6977841,-1.6901829,"('meek', 'impulsive')",-1.0914882,-1.0574932,-0.30825153,-0.25160104,-1.032508,-0.999759,0.032749
76,1.0520517,1.0884887,"('anxious', 'daring')",1.0700742,1.1945188,-0.05400894,0.034261383,0.6893723,0.772423,0.0830507
77,0.16384819,0.19437149,"('unmotivated', 'motivated')",0.23114014,0.22378841,-1.2898797,-1.1779261,-0.2982971,-0.2532554,0.0450417
78,-1.2845563,-1.1675192,"('nonresilient', 'resilient')",0.2852859,0.3710468,-0.11259438,-0.027118573,-0.3706216,-0.2745303,0.0960913
79,-0.48135763,-0.52475,"('wavering', 'unwavering')",-1.2372578,-1.285073,0.10919909,0.14217637,-0.5364722,-0.5558822,-0.01941
80,0.05968737,-0.0060578957,"('dominated', 'dominating')",0.33818817,0.35248628,-1.1163273,-1.0624503,-0.2394839,-0.238674,0.0008099
81,1.8234657,1.7121353,"('submissive', 'aggressive')",1.1071717,1.043846,-0.9086183,-0.82395506,0.6740064,0.6440088,-0.0299976
82,-0.64398193,-0.58105147,"('poor', 'rich')",-0.12901041,-0.043246876,5.857528,5.897838,1.6948452,1.7578465,0.0630013
83,0.4166399,0.37522903,"('powerless', 'powerful')",0.14749923,0.13536665,-0.99892825,-1.0138047,-0.1449297,-0.1677363,-0.0228066
84,1.1152542,0.9873381,"('inferior', 'superior')",0.22747397,0.17457987,0.7789496,0.71202296,0.707226,0.624647,-0.082579
85,-0.3378808,-0.2853501,"('insignificant', 'prestigious')",-0.49125665,-0.4954809,0.9350687,0.94249666,0.0353104,0.0538886,0.0185782
86,0.36043462,0.28135616,"('uninfluential', 'influential')",-0.24438891,-0.3078745,-0.07129258,-0.20380567,0.0149177,-0.0767747,-0.0916924
87,0.0021241289,-0.093330964,"('unsuccessful', 'successful')",1.1758685,1.0683093,0.5989419,0.6588896,0.5923115,0.5446227,-0.0476888
88,0.6637997,0.5555978,"('low', 'eminent')",0.13344732,0.06889578,0.038203508,0.07663745,0.2784835,0.2337103,-0.0447732
