,organon_male,organon_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.22621748,0.14599489,"('unsociable', 'sociable')",0.49293816,0.5199331,-0.5096114,-0.43113708,0.0698481,0.0782636,0.0084155
1,0.10136475,-0.21131639,"('unfriendly', 'friendly')",0.796232,0.68165684,2.1469383,1.8109747,1.0148451,0.7604384,-0.2544067
2,-0.40274706,-0.3130956,"('unlikable', 'likable')",0.7612411,0.9461439,0.48878378,0.6107283,0.2824259,0.4145922,0.1321663
3,-0.73778737,-0.6502065,"('repellent', 'pleasant')",-0.5805247,-0.45531437,0.1220353,0.26327792,-0.3987589,-0.2807477,0.1180112
4,-0.38884678,-0.44133836,"('disliked', 'liked')",-0.1591009,-0.26846537,-6.092367,-5.98477,-2.2134384,-2.2315245,-0.0180861
5,-0.072805494,-0.2009191,"('distant', 'outgoing')",0.33038324,0.3091981,0.7275167,0.55733323,0.3283648,0.2218707,-0.1064941
6,0.0021520853,-0.13228923,"('distant', 'open')",0.14979216,0.15769385,0.8629741,0.61626476,0.3383061,0.2138898,-0.1244163
7,0.21777783,0.23150192,"('insensitive', 'sensitive')",0.24121639,0.33489567,-0.4343837,-0.36892205,0.0082035,0.0658252,0.0576217
8,-0.35567096,-0.54506284,"('unaffectionate', 'affectionate')",0.10162677,0.07322342,1.3308134,1.0107901,0.3589231,0.1796502,-0.1792729
9,-0.4778344,-0.674167,"('unaffectionate', 'caring')",0.15048891,0.13195509,1.2822876,1.047232,0.318314,0.16834,-0.149974
10,-0.57265395,-0.5474676,"('unsympathetic', 'sympathetic')",-0.20659001,-0.060278043,-1.0125906,-0.8470254,-0.5972782,-0.4849237,0.1123545
11,-0.5714424,-0.562349,"('unhelpful', 'helpful')",-0.64888644,-0.5667399,0.9082218,0.99964494,-0.1040357,-0.043148,0.0608877
12,-0.45769647,-0.43621767,"('unsupportive', 'supportive')",0.09439271,0.28247657,-2.567124,-2.470618,-0.9768092,-0.8747864,0.1020228
13,-0.2830135,-0.27117616,"('impolite', 'polite')",-0.49093685,-0.40051162,-1.1494268,-0.93124837,-0.6411257,-0.534312,0.1068137
14,0.7302654,0.774673,"('antisocial', 'social')",1.4333208,1.5371416,-1.026503,-0.8238518,0.3790277,0.4959876,0.1169599
15,0.1434767,0.047536846,"('boring', 'funny')",0.73512626,0.6763468,0.40214568,0.39401388,0.4269162,0.3726325,-0.0542837
16,-0.9921349,-1.0499595,"('unpopular', 'popular')",-0.33007494,-0.33211142,0.7363254,0.64716136,-0.1952948,-0.2449699,-0.0496751
17,-0.20645115,-0.18120873,"('nasty', 'nice')",0.17485338,0.22404875,-0.09421484,-0.018961895,-0.0419375,0.0079594,0.0498969
18,-0.40363348,-0.451492,"('disagreeable', 'welcoming')",0.5053583,0.60555637,-0.91388965,-1.0819128,-0.2707216,-0.3092828,-0.0385612
19,-0.63619435,-0.68924606,"('inhospitable', 'hospitable')",-0.29701477,-0.31939158,0.58062947,0.45986706,-0.1175266,-0.1829235,-0.0653969
20,0.15264155,0.18588942,"('rough', 'thoughtful')",0.7345838,0.8708951,-0.26482496,-0.27512875,0.2074668,0.2605519,0.0530851
21,-0.05379109,-0.03771617,"('immoral', 'moral')",0.1460801,0.20897302,-2.2621198,-2.0588999,-0.7232769,-0.6292143,0.0940626
22,-0.3847817,-0.42322934,"('untrustworthy', 'trustworthy')",0.064258695,0.061606385,-1.9540855,-1.8898903,-0.7582028,-0.7505044,0.0076984
23,-0.15886283,-0.2265056,"('insincere', 'sincere')",0.072182626,0.1446333,4.2777715,4.0839696,1.3970304,1.3340324,-0.062998
24,-0.25552368,-0.2769915,"('dishonest', 'honest')",0.39168137,0.45359936,-0.0021033008,-0.009727269,0.0446848,0.0556269,0.0109421
25,-0.3524329,-0.40332985,"('egoistic', 'altruistic')",-0.24162996,-0.19504842,1.6058505,1.5017782,0.3372626,0.3011333,-0.0361293
26,1.5079871,1.3255042,"('hardhearted', 'benevolent')",2.8618152,2.8246944,2.0948136,1.924911,2.1548719,2.0250365,-0.1298354
27,-0.03990863,-0.2043653,"('hardhearted', 'softhearted')",-0.38075274,-0.36682972,0.818636,0.5575572,0.1326582,-0.0045459,-0.1372041
28,-0.11113337,-0.24391818,"('disloyal', 'loyal')",0.2936425,0.21885316,0.3572078,0.22210187,0.1799057,0.0656789,-0.1142268
29,-0.3955987,-0.430561,"('unfair', 'fair')",0.027518243,-0.035956368,-0.96311677,-1.0618323,-0.4437324,-0.5094499,-0.0657175
30,-0.2213636,-0.22279474,"('intolerant', 'tolerant')",0.07855396,0.13417524,-1.2447956,-1.0680696,-0.4625351,-0.385563,0.0769721
31,-0.6187473,-0.6024778,"('evil', 'good')",-0.35733524,-0.3677415,0.56343716,0.3495928,-0.1375485,-0.2068755,-0.069327
32,0.10551208,0.04700119,"('unkind', 'kind')",0.17662375,0.23369956,-0.15055759,-0.231312,0.0438594,0.0164629,-0.0273965
33,0.5566715,0.41964546,"('wrong', 'right')",0.6176295,0.5570607,0.020485193,-0.08726637,0.3982621,0.2964799,-0.1017822
34,-0.08170368,0.024900638,"('mean', 'honorable')",0.10742,0.21090046,5.113579,5.013079,1.7130984,1.7496268,0.0365284
35,0.20646015,0.09271993,"('corrupt', 'incorrupt')",0.27068794,0.082387775,1.0082519,0.6901998,0.4951333,0.2884358,-0.2066975
36,0.15311167,-0.031176336,"('hostile', 'amicable')",-0.1491537,-0.32404083,1.4147227,1.052031,0.4728936,0.2322713,-0.2406223
37,0.06512582,0.104960546,"('fake', 'genuine')",-0.07911998,0.021939993,-0.0642048,-0.07708373,-0.0260663,0.0166056,0.0426719
38,-0.31394553,-0.34398085,"('untruthful', 'truthful')",-0.6650905,-0.63581294,0.09476966,0.14482114,-0.2947555,-0.2783242,0.0164313
39,0.53143346,0.6160715,"('exploitative', 'cooperative')",0.38701132,0.4742974,0.06102219,0.21401791,0.326489,0.4347956,0.1083066
40,0.36181378,0.36103994,"('stingy', 'generous')",-0.18049821,-0.104979634,-2.2037833,-2.2053382,-0.6741559,-0.6497593,0.0243966
41,0.6483732,0.6392535,"('unforgiving', 'forgiving')",0.21176153,0.2858066,-0.1402347,-0.23631772,0.2399667,0.2295808,-0.0103859
42,-0.6133389,-0.45524606,"('unreliable', 'reliable')",-0.42076653,-0.153249,-4.1775956,-3.9279299,-1.7372336,-1.5121417,0.2250919
43,-0.59018326,-0.4809637,"('irresponsible', 'responsible')",-0.43089747,-0.16758788,-0.7010759,-0.53996015,-0.5740522,-0.3961706,0.1778816
44,-1.4128933,-1.275227,"('prejudiced', 'unprejudiced')",-1.7364705,-1.613913,-1.7773942,-1.7070073,-1.6422526,-1.5320492,0.1102034
45,-0.600284,-0.5368964,"('incompetent', 'competent')",0.47746444,0.61311907,-1.5326213,-1.4144468,-0.5518136,-0.4460747,0.1057389
46,-0.29228798,-0.24535215,"('uncompetitive', 'competitive')",-0.24365956,-0.13783759,-1.1670184,-0.97894216,-0.5676553,-0.4540439,0.1136114
47,0.035026748,0.1081216,"('stupid', 'smart')",0.82417697,0.94927907,3.8419907,3.8119202,1.5670648,1.623107,0.0560422
48,0.03508697,0.06290983,"('unintelligent', 'intelligent')",-0.08228832,-0.011198677,-1.6256809,-1.5617359,-0.5576274,-0.5033416,0.0542858
49,-0.08678757,-0.063262716,"('unable', 'able')",-0.30217212,-0.21593685,-0.80095,-0.7844373,-0.3966366,-0.3545456,0.042091
50,-0.013858296,-0.07607952,"('clumsy', 'skillful')",1.0939403,1.0640332,0.18124922,0.042051196,0.4204437,0.343335,-0.0771087
51,-0.4576572,-0.45408034,"('uneducated', 'educated')",0.5318181,0.5126419,-1.0425408,-0.98507273,-0.3227933,-0.3088371,0.0139562
52,-0.33779386,-0.5308118,"('irrational', 'rational')",-0.072356895,-0.18439348,0.6033929,0.33673844,0.064414,-0.1261556,-0.1905696
53,-0.7729964,-0.99015915,"('uncreative', 'creative')",0.43161604,0.37931722,0.8010089,0.6371373,0.1532095,0.0087651,-0.1444444
54,-0.7747392,-0.8625843,"('incapable', 'capable')",-0.063894875,0.0007585287,0.62972397,0.5064707,-0.0696367,-0.1184517,-0.048815
55,-0.44898582,-0.38064492,"('incompetent', 'clever')",0.21016999,0.38112926,-1.8250595,-1.5803671,-0.6879585,-0.5266276,0.1613309
56,0.8531742,0.90110314,"('impractical', 'practical')",0.18553987,0.23815455,-1.6721401,-1.4187788,-0.211142,-0.0931737,0.1179683
57,-0.20942107,-0.27758098,"('unimaginative', 'imaginative')",-0.2793176,-0.20976779,-3.2451224,-3.043355,-1.2446203,-1.1769013,0.067719
58,1.1323116,1.0189356,"('undiscriminating', 'discriminating')",0.59860414,0.5591887,0.558059,0.54088444,0.7629916,0.7063363,-0.0566553
59,-0.11945829,-0.1517258,"('foolish', 'wise')",0.90320736,0.8467954,0.2388188,0.06519702,0.340856,0.2534222,-0.0874338
60,0.8209892,0.9419321,"('inefficient', 'efficient')",0.36011568,0.53617734,-1.7922091,-1.3939056,-0.2037014,0.0280679,0.2317693
61,0.59947336,0.4749188,"('illogical', 'logical')",0.6736747,0.62247586,-0.013162207,-0.055154946,0.4199953,0.3474133,-0.072582
62,-0.64020854,-0.499921,"('incompetent', 'brilliant')",-0.35802513,-0.14093405,-1.7348639,-1.447493,-0.9110325,-0.696116,0.2149165
63,0.23839694,0.23991638,"('unperceptive', 'insightful')",0.7834496,0.9347151,-0.5160241,-0.38575613,0.1686075,0.2629584,0.0943509
64,-0.0691577,0.015933499,"('shy', 'confident')",-0.3171422,-0.24168089,-6.6135187,-6.198774,-2.3332729,-2.1415071,0.1917658
65,0.037672937,0.107423216,"('insecure', 'secure')",0.0465537,0.099096,-1.516734,-1.2489032,-0.4775025,-0.3474613,0.1300412
66,-0.0072315224,-0.049323924,"('inactive', 'active')",0.96713144,0.9613127,1.7333006,1.6427442,0.8977335,0.8515777,-0.0461558
67,0.48823732,0.605571,"('doubtful', 'determined')",0.06759564,0.14351915,-0.8919063,-0.7193692,-0.1120244,0.009907,0.1219314
68,-0.5067304,-0.5003968,"('dependent', 'independent')",-0.7221234,-0.74796045,-1.4932812,-1.490262,-0.9073784,-0.9128731,-0.0054947
69,1.5159688,1.486099,"('lazy', 'industrious')",0.5505935,0.40867302,0.51473194,0.41021374,0.8604314,0.7683286,-0.0921028
70,-0.6767295,-0.613376,"('lethargic', 'energetic')",0.17940164,0.3671807,-1.350207,-1.1713736,-0.615845,-0.472523,0.143322
71,0.19282332,0.14065805,"('diffident', 'self-confident')",-0.01709865,-0.026017845,0.2784055,0.22327077,0.1513767,0.112637,-0.0387397
72,-0.18100198,-0.19110537,"('unambitious', 'ambitious')",-0.5114155,-0.47550234,-0.98245084,-0.9434784,-0.5582894,-0.5366954,0.021594
73,0.34852856,0.31669867,"('helpless', 'self-reliant')",-0.5517155,-0.5357298,-2.9202487,-2.841127,-1.0411452,-1.0200527,0.0210925
74,0.3718617,0.33255318,"('undedicated', 'dedicated')",0.7428136,0.8403893,-0.19398414,-0.23929629,0.306897,0.3112154,0.0043184
75,-0.4481259,-0.42009062,"('meek', 'impulsive')",-0.47100365,-0.50216657,0.54787976,0.59190655,-0.1237499,-0.1101169,0.013633
76,-0.46822494,-0.36667448,"('anxious', 'daring')",0.29286727,0.55031526,-1.4440949,-1.1866304,-0.5398175,-0.3343298,0.2054877
77,-0.2686924,-0.22324328,"('unmotivated', 'motivated')",-0.80137944,-0.7308794,-1.1778395,-0.9596602,-0.7493038,-0.6379276,0.1113762
78,0.52702904,0.46705967,"('nonresilient', 'resilient')",0.11522582,0.15773042,0.69585866,0.6954651,0.4460378,0.4400851,-0.0059527
79,-0.17998187,-0.2624387,"('wavering', 'unwavering')",0.22197546,0.12440807,0.41703993,0.27528724,0.1530112,0.0457522,-0.107259
80,0.18400063,0.29375932,"('dominated', 'dominating')",0.016535617,0.10264963,-1.4967964,-1.1978421,-0.4320867,-0.2671444,0.1649423
81,-0.0535177,0.09856768,"('submissive', 'aggressive')",0.021601602,0.09884358,-2.3733835,-1.9200833,-0.8017666,-0.574224,0.2275426
82,-0.53548425,-0.550634,"('poor', 'rich')",-0.11527749,-0.056938678,4.6788254,4.5099034,1.3426879,1.300777,-0.0419109
83,0.24834567,0.29045373,"('powerless', 'powerful')",-0.2617382,-0.21850073,-1.5630542,-1.4817883,-0.5254823,-0.4699451,0.0555372
84,1.2049648,1.1923141,"('inferior', 'superior')",0.8592132,0.7519352,0.54618657,0.4976396,0.8701215,0.813963,-0.0561585
85,0.26244974,0.16882087,"('insignificant', 'prestigious')",1.1345974,1.0387479,1.4614809,1.1663402,0.9528427,0.791303,-0.1615397
86,0.07211585,-0.08363828,"('uninfluential', 'influential')",0.3399648,0.24117559,-1.1333007,-1.1231534,-0.2404067,-0.321872,-0.0814653
87,0.5731683,0.57151085,"('unsuccessful', 'successful')",1.7491057,1.7414491,0.8922178,1.047555,1.0714973,1.1201716,0.0486743
88,-0.10325954,-0.17868574,"('low', 'eminent')",0.48475477,0.40068418,-0.7338577,-0.7736106,-0.1174542,-0.1838707,-0.0664165
