,broadcom_male,broadcom_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3167292,-1.4481957,"('unsociable', 'sociable')",-0.13995384,-0.3244388,-0.7283415,-0.8863173,-0.1579758
1,-0.2083993,-0.33104002,"('unfriendly', 'friendly')",1.6972811,1.5886413,0.7444409,0.6288006,-0.1156403
2,0.7249992,0.74220026,"('unlikable', 'likable')",0.95987487,0.94192207,0.842437,0.8420612,-0.0003758
3,-0.46500954,-0.4421098,"('repellent', 'pleasant')",0.543618,0.52910393,0.0393042,0.0434971,0.0041929
4,0.25306326,0.10859236,"('disliked', 'liked')",-6.0143566,-6.2240415,-2.8806467,-3.0577245,-0.1770778
5,0.09752019,0.091842115,"('distant', 'outgoing')",-0.5532691,-0.50041586,-0.2278745,-0.2042869,0.0235876
6,-0.09657258,-0.07939007,"('distant', 'open')",-0.47221297,-0.4352783,-0.2843928,-0.2573342,0.0270586
7,-0.9896115,-1.0138909,"('insensitive', 'sensitive')",-0.025102917,-0.06797085,-0.5073572,-0.5409309,-0.0335737
8,-0.64328367,-0.6829711,"('unaffectionate', 'affectionate')",0.69459414,0.67317057,0.0256552,-0.0049003,-0.0305555
9,-0.6408386,-0.68297327,"('unaffectionate', 'caring')",0.96404576,0.98885334,0.1616036,0.15294,-0.0086636
10,-1.5576628,-1.5998785,"('unsympathetic', 'sympathetic')",-0.7459591,-0.8206965,-1.151811,-1.2102876,-0.0584766
11,-1.0419253,-1.0498344,"('unhelpful', 'helpful')",1.3119231,1.3546317,0.1349989,0.1523986,0.0173997
12,-0.86734265,-0.81595224,"('unsupportive', 'supportive')",-2.186019,-2.1906228,-1.5266808,-1.5032876,0.0233932
13,-0.99884343,-1.0589,"('impolite', 'polite')",-1.0181904,-1.0806054,-1.0085169,-1.0697527,-0.0612358
14,0.5635819,0.5254209,"('antisocial', 'social')",0.1112167,-0.03771717,0.3373993,0.2438519,-0.0935474
15,0.12878822,0.031125238,"('boring', 'funny')",0.15934412,0.13359848,0.1440662,0.0823619,-0.0617043
16,-0.17346324,-0.20259818,"('unpopular', 'popular')",0.43767524,0.39564988,0.132106,0.0965258,-0.0355802
17,-0.28989547,-0.3060489,"('nasty', 'nice')",-0.3834631,-0.34466708,-0.3366793,-0.325358,0.0113213
18,-0.008638553,-0.034312345,"('disagreeable', 'welcoming')",-0.36212885,-0.4719443,-0.1853837,-0.2531283,-0.0677446
19,-0.42464253,-0.51039475,"('inhospitable', 'hospitable')",-0.45306814,-0.40589198,-0.4388554,-0.4581434,-0.019288
20,0.39363575,0.39687657,"('rough', 'thoughtful')",0.9873046,0.9815322,0.6904702,0.6892044,-0.0012658
21,-0.07716626,-0.1830112,"('immoral', 'moral')",-0.5257887,-0.5959406,-0.3014775,-0.3894759,-0.0879984
22,-0.034940623,-0.07278196,"('untrustworthy', 'trustworthy')",-0.8153819,-0.9476362,-0.4251612,-0.5102091,-0.0850479
23,-0.9440292,-1.0197915,"('insincere', 'sincere')",5.408883,5.3863816,2.2324269,2.183295,-0.0491319
24,-0.2434992,-0.26182246,"('dishonest', 'honest')",0.65756494,0.5828621,0.2070329,0.1605198,-0.0465131
25,0.60308325,0.5929754,"('egoistic', 'altruistic')",1.4927868,1.5055827,1.047935,1.049279,0.001344
26,0.33431113,0.34176484,"('hardhearted', 'benevolent')",2.0321033,1.9734856,1.1832073,1.1576252,-0.0255821
27,-0.59972996,-0.44652882,"('hardhearted', 'softhearted')",0.9543915,0.89226866,0.1773308,0.2228699,0.0455391
28,-0.13206932,-0.33985788,"('disloyal', 'loyal')",1.3551203,1.1950991,0.6115255,0.4276206,-0.1839049
29,0.25353417,0.16596532,"('unfair', 'fair')",-0.051010307,-0.197269,0.1012619,-0.0156518,-0.1169137
30,0.03877628,-0.033026524,"('intolerant', 'tolerant')",0.6459315,0.5258504,0.3423539,0.2464119,-0.095942
31,0.8490272,0.89847785,"('evil', 'good')",-0.3831177,-0.41351116,0.2329548,0.2424833,0.0095285
32,-0.63099885,-0.7186064,"('unkind', 'kind')",0.713746,0.5217132,0.0413736,-0.0984466,-0.1398202
33,0.792864,0.6833067,"('wrong', 'right')",-0.534822,-0.54896045,0.129021,0.0671731,-0.0618479
34,-0.39475667,-0.28283244,"('mean', 'honorable')",5.302431,5.5581527,2.4538372,2.63766,0.1838228
35,0.91414726,0.85963833,"('corrupt', 'incorrupt')",-0.052813314,-0.021187933,0.430667,0.4192252,-0.0114418
36,0.3691105,0.2492779,"('hostile', 'amicable')",0.26000613,0.17140858,0.3145583,0.2103432,-0.1042151
37,-0.014029786,-0.020260178,"('fake', 'genuine')",-0.052584663,-0.023545602,-0.0333072,-0.0219029,0.0114043
38,-1.0786488,-1.1343352,"('untruthful', 'truthful')",-0.22775349,-0.17322141,-0.6532012,-0.6537783,-0.0005771
39,1.6584249,1.7028217,"('exploitative', 'cooperative')",0.36381933,0.4176105,1.0111221,1.0602161,0.049094
40,0.29859412,0.2988068,"('stingy', 'generous')",-1.3305328,-1.470103,-0.5159693,-0.5856481,-0.0696788
41,-0.3532353,-0.4003229,"('unforgiving', 'forgiving')",0.34453952,0.17192319,-0.0043479,-0.1141999,-0.109852
42,-0.09795191,-0.093066946,"('unreliable', 'reliable')",-3.3775933,-3.4812179,-1.7377726,-1.7871424,-0.0493698
43,-1.5306723,-1.467829,"('irresponsible', 'responsible')",-0.11153619,-0.08225079,-0.8211042,-0.7750399,0.0460643
44,0.415295,0.47911462,"('prejudiced', 'unprejudiced')",-1.6456677,-1.5543299,-0.6151863,-0.5376076,0.0775787
45,-0.86923707,-0.93425477,"('incompetent', 'competent')",-0.18436506,-0.31806797,-0.526801,-0.6261613,-0.0993603
46,-1.1773754,-1.170617,"('uncompetitive', 'competitive')",-1.1359353,-1.210279,-1.1566553,-1.190448,-0.0337927
47,-0.13816854,-0.02787561,"('stupid', 'smart')",5.097956,5.30581,2.4798939,2.6389673,0.1590734
48,-0.31076372,-0.32716417,"('unintelligent', 'intelligent')",0.74572533,0.73990226,0.2174808,0.206369,-0.0111118
49,-0.53671736,-0.5273116,"('unable', 'able')",-0.23503634,-0.23570561,-0.3858768,-0.3815086,0.0043682
50,-0.4396074,-0.46686533,"('clumsy', 'skillful')",-0.39318955,-0.5097483,-0.4163985,-0.4883068,-0.0719083
51,-0.6352008,-0.76796806,"('uneducated', 'educated')",0.58583164,0.4631784,-0.0246846,-0.1523948,-0.1277102
52,0.4736132,0.31339356,"('irrational', 'rational')",0.617619,0.55406696,0.5456161,0.4337302,-0.1118859
53,-0.48387933,-0.55795527,"('uncreative', 'creative')",0.6195471,0.5614224,0.0678339,0.0017336,-0.0661003
54,-0.25552642,-0.3412117,"('incapable', 'capable')",0.6146771,0.6891508,0.1795753,0.1739696,-0.0056057
55,-0.761646,-0.79125446,"('incompetent', 'clever')",0.25854242,0.13945378,-0.2515518,-0.3259003,-0.0743485
56,0.024613664,-0.08335913,"('impractical', 'practical')",-0.36056364,-0.43819058,-0.167975,-0.2607749,-0.0927999
57,-0.686799,-0.7815005,"('unimaginative', 'imaginative')",-2.8710675,-2.9536805,-1.7789333,-1.8675905,-0.0886572
58,0.2755467,0.26633605,"('undiscriminating', 'discriminating')",0.4166725,0.3960993,0.3461096,0.3312177,-0.0148919
59,0.5389056,0.5008118,"('foolish', 'wise')",0.15273136,0.25047296,0.3458185,0.3756424,0.0298239
60,-0.669219,-0.6476774,"('inefficient', 'efficient')",-0.4601074,-0.3880618,-0.5646632,-0.5178696,0.0467936
61,0.39575824,0.2266233,"('illogical', 'logical')",0.8938345,0.70998627,0.6447964,0.4683048,-0.1764916
62,-0.07552977,-0.07148013,"('incompetent', 'brilliant')",0.1796915,0.21975353,0.0520809,0.0741367,0.0220558
63,-1.1341795,-1.1393809,"('unperceptive', 'insightful')",0.29096127,0.29456657,-0.4216091,-0.4224072,-0.0007981
