,unum_male,unum_female,tuple,group_male,group_female,average_male,average_female,female-male
15,0.538527,0.39705342,"('boring', 'funny')",-0.13621204,-0.26606846,0.2011575,0.0654925,-0.135665
16,-0.87766504,-0.8998476,"('unpopular', 'popular')",-0.12332546,-0.12933797,-0.5004953,-0.5145928,-0.0140975
17,-0.4766157,-0.33403066,"('nasty', 'nice')",-0.87533,-0.84743434,-0.6759728,-0.5907325,0.0852403
18,-0.3712226,-0.2955363,"('disagreeable', 'welcoming')",-0.57782364,-0.65975153,-0.4745231,-0.4776439,-0.0031208
19,-0.67415696,-0.64336705,"('inhospitable', 'hospitable')",-1.250906,-1.265274,-0.9625314,-0.9543205,0.0082109
20,0.12229742,0.22057614,"('rough', 'thoughtful')",0.9519785,0.8870696,0.537138,0.5538229,0.0166849
21,-0.8314018,-0.7186321,"('immoral', 'moral')",0.25528958,0.28897882,-0.2880561,-0.2148266,0.0732295
22,-0.8424917,-0.7201222,"('untrustworthy', 'trustworthy')",-0.2051022,-0.2932158,-0.5237969,-0.506669,0.0171279
23,-0.474736,-0.3658991,"('insincere', 'sincere')",5.550722,5.567707,2.537993,2.600904,0.062911
24,-0.4945236,-0.411431,"('dishonest', 'honest')",0.82630605,0.83022946,0.1658912,0.2093992,0.043508
25,0.46416277,0.38831958,"('egoistic', 'altruistic')",0.39230278,0.23991178,0.4282328,0.3141157,-0.1141171
26,1.1141666,1.0965608,"('hardhearted', 'benevolent')",1.3345964,1.2637407,1.2243814,1.1801507,-0.0442307
27,-0.63281184,-0.6195485,"('hardhearted', 'softhearted')",0.267984,0.2839816,-0.1824139,-0.1677835,0.0146304
28,-0.38793033,-0.3958077,"('disloyal', 'loyal')",0.92670006,0.87010103,0.2693849,0.2371467,-0.0322382
29,-0.862664,-0.8840261,"('unfair', 'fair')",-0.9834352,-1.2355943,-0.9230496,-1.0598102,-0.1367606
30,0.2852324,0.33791995,"('intolerant', 'tolerant')",1.2669277,1.2129215,0.7760801,0.7754207,-0.0006594
31,-0.68882465,-0.644105,"('evil', 'good')",-1.8532013,-1.983771,-1.271013,-1.313938,-0.042925
32,-0.54725224,-0.57988846,"('unkind', 'kind')",1.3498878,1.288745,0.4013178,0.3544283,-0.0468895
33,0.32482025,0.21125764,"('wrong', 'right')",-0.27270034,-0.51317257,0.02606,-0.1509575,-0.1770175
34,0.043433085,0.2920627,"('mean', 'honorable')",4.204066,4.43863,2.1237495,2.3653464,0.2415969
35,0.34779966,0.15007845,"('corrupt', 'incorrupt')",-1.5668259,-1.7522438,-0.6095131,-0.8010827,-0.1915696
36,-0.15594743,-0.25954822,"('hostile', 'amicable')",-1.1454207,-1.4078171,-0.6506841,-0.8336827,-0.1829986
37,-0.36406967,-0.30466494,"('fake', 'genuine')",0.19184771,0.14846954,-0.086111,-0.0780977,0.0080133
38,-0.7732301,-0.7444492,"('untruthful', 'truthful')",-0.032910053,-0.003752973,-0.4030701,-0.3741011,0.028969
39,1.1596433,1.2242404,"('exploitative', 'cooperative')",1.4877244,1.4257207,1.3236839,1.3249805,0.0012966
40,0.06429028,0.10722342,"('stingy', 'generous')",-1.6053808,-1.5874245,-0.7705452,-0.7401006,0.0304446
41,-0.4682759,-0.3073196,"('unforgiving', 'forgiving')",0.5732123,0.52638775,0.0524682,0.1095341,0.0570659
42,0.39605618,0.5776004,"('unreliable', 'reliable')",-2.1498554,-2.131145,-0.8768996,-0.7767723,0.1001273
43,-0.777605,-0.59991634,"('irresponsible', 'responsible')",1.2050766,1.2442079,0.2137358,0.3221458,0.10841
44,0.7366973,0.7633245,"('prejudiced', 'unprejudiced')",-0.9003373,-0.9497081,-0.08182,-0.0931918,-0.0113718
45,-1.2978653,-1.0198671,"('incompetent', 'competent')",0.59383404,0.654158,-0.3520156,-0.1828545,0.1691611
46,-2.0958042,-1.9881941,"('uncompetitive', 'competitive')",0.124226525,0.20448154,-0.9857888,-0.8918563,0.0939325
47,-0.21871898,-0.10856093,"('stupid', 'smart')",4.76461,4.8601723,2.2729454,2.3758056,0.1028602
48,-0.34935796,-0.35573763,"('unintelligent', 'intelligent')",0.75318,0.7766818,0.201911,0.2104721,0.0085611
49,-0.2307925,-0.14198671,"('unable', 'able')",-0.4252024,-0.43900457,-0.3279974,-0.2904956,0.0375018
50,-0.14978054,-0.14989279,"('clumsy', 'skillful')",-0.40041816,-0.4265819,-0.2750993,-0.2882373,-0.013138
51,-1.2582197,-1.3709594,"('uneducated', 'educated')",0.41085094,0.35891142,-0.4236844,-0.506024,-0.0823396
52,-0.16176042,-0.3754717,"('irrational', 'rational')",-0.37953144,-0.61852896,-0.2706459,-0.4970003,-0.2263544
53,-1.7151264,-1.746639,"('uncreative', 'creative')",-0.20025493,-0.27416793,-0.9576907,-1.0104035,-0.0527128
54,-0.033812776,-0.17953674,"('incapable', 'capable')",0.73489535,0.6802856,0.3505413,0.2503744,-0.1001669
55,-1.0455377,-0.93358505,"('incompetent', 'clever')",0.97598857,1.0179629,-0.0347746,0.0421889,0.0769635
56,0.06656618,0.16949283,"('impractical', 'practical')",1.2861122,1.2516596,0.6763392,0.7105762,0.034237
57,-1.622555,-1.6626756,"('unimaginative', 'imaginative')",-2.1380668,-2.2032232,-1.8803109,-1.9329494,-0.0526385
58,-1.0126967,-0.93965834,"('undiscriminating', 'discriminating')",-0.14344381,-0.18105221,-0.5780703,-0.5603553,0.017715
59,0.19351491,0.03756372,"('foolish', 'wise')",-0.9688148,-1.10031,-0.38765,-0.5313731,-0.1437231
60,-0.27440017,-0.15302822,"('inefficient', 'efficient')",1.6373736,1.7577169,0.6814867,0.8023443,0.1208576
61,-0.7243999,-0.83923095,"('illogical', 'logical')",-0.086300164,-0.31453714,-0.40535,-0.576884,-0.171534
62,-0.11911869,0.046310738,"('incompetent', 'brilliant')",1.2957168,1.4211509,0.588299,0.7337309,0.1454319
63,-1.0116657,-0.9114204,"('unperceptive', 'insightful')",0.87715584,0.93809634,-0.0672549,0.013338,0.0805929
64,-0.9899036,-1.0771931,"('shy', 'confident')",-4.6686454,-4.890124,-2.8292744,-2.9836586,-0.1543842
65,0.030333878,-0.044147886,"('insecure', 'secure')",0.89263374,0.88790447,0.4614838,0.4218783,-0.0396055
66,-0.38524136,-0.47298875,"('inactive', 'active')",-0.03185293,-0.19103664,-0.2085471,-0.3320127,-0.1234656
67,1.0513984,1.0729144,"('doubtful', 'determined')",0.0749883,0.055693608,0.5631933,0.564304,0.0011107
68,-0.7250306,-0.7906395,"('dependent', 'independent')",-0.94320285,-0.9866619,-0.8341167,-0.8886507,-0.054534
69,1.2996135,1.2285094,"('lazy', 'industrious')",-0.7581587,-0.89426786,0.2707274,0.1671208,-0.1036066
70,-0.71983486,-0.591132,"('lethargic', 'energetic')",1.003283,1.0613862,0.1417241,0.2351271,0.093403
71,0.030409496,0.06471221,"('diffident', 'self-confident')",0.47136915,0.37066248,0.2508893,0.2176873,-0.033202
72,-0.25991863,-0.27591097,"('unambitious', 'ambitious')",0.2083992,0.29025254,-0.0257597,0.0071708,0.0329305
73,0.5802438,0.5475029,"('helpless', 'self-reliant')",-3.277204,-3.4449906,-1.3484801,-1.4487438,-0.1002637
74,-0.37855837,-0.20945673,"('undedicated', 'dedicated')",0.55468416,0.5616821,0.0880629,0.1761127,0.0880498
75,0.07381309,0.016544081,"('meek', 'impulsive')",-1.2232556,-1.1694103,-0.5747213,-0.5764331,-0.0017118
76,-0.29391056,-0.117697835,"('anxious', 'daring')",0.3843355,0.55024964,0.0452125,0.2162759,0.1710634
77,-0.8703993,-0.8324515,"('unmotivated', 'motivated')",-0.31200433,-0.24402791,-0.5912018,-0.5382397,0.0529621
78,-1.1516839,-1.1053673,"('nonresilient', 'resilient')",0.40692437,0.463475,-0.3723798,-0.3209462,0.0514336
79,0.042921305,0.008835379,"('wavering', 'unwavering')",-1.181173,-1.1815073,-0.5691258,-0.586336,-0.0172102
80,0.41590962,0.40185302,"('dominated', 'dominating')",0.38542715,0.4764403,0.4006684,0.4391467,0.0384783
81,0.33947042,0.26183265,"('submissive', 'aggressive')",1.3636395,1.4753691,0.8515549,0.8686008,0.0170459
82,-0.91998637,-0.83787066,"('poor', 'rich')",4.933914,5.0820875,2.006964,2.1221085,0.1151445
83,0.22499059,0.13090175,"('powerless', 'powerful')",-0.5164725,-0.6556684,-0.145741,-0.2623833,-0.1166423
84,0.22584571,0.10520582,"('inferior', 'superior')",-0.37144485,-0.47900897,-0.0727996,-0.1869016,-0.114102
85,0.46211952,0.4383442,"('insignificant', 'prestigious')",-0.78752065,-0.8362011,-0.1627006,-0.1989284,-0.0362278
86,-1.6311212,-1.6989553,"('uninfluential', 'influential')",0.44348642,0.28745514,-0.5938174,-0.7057501,-0.1119327
87,-0.4850708,-0.6055006,"('unsuccessful', 'successful')",1.0578365,1.0627129,0.2863829,0.2286062,-0.0577767
88,-0.3308441,-0.39605626,"('low', 'eminent')",-0.38159424,-0.45559844,-0.3562192,-0.4258274,-0.0696082
